"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106"
"Signature1",1.21375906765255e-05,7383.28532502138,8228.52514414754,1505.57817221746,40.2146644540786,3436.15528561602,9955.18684428871,1.50582880509604e-09,1.47426286870213e-09,8063.64682759557,9831.2508582953,1.41465247363421e-09,7104.72829657241,70099.4035262226,9595.10085422041,0.377529427585536,5847.73471996514,2356.38375000008,2.20604525366738e-05,0.00476542305800061,1.44695847840898e-09,5.51640938619039e-08,4.4935614085643e-05,639.316211832567,31273.6439499789,347.536914772831,1769.13783487758,1.04098804700757e-07,0.000135006710181323,3796.31406445153,1125.27141960993,723.297201329519,36917.4598385772,0.83172554831738,5103.73137678294,8817.55402156066,14570.6412393342,1.41610511276711e-09,1566.02592503187,7606.43669556334,5462.49636044644,1.4327045442778e-09,0.291493031912068,7066.48958285453,8353.04004137278,31590.268320192,7764.33629325536,0.0012145892901463,11988.7459883841,962.245087846185,19766.7827972493,184.602983778887,0.539025867894686,13522.0475929006,3977.19540626022,1.38696445364461e-09,13160.7921669924,1.51041690061653e-09,57705.6891557753,8407.67510857415,14069.74871836,1.39147972529856e-09,13953.4913470395,1.46061543683795e-09,6.14829897280763e-09,1643.66104454378,5617.07414062594,2603.88817902109,9477.7831947994,10428.7830336619,47505.2265379982,5549.3232166179,2259.0480477262,8618.67577757593,7091.93019941185,43.3091322862152,8003.85296118002,0.0636079808249763,20107.0297180348,7939.01957075255,1.44816524359263e-09,143.475036872422,1.40811892048265e-09,5557.04524651082,8.63907008935238e-05,7989.06997778119,2822.79501919994,0.12411164312445,6628.35276172068,17191.3966359205,36279.3294181021,18723.0406696172,1510.23182305266,2599.38390488509,24002.9160586876,2.29489043946163e-08,783.351200792162,21566.6113264264,1335.86396653944,7145.68141902485,6214.09054208255,5378.95159980572,3254.06641719119,228.034975398099,1394.8629047213,1004.11938696664,101.716807530044
"Signature2",990.47024541062,0.0421413743080843,8244.19579941458,3684.51303583712,0.0127231288183934,323.536102344604,0.345724907847945,1.50582880509604e-09,33.9681528909333,2032.60245053931,2688.85394327364,3.63470426012145e-05,7100.89175090363,0.53272776338738,5876.07790149586,550.366718815774,8362.26169323839,3347.53081797483,13528.8274241253,1.48513353111484e-09,1.44695847840898e-09,0.0183703781899952,2.55270231461927e-09,286.478400046761,97404.6538186653,14.7900707002063,5752.46774771067,1.35577675430997e-09,0.23362374868631,0.0646371732457567,41599.1374199155,441.160645830167,14680.0022471065,36660.7163234448,14764.1153893763,2837.01146130852,5522.87337102116,0.00403510140672253,3213.45288951214,4791.89985986027,1916.88502580793,1.4327045442778e-09,134.448317297714,2068.63707593718,1266.53665960037,9069.78405485566,53765.5319247631,3.43490116336754e-09,14492.5639982257,772.840847142027,13.3683293818899,197.28344506866,0.00194074274312148,454.209526322038,0.0174073384684527,65.9216108964039,4685.60905310404,1.51041690061653e-09,20.7983716968585,2429.94374340432,24594.9535689338,1.39147972529856e-09,8.53053576943383,25.5980307158935,1.36622667680515e-09,1696.01873499373,501.68789086969,1389.414933053,8461.46973434946,10258.2534120038,2671.4494382367,1906.86694505984,0.00013127790382182,5410.5037182909,3997.12900741017,60.8589112640437,4055.28940457783,749.655897182246,13641.4948460321,7.33154321605341,1.44816524359263e-09,7838.24156045702,5.04833127893047,4574.69665271128,0.00706375495521895,5238.16180783235,2539.75694629516,2.45618721959376,85.2908288229199,986.152745520326,0.000362779746273527,5.44838477517593,1375.36040514925,1827.45228556227,1.99041348053676e-07,1.43142739534455e-09,165.779831987568,71525.5299961096,12040.0789424355,393.661107002015,1907.28217084721,7431.96326362925,1852.68853709154,247.505697424249,2.48514138495669e-05,0.0898249775470406,3.3975439317649e-08
"Signature3",0.00021994585856949,4083.32181236756,4138.42533372615,8562.66615495701,10.8106610513748,3879.63971862512,12914.5955077584,94.9520856917215,121.291335936098,25924.691269752,5350.45802844667,19.6954642251902,3853.9508960598,3414.62469672938,9.72702590795209e-08,40121.3484603404,5.91222650754679e-08,337.175331956127,188.922051045074,114.725684544617,115.025933075247,158.432146852089,2219.19120050162,1266.28749244204,0.000111637142725905,529.993156826176,4277.05405824843,171.627795476994,21.743193810597,1206.94764441146,120.193186210257,8453.6435566572,0.915365892077951,8994.69175173576,1.31118022525006,0.000170248978251573,599.20059602053,69.6605887141598,1.11800090840512e-05,2489.77155612667,24.5888379794538,1.92346712250746,145.665763906986,6374.43584394843,8.24725548847671,2380.15219007661,8.63394335760666,2.8425981474777,4130.775119481,1.48815958252989,10363.858563177,1.53102306348948e-07,28.7375609875251,6056.80415636086,6.21482299448694e-06,99.9965256859,4485.85712612985,1.51041690061653e-09,16479.8355262235,5168.60048789509,16651.4348105978,0.00391278075556112,23100.3837750922,1.36321094018794e-07,1.12703182632865e-09,0.000134227294289914,8333.06666505806,2.42722196024611e-09,1332.09857327432,19.1229614523866,35.6184183994167,39.0277181624976,0.146335626396269,29.7616340295236,2188.1259054081,37.9094320826627,2.20731330660185e-09,0.000169541222361983,19092.0101333987,0.0102274190491777,256.342561385074,801.853081423674,202.998037604223,1656.53836314537,2.43468319025442e-09,180.409360726985,74.7541463105122,4205.23290205978,0.294533870412316,5905.34161923742,40.5572466538244,12178.344425959,0.0364591061768014,0.035372543950993,22074.3747339079,266.963345084725,0.319157647983607,12098.1099206659,3419.38452939143,2063.57929416209,1661.79598139432,1255.96374186665,2537.89745797317,157059.481031314,2.47394370252808e-09,5006.72842589943,214.103350449727
"Signature4",10657.5912396402,30147.6657236813,1683.98469542828,9217.2526474015,1.57334215425527e-09,6792.15202490258,20565.0147605045,160.278550612472,2.14407169872904e-07,9638.93281435949,200.112381703213,1.41465247363421e-09,14339.0613971073,546.810145615656,27951.5010295614,0.003012278452408,0.166218539433274,6629.16786345638,53036.2218078724,1.02192774686788,66.13563199732,0.001270053956231,6324.59784424275,195.284270382113,33964.5768798347,0.0429235365419612,3789.74708424316,0.929829178287426,18.7317990463933,3996.9732169946,21011.2078972695,238322.811426724,9906.12769087517,6175.87345980994,3669.02763587111,2192.8996673647,3283.86112295816,3.3416205443097e-08,843.098493370658,4845.02400594501,1381.98078968702,6.98327989280569e-07,0.0222458620887568,1059.4644973469,2544.36703790361,16298.7058447405,31051.5499424798,1.40012010682654e-09,4710.28804390304,607.642705110804,1167.04645297098,687.249947400864,1.44651095526288e-09,8153.8055954696,6255.95317878905,2.09152030458493e-06,4263.74577861859,64.919001279453,40789.0298083455,3121.12154863863,18382.9815609174,6.37299751667137e-09,9349.30771702245,14.0751881283004,1.12703182632865e-09,1319.87087917149,7089.47194070778,7664.92788358214,4605.44044659984,14581.4706945738,159298.761010389,23.3240043714693,418.668259566066,7560.68123280802,1927.80895098688,6.67524967541023,0.340513463984768,259.750679944115,569.261058984074,5984.34902684397,8.12481057753987,8922.65932467766,1.40811892048265e-09,7758.69251736112,5484.85903966034,1866.00754936197,280.304622854994,29450.5768281182,14113.423427828,2190.14569060838,97475.1318763045,113.475946579847,452.763205439285,601.138756292605,58922.2095966372,1.43142739534455e-09,3.10944587535133,116.602734113457,8051.18612152766,7815.81478639496,942.093936803824,18632.8860602344,929.863976039845,42575.8743652866,0.255459031698315,3200.73336014727,39.9113588564203
"Signature5",5194.00296405818,45.7448507999133,0.229099598196929,102.406018728464,99.5964873080174,1910.21187021703,1809.08046144632,1.50582880509604e-09,1.47426286870213e-09,16.2813671926776,7083.60056470451,1.41465247363421e-09,1.20974380868212e-06,0.0198934401474354,30075.8614947417,93262.3886316778,14255.7450696904,3793.02092966327,25788.001145267,1.48513353111484e-09,1.53313832095641e-09,1.91732067480002e-05,3982.70920557877,618.357970280975,0.0719767973354351,590.998771450859,972.239993484524,1.03948085608133e-08,0.00336681479843702,3857.0367658033,17743.936035529,3577.97103476716,60852.6574508316,816.723887114981,564.929683755804,6039.86444364849,2649.31629219834,45.5511932769268,7528.38826254769,10450.6975713432,3559.80162401549,0.000562890890174217,0.0258004709887202,5189.41789626789,5208.71688963601,32140.3592291135,3.41665047220796,1.52733014568682e-07,26583.3638379257,779.246730777895,9529.25057985894,1.18863643080708,1.74438466637274e-05,12963.3781147637,2.41012724343467e-06,0.00233965114367659,10079.9514684469,1.51041690061653e-09,892.029145091983,6169.25861552957,569.969961306307,0.11686791951334,2498.13976317968,1.46061543683795e-09,2.59881611015661e-07,115.627593803405,6076.65810914613,4603.30033062469,10548.5055316464,698.231614085923,25106.5488242021,9783.11350075314,17852.9533561045,2234.75976977859,6482.02251248327,27.8020363573447,4256.4190929377,9127.93750550881,12157.1693073676,1218.63529676113,1.44816524359263e-09,16257.353409509,1.40811892048265e-09,3061.92526815702,253.959162664282,1407.76531774294,1572.98115114093,2.9747844130097,1.34536708314055e-05,5239.48435473634,0.244351063575594,8463.66573116736,213.509208554386,3591.8775859369,0.0860548100393343,1.43142739534455e-09,1.40977726853315,84992.8560213679,6089.77934089229,961.875707479121,4757.39167448457,7354.98678989507,1119.30455397222,0.219702073801152,6808.59682780635,1999.24116477904,0.00990513849754161
"Signature6",11436.4065592613,3.12656373677026e-05,4563.59259516372,3102.16286378823,340.661760279869,5211.20313750686,16402.9539580871,0.091290426496377,315.577910335427,31208.9606708981,841.58881521106,174.730278975342,2694.19368397544,8062.24336389827,31086.9835394352,82878.976955681,10406.7342558398,1448.02040643815,7929.9377559546,9.86937469928661e-06,20.6343636893227,0.00262276355780201,13396.5791415026,355.355861609329,18895.5683566321,755.68140302111,2755.29035100465,3.64424958309618e-08,97.4716767974795,1544.13867664834,566.470284939464,4412.85047414593,1.46060202576957,7547.28723893839,6462.89029757792,1810.53316526068,15153.7308197033,1.41610511276711e-09,2441.9745299361,3887.05352731311,18.0877075569354,430.776787794698,94.3139858726552,5901.40189701112,8905.61380248507,10456.9825893911,1.60875951581998,1.40862332633022e-09,32820.0593375412,923.947436818463,400.485755276234,212.543319171958,201.253370090773,9669.48126582762,5938.53020657459,114.899205655909,4.2618978474384,1.51041690061653e-09,3083.2124689675,1305.28804642613,271.044356972584,1.39147972529856e-09,7075.62142883271,181.889418445982,1.12703182632865e-09,2004.91232965127,8991.02775497288,8047.52723777635,1748.95034523073,9152.23521562735,7739.1314729978,2.15286542619668e-09,13.0799303469345,54.6951398325979,253.312698703595,1.07153918328458,4928.22009223382,3322.16465116275,147.592136580935,10107.7510727622,25.6187894869467,2791.89621376669,237.567853750409,3299.95746355871,3416.95703104195,2429.48357164911,2.0829572439229,28547.2873076066,29264.9124324991,6931.60316012105,63988.2056806325,14937.157864408,177.12638418102,2057.83351774067,59.8569559643525,3.08524658091514e-06,0.284045462772796,86.9190545535486,2540.35253410478,251.219829543313,1179.36216878067,6483.54965669105,94.269848018858,0.180576490373869,16519.7044875846,10493.3475478291,328.05432604826
"Signature7",4.72419292641968e-08,2.78825709036742e-09,2.55263147177922e-09,1446.71586258818,1269.02754146871,2.41615453062081e-09,2.47493819288693e-09,3496.20428777767,3644.85546173217,2.2941183585196e-09,7031.09358613498,2390.71669308199,4476.69897307617,2.46772514411281e-09,2.66298602953062e-09,0.0334264062649241,4594.98778835291,5318.04950616919,2.8285488819636e-09,6472.24999918654,2036.52871462669,2901.63252162786,350.613615622896,7183.63955073858,10379.1329865917,2080.67307802528,4424.1130003452,4341.67227388007,4972.24621695002,0.000358532302818862,9960.34755033011,2.64999466482279e-09,845.985120859495,2.39993407997829e-09,3850.08965651464,2.31083210251423e-09,2120.19674211127,3477.89793737524,3095.26079724707,5508.35060846029,1078.97362470337,3834.20783101457,1141.61893175687,117.309615401185,2.35229122754427e-09,1896.54027693932,7949.93185829848,9034.2028478356,2915.68956173744,1018.51379445462,32.9755677039857,9322.84982739618,5826.38855006712,5.41222962794972,2.3998917565935e-09,7277.84860742622,4176.47590937255,2182.27568351307,2.62095114624964e-09,42.9192728281253,26518.3047164851,3123.7084910819,206.826507346558,2860.05357774271,5387.10945219248,1279.25248447409,4513.83654273168,2.42722196024611e-09,4853.26765423325,2.52361098011551e-09,7838.90691364908,15164.6221560285,87.3283009686845,2135.61360690493,6305.84225087875,383.338194674356,3125.99289337579,822.388557843903,24742.7489919209,2.58682593288023e-09,2767.32730602935,1033.53362690138,3279.28171723,1812.27735926241,1913.72372474166,9956.5348016489,7287.37045173074,2.41041828652756e-09,2.46982467429235e-09,1213.01302998375,2.58085392609622e-09,2.2736676495302e-09,2484.07587402636,1944.10827250996,2269.10825144569,3551.06739237178,1832.16799144381,5571.10361933376,2687.23533967242,2.56769613142911e-09,538.380747580527,13.5560621900253,3114.31644324926,0.172171277942203,2392.43779760126,612.054430913274,3154.56541515937
"Signature8",13752.6989899266,11924.5391097367,22117.2776921614,10379.0059692688,3.53822951482995e-08,509.816270785033,28544.5943695481,1.50582880509604e-09,1.47426286870213e-09,15041.924527899,297.11372712853,1.41465247363421e-09,6734.75509800328,17165.9390699065,26018.3102309829,20931.3594062638,1720.06351614543,75.9431565869537,92181.5206706546,0.000622699655764688,1.44695847840898e-09,1.4063217782776e-09,9104.41441685706,1052.21388978341,20910.2557248115,478.088418497855,2681.90169172175,1.35577675430997e-09,0.000698966500512868,407.934795077674,74150.787255556,1910.09032955742,36791.1595240709,12407.2674850677,11392.4144226453,2235.15103301795,14993.1834718528,1.41610511276711e-09,5715.51446446666,0.299599748736255,4215.94176715103,1.4327045442778e-09,6.23071645948807e-05,923.717285741379,1577.98382431275,3.11903352920346,22228.1055087268,0.133060740984323,2540.96701751471,452.148382744826,14046.1499415394,327.141118657931,94.7173425019191,7649.48575062298,4243.61054593484,1.38696445364461e-09,8600.07264567923,1.51041690061653e-09,27466.9827307331,0.433708774197196,2651.92686889833,1.39147972529856e-09,7202.94181867585,1.46061543683795e-09,3.01854603485759e-05,287.142265098613,6880.25565382238,6229.38959079757,59.3424275132424,8764.56204050731,72239.5252028088,3384.02432899275,16240.3300221573,732.100031141005,1930.35136969128,120.665142458217,3689.50821978687,4.33298468583785,10705.1967418858,18037.5550305816,1.44816524359263e-09,15398.1158413485,1.40811892048265e-09,304.660435993754,9686.37314071375,1090.87106529019,364.280292715393,34308.1789139706,7632.76766334771,357.811413304938,6335.1949052557,8551.23766121483,508.082306928465,2643.35482068993,42563.2801583556,1.43142739534455e-09,388.118121126526,0.943138225134583,1057.15682876223,0.938339657653196,0.00280236960744309,698.047608505216,71.4778821700183,95515.3351950947,15613.8747611376,6783.87826974485,1.53400100079581e-09
"Signature9",2259.57162608722,1.35844154902623e-07,2.55263147177922e-09,2428.46555888056,1.62112041137351e-05,1241.81471496921,8388.20645957855,243.33872347157,309.046984997227,1125.95148752343,4099.3970026961,207.314615382336,134.495222915458,2.46772514411281e-09,10.2250899436083,8.24220889087718,6.64026213331457e-06,560.013632273514,2.8285488819636e-09,862.282841322281,66.7876643248187,218.578195928095,2.55270231461927e-09,1.89619616550968e-09,7337.2934887536,0.00146233252407374,6577.05198692242,102.024962935639,274.373108720715,341.700945035092,11328.7107972862,20565.3465618853,6070.20203006846,4965.91776400367,2557.28714631324,1128.79133706795,28896.8350871196,24.772195884673,1118.7482160348,1200.26803474699,123.44625298186,386.182314949216,9.12425610242001,7.05135307103146e-07,401.995328084979,5167.54674932174,3308.18998923886,478.926038656664,2186.8612212748,239.871074762838,2408.18565146847,619.118476670186,410.235061253163,310.225423004717,248.285887479351,377.095121957849,1063.91760513338,286.144059560197,809.336933482307,497.765256414669,10520.2180704732,466.412024204474,1842.90597209637,91.8180831452852,12494.5933120532,521.492988022646,1431.24607988923,213.950759976022,1251.00837111279,3.04231991985486,23137.1452129667,421.06375629799,2820.26817197847,652.417612264218,157.94266302799,64.4536647779432,381.799948131053,809.526310598598,15217.8862472902,2112.25792282816,115.561447329284,3070.70774409077,890.266545598777,565.150610693422,5402.55348348604,1061.89030101846,364.23581632445,2.41041828652756e-09,293.609383415702,2.17628937660698e-09,4621.98022162963,1995.32790521291,442.546267708979,397.72811870383,2.64014798582699e-09,244.713580353262,481.170011997498,528.800212391366,2.20882139619133e-09,191.787759506634,85.3614625572854,896.500405118108,71.6305651926471,6629.86537274517,2005.03093469748,8.82092633707028e-08,181.467138464258
"Signature10",470.693962379997,2289.98796409787,1278.88081001888,3256.5775073947,0.0177818281056394,7537.00351909568,13734.0362757216,1.14726052641696e-08,1.47426286870213e-09,0.00866637517718562,16525.5539215152,1.41465247363421e-09,8222.73912991873,1482.23254584125,3.68300323262458e-05,17.1946416227028,7962.6734323122,6541.47474982171,2525.60428567348,0.259183486623361,1.44695847840898e-09,122.129596002782,1603.22051985491,999.740929083232,1971.6497543704,290.814095033958,5664.82693081094,7.91617668652357e-05,0.00683018046381735,5074.01225864941,3012.37654827002,261.792749900275,116.975138682092,110.436001654261,3877.23837461219,2031.52771990891,6259.02644262315,1.41610511276711e-09,2418.61516960965,8944.81310242291,1629.52923587854,1.4327045442778e-09,8.44120289267546e-09,0.714329813583961,7575.17638906581,1618.57637081424,41196.9414707678,1.88288324935603e-06,12893.2667115392,842.889361168243,9078.15802820807,6.81673616986277,0.823398618055126,13988.776314369,17030.4429037103,1.07172407572115e-07,433.881104130817,1.51041690061653e-09,17044.9353230229,3333.87146783905,3622.27856529786,93.4469745012151,9669.14164506973,1.46061543683795e-09,6.0592585716709,976.835842875148,3586.7602126221,20970.0208549836,20697.643388143,18535.6866900492,23172.6657408173,2560.16042411434,14637.0301994595,7143.15007760627,7345.06971349053,196.258216339,4960.09696764188,1512.67272325281,4.36342602726852,335.378799503741,1.44816524359263e-09,5368.59692349805,1.40811892048265e-09,8316.50414372752,1431.65827854747,23.8909134597241,1654.9938103001,99373.4669109947,2.46982467429235e-09,13157.19149944,0.0250965826632028,2269.27397335457,1242.56726347481,815.792185462156,40345.8698538457,137.369359578773,51.8587253196544,33.9696034353614,2230.67698532085,6428.63302217066,1460.41627965449,2.1900185169198,2456.21270632562,0.00027460603259921,5364.69623856861,114.777716131327,0.000957083935244597
