"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74"
"Signature1",7.8079143224348,464.285156028141,1.73868296208752e-10,228.508853323892,826.804477638628,5574.37460697488,6.74409375785225,477.47006257309,44.9934931335562,1322.22037071139,803.837112442959,1166.38381432576,3639.62121103643,616.191365544503,214.56507500071,291.761523451841,17.3330833936088,1243.02789834663,42.5657798199191,3230.19270982344,33.8457099297579,999.691202571369,1989.38987503044,1.84683200950562e-10,1749.79140115924,1719.11706091809,1289.66184253613,384.207166085212,1239.6397125037,30.3294939766042,1191.47438450047,2900.30143184583,1684.26325209425,1.73760629181466e-10,713.087975119025,828.316311014632,691.668001782453,999.913146210089,2841.70188735464,1350.40645975192,443.599785587136,3.35105858298881e-07,1998.49043029865,2946.32111393438,864.339952130979,1453.30287755313,31.4756702931765,0.0292839221323446,305.260905367113,2732.82396876408,456.100124206428,912.496666436857,483.185004041248,1332.32673258099,692.211976394108,3561.53242017756,2986.08882024084,2.41343016349025,1035.63592633318,1667.13540881694,1192.42686977933,706.329938334689,1162.76204762625,814.239150133588,1347.38965431466,1364.12263842256,10443.2345656761,4776.52797412471,789.61409911774,6.8402396420846,1200.59094462888,1421.91434585083,53.1091927183853,1928.45371994313,1363.33982554684
"Signature2",13.5240815816177,0.0935218854091484,1.73868296208752e-10,24891.7433766295,337.388416455176,3357.79492325224,43687.3288731539,67.766210901066,49.3464873469467,956.541165265797,157.544309267466,549.678204851667,1.86777097754934e-05,154.487690653456,324.174325052039,96.3263126597724,2.03732359589534e-10,290.158193274114,1.86211348691268e-10,1245.11825567817,1.75567800040258e-10,302.715655321617,932.456319777907,1.84683200950562e-10,488.884032266554,1.91073023923106e-10,73.7794035944815,36.2805875101866,645.072742752695,1.81886296568354e-10,283.1937691263,657.884703061292,411.61159806908,1.73760629181466e-10,160.083174359805,194.049748005748,133.775530335898,744.566498873593,258.592530137222,485.387927632311,221.765190200457,0.144753843687196,1011.0349014045,685.650581957315,432.033647137838,771.750160936989,275.2536014166,8291.25845142488,224.403638616534,814.773159045636,616.283063829085,553.891213489347,384.493335704837,970.094064564773,512.79965486593,152.816938991731,1641.53463459333,546.836811735883,1785.93777056534,676.219911229744,275.593439735357,492.885087869752,426.547000133456,175.255246948714,529.602446295707,270.165785099417,10979.8123401186,1176.02065575864,487.117715964538,61.8113368904026,3.27137396916742,188.296080019136,8.84216130503594,844.26520267439,0.333218378391455
"Signature3",15.2548124989672,189.222420800624,99.6862662958312,9269.09162386697,327.770470425842,17438.1537792238,24304.0629483398,203.774330423719,674.27636063256,1308.95614572027,1590.06784834885,1.03928828955819,8.84132441758356e-07,2937.21889506136,929.893962264182,590.589094653541,8.49475290139381,531.29269691731,1.86211348691268e-10,1022.50149017595,27.5841935607377,3034.5029032141,144.119198982556,1769.07862681567,1925.32450609689,412.771296553338,2499.77067255588,421.182769569983,1990.94021033015,1.81886296568354e-10,1644.69170990966,656.867926557537,3.26101966586734e-08,11.07457061959,64.2790314040799,9.31705424004973e-07,930.330549847773,1843.75817466649,622.492389744684,1698.38425086701,1349.861036657,596.652894058749,285.210184355099,1244.64743994075,2075.59442765149,1072.1387668911,907.044151568462,0.0731396076830475,2251.66657269488,618.928129315449,1155.82427187411,1196.1990990415,1550.57406555224,640.713599799755,1140.93831585296,1443.28023027188,2245.27279470916,570.720935484319,0.0858362611318202,2909.36676495821,403.438442543459,1138.85829455567,1701.03485894375,472.64608530988,127.49803889061,1617.75933597616,10636.5344980669,54.6767355736042,159.564314987855,34.39560655208,3343.59614064455,3840.35385629101,1366.56872688584,573.007186607717,649.230248782747
"Signature4",1.77284068153625e-10,3170.62969827883,651.551522736199,1412.83545586514,8155.84081919065,52.1382142376769,0.579210771281956,41.768005278028,0.0237179177298502,240.836343892236,389.672020590194,369.687571813394,19156.6512236152,437.698514124996,2459.26280429432,954.805773364246,2.03732359589534e-10,343.109741475747,1.02986252084436,2874.90031757186,0.0510693362591253,229.085787006853,2387.98333874354,1838.37410377619,193.900177191654,3537.1257196872,3565.39288651751,272.017256017544,7437.78900109616,1.81886296568354e-10,3234.82910144541,435.359488404387,352.077048415135,1.73760629181466e-10,1.81238543690972e-10,608.08494393198,142.992060874032,1083.34690659348,5193.86258588055,0.00397593215479746,0.00209040229893109,17904.9838574787,12008.7459135273,421.603735765422,2056.87212910367,0.0995860577349245,2.81027598756129e-05,4974.6219168678,7811.69035893904,929.462321442392,1690.32062836561,879.265928784266,858.673448897836,0.121026560379919,2.36828779925311e-05,10548.6368577837,1568.10053961948,3470.45349775459,811.416812284969,0.131957603728999,140.067921646582,1.68770276458206e-10,472.893496465389,0.0369855976448713,1.7167340839836e-10,1607.12604571048,3309.01956578121,27.9645169168251,1.72240642375798e-10,1272.09706966978,1386.76150242058,20.8545628451948,172.650628721044,92.2088208958325,938.486069241666
"Signature5",1.77284068153625e-10,55.282861341382,548.362750706375,0.0215246764178028,1110.91403393315,1183.20580480212,3323.85326099183,1.756106086337e-10,80.0916386153217,1020.91545364819,863.980016768355,415.341850848784,9157.68210167581,0.00964166528436579,4708.67316260588,519.623123312053,2.03732359589534e-10,176.824870073825,1.86211348691268e-10,1051.7829798255,22.8506359610243,70.3990966488645,591.178371499128,1730.70308126428,270.537211161304,2181.42569983425,2315.80031509064,49.6038513256838,3643.90380935592,1.81886296568354e-10,2064.35443796943,0.00178252385807096,0.00606417595102217,1.73760629181466e-10,1.81238543690972e-10,82.6882436437099,144.725062170092,5.87943603263236,4757.7098210332,2.24398750296741e-05,158.274063404268,10854.6370715675,9771.72094461129,95.232608401417,2676.4285547998,441.335921535921,116.004349225957,8042.01634146197,5031.55167204135,0.0242896006023724,608.29391429819,892.905317200808,234.251742182213,380.892407476632,162.002711429427,6390.24801832178,165.340834137281,597.924297329434,37.5401122703897,554.270821545281,0.000692754165681753,1.68770276458206e-10,7.38029359257318,117.047359511517,1.7167340839836e-10,1037.63901753156,4993.12955398578,184.017134583301,1.72240642375798e-10,41645.3842977059,928.461112349867,296.115909423397,0.0120893084031023,2198.41862548369,647.646664967126
"Signature6",25.4759241524544,62.0374299369679,117.567860080972,143.673139827028,2.05248993074014e-10,13.551962326561,144.495714438659,95.2584620062067,217.084885132335,764.254451459216,469.967623108918,1545.93746743061,804.204128757048,1339.17898633478,1312.84808201606,1346.82071117414,2.03732359589534e-10,1767.77080091899,4.21957014397891,2319.52426626945,76.2090051653569,1270.17858277821,343.925579076285,1.84683200950562e-10,1682.65770638487,421.068896526279,65.9634057261095,327.276726334047,3131.0676855051,5.97343697366358,121.104785523882,575.967916511484,210.253463738818,4.865072120417,1.81238543690972e-10,99.1991604065123,512.813776547218,1318.34937933176,6506.75088735728,572.120042591043,1.72903195239911e-10,779.636810141376,354.49091292222,1373.1801127513,39.6086392709309,2815.19309899706,266.063621633969,872.891280541405,13.0114267366256,658.601864362278,1134.53582230028,3400.37673126617,295.638148364175,804.13999867275,376.845344559951,212.401650584653,3106.93194948169,1242.97322361358,270.453102441314,1603.91860939615,439.38450760953,1451.47685462157,1968.87488531456,114.812308373432,2372.84679414782,1187.11852473913,1.95051302071968,3912.32449790938,0.000534460579568452,2.79569997451203e-10,280.021210721556,490.003485178539,509.935809254551,1672.5233086647,2689.014776862
"Signature7",35.0659824495119,2.03182209843321e-10,407.335631137251,1.75386700988548e-06,69.6950420305286,28.8717065377403,936.267452653589,251.042470441488,462.885265435112,2257.17927280016,469.521594422243,1858.17776571987,0.0117796982930739,585.971435844281,479.96008349861,116.403147412167,5.62987862213548,543.741829618358,6.26897526715861,1101.00064526532,5.07365126996888,1736.32655660882,2019.45089937158,1599.65407542281,362.61410729775,300.034233935802,191.444352825733,426.066760537118,3.36020063758264,3.65961713664892,2.46624082508732,1277.48826235523,742.909417412375,0.591827829383587,211.52892189364,302.859978222666,100.863388025614,1007.60271234937,1.84165554944089e-07,807.692837456342,973.729262292922,808.523620683742,1924.63806860849,1843.04267728688,1567.5286330808,560.113852824744,814.637930284117,0.00014350943626281,0.672320904817866,1309.45968271684,1907.39452595969,652.430472641929,627.002517198315,967.511629191128,793.004530820019,0.0888578266689771,1284.96120355428,67.1363165755165,7285.69429232502,1768.33889772582,991.631393662377,862.852853850046,963.057108785381,1568.39631754328,580.368665107711,1003.71086928751,1535.28933072692,2246.09344671216,1535.24182797182,2708.54467295574,1088.13627592487,267.617227254815,728.367748585478,0.433884695764987,1033.73364055455
"Signature8",0.93152125965452,342.159507950444,3.34431800379687,4597.75848662534,3.68424803867505,463.327672404433,0.00201559130036684,251.617782829242,245.647275364908,1124.57321932753,539.094204286673,3173.25206160606,254.482009474831,567.417727982713,1.89843285909007e-10,690.125839350307,2.03732359589534e-10,312.106719666758,20.4232353453559,240.247287732182,1.75567800040258e-10,806.204032599251,1326.95448383656,328.002393088412,1372.83850076305,2317.33644111916,2057.42805750008,471.077155034544,1659.06877679683,2.12238485730096,1501.23097632373,1951.64570297713,956.794775089397,0.901326264564625,40.0398589841715,632.881195783943,529.834727291842,1070.31358790309,7459.22950346823,323.896662226017,0.0532714674197309,0.0238060349828682,557.26348971873,241.351633767079,1769.01680323402,65.4939170187052,19.047858248965,4096.3565103271,1830.66233269765,695.959343130343,1172.36532715079,250.417958405668,1007.2760217771,464.49770574933,180.637366313651,1640.24269922669,2328.52159226098,6790.00929010022,4079.6103214144,1198.87786787028,546.354373108109,709.194316452533,0.353488024429748,105.726275773338,9.82710866674997,1077.01187577884,38595.9130182799,141.729404102022,0.443265097933923,278.152657123005,901.702978566153,194.378462714376,501.73451854006,6931.61564850296,751.473103407243
"Signature9",3.66943095022555,13.280957525715,1.73868296208752e-10,15028.758574371,104.822752833783,33772.1085994205,16361.1260805125,27.3217359705521,1.38668416073795,122.065713974453,276.217207476107,860.57927570763,0.0144654060114844,336.584844938339,165.308675964809,153.985005129007,2.03732359589534e-10,110.909011995558,2.20576350960059,96.2065852672716,50.185373627857,174.062285473212,123.672932329593,0.0043856420335479,198.159680232317,1.91073023923106e-10,202.500920064868,73.7326465715377,7.08297168157905,1.81886296568354e-10,260.079283951785,262.147555556289,117.526141273858,1.73760629181466e-10,119.056677692547,0.00195708451656406,99.2706400480277,0.844699706997026,1765.03074365806,162.191846942314,81.8700322602711,116.680794832957,0.000176199726952238,461.922260304499,262.793990707669,292.686541241571,61.42628735384,9049.45213248467,599.888657849067,114.863944382016,491.181427349067,887.631442262648,112.892576287633,72.4119052838665,177.159883090117,568.286010316898,21.5038082247294,37833.374841978,550.72838009918,600.152256788873,392.132477980488,157.688285076149,222.616930732332,58.0904264732393,197.670834609293,150.165031924503,38106.0837981502,1121.63695608951,49.747715551286,4.77789599589414e-07,141.893919093023,613.414076502843,137.278993975044,333.413611983975,657.044494598209
"Signature10",1.77284068153625e-10,1.37460439284717e-06,2.47674614134076e-09,2505.25846166092,307.601973779356,1462.6936466335,363.624803905595,66.8097344124759,373.558979427982,286.443238589115,580.696970788988,0.00638792132503559,0.0637973144289552,13.56783622582,1697.24895314148,1.99077489675914e-10,2.03732359589534e-10,8.83510935764991,3.48612254058622e-05,199.111816529455,29.119358327207,296.692700273218,311.163830612532,504.853407954395,1.86064002010707e-10,0.00356010367722835,371.58839620227,28.1495293513902,414.230355987869,1.81886296568354e-10,889.285096328222,430.922318812892,0.00249679549660818,1.01212734229829e-09,130.790957694381,58.2675737806763,413.660472180914,4.96540941804263e-07,2296.89279501818,114.842737959734,444.54696513135,14512.7802737791,2944.09138622242,78.5271388039565,1166.09037535027,300.091782999008,5.82387741106366,4698.23147564962,3636.16165708239,243.126919846161,0.000630937679068148,48.4835171147202,199.517756704768,661.906804163221,171.813989417542,2625.22002819191,3163.8795757501,7637.35749463063,0.0925944614826057,346.103875369276,33.0180759641782,837.696784068142,0.00499503330181043,193.836111144194,118.96573802983,0.00109035961968178,5302.34605074141,7.93392148004662,759.708675703731,3851.76876302333,817.50580350423,850.886449070783,9.33634519738241e-08,2229.84494386701,337.974078252361
"Signature11",1.77284068153625e-10,236.61365665035,171.560222540108,4124.04519025409,249.554917202388,17.0990582799547,69.7236546999796,60.7335161317796,0.119667048545591,60.5239512437851,3.5415448158982e-05,960.138163614821,1271.44910103299,888.747647588163,6.47049060636388,24.0259453622483,2.03732359589534e-10,169.794804553396,18.0252460533749,542.896781406435,0.965876244107804,142.502800689645,5.08600009334602e-05,151.408285075415,137.247333826171,1555.29713854271,1208.51511061662,67.021488289785,1.17565173602518,1.81886296568354e-10,137.358221627613,625.204862518263,261.256125810016,2.83213360578872,65.6712637737422,108.308213071306,1.82039583444358,424.485303498733,2228.89854913674,29.773185330012,225.986542504545,0.00613621491470399,1703.73526304047,0.000803317508868359,0.0639699684621063,305.023917626362,1.77051305276534e-10,12127.9083870133,19.2572334418728,632.889391632963,421.091033707964,812.320610923102,136.134626448469,149.881601238922,290.169760327045,555.964862666781,1654.49848652827,1614.59866634227,263.853012693533,13.5498492712237,664.566667809499,724.140975182795,600.179255485803,0.0253125636852136,51.7652426646698,505.983732761116,64805.5288200753,296.830262194838,70.616785051072,602.081599426317,1095.98394905409,84.0580615178398,93.5615793395372,66.3331314162482,469.790693123759
"Signature12",1.77284068153625e-10,1806.67724795147,433.910066965659,25.3972142179698,3534.58274835281,10081.4584378233,5256.97832280944,431.921152590941,492.526425196138,573.597770538055,263.894021564525,1102.07340019603,5747.33694757642,39.2859889459971,1.89843285909007e-10,4.36846692233884e-05,2.03732359589534e-10,803.220076848939,1.86211348691268e-10,345.676180488017,1.75567800040258e-10,854.412442600341,1.76792428605949e-08,178.721570816101,258.793910244027,4601.33201875607,961.186517483373,295.494725578599,969.452616018266,1.81886296568354e-10,728.317124871221,2341.13455651095,192.54961331244,0.000754973104945299,267.340412551039,429.582045883959,0.00442286096938748,881.375935736032,279.288265760386,98.8036727774417,549.630099374556,0.435548836412493,1752.01729782223,308.051003051122,0.00103812880341417,463.045608574684,82.2942891355971,65.5569997634856,330.016354653963,1257.16765253427,0.139161524625422,4.41637139831745e-05,54.5193703833576,974.158315141604,0.465943305152437,914.190339334276,3899.05559812276,23714.9301881591,136.050194148741,886.137854308363,0.000118989209280118,1509.54601842612,459.783675815527,730.756847445443,656.272584826811,44.9857803713353,9428.66292740735,467.540332684299,1549.22454195711,1834.06847889799,2.38491958110643,1.37507291646807e-07,1.85853766391087e-10,1603.20699377642,462.759880960461
"Signature13",3.02656793068184,1.24290227132393,3.22482287542304,6023.99201616141,19.3758291845131,2349.9945057114,22473.1888055574,0.00464758433911245,79.3574810076856,412.06953736706,91.5671533767264,573.430274708458,119.592580925112,5.50845714208002e-07,71.9503318370591,145.515516826236,9.12035289548303,108.391877687029,1.86211348691268e-10,263.649952403956,5.70557618712928e-06,54.2036297392673,265.91307079257,135.237926799518,1.86064002010707e-10,292.701533505222,74.411519709506,0.0184804335952189,1.48505817072927e-08,3.91083339091345,0.00111232937210776,239.040882222068,325.099687483904,1.73760629181466e-10,64.3991454728473,142.516142590998,24.1709556231664,99.4973132248644,1642.10002881539,194.634442304805,2.8427689696903e-07,298.278309131875,3.01496739334228,82.9706735856842,517.393497380431,0.330437352397216,54.6433084560246,6328.08787909917,354.410435869528,206.894204751702,9.86504566498981e-05,66.22601293202,345.448305178982,168.55344380705,29.980774183411,123.975437290162,2.99549814708966,21958.5496064928,2502.14226835379,87.5851596740819,65.2119744936758,14.3008313728041,0.309618811894028,140.177662946716,32.3788132265411,344.017977155352,144845.539628269,201.287247975199,253.576265871964,1.22514994628804e-08,89.1640100758842,1.63546421239298e-05,62.5964202449881,1059.0168687752,165.106117154577
