"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106"
"Signature1",980.550377759241,1827.62202995966,1022.47302952979,2663.84816001263,109.765313517958,1062.93609701328,7669.01756830712,356.117129718059,412.90222698066,3560.66995716295,6335.80253667436,160.452269180339,1314.47484999999,2.86522330097368e-09,1180.00622532514,8031.96751657805,2342.29464045966,358.950619428892,3.34882877723751e-09,959.326981728503,44.9864457935866,143.907721008829,235.869515635123,578.374812226072,7447.74768027393,152.097654105112,7410.6130543144,70.9587823715642,368.949786596423,209.177808936712,13662.1756379784,26534.1180559545,11046.8521066142,5880.59362202917,4208.47260908932,1570.85559005809,31289.7907968626,34.404460158623,1736.04442156168,1528.2494720719,919.27768043526,357.183652671499,27.8172052230208,1377.53026469788,1020.77323666918,3482.36660585066,12392.2676598513,498.606274954861,3010.55219866779,310.464359259309,2364.91607280909,790.643738911173,474.088472053596,1888.15903867323,1058.6277314449,448.895436975191,2778.39980806721,322.217780964885,2218.97066431513,697.653547634328,15158.2160465835,348.969119617642,1388.18484673525,112.081051734851,11708.4647198727,649.996520380138,1740.86161635054,537.968424327414,2179.12855500782,1292.82155825111,27531.0036195912,1394.24980606584,7257.81653646186,508.901122784846,1238.97970174307,58.368782772051,1458.28990039079,1970.69275887234,30295.3012500409,2855.43487711697,205.749041213042,8895.83339592537,770.597388346557,939.509122885388,6550.30300574784,2473.98053350003,551.432161511227,1574.96871789354,545.347740207559,1608.56099152204,6452.55509357852,3671.61958283942,654.663283653731,1479.50668719546,2.82808693880822e-09,322.604282530656,487.176367078208,11303.4860299261,1537.11265221517,208.121012486292,752.097131413837,1248.52670972709,486.980937890163,4559.05538134673,3346.03888971861,1411.52572833216,290.499284038986
"Signature2",5261.67597131126,25857.8487104575,1439.07320167444,6911.8587983552,1.07360749970347e-09,10495.4424405591,14217.8231186351,2.18948283918121e-07,1.00983713257399e-09,5428.02472450686,10956.281261433,0.418998874932518,2993.3673460404,18198.6222708448,19214.3889944065,62329.5005119049,6621.7164532925,4471.23486584724,3765.66134240281,2.49333992153072e-09,0.0196998030282162,4.22933501847003e-05,5914.55266322958,8.88047429571544,1619.93535975495,179.509368676446,474.36228682633,4.10991564146602e-05,146.414231999041,3002.03407731892,64722.7744077479,15.3906823256234,32914.0566705476,1735.54850072817,11394.0055023532,333.269870932724,1350.3295041667,1.10132775362451,153.074421512952,8783.15578062107,5074.45554952796,9.65204328990495e-10,12.2678944519879,2174.9619375542,3789.57072342025,14887.2443874771,10311.8585821688,9.21794194146589e-10,343.11112758868,252.557913788304,1418.62033082026,1.62844524926969,9.7096115076368e-10,5284.37648230499,2021.08649121344,9.58041358682764e-08,10430.1207655403,1.02535810596184e-09,18400.0357051456,2146.17325396928,49811.8624265363,1.59674995903109e-09,9016.23914658955,1.02137854608806e-09,61.468686241403,1433.45950321632,2326.15762643192,1630.44578276769,13629.2469768642,8148.54517690042,279681.294712321,9012.69796317195,2022.43621760086,4999.17594784512,5318.46831828542,110.108526892356,5179.11489843362,2428.67634245417,492.826506130407,7434.55404627951,9.65367463110593e-10,34999.146438483,1.00611084719706e-09,1010.71541159167,3564.61014029778,1698.472325377,284.613609397768,22857.0671008729,9508.29774716501,5020.26930523377,34692.2043065332,11145.9610539264,145.957993102248,1766.07989440193,35166.4004069025,9.19824360315677e-10,49.8715368000557,11083.6207821967,6367.63359173518,7446.46970412315,5157.85177983969,4544.53780077611,2435.4069075848,60116.0800520326,7670.4280454123,4652.73173810824,0.198860299789447
"Signature3",7791.29651539225,22522.4170245022,3724.28928434588,1455.17735420197,1.07360749970347e-09,2857.15782314177,9769.47019342614,2.17546278489075e-05,225.50282910148,3345.65492217571,12252.2231253223,83.734556342086,13550.7745140509,27463.6001885261,8293.74013037249,64181.2360112976,24572.4446384362,2929.6461590028,19744.0959318752,1.00396651621923e-09,9.85871562509341e-10,1.62083927786566e-08,2411.49474417923,2752.68256303899,47815.4645921278,12.9290987102879,2141.58336123636,9.43868473676066e-10,146.096062607041,3557.71751699594,11047.6471548512,115615.664728144,12752.5060640594,2799.23145778652,5796.20530619806,3927.94675662016,4052.63855735931,0.0391096902694294,12138.5078199358,4228.15330809952,1146.61151313608,215.51913598614,96.9758887776566,2756.0527416068,5103.72735707061,896.914553729169,61296.2207957099,9.21794194146589e-10,8424.03704140939,776.503563673916,6108.5077935164,0.00514872002239065,9.7096115076368e-10,7017.59591069022,6991.73305595661,0.0623177724478102,6646.86495969507,0.0500675873414621,24483.3534013948,2059.29263192476,40567.895755131,1.69478308793767e-06,11104.2443095492,266.447778273744,7.52632621992358e-05,1431.61037328286,3705.83929443976,3916.90272996802,4101.5292725356,10577.858106981,109000.876534558,6688.01536265584,9028.49327567896,7864.8689420629,5220.9079971062,0.00208137449616044,5174.28579258329,4991.47131839243,64446.9849771339,1285.52033332271,17.1783319278972,110487.415519505,1.00611084719706e-09,3193.45720108545,6695.46885054722,2396.69906777028,1459.57701622913,22098.1972264805,10311.7419891398,10324.1591813243,25903.0184384974,2160.19173044619,858.475047700258,5404.18245785617,28530.7665043383,9.19824360315677e-10,154.912167633398,31049.0352736504,12314.4366736299,3792.46605003266,3301.73014854931,5563.91724543229,2322.92418338919,26088.5383106176,4373.29561998937,4675.45764623372,1.0512942644066e-09
"Signature4",1175.31760206562,2.28329988318375e-08,1436.53361810408,8050.82791257612,516.599149580887,462.496099988962,10974.5109122051,542.347532206083,631.347595797658,9846.11247485023,18976.3100435483,147.237964847824,2592.3332930738,1053.08673009694,1395.83321068151,8465.19955746568,5245.79517298736,1006.51767350457,1.11716199575284e-08,2029.99149060171,9.85871562509341e-10,419.560410755616,38.0668027072984,1140.91003265052,12726.9919320606,134.520332676822,3619.44507518679,9.43868473676066e-10,252.713114137782,883.52685030084,55410.9591076656,9393.51284352934,32427.2704553507,2613.95475408787,9708.33642507074,4983.65937370176,9218.70348968151,1.00992187770917e-09,6044.22616828939,308.550887283116,3611.14421982656,575.486105515484,2.91802979653792e-08,2630.0281244416,282.940221774367,9757.8330493261,26317.5943062929,814.694988469126,11228.1595198148,1098.58986118109,4199.00984378137,1766.50094586605,997.031073736801,5331.03797205488,1.39116972162785e-06,189.739811526666,4445.948871038,346.912971775266,2186.09940080452,2553.03214517135,27628.6630995254,545.776845435002,2166.49973648949,1.02137854608806e-09,1.02970769465688e-09,1702.39406319287,5191.54396294181,973.827412736403,8242.58460841689,1382.42155201361,7936.92234260712,2.09179757287415e-09,17618.130249707,2765.56314337495,4255.22366679538,167.753133692446,4479.31801847231,3235.92663890695,56668.0678998101,257.213047219294,290.167832751404,4233.295048347,709.726118357155,4191.0391749572,4855.89729033931,6359.80245027819,2166.54805948622,4133.07373938525,542.836917218166,7831.44991285075,5619.08138484411,6655.45364432909,1902.79379968853,3289.81715757756,2898.37566832169,744.201704441951,462.212717648153,34706.1148036075,5181.17484007477,3.92546320371475,2307.57485644911,4654.57482658602,1400.16618965937,296.497889250822,7111.03648512842,4386.98622662909,544.150813416979
"Signature5",6609.53354174299,8031.19309209302,31193.5734217759,22765.8025594909,1.07360749970347e-09,15573.2366776521,31479.778231847,1.01029958511792e-09,1.00983713257399e-09,45036.9757464911,17775.745233149,0.00111349649157682,14257.5082706143,57261.5757129393,20567.5039501381,55111.5014583092,8400.44602806292,1803.52794848943,30293.3011510706,5.27425457254102e-09,1.44724944629676e-06,0.000324081102859167,10604.3856406691,4.34991675713779,79143.1360565473,4.35044557116891,12247.3747274943,5.07827497698462,20.9219667265795,2072.92525927902,148992.677876376,90523.7383108663,24352.2077431992,49335.3283312292,12205.9503525133,8307.13624340968,33528.9616086561,18.7054576368083,3749.20362754231,2161.20374301608,9106.90096805351,9.65204328990495e-10,2.32717109377647e-05,9857.80352199634,5613.32637514154,45676.4278760045,208597.122575228,9.21794194146589e-10,213.491194497259,1843.35249179045,16813.3834044467,1.12404340873688,9.7096115076368e-10,22352.4262406492,18498.9219580055,144.428860220333,6645.70038315268,1.02535810596184e-09,5909.88364517279,9576.68828245005,81330.47315659,4.05881254271616e-06,20843.0366408305,1.02137854608806e-09,1.29083024662716,934.934865801985,9194.26720589766,10646.3710591657,22111.2137158771,12362.0453820819,10211.8573437749,8222.70345084747,26301.5085586723,5028.88393881661,1263.45125253012,998.056987622498,7271.76970740776,8549.15080334247,20239.212611852,21526.3157758358,9.65367463110593e-10,741.506183998775,1.00611084719706e-09,4883.24644788352,14818.4208193633,6152.61886160219,1030.32976365758,37796.6793732836,1310.45707200036,7333.91617945056,3998.02299888924,31795.0951359055,859.808028784817,11008.3726668678,8533.6365910992,9.19824360315677e-10,425.35566787207,6552.29318417824,13801.5900190438,7148.09865083686,2437.01581585465,15036.780910911,342.640231721274,56657.2482713678,22513.9144022632,4219.60143549689,3.63255815700562e-09
"Signature6",129.721839822099,1370.84137921118,557.487643221059,3224.66384965202,165.982170865331,2.71650641518731e-09,2634.71176656865,704.203668854964,247.61005999782,3202.33905014494,10405.8292728509,205.654876322404,6780.21723737509,4577.9441645896,2.75891394724136e-09,4540.35325780729,7181.60358033565,5190.66337368157,4016.76416539712,1161.42409831584,407.183999371136,1012.0617273928,636.952210096385,4678.75301082918,17567.9052200444,508.492208438167,5796.20919902277,2457.48052659734,1030.70579786775,700.693646358174,14365.0776440109,20606.4132129946,0.243984023784168,2698.90859195899,5654.92330085897,1758.95247809458,0.00877677163583489,2137.35124584434,4554.4343913137,6595.56359487608,2329.05425191299,195.712687938939,433.065582034009,1315.27739744588,514.250296305325,8449.1013901372,17783.1440947613,2481.18395919896,7373.18663375787,827.32709655094,2345.82028030439,3651.78947689086,2690.22753880203,2501.84456152685,293.337083222495,2826.66354524908,5794.65466631551,282.388112890473,311.766377793024,518.126976734722,28979.6132981576,4.06058100103506e-08,2567.34948403345,808.060364377515,2244.79542872328,1255.54121607315,6222.33767119215,364.620236653784,6587.08010279392,580.950223312206,9821.77545136222,13306.2141732398,5598.75913205963,2822.79248481271,6826.44117376835,174.044723413755,4199.14128190366,2772.73589570743,40320.1482371035,60.8466821360008,9.65367463110593e-10,24.4878761125232,540.757631549773,2966.12548337882,2569.88986798896,7083.08352810818,6879.41576070576,500.255945150025,454.242565859314,3665.65346168456,3.76268816042643e-06,1127.27222086913,2789.03461372243,1447.4765624075,1165.43748026242,1.57197934833134e-09,977.264724148874,19565.7593993928,5386.04411243684,10.429761034654,1605.3652459573,2818.75591043677,3222.80269936876,685.916039112868,2257.07980039499,2362.91678297359,0.00126765740924511
"Signature7",8353.82064074816,3322.7005618735,905.44536281253,10431.1489454159,46.933737064471,9439.68367409509,27976.2983374695,261.592131312558,143.255596483334,16051.8634906078,6700.75292362118,45.1456212285093,18222.7104315393,50562.5586410396,20764.8511135286,2137.29484599846,6477.84491223132,8835.20018672873,53646.7541307907,277.968379139786,69.3088448186397,7.10911260253904e-05,12708.254258632,2494.92148362067,79986.7524170766,282.051274759206,3990.47116065018,9.43868473676066e-10,170.782949784467,4488.07399211151,1472.89384301811,324746.732163127,5474.15532431691,25099.6490666917,6507.83691584488,2773.21554148937,12291.710119522,1.00992187770917e-09,4255.49048012792,3833.00717921113,2256.83180884048,9.65204328990495e-10,78.1878649377253,6327.40222142904,2847.21954410703,20970.8622179697,48715.8935805941,3.61674382282431e-08,21220.4176186463,595.83216144064,9553.67354838902,1303.59519582729,9.7096115076368e-10,7332.10658504443,13690.3234043835,9.45665826569269e-10,12650.0068038357,240.725552694626,39484.3140766671,3505.51284172078,78033.3025892489,9.14750992920182e-10,14730.4479267027,53.7723234088862,9.46316688351718e-10,3327.91410966045,10716.258130193,6655.86995275385,7922.80317991335,17734.0754168233,201183.707478379,2100.1920235583,15110.0677625552,10769.3268347963,2628.15934801636,2.09504809924794e-09,6844.51448789179,3612.28059682906,54013.3163812252,931.559466604819,146.244432693108,3969.76023958567,229.927498887512,7775.85933725998,6427.84623374365,4609.25062331699,2979.41482925465,16571.0498189547,29364.8374498472,4466.17369920445,82920.8929997629,7319.73893948471,520.678211846397,34.6441202925689,19330.8995256757,0.00514942647484287,642.692930652621,18860.7584461351,14152.2484058734,6497.75780552911,3086.61946312381,16504.17332218,2668.09957685475,93750.3096833466,1841.67511436188,9988.46642090453,113.920240549769
"Signature8",11068.4827588792,38289.8939835062,29933.9078533834,4013.98521464992,1.07360749970347e-09,7329.42249890691,24582.8467862611,1.01029958511792e-09,1.00983713257399e-09,33815.5634986133,861.935967189218,8.80682810907816e-06,9873.075731758,14372.8328407507,41888.7194213517,14343.4439086586,381.501294463183,9576.01044479321,115594.371471056,3.94897025656123e-09,1.42352283189371,0.0530572469855768,11827.5373921766,0.444832697510006,44195.1839954645,5.52537461120536,15596.139157056,17.5977070238994,18.2976770945318,6739.42407073673,15372.9038607713,3306.34209181998,103917.981793968,50709.1367789028,10647.5875715402,10672.6068739982,39408.967664606,0.0538223842764852,14634.2663074452,6779.82962417848,3250.66873750929,9.65204328990495e-10,0.0396845683894336,9914.85772776599,9107.6626877088,32966.378950592,10414.200987011,9.21794194146589e-10,37302.8130149596,241.81863646362,24636.9060040946,10.1940871166665,1.01834142999695e-06,10268.9117435919,51373.1867844691,2.39974768134202e-09,42281.8465144328,1.02535810596184e-09,72160.5312717697,14257.7315135762,43759.5854455412,6.98163875976791e-09,21023.8562286145,1.02137854608806e-09,0.00339208897099316,3888.16715214827,6168.55678608989,15465.457773664,15858.3884210988,46562.5349239839,42777.829400173,6955.8983549503,21622.463996043,14107.4976486323,5980.21478415894,575.339716154145,9023.63130820305,5673.37653035888,56405.4255135997,23580.8640067764,9.65367463110593e-10,2292.85744704586,1.00611084719706e-09,7354.72356592776,10201.69641671,12889.1661556501,3926.73820421178,27446.4209768509,20956.1939280741,10373.8825371353,122352.830681358,9430.78080590321,4189.50451529882,2812.5203056767,66258.0948737895,9.19824360315677e-10,1461.5075773252,4708.94964802809,1686.56049925713,11385.5362515884,1147.93266531517,18822.821565216,1226.27415299482,67073.7081250481,6592.31182108678,10360.8216777456,0.00185277789458248
"Signature9",6728.41026076409,6507.13301656899,3268.5671322193,6560.28128106851,143.880767927904,421.111835172419,9526.85279552916,1.01029958511792e-09,1.00983713257399e-09,40.9571785349713,16646.3073028439,9.5732936875906e-10,5795.98608394783,29291.6681962027,2504.44897114947,90653.1806136915,24775.2709962964,6052.00818055967,14595.2138796529,4.45975848490921e-09,3.40762668541256e-06,46.8530724711366,7151.49021543061,4655.22455500673,4314.43883636004,2404.66256054947,183.719926879631,21.0667480201184,0.0270174523415321,2190.91193372712,56901.5203750794,53717.2109605213,33183.3496323301,8034.95610036192,5462.28248516428,148.102900719671,805.390856420859,196.815538326858,9346.79424845994,16793.9697115348,6852.68536220974,9.65204328990495e-10,141.988214072814,4898.41776516973,8450.54046925224,21375.2347242279,3231.69543746101,9.21794194146589e-10,66728.4686935179,1233.60956151934,20317.504799906,723.953159653904,85.1729118651457,8214.24900455689,2474.21495733351,9.45665826569269e-10,4699.71017593887,1.02535810596184e-09,7621.85104205652,8262.22887552733,58442.0491279634,7.94258204534891e-09,22750.2097887959,1.02137854608806e-09,0.248799421351954,2811.24212820667,16779.4577648343,9920.27585740603,1925.38842508811,6004.393537988,15524.1747839717,6898.39976844269,24047.5195036953,7740.81457040922,10473.0860187309,0.00462912661117716,6924.23907714598,14713.9429649131,29384.6019665019,4305.07012208682,2.53028011120787e-09,1489.65121087765,1.00611084719706e-09,5196.89878875795,19.909513027441,4007.45869033596,6252.60053310697,1995.63173747124,5391.3618542635,8927.32477825435,11316.0452783518,14210.8848637334,0.764915086789255,1003.76608476503,7474.61138475084,9.19824360315677e-10,0.346004234949526,146270.585228735,14838.8430846489,2850.28556253501,8534.1230385605,14501.8890067789,4234.39027042354,6421.42295404773,3880.93296421984,11330.555696198,374.49611178572
"Signature10",296.618600072882,3180.92374446838,2.90456839263357e-09,2702.3258270287,1583.83886103808,2.71650641518731e-09,2.56840080768212e-09,4005.73951593072,4741.381691634,12.2857657921288,5736.89813092121,2667.35361180855,1986.45504062134,1.16541389635199,32.7884012507591,0.503867889616879,6306.6685338477,4714.01973100494,0.379655628370757,6983.2890501914,2121.28874445247,2379.56355232624,0.00733453202541182,6608.47814918127,8892.92964466333,2752.97946864675,5924.64385068322,2306.81791959839,5122.7971260911,0.000166012026399421,3956.2181796475,0.143678852445596,10272.0901575575,46.8427757096662,2702.0222347037,95.5398152482747,0.00479574650916577,1689.52903820036,3663.32550340283,3178.08178433512,284.235524887613,4548.09841788215,1122.64082705376,295.674794434415,1434.34085775497,688.725093633997,9672.41012310313,7837.51477733535,6760.45618811655,1399.28180054882,2016.40682412135,8866.69600066796,4197.48000251923,3.76365124379025,2938.2408419397,5419.21002815524,6929.97284609241,3045.70551408228,2.77275902855344e-09,518.158991998552,17775.1817858532,3883.25402913454,1731.98844195955,2628.63848219888,4448.72804348254,773.082002500964,4501.64968671114,2010.42764576583,4567.77652134807,81.4995032413212,255.77098212774,12836.0303745455,773.633462243249,1610.96384988761,5032.54985102358,502.319164384613,2693.28591020118,2253.72681301938,22713.1382597471,2.73424676961549e-09,3743.66036140719,8767.75040501115,3958.99136285297,1383.58886559684,2228.58011056764,11903.6430054468,4320.557161496,2.15852303918092,1275.35544625049,2133.37576664604,2.59927703811041e-09,1160.70689242174,2179.70471584187,3938.40577634493,134.809902460229,4615.18886359383,1766.25501257092,10606.4971473958,1750.17819305235,2.69848724763251e-09,994.162703220081,684.020611925726,2491.44493199414,1079.049590181,448.790413434666,382.212178614566,4071.28938678875
