"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74"
"Signature1",3.5854489820475,6650.38101594863,110.944822214742,542.967821537279,11186.8962750176,1279.37366868009,1651.78293258145,22.4271451877011,88.5794103193609,54.7380251449328,0.000853863918054571,423.956055037098,4904.08679807606,33.119004097145,2032.31633332457,130.428137494482,5.43032343260635,1.67735811771881e-10,1.69028288115859e-10,786.052065129907,15.9125208278041,89.7495181459097,3022.56646967961,908.376695935624,1.47100901660191e-05,3061.87753986797,413.062356192707,57.9065930925781,1185.58982831623,1.81557887614584e-10,1185.99155139478,416.439299418075,391.820707095261,1.95300892196808e-10,1.70209439783355e-10,6.50410804389039,75.1915131972138,49.9777399409404,2995.18394164068,131.429230837909,1.30719991709217e-09,19066.9400033847,15857.4334182417,117.398044858777,598.788225083411,261.155577745663,1.7169617441173e-10,3110.62293019828,1659.77814388031,98.021477014013,61.4399833365424,252.516661467171,213.629230150771,178.588655474801,61.9157891955636,2548.24897285473,281.018757447601,795.344232666007,547.302298452518,195.565324321897,1.67373990807248e-10,202.846166231913,299.065952544886,34.5585610189682,84.1382225219777,0.000605201983440498,4760.48635357754,1032.86526831758,38.0263841965963,21944.5096964534,192.757033295101,116.391358801361,1.74075977752766e-10,2885.07621709743,260.328252576541
"Signature2",34.6129898818047,3.25826011238439e-10,233.208208423026,2539.1943387404,4.02286711699389e-05,730.1750444791,3162.93695317606,178.957184917415,448.591304619306,1250.27096816175,832.341169523405,1945.29052767464,661.827152348525,1847.43880378418,1641.09318209564,1580.82536328416,10.0738407606807,2082.64530592551,36.3761250685539,2527.04210297175,109.039500619797,1799.5109634072,611.33769253856,2.05248706091084e-10,1878.60068494903,742.169233557485,48.5694785317464,208.133349280351,4419.38226115124,6.47916148128667,303.184768153876,1259.68008460956,150.739898614298,5.94248281979896,116.758795664171,188.231020065142,704.935514241586,1779.08800898544,8201.01430611293,618.304324933178,1.7644370603933e-10,732.315450969681,10.9535740872803,1595.94544239883,413.963609226782,3465.57158887455,405.766616702155,197.357963272259,16.2064076029171,1599.8464966933,1440.7703172533,4267.70036921485,349.408318899357,1461.77669791047,363.2932608375,787.475079563145,4211.2643169357,1767.10584134955,5530.89797259751,1712.44064712352,641.544323957081,1847.19961088947,2438.99259178663,269.460068421392,3260.83701772816,1568.646692054,1293.2273581283,4551.05826531338,590.017753923321,0.0376221634627741,360.298524410046,365.253168237259,888.10345967859,1452.49354680154,3361.57776457449
"Signature3",7.43846667513255,2.97108500299935,0.000121183757835886,16642.609703889,0.00704427631273952,32525.5320998563,16758.5616726518,93.7533148305964,67.0227427653586,1.74851095128371,95.5926989917734,876.754072165653,1.19643342514333,330.797618987906,105.334314048727,87.0537373620276,4.13397981919459,153.122692046472,6.40923027921226,2.45634005070333,44.2703348399044,426.21091500417,2.81875516881841e-05,282.416243479165,302.821051581053,528.826574625736,535.50675510094,192.568050357928,134.423706380803,1.81557887614584e-10,10.6463877147479,496.761981885526,0.000197169706832635,7.82430740776053,104.272258013511,96.888143500225,180.057953265693,282.073669539789,2558.37470205392,91.2284527538955,65.9767313556463,0.0465496214675091,623.192384995618,2.93050547863499e-07,147.390769816097,91.0772562993324,7.4915166548155e-05,11200.7854608229,1042.20383163589,1.2499250317985,337.203056152605,680.842501494015,45.2382143802881,348.900911298277,106.681452365642,363.652810491237,246.296187097268,35684.7683820944,664.289290290021,382.132549236025,1.73370750995332,235.228887242361,279.597502487926,1.1537737278259e-06,370.467365890336,123.533100561216,38430.1505821496,174.779383259725,96.5065074454657,37.4100175779529,245.325730426512,293.57098260748,151.672857771328,1518.55187347422,91.1690715255649
"Signature4",0.000308729599960393,68.1403588489946,2.5714243282015e-06,25537.584775793,271.853660135119,16158.57914972,50988.3394822984,50.9191152770038,97.2267925889463,578.068375341435,641.058515597742,4.10172755749192,3.31828278083575,761.877421969089,745.590726851815,240.036295485101,6.62709538094472,297.781356679199,1.85695828134922,650.967535828775,20.3157368599019,642.227670686754,5.06624432667061,335.709108687034,417.884788941846,2.19120854000986e-05,524.983747159842,62.6909836143883,1247.20379075949,1.81557887614584e-10,1092.04200748773,817.944616227199,94.7481653265301,1.95300892196808e-10,69.9605908225858,44.9531253093731,161.330671545072,867.296642531856,0.0165625377413619,451.940383753075,282.218776504061,1152.28442142767,458.807685251911,135.213333278258,1083.23236920055,772.623391783843,310.408178490446,4586.31593758753,1201.46448973401,688.998701014314,363.128403275989,707.44107141368,533.862367059053,966.957805734506,351.419508873038,951.105073520896,1684.72421810639,8304.30063230671,4.24955072763913,1135.21408976388,2.1544507238682e-09,659.064797816937,760.875307017664,1.64231115087896e-10,142.391039760498,663.092729172092,20414.5452380097,485.931238142731,93.3630525370307,130.488949393733,503.731777547049,1089.23274564356,194.441476577044,779.332714169287,0.0040583629822975
"Signature5",1.61750523491594e-10,306.61226990414,173.351394788639,192.667198834412,715.381543308966,2966.93916742615,10329.8591152349,108.267029289447,149.348550389619,518.561664608759,6.32507332224083e-09,805.543554584281,1174.87358296821,2.53783770073503e-07,98.9885013852278,29.6289115648657,2.75532687256893,143.285819700586,1.69028288115859e-10,55.9665345983193,1.75077058913888e-10,160.970524361415,352.495355250385,357.456034672502,5.46805438199638,1037.630011088,394.567219831497,69.6728439455857,0.0519132586449513,1.81557887614584e-10,131.010601088831,567.153887565568,205.244290624992,2.63218491343272e-08,96.8982966566858,143.449678364611,98.7298585515391,91.9932141624813,1058.4068090685,68.5807114576208,9.41060324312449,0.010518254433591,699.547383092417,306.53404717127,353.37234574655,118.885537717124,7.49183690784491,4128.07053808304,404.225544538136,300.670032614168,1.83217288748923e-10,115.531185918099,252.973899769774,275.144367072659,1.77225731520305e-10,164.277908636146,58.2318382178536,22485.3662558941,939.849538997104,233.179936154636,126.564312304861,123.02801329698,129.202099539847,217.275589160807,145.008316982049,315.183969691766,113634.885252625,350.371890635423,214.485026723539,496.807769894658,131.164568822922,2.72170520912801e-05,43.0606707584827,1751.73965603524,216.825227882359
"Signature6",1.61750523491594e-10,1124.01545804952,109.065730161816,4188.07449967063,1382.68575200619,2942.11874255559,0.0223038657426482,457.374682863861,1.54845308493634e-07,949.104972555074,729.956526875694,3092.81381876664,4603.76488053126,648.954144668254,654.681311942766,671.071073565267,1.68068289839043e-10,563.111209714768,16.3299846640775,1733.16254318045,9.33509889329364,532.569060429973,1529.81250291624,475.41472420766,1397.39412886043,2599.86263317664,2855.0691484106,419.9017384984,2610.22304221859,40.8900912708858,2706.60765493303,2863.70565146812,1257.22934767351,1.95300892196808e-10,1.70209439783355e-10,669.173827024093,880.038211817965,1051.8943063782,6555.49318626934,470.579617302384,1.7644370603933e-10,1963.94893478014,5709.44886749369,627.36030973669,2271.26089528627,248.310041563956,1.7169617441173e-10,5202.36357428089,4194.56580541379,1652.2611525802,1128.70001170921,280.964496424934,1105.83016207105,849.419368567656,429.030646490717,3583.22516560003,1443.30955023104,3471.22133444595,5687.57129945898,1089.41385447879,825.18558836488,2.12504977080384e-06,237.351820023665,1.64231115087896e-10,163.584230042009,1142.87390694095,22702.3177929538,674.696162722262,9.38882571672745e-05,0.0447437682947625,1015.62236545255,592.748264004388,196.349933719341,7761.75423953818,630.135637179589
"Signature7",23.6111685866961,266.961665858892,2.53444688573495,6167.60855680226,1.08982377346543e-08,2160.95987436053,9548.7376290886,263.168224296265,290.115231028537,2016.79259340836,198.761893948984,1031.22051614333,359.970780471973,31.8886038200224,285.372959666802,1.85306013376674e-10,21.4051821979133,208.75128531673,1.90198450553016,2077.19445747603,8.92610696148567,648.661656285289,3124.54890418799,364.903946474142,264.703543646846,426.536382739573,770.516135597639,212.686547752104,5.59667405329023e-07,1.29581103403733,285.059407729384,157.29906680605,1194.63497310304,1.95300892196808e-10,321.811818811648,542.927891275834,222.601578592229,395.959524885768,684.093629662093,1040.96488644036,837.485532944258,101.602808037005,1253.18508629114,2745.84132895646,844.608265999047,1043.26618636838,301.15387494676,3802.32090859396,103.434774320321,996.739848011163,867.474471854524,0.00712482310133065,368.117013460067,21.2072094783046,778.720736608116,410.476581747118,1713.79289468989,5270.27667376279,23.1404426468539,1143.64407114889,1300.02673379681,362.87135987832,517.957735401431,1139.01338637079,632.669464461934,1065.09293735227,17222.997839092,3549.0533225066,228.274523946579,0.540539080795153,1460.14384758303,1.96098373236545e-10,170.105653189849,1.44130535751462,966.081295897377
"Signature8",3.40686969907633,4.73906107429255,1396.63577776468,152.330572228783,0.186867048057705,1.04404990767568,34.6595670816505,111.900426504685,519.826580975381,1702.74207318776,817.387313955889,2060.00596626671,1416.92142160715,632.558617040645,2377.55301511123,331.830868865285,1.68068289839043e-10,160.630794280015,1.69028288115859e-10,707.785324981799,41.0527764544575,1073.17714725511,571.561841283979,2611.49661537148,179.186660265577,941.628476498273,1023.92458284861,165.153260100999,890.488941589147,4.43361944431535,1548.23421365589,1279.58404424775,171.705502993016,3.49719331260531,1.70209439783355e-10,174.734677822647,357.306889301534,484.473911971189,913.88484233615,353.768116313574,608.514595956681,1604.4325883184,9539.96614699484,242.482083150046,2607.95415371247,394.964701977545,480.163815326229,599.612208103469,2733.82844288857,1.73529990301443e-10,832.865016251192,882.172703428408,1260.27192671889,665.672086388558,331.928762380708,1.80190023039983e-09,1901.75725066264,1258.69820627579,4387.51983597889,1246.99769150585,56.9761375331993,1005.57526707029,357.67156987827,666.481520851171,721.736260069988,873.240322709787,6550.4684816368,449.639860166279,472.563530156781,4473.28185154677,689.876699575276,600.459490406753,408.442002716078,4345.60159004945,852.92392233317
"Signature9",1.61750523491594e-10,2384.89202618202,861.405393820696,453.532938373546,4705.31420627021,674.019071319474,2.90606300826987,2.92934007756489e-08,255.616105693859,127.987664705338,605.460633079536,393.082673831144,8270.94684406738,22.0580254298448,31.8859461646825,329.563040026688,1.68068289839043e-10,616.115799599963,1.69028288115859e-10,889.573216151367,2.02555682283181e-06,197.701990744994,276.961624394588,0.262452930523179,827.693632801848,7839.626557049,2490.95661026964,89.2741781769031,738.873660299527,1.81557887614584e-10,487.496754675065,742.564202134747,0.162015469008107,4.85523062344148,91.0746875797346,1081.6320496839,2.98763387767358e-05,547.951480173736,3679.88101363618,45.7987226088367,3.19574884751495,6972.66207478021,1172.51954433713,0.00265672683504284,626.771198094867,0.00838413219438102,92.9455728591493,4786.29063799066,1260.64920388887,26.9614717246536,124.739600725474,127.610152242339,361.34086994245,0.133086998950953,1.40041448151559e-05,3632.41013066707,3391.79068963753,10369.6782418379,94.8160992258255,111.56641926322,0.0104430647683603,166.727395006097,0.000521616929693551,1.64231115087896e-10,99.5037634303701,1634.97745713747,18373.6020678799,0.0671090734894519,452.782010133006,3645.16175742066,425.213006223525,2.20852635707232e-05,98.0213850597855,28.4992426060132,1348.73805369274
"Signature10",28.3447474443489,281.32667295538,159.384309624046,0.368522972677516,248.835597059504,15178.5409204457,1831.43160357581,231.975736494799,589.069314418207,1626.91849938807,1813.59331686292,598.215011544127,102.556481255833,3129.96042670326,968.243399254148,498.665645257976,5.57425153474689,745.021254691366,17.0697665448012,2225.82960963606,31.2817052440153,3284.36412137131,1061.76508769939,1825.39825838025,2365.4871518481,557.429524976617,2614.75669267181,499.740627074672,1351.33039127141,8.40629844418977,1360.60531402614,789.050954622389,485.537041421062,3.2225528956179,309.039975333256,148.077975146589,1140.99289788608,1554.76765239731,1334.58547324373,2206.98954095951,1614.21450423411,0.0109124330183059,116.165074973607,2558.13592300934,2044.55891448439,1377.17642056389,861.94091989331,177.555094861431,1640.2735600569,1048.03833405719,1528.60732944234,1730.69535344356,1411.54044397414,498.84085268883,1477.56146376931,1770.26311041609,2440.02827176195,223.981998112749,191.078227374903,3564.78604073241,1181.22015323717,942.977134875436,1716.83408475103,760.207607538597,415.984892969532,1502.2318695123,1285.80667898382,2170.90915788216,350.14677136009,16.3494671790993,3891.31583345254,5331.66804669431,1482.10673562851,1.64404896816743,1410.31956616438
