"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112"
"Signature1",1631.92269058159,296.783976712482,4.91117927924284e-07,727.579040124949,330.089789276057,97.4743035535811,1233.71403253166,1033.54371732766,6.32682347557478,289.161999625722,1005.43853782856,898.726902966122,678.723401483168,514.20202734433,26.0166944190394,401.349980747403,510.096242426654,637.147106344276,396.378139572073,2.81850408972126e-05,829.376892391368,307.768253597518,59.1088752895656,97.2353060001006,707.278923204653,1.20186248455679,339.877326211276,0.803308830712471,1100.26764451862,1045.80837728513,856.840895012208,57.2899219894146,1098.0217341188,1300.99971576814,301.588485183978,611.730944593588,156.686181705035,0.0187357640934857,1886.88953287583,1753.37994664082,686.981019548956,524.059780746284,0.0148945349975793,787.199892356292,2.19521374861572e-11,128.948575660106,50.1460263004309,485.699300148976,615.133033376967,1808.52671626678,268.490253740674,1212.98150238376,473.661189345822,242.262883686322,843.374488482524,2379.491008993,748.373309592565,842.073124000838,838.37806891435,604.145587214362,38.0929914892448,1026.64546807202,3.44571949455991,620.420177098063,746.159124807575,696.546917741378,219.446644125418,720.961465031433,1531.07185060652,635.720629020295,1380.22567365378,597.857903394644,34.6480391076501,2.17843381642318e-11,364.239784254864,571.361970551782,367.042681202802,0.558492740181894,206.074248010412,529.564029785356,317.062805063499,706.823917237592,632.005815188079,368.522106034923,253.860691637979,905.177190747121,235.865744795152,784.385576406956,223.062862886072,675.039070399112,189.986855881672,360.874681654728,591.271282050998,436.123825069972,1121.28531996478,0.000176164912496255,617.547217218521,457.500489415257,609.907762661713,709.304498061673,207.826269368547,0.00283654739118704,1911.24286178962,82.9486912513276,67.2345237453495,5.2853599979464e-06,1276.90692343643,155.684015086223,432.214646007457,409.475291344304,112.317776313209,0.14712483984249,536.031493665936
"Signature2",494.742331099252,527.347560334224,28.9145632185175,824.079126677172,354.472371446571,697.852006065509,354.158769168549,1.17667027284758,290.056078327674,213.655399242104,1074.91873046061,641.634614555329,17.0212257287033,551.368854886343,472.353493025471,306.297131483885,346.72445438374,262.387096005431,215.541327232362,73.1784797581629,59.7196509991783,317.975524992477,206.021072015405,164.213196455505,497.486295772575,277.361330661511,0.0508490542641457,244.185215165079,0.171678312386277,859.643780471549,668.273883303562,457.420154173637,0.656953704518773,681.274731332103,0.135804554976487,944.448757084399,2.95872478235557e-06,150.192258337666,374.020823634817,632.980221846685,63.1387100347478,405.297883883531,237.815412234516,147.656166010733,106.01344562557,484.150731286499,592.978354215537,689.923752104679,557.408597848168,924.767591975665,223.022520644474,338.381091413965,0.11122780455303,247.08550515947,571.633122080778,375.936104806129,300.605711802309,445.313990622395,41.2970357635746,230.414793094839,406.252697834909,158.996696375673,0.0290855216186341,37.5987445568245,271.817887650771,0.000394798394145772,0.1469415506715,521.375064109145,165.819424827813,275.131086401132,1392.76048866595,392.642769163307,1155.06766554883,5.1751867578926,585.111135691416,1330.1064352887,82.9803148845616,2.24019263454173,265.607331858619,372.433717220243,121.295734076023,2500.8842953399,1024.8055242444,254.949517109644,1150.92134432511,712.710529953881,538.851734688394,900.347522180547,62.7370319366782,153.619849025939,147.623420179718,136.752526119966,471.470534705643,0.448095227966664,832.008028907164,571.591134968222,102.281401174233,998.010039098588,246.602258925164,344.396475353002,158.710337548846,0.00936500344356477,449.66331434955,685.21429715306,531.513411664813,5.48470954872225,528.25697191334,23.5750974718701,891.883567026908,274.425446257396,48.2067409621041,653.108991237659,482.938190005588
"Signature3",669.053563323863,721.309266313741,15.377820297915,50.3824716604172,145.416735197915,382.223875590364,58.2912966204206,279.396522872906,1340.38132993434,355.470056113112,995.099804755334,454.317421979808,399.588029702069,446.338614000303,220.825802144346,406.288774209231,418.895029092142,638.95882485986,211.925054196949,0.0121191801695859,306.43220038625,332.044683708167,116.845745517802,477.325035548789,3.84884811105663,710.502739394213,270.034892658169,326.016101339171,862.643545954665,1676.94207090587,0.00762912782581407,179.860716271884,9.05353220553219,497.335056498388,459.93427024418,839.404141607658,1018.11551225945,88.6783837754055,307.307729436308,294.07186236902,0.649218293907564,672.108649598656,96.3546844098966,6.44273913522019,503.714590547447,1044.04368692605,329.79709488402,1.1111299341761,113.279391986431,934.604923271371,196.416272334544,460.596362658986,127.310991818638,287.003280844101,1192.82374180149,114.469904893632,396.841220777146,575.5946116086,403.585719634165,1.31973323837137,528.407867130534,1553.01896761166,8.80906266270039,390.358215413656,205.669803554432,2.76271746296084,1087.39829584553,401.629272128723,361.496394234946,0.00313460273589921,1433.40932933576,1246.31402618252,383.082216791972,158.397510713712,612.83089247648,248.030621354635,490.485671963294,509.789862736591,179.363372492338,455.085794135882,2.71476008430129e-10,1751.06858536777,154.855269588655,264.782703646011,767.171108633784,1361.10176789085,651.485338148306,616.954188003271,662.779688964818,145.609112342424,9.87424238098101e-05,276.058084817809,353.763065062153,262.414026437237,453.821976929711,1122.08475876461,400.28065707788,113.916769858359,1.10508251939096,478.370223681245,245.421892346439,260.93734219362,450.404740083225,681.810543366094,152.873830717207,271.530690956027,922.407590906821,563.904815720087,658.627422558354,550.967295460309,818.823782935828,84.8600344494561,157.32582109668
"Signature4",794.900066379822,204.149267510308,183.928999697208,0.522539304162504,170.962125896528,606.467854173294,329.768124762141,202.302243820187,738.387224604682,249.786560811778,625.469586537636,509.681788531546,329.738380395393,101.559815696156,221.651280387465,166.508279768506,256.733257253914,120.601967215148,55.9029121598833,5.36410188785578,2.173337781536e-05,479.104099505145,1.00510461631011,81.4187516779061,356.968682783192,614.616496625248,288.90663396063,230.294106323569,99.1260787928649,23.8475235663608,189.977077481666,285.978740477329,684.632823020424,627.272749826082,191.563485911393,1116.6106197964,776.744893155362,107.236104747865,553.519706230525,517.047140630938,844.878848110645,83.1514710932446,194.940245569369,170.063649913463,131.456384159297,112.097335848011,26505.9701264111,118.628923298305,102.693104082606,1802.12758664822,249.674796902109,298.584000546499,597.485545056934,119.887824517479,650.397684480714,1369.46107276272,70.031569856778,581.725585576162,0.0319958898798666,134.538184880423,421.43498161244,448.622222526001,193.792433883876,205.167027152232,267.071277916757,101.69705405704,357.910174009392,297.263584102323,654.81627675115,298.816203569894,869.869638263567,0.000128277801069795,208.630860323289,65.2195943046718,140.751165566883,399.415436487963,253.800264562042,310.800273279995,76.9354404450553,319.483036329917,113.491800558708,905.532057549905,6.53628581220173,437.218236419003,68.4773076958933,58.2948985218662,628.106491065542,0.358385325505897,225.343281534893,258.266142964583,127.014125753205,162.228424943374,115.341254885996,275.193950322225,100.074545839309,450.640027288496,49.6680410269062,555.41634795017,299.93731769622,295.736584154353,236.511353481378,260.894354675299,709.716539156616,326.057381893071,356.804933304787,112.712925054619,250.248050298595,235.969812535622,410.695918336484,361.490512768486,234.782255054349,274.421030957277,76.5177604816299
"Signature5",469.524926788866,204.366900220652,1194.11291557799,852.55261177818,179.765720890683,678.49738727053,485.067235532838,30.2787316491721,401.342030567411,224.216973689422,441.139052033036,634.906161373974,282.055048992043,259.088761927223,185.009943821418,308.477234968989,306.56748599973,418.667031111606,149.123512902494,168.125507696314,262.281318963973,55.5646937164988,52.757011854007,16.0419250892346,335.059466295183,256.426141493409,28.4168155930249,57.7470595471025,14.8010821242211,455.550995094231,283.229399659686,4.69358256589206e-06,495.438029443162,236.74482611634,49.9480491644429,825.659770257084,536.941175145774,135.510508855478,39.6665553829401,85.5937991225933,667.988288470642,127.77151975744,313.585231421829,278.202081016653,177.960068498881,6.35537805638408,1225.94096993632,117.0968212933,503.710261305861,1105.89313580793,252.185016865405,564.597356824423,0.0770299117826949,46.3130595526796,343.044361508281,770.957889256296,34.3897672396163,197.67174496483,87.5501338216463,367.422160385569,463.072998363115,964.499587569822,135.339661602655,351.700959495784,331.460331978214,205.624565898003,422.170743689335,279.404290694121,137.456178604171,327.615701906729,277.664296441053,244.366022239906,271.177402685461,72.3524493123649,428.228665019725,71.6548597239884,147.98025814109,290.506740819756,302.853969957473,191.518175076745,149.076434112999,312.616038376888,72.4461424243591,275.424560740509,319.372416393445,261.604918371763,410.424782196127,376.42358831823,379.64495542185,363.821103465591,96.4242652837951,328.68668844078,33.8177535046047,202.93480193902,416.008402313109,158.483968239922,48.0491410533015,368.96122774143,12.2139783490889,147.92863198574,117.602405590749,2.3528621440182e-11,283.850496963769,85.8159000635353,33.3473625183125,1.24815963543157,540.464298047302,264.234617438966,156.139467956891,257.671147180676,90.1668117235052,423.923086640064,110.191325000663
"Signature6",198.578246268859,368.521794409995,180.433011676711,714.164230473941,308.172774966754,334.540972578992,408.843355318209,705.484839219026,653.662612508685,198.260333235633,630.980652605804,134.825406464617,297.627916688538,197.470147529709,350.873396696847,183.068978442283,312.218020047763,317.247117848384,215.483639287236,0.0131161097779344,450.237717405105,660.38086731904,119.102175623022,132.776989873212,243.61700365581,30.9539917869796,439.871353327568,295.798781198334,303.058469340835,492.332611661572,1.79490100108477e-06,167.120561027075,479.463327333633,396.069795937484,267.654477668598,540.398594033963,152.66699163035,53.5073140277266,572.244612917128,720.064459925649,203.741153524529,746.10341255581,3002.534140421,124.652927025107,2.86243943946902e-05,321.68154131976,157.490341211979,190.585682110956,197.64823541764,371.808247999004,222.44362962904,574.367033738951,107.232892774299,176.801950601937,565.750309490321,392.637250997402,428.187576028789,662.231358275684,178.808474398976,188.000741357032,281.320318584513,194.969769792572,771.650370984874,129.450681020289,276.783460394149,369.95143544202,187.516878505911,423.598907164205,16.335874436073,483.595349744462,269.852199827318,136.516653656207,328.913987459597,343.798410755922,0.00300723696705235,564.438882436205,547.712106591812,189.91037654197,307.57767379707,350.147152041445,0.0743361535030626,691.285673648371,430.900921975525,274.053286570122,19.1429027985283,255.025617229738,647.729680510859,335.299807761749,243.512025100142,306.968917136977,265.750530292679,269.137390562228,120.942955372218,2.27700790103072,584.789461855188,477.62959876197,199.342616412517,696.239616398095,0.024199050267449,175.744092815101,132.97563125393,50.2812751964804,485.42024405014,16.1107321592954,443.724061147101,179.369705980692,307.245104632885,316.818607818116,157.201407753635,291.711991055711,83.8148864999738,418.82358496564,523.467911027753
"Signature7",381.840916556116,486.931051762782,0.0603324004540024,901.671717032646,531.760410292614,205.083831435621,582.344438341232,332.069958471617,363.17351936272,310.920589448148,598.733248191545,84.6590795341324,123.141279357276,134.728372456526,365.936087576023,118.616609008059,424.099964959926,95.499860465727,173.351200983817,522.359919690196,519.49425690544,833.467504660783,532.645935232869,203.149832435377,511.893496993557,0.012297593515447,475.143271358755,534.550946779985,764.450329889684,742.915190325937,600.486582058772,110.350047698785,3.04837545547072,775.225776586901,297.695527569198,231.426712858961,435.448971721416,2.37513988501207e-06,1432.09000602525,1240.91865095957,321.843596814144,1816.09768732897,52.4121274477173,197.098352374979,99.120378555215,188.207890991827,1945.03911137892,215.496208749693,18.4948600109392,127.007826699979,220.186233813341,150.770461855034,414.072133385801,255.213098659809,316.922197299682,313.794912745179,599.951654102401,568.095176464057,444.131360340524,146.976318322878,0.00112170779877363,0.168563695202438,1.12887428962319e-08,300.850640278229,181.971398783872,377.884798752162,84.371810151923,881.747076107702,60.6308870371451,436.516633355728,171.596955824441,368.189009158045,443.98150191151,79.5051279549487,78.421410945185,1255.45790983587,522.493105892298,149.469693012342,263.257341166969,156.367664410409,132.212302426893,619.443332933436,457.917475943379,510.866504088627,633.833361248977,201.591362630741,372.173815870315,967.460445879888,249.226117569981,420.411434097213,328.356902710867,306.285975249117,354.343804668895,223.748483895508,435.277348666085,137.19763747452,403.300609788456,398.768228881716,1.70798016687883,648.708198251663,1.39734785843619,375.701227668745,353.888396714138,746.947894252674,424.079015982136,562.459769954693,316.026432976451,171.556621583774,337.498845622078,488.066515704777,7.74110743643908,151.834720415729,456.076172931286
"Signature8",609.769001614142,51.5050472279659,46.5554033797327,0.00938420382710485,382.074368766831,656.316150547554,541.849643878677,178.531987879257,295.112795786889,161.730730088996,207.737600790713,1662.24678535232,616.417701029719,249.114870034927,0.0286187902882358,66.5604711100944,411.427928842431,0.00492044682033179,135.534070205835,177.28903665612,245.468796504358,597.521370978861,754.192131710799,419.278073495032,598.582989423641,80.7465068999926,586.13619204231,264.167409888222,105.04257064277,1542.67221376224,546.377968228612,7.69744977650938,115.768340012626,716.065730390055,211.692321404208,1244.77732042876,455.717048890674,171.797295858741,1799.75554057622,1519.8457246096,6.40564995302709,1375.79632591011,459.327675043949,583.520609259346,6.92975778325117e-07,510.247894058688,114.277112063863,0.54723391121282,444.559069330772,738.602770464208,0.157343948683115,856.340556919235,486.57197225649,17.472233321163,319.289681354546,1739.93869116694,102.35907706865,1450.0535108957,843.549888369684,743.371622389344,30.5945411798869,23.2591275081436,194.159520724459,316.606662013334,300.16686748881,1.08962632973737,117.787889608337,120.504355731246,655.482431674505,39.5004468710555,204.119352508465,771.801394808271,648.069116126488,2.21988873469126e-08,295.200728389322,2416.04191967968,9.59204466437269,200.157079260552,116.796800522502,194.420170827184,271.839046960093,1699.82284338306,279.345816959828,212.068179786392,1510.04650090757,1430.64200455874,25.0880594168537,1290.15554743691,330.16149795634,831.935298504502,8.06429580527278e-11,538.898909273176,876.545953404952,431.329446491121,962.514679132558,438.989854615494,120.678334244366,221.919961172751,189.50333023796,74.1313001496453,599.547300295985,387.751520832362,811.925097102959,668.416954063026,702.922811528815,54.0369196047796,802.10742480657,167.346527486917,1260.63696641547,474.868262194206,0.00393929955585988,598.048005767589,637.911575051346
"Signature9",491.953416633509,183.050183501767,0.00577140927653054,1366.81843314527,175.564062339049,571.824548824098,38.1626330798415,599.401496642948,40.4384274553773,254.613741740077,474.54886572453,135.970683812864,78.3882206700486,2.35631375895312e-11,178.573305388179,211.131866191996,203.121285328955,268.884722034105,1780.61811006183,2919.9770391436,228.150470632681,190.256728058294,5.62923295780004,82.1987513877084,570.010278328941,120.474847170751,159.21337196964,104.237664843372,285.570892456662,221.123064591874,55.5841107924635,198.351956629152,977.449576506559,862.671549756069,58.5471961678779,290.482609056744,180.9156719424,37.5316896533304,442.31906176795,383.054838905794,27.8500151397891,516.967055311391,418.650437989107,205.212137614198,60.8406098373362,159.775084791419,479.627209027217,649.139042943539,151.612423489659,929.048258083881,173.608265317958,13.2236966931221,301.701663999743,107.098544703226,685.452086049325,405.770535040379,209.650747457394,405.735020088324,482.550847264216,406.443399114004,593.862567917147,8522.93669985041,359.567170541658,212.072950299944,284.101801549336,407.896879845041,921.156830425636,957.939851109376,528.250504209992,405.927140641768,1875.37295468001,161.536934926542,93.8531967129539,2.17843381642318e-11,96.0548260202087,2.32513090370146e-05,214.956328269951,126.311211898656,455.818282512121,204.427249789375,201.907475045647,158.637946579552,440.441820435646,226.122370928421,46.6493684202703,446.254013269459,3.20118732597353,378.568513417852,2.29014365145959e-11,803.802984590061,110.54062610654,421.447840472607,169.28886914082,7.52115562645956e-08,529.660464093766,516.502594488619,74.742002295075,770.542830773939,455.508612765979,436.226617875156,413.934695870721,109.108342724627,972.206200858035,264.495299148083,153.079009609363,239.527517427646,648.135358263128,70.2570360847288,660.44139740463,464.497403791808,142.249586541295,578.848621056577,930.507787805098
"Signature10",632.946423455217,195.684707252031,9.20857385398893,1828.08289679702,539.399034887119,153.334819385501,626.468174131405,844.06393528372,710.898242510208,89.48107023128,0.275133205522053,740.553403305959,476.974022957967,186.13543172253,300.786358143007,331.393648855831,358.467445635336,262.795514351199,190.965204681814,1966.62052970176,451.549325787925,576.281246126783,60.8370128288142,35.3532374364126,670.332609329472,0.40417580508498,268.99318902026,0.000276741525119312,386.444657645852,674.318286349683,247.912920461009,240.58239460127,253.722479187001,393.771932313108,215.398314898975,547.011585278126,0.0412914512533647,172.769520610012,1136.01634677114,760.621916163,793.472349532064,180.646277459854,8.06943400192857,397.12483656089,108.756481167814,256.564004693618,82.3630073470167,201.23068842524,544.081166471907,36.7432676809743,112.204267628823,597.683877148549,142.787499930705,118.245513377817,717.539219193827,676.149145820282,294.391057618072,587.270969712001,409.162786306181,177.100845865727,572.903266563224,0.787175430989519,0.000276145038575946,434.733140405417,204.068315244624,439.317757702545,1141.26156706078,947.456581357029,382.098506234596,482.804167504069,95.967825871267,181.244794617797,294.597585425453,71.230076512929,180.277673534927,1075.45996282232,326.51569318803,203.834093586014,297.845483959404,286.113087291357,180.744368609999,1102.36434955953,29.7020819250539,558.82888570792,523.736601510755,653.059869712649,713.004382867994,811.688416577381,283.450739823568,830.202087981201,2.2526632681424e-11,614.596702329923,283.037563424128,113.38175523583,698.943107743567,846.753450386138,19.6069067237464,508.790722112706,1.55551987974391e-07,243.689224702621,228.782610579136,188.149868374838,880.995629659807,273.839498606132,780.787773799246,140.680439756085,975.880011190162,421.604183930552,651.368011703968,573.843666883832,324.544101811648,384.756794433387,1237.50538950413
