"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"Signature1",220.026610193908,483.555521456916,3698.85424880175,1191.49280684955,581.580707949668,309.211945957285,1057.63042460139,141.079725276644,335.03179526017,1346.02202411488,226.353797715064,176.303978512317,1174.22971476543,2664.47255498498,4109.53293086346,853.095179737674,2.17445961966364,1213.20454483376,85.9646526184868,105.144717833325,640.18434479295,266.029659130472,56.7356760769754,278.956882967369,1.27446944480083,1626.10273261428,845.38111086616,2814.70884060568,2164.35730263331,2163.75370584501,2103.6985070614,45.2832781567859,1269.75575737488,1834.14550043942,367.369800046468,1918.20838467117,2212.75848812343,2.72397891530051
"Signature2",3318.50120413545,686.848731005401,0.000487889650243466,527.925339048753,12450.7178729331,31.4841900154567,722.837986905039,27.8397373469865,3956.27166503705,3478.93919289077,896.421731331478,5104.91769076038,0.00193997027957599,150.474327731835,717.784538845404,1967.79349054258,81.87889294216,0.00114522253587633,8605.26046078224,2204.33183209344,13.2112613134975,551.182696737834,1.13369047842202e-05,2.70484917357374e-08,4381.82757660309,16.472515195134,35.0498492050666,25411.2082045672,26.0785091088566,286.118208701803,2.72990619615887e-08,6638.15714627996,46.1008585161206,257.628481796242,3623.05761661037,8.03279471555181e-09,9.22528456320494e-07,1487.92672923876
"Signature3",5282.36085654406,1368.31869689293,1230.60665182889,3627.84232252571,2670.0514485777,0.0128952145048771,3.11496532813071,1233.41567382218,466.502392327246,3385.74228376603,438.406109202994,4356.97941859811,33.8494069720148,71.8074614211166,6535.20232682316,5.82503644772747,2.42199020746914,644.70593172353,1514.07940857924,5.57287089531045,0.00283891625955078,1.98975760331366,88.7858657795493,14.4689786318453,363.043569421722,2694.2339069471,539.928407766421,252.270507652196,877.900971269468,5337.6929606258,651.05211357608,3012.01098395083,23.6650025364653,8.33858642657583e-11,28.0011843702107,53.2457798058931,223.444518459788,0.270955371935694
"Signature4",4148.02588566919,3616.26931689805,7.45014445582194e-06,0.0168888399834937,8863.19213663995,30.4667390549455,748.223773694391,2951.30449600337,4491.5954234078,851.012889316763,46.8203872441804,8022.43010185524,7.47148163327151e-11,7.79714043109659e-11,2944.89945913339,2078.72116188763,4.38699193108226,0.00118676326412066,3727.64956372143,1832.8545570705,7.23229119167954e-11,2189.57895235643,0.0234904348868435,7.35157919184557,4753.24624526105,2.10198004643835,6114.71424265606,7297.14054109796,2.17716722384801e-09,293.189205261093,1.53499737220078,9728.83817557493,10.6188953411953,27.9842317939481,2479.1241985361,73.1800599933939,54.804289015791,316.663680685938
"Signature5",6330.48600347262,1773.31572722329,170.380192843402,0.0383868227112296,6759.51805449965,7.61714129645517e-11,1341.8384679274,1512.74442288242,4915.44572674458,9074.76681640702,0.0171461596085218,3907.30652116061,0.000625732389178539,2.02235668056524,569.450143567158,3913.58784708951,638.071023156458,23.7028269594205,8876.02833394866,1393.59857461574,1.05172975736171,2061.67272383275,0.000126878688864393,19.4257804771465,2683.78588314783,168.839433177541,6411.95629999019,30408.2105689197,7.56125517905555e-11,2093.05769703123,3.13436199484647e-05,2342.38543295879,0.00183771991975875,8.33858642657583e-11,272.970710131688,20.2863591616314,7.11375296059727e-07,1073.61203618678
"Signature6",6307.57124411043,4273.71279256936,80.5111322882586,0.0239538092837096,9207.5742482792,7.61714129645517e-11,1017.56101284888,1330.87540770877,113.417294184514,2670.31422424566,162.341296687243,3431.24817242607,8.48671594074298e-05,3.18544248333717,22208.2831140154,3765.60963319984,2.42378717053882,0.274656880964968,5844.04106539866,3274.09275933424,28.4850514840475,724.471098036543,5.12591207080482e-06,16.9396310675939,624.861171196882,36.5239881717342,613.7351663991,21260.1225535414,37.3145765155223,54.0449431543441,0.912036857355387,7722.61439470483,19.3140375621664,19.4655823245006,3874.91266342311,24.385998388584,7.63284851137292e-11,263.613890999744
"Signature7",2443.78163767101,1730.6622194445,8.76142930647493e-10,48.4280431009556,4877.31236876931,7.61714129645517e-11,681.935148367117,235.83970160405,2377.59695810912,12035.1179535208,787.405040342345,2829.10132489505,2.40427225599756e-08,0.00266081394529625,23503.705902722,1065.25801467828,12.2482892979512,23.0134392581969,9366.71869778358,1373.20755519999,0.0632193657785031,864.758038381351,2.77232358294885e-10,4.31208801460409,4688.71765987229,0.0322954868846176,3911.90603059137,28002.7822698367,4.03431699452555e-06,0.319750174279908,8.21918779044199e-11,12338.9657631529,6.27101698185711,2.75359723677121e-10,3794.53076272561,1.20553552458974e-10,42.0217365245979,1620.79639189476
"Signature8",56.4960379379455,7014.24744743577,170.447541016521,2.42175621584505,9004.02273475051,7.61714129645517e-11,1651.51821536207,2486.51663175892,3081.85166560515,10036.3988444526,58.5496783745737,5824.82511327195,31.0860371570075,0.00014785129585446,3305.4365594752,2.45473451226197,0.426447000876145,275.323457279907,10.4291989269899,2862.19084691448,8.35189642183317e-07,98.619690737854,0.0207299163017994,1.55798216740386e-08,5365.89200954219,121.213838335401,1492.54511691054,28386.7125863384,0.00164517704286653,54.2650953669443,4.18222857969913,5373.29244290033,9.04712382672066,8.33858642657583e-11,5053.55681649758,4.87150283292675e-09,174.047991991088,197.732610926158
"Signature9",0.191386347316392,2171.2428358777,445.074273632042,3687.37184862303,4548.72801457391,0.595123369250842,2332.33468540991,2.01041674973402e-05,1744.23837669541,7.84007740255882,3047.74494542738,1131.32247416354,33.509342988217,308.39755209731,11502.4918515448,8006.14306634786,10206.428417483,225.192982161608,1605.08292501747,613.233308463072,38.7465919291283,204.453307190895,0.70425286426921,8.80028208684511e-11,746.112536368597,18522.7524970325,5722.0179313054,205.987385266505,4.27112709602594e-07,5.85451224304999,581.932579312556,3384.01140112151,36.6345168936667,521.918454888508,120.819092110197,0.00589736850653958,139.905065821858,130.687445020336
"Signature10",572.964679190311,2547.42206029927,190.09648593549,0.0164540782191553,7267.63388728091,7.61714129645517e-11,4526.17724973872,2395.30755189536,1057.38014917797,4973.7930246663,64.4676809647752,0.71584713030487,427.896591547005,111.430755269942,8135.03814399301,542.5835059336,6.78039217902698,910.073892518489,1.61760699694126,1640.80221817771,598.555017170742,383.657836035915,1349.48201992075,104.545750089103,1246.54910962819,1283.20528240117,0.0073083244746543,933.644559683422,562.923954684543,1646.36310168491,918.099688723136,291.580528385454,58.434042100409,191.342170085985,1.12744791759584e-05,620.434539636519,994.777757732365,4491.42608207159
