"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"Signature1",206.055229528397,2672.29304366211,2957.31215360583,2386.11547820107,12873.2288362918,9.12570608871909e-11,2745.41685919797,633.57953059046,1536.07087017507,18678.3501454334,477.94444726271,325.629611352641,8.62937537277339e-11,400.969950001372,8999.50236724114,1266.39986412429,24.4101306363364,1430.69754309313,890.160411852702,1999.74999058443,157.870723451752,157.145086095493,5.95244515303977,0.0284091855940485,3662.65433857974,4269.25792503222,1575.89358842665,863.415707782276,1470.74552977085,4213.58152082337,1448.09976627098,239.153081866967,71.0175204981073,59.4748268009204,850.885977803713,255.458324349279,480.823149278275,1975.27916434476
"Signature2",8948.24587594791,5254.32605313754,0.00174050342871413,476.021087329691,14671.2082509537,2.87398530482539e-06,3891.8608310187,3031.64386804619,2249.4170317517,5515.42518821109,1379.0915589391,10404.1482160825,42.576109736803,2.19741573226694,1166.80035566153,3650.82344127957,0.116915439005088,34.4408140057301,13442.5780209261,4821.62830830709,8.97609773467927e-11,1215.21113947557,96.5017917511713,2.9929356465846,7394.44213733549,156.803279971255,5883.03671156,43523.8100157812,5.03964407041888,0.120849756579525,8.96787419685901e-11,11432.4562370899,8.73318276346262e-11,1.05442721436664e-10,2881.59218231607,1.2875879481631e-06,65.7622005016422,4103.23527479595
"Signature3",1921.27958479394,1240.67170060164,930.25396867668,6553.90508097868,10191.0531527474,8.71276723700953,2918.88263703945,447.467832644148,2231.06886384442,2955.8792859256,4681.58169694666,2926.95548431722,11.1020850504561,177.450671418419,29615.5476275908,408.953706377545,3949.54836650961,193.562049112109,1228.36059228125,1042.06447325561,23.6627715106463,327.843237267329,0.040656556011463,16.558219390106,2597.8679640315,9885.1129848853,4372.54295542894,4412.25961786265,256.923667029122,657.727149166728,623.180785318815,3754.78035917252,8.73318276346262e-11,310.314354006637,798.607621167695,94.263912551014,8.1200515345645,0.0157121722480487
"Signature4",10384.6758163511,6611.00020114334,689.083671129266,67.0448276732632,12465.5759007618,24.0091291178231,856.112996442841,2778.17249713775,5545.16515565094,19941.4089142879,863.173444921031,11479.4694819511,0.00357279867026434,0.2901116274229,15966.0012063383,5513.3893866366,7.25636452627894,0.867080099941369,12553.3721628902,5934.28691345996,8.97609773467927e-11,1793.08533361548,0.00302497460879612,9.55737037444398e-11,9655.39933357417,0.0185827846769966,5627.07813980397,37814.072111249,312.227518566606,0.000402222422604563,162.485500912915,10588.5252039936,0.0569029738262379,5.05551922388482,7586.59920994472,116.732751389113,8.79074971748727e-11,151.714473786812
"Signature5",1864.11420514218,1321.87944263238,73.4784605198566,435.793246016389,2462.54909677127,11.0765144649381,370.28439410836,604.142852427105,1079.31010946584,4282.40969310637,227.90920800512,1540.27824392783,1.50900194134613e-09,167.075012645633,3394.88506048419,421.904613341943,17161.9397664335,20.7742800548664,2061.47038450218,596.846013994049,8.97609773467927e-11,365.263093119313,0.00482842422293658,9.55737037444398e-11,2531.80489128472,0.495904197730354,838.274211863759,6103.90857450126,54.9838814712044,262.9695116034,268.71614623784,1891.95550713236,22.7884026399315,73.6775029802441,767.893660438971,81.0817993881674,96.1418781873235,6629.45365759039
"Signature6",13535.5791756658,5493.74635415691,0.0380302244476611,2975.68131460519,2965.83490544842,68.5248247092073,315.085251776763,3997.15955818513,4699.59163346459,5819.55249060302,0.00220520191717734,6208.74905962124,19.0136486955605,3.0276611908641,5937.42829228937,3304.99044370867,82.4526720264457,294.962667995073,7549.92357245363,1644.00425245627,108.258126087766,1839.18603663761,5.90913314266765,0.0694184243018664,837.094675801497,155.403268065721,8523.01020174782,46.7369284268936,176.452444475496,4085.05591473655,656.875787502851,9381.24390481025,8.73318276346262e-11,147.653529758164,1308.76855024315,611.064496045357,420.638778236163,583.138835425185
"Signature7",3342.64852535692,3732.76757557314,0.00255568670891424,3.94472975715815,13492.3355128098,0.000465751721999297,730.898279363549,2150.46992899871,5094.80883339412,4725.88470623824,544.479554835231,3677.79907112429,137.107933663469,8.52353929713069e-11,17094.7720578862,1826.30658843746,1.53159495739925,4.3522621437787,5507.94257213068,608.466582624393,8.97609773467927e-11,2280.02414843053,0.617759708570251,9.2611931315875,3489.12071985363,27.5339526082255,1133.66614706604,28923.8687184533,108.073363826066,3358.54489224725,0.002475797940601,8065.35349668147,165.337903983103,304.151713519193,3282.62887909979,9.17835849084586e-11,0.00784776798297948,843.572229841695
"Signature8",5133.53836634031,3418.95412357582,258.114538049633,144.490181169046,17196.8396768147,9.12570608871909e-11,4323.14780957232,3001.03285352344,3427.60528822169,14017.8336448167,1405.35623951287,3900.42587981127,3.70012474467181,0.238599200774315,22101.7107317496,2639.26698786075,248.28059486096,350.682058041446,4754.81500406141,2678.92215598057,436.143654464928,1604.29749775986,0.000963352063808253,60.4749696691037,4135.48538242432,11.1261379113814,3131.92731608055,10519.0153230782,428.350441009972,0.000586581658273916,559.62988866492,6241.3556644134,3.98243656670742e-08,85.9504753397882,2836.63255424081,549.006701778489,376.966557941041,3792.03530299325
"Signature9",1063.69679662377,1206.86431438694,3717.23276227594,374.360328632154,1252.01154407477,359.005582997047,1018.99749455315,513.117108836208,1159.20985655512,4256.0846790238,4.40675335393421,1443.56541688959,1461.58130512124,2672.38973759068,4855.36887849218,548.284555714345,7.40999063853492,1167.1003628498,1693.81198989251,768.798929956546,759.126986608444,539.99665119781,474.225614641885,320.573166717638,1849.7172384006,290.618358273135,291.909338615813,10896.5241652149,2200.6107786028,1435.18113131828,2176.62707348938,1528.63785655635,1123.05328519636,1810.87151288827,1939.90146938207,2258.01112767385,2494.01441168648,447.455401174962
"Signature10",1975.33673474903,2128.81268119883,58.7970636731529,2056.82904942285,5870.54064432852,13.7815207924562,2760.90562565702,277.821337442486,3338.570255703,5283.12436115079,2077.28954761967,930.150863364697,149.977927715218,163.578249427591,14446.2186737917,17911.0960031778,10551.857932824,166.941212488782,1989.28935135889,113.151504102837,0.046829011373501,287.056290175784,240.2582112943,9.55737037444398e-11,838.719117325625,16365.8559754609,8195.71574703276,1336.6738255624,247.326149379073,10.8963733511773,1031.78612915481,3024.43664949459,164.340281303608,536.353379632121,760.071016797065,514.950724098241,334.650958984431,196.389552569182
