"","Skin-Melanoma::SP124389","Skin-Melanoma::SP124362","Skin-Melanoma::SP124394","Skin-Melanoma::SP124334","Skin-Melanoma::SP124339","Skin-Melanoma::SP124454","Skin-Melanoma::SP124380","Skin-Melanoma::SP124273","Skin-Melanoma::SP124357","Skin-Melanoma::SP124399","Skin-Melanoma::SP124311","Skin-Melanoma::SP124355","Skin-Melanoma::SP124434","Skin-Melanoma::SP124428","Skin-Melanoma::SP124449","Skin-Melanoma::SP124298","Skin-Melanoma::SP124431","Skin-Melanoma::SP124396","Skin-Melanoma::SP124409","Skin-Melanoma::SP124341","Skin-Melanoma::SP124353","Skin-Melanoma::SP124278","Skin-Melanoma::SP124376","Skin-Melanoma::SP124346","Skin-Melanoma::SP124439","Skin-Melanoma::SP124351","Skin-Melanoma::SP124406","Skin-Melanoma::SP124323","Skin-Melanoma::SP124391","Skin-Melanoma::SP124423","Skin-Melanoma::SP124382","Skin-Melanoma::SP124415","Skin-Melanoma::SP124436","Skin-Melanoma::SP124460","Skin-Melanoma::SP124425","Skin-Melanoma::SP124456","Skin-Melanoma::SP124367","Skin-Melanoma::SP124281","Skin-Melanoma::SP124377","Skin-Melanoma::SP124412","Skin-Melanoma::SP124333","Skin-Melanoma::SP124359","Skin-Melanoma::SP124286","Skin-Melanoma::SP124329","Skin-Melanoma::SP124326","Skin-Melanoma::SP124458","Skin-Melanoma::SP124401","Skin-Melanoma::SP124264","Skin-Melanoma::SP124384","Skin-Melanoma::SP124403","Skin-Melanoma::SP124462","Skin-Melanoma::SP124271","Skin-Melanoma::SP124336","Skin-Melanoma::SP124452","Skin-Melanoma::SP124386","Skin-Melanoma::SP124441","Skin-Melanoma::SP124418","Skin-Melanoma::SP124291","Skin-Melanoma::SP124319","Skin-Melanoma::SP124305","Skin-Melanoma::SP124447","Skin-Melanoma::SP124344","Skin-Melanoma::SP124369","Skin-Melanoma::SP124348","Skin-Melanoma::SP124295","Skin-Melanoma::SP124444","Skin-Melanoma::SP124365","Skin-Melanoma::SP124420","Skin-Melanoma::SP124364","Skin-Melanoma::SP124307","Skin-Melanoma::SP82445","Skin-Melanoma::SP83242","Skin-Melanoma::SP103894","Skin-Melanoma::SP83382","Skin-Melanoma::SP82451","Skin-Melanoma::SP104330","Skin-Melanoma::SP83312","Skin-Melanoma::SP82614","Skin-Melanoma::SP82431","Skin-Melanoma::SP82459","Skin-Melanoma::SP113197","Skin-Melanoma::SP82532","Skin-Melanoma::SP82636","Skin-Melanoma::SP82796","Skin-Melanoma::SP83482","Skin-Melanoma::SP104530","Skin-Melanoma::SP82429","Skin-Melanoma::SP82644","Skin-Melanoma::SP82988","Skin-Melanoma::SP82461","Skin-Melanoma::SP82900","Skin-Melanoma::SP82399","Skin-Melanoma::SP82756","Skin-Melanoma::SP82836","Skin-Melanoma::SP82417","Skin-Melanoma::SP82471","Skin-Melanoma::SP82435","Skin-Melanoma::SP104056","Skin-Melanoma::SP83083","Skin-Melanoma::SP82433","Skin-Melanoma::SP82780","Skin-Melanoma::SP83019","Skin-Melanoma::SP83099","Skin-Melanoma::SP83146","Skin-Melanoma::SP103866","Skin-Melanoma::SP83844","Skin-Melanoma::SP83027"
"Signature1",11017.2953609994,57197.9580021228,30149.3667828295,16391.0307367538,1.68063972933888e-09,13828.0125733095,26331.1978635477,111.985120198823,1.56524625229443e-09,31049.6278930132,8270.78249368681,1.51879391074184e-09,13509.0667840502,58231.0647565659,33475.9751039407,60398.716751382,9651.50845749811,4623.14735037647,72070.7903797334,225.490069710066,1.51624172751741e-09,1.42465646984917e-09,8408.37831678376,2.02992812087954e-09,59018.9467164732,384.455029977055,12428.4457970944,66.3500411913086,1.57546144564926e-09,4791.22062007903,77539.1996726893,246184.108899308,81682.9794041304,29683.0028500103,16178.8575787855,10732.6686481126,30316.7072906593,51.136494370106,9788.1095600864,12650.6419146602,7335.80770454389,1.52017273951985e-09,1.45354029154091e-09,11281.0890739542,13065.4443931458,23760.6896401328,121299.319041055,94.5742892680277,5693.24701685172,1526.84739295287,20004.3919105591,1.83633324465601e-09,1.44309835276589e-09,20047.5505062826,21030.0771160339,0.000169376373423148,20540.4712433292,1.74218970968912e-09,46717.3307275575,11181.9076323811,39686.8653084958,1.61728921189878e-09,28382.2125621652,1.46052124830118e-09,198.86729096065,1292.41671420163,10175.0433650079,13537.800894009,19753.6684711643,29086.0053988733,73487.2731146953,10770.3297700877,25848.64928294,6993.84796773697,5324.04304540498,258.084224080163,8594.83295836197,8111.45410918666,0.00119173030644092,18444.5382213674,1.51663089843154e-09,24742.6788253723,1.36835878186798e-09,3947.92056152791,13110.7483916432,12451.9867890232,2503.76753284118,58692.4072857312,7011.65874271151,11288.0953305005,61073.1825476855,21720.3529725391,1592.34032948331,6361.87503885758,49475.1938479686,1.59254399194373e-09,311.150652890989,13166.3879327973,8450.90423707057,10146.139621218,4997.94093904726,14313.7351385064,1055.01472886236,41310.5484940982,16782.9681858523,5866.03035600969,1.62254761280667e-09
"Signature2",1363.57024415686,1855.62350223899,16.4026328759621,1010.49169652003,341.412973027041,3548.05638645031,670.930782796216,624.096081863521,339.164279142976,322.99586580499,1275.704191542,278.549581031545,4029.77254933655,1927.73317063606,2383.58677778609,1321.98587127406,6242.99593975972,7327.81044630304,0.00471635111976134,1033.3170499219,697.41494115607,1227.08348094979,777.893241428443,3093.65743926715,3594.76516645349,548.570883124251,9041.02840113648,3334.92053771378,1492.18733000917,1362.15170182967,5567.23501542139,16219.9377364779,7653.60143666146,2004.61438097278,888.051499525327,2.81200561100232e-09,5.99877692803736e-05,2971.27044304481,1630.91138217821,16097.4068301009,399.243391386512,720.758688595723,485.6916806541,251.794680960876,5284.04872571496,3751.28680665838,5137.88058249091,1596.40622924984,3200.97322835059,80.5072394828382,1044.70619216246,1462.64643433659,2583.51765806709,744.047973633184,383.287015931226,2205.05560278826,7751.99460043881,145.931105483992,25.987346519015,1344.11341396296,3515.92104092594,67.0336218349009,15.9127404792866,1023.47632249817,3571.24822787792,1853.93937842795,1898.08009721209,0.600028375686958,2751.90073689922,2936.63288791679,12806.5227144374,20574.4095851631,754.076797095368,769.602671182538,5782.66239348807,22.3642097161709,2294.92630111724,1151.31535093012,1204.26949443973,275.164193550283,322.867367314657,2852.66219686026,1185.43685893972,544.097633864347,1363.07053116904,4662.91151649483,7579.87933601084,4.41803306752178,279.65731309389,1534.00801191219,2525.36842789613,3165.75361262743,1263.77215578811,735.060563998745,267.173550888403,568.115344623938,1100.30531491547,2.76332634583236e-09,686.957111059642,727.896232547809,1048.46407904546,1865.24872688523,3073.56919408786,1524.48202210993,254.96321129224,992.324495934765,434.038997619758
"Signature3",12299.7690746537,32736.8482422477,18043.139326081,9214.79188483957,1.68063972933888e-09,6758.36721640015,14271.9210136431,1.69100286965909e-09,8.15396184440695,12139.7286738968,9832.94875034129,42.332065356378,14625.4313638656,45699.0343166786,5390.07830892108,83483.6742747622,21629.4158164519,6748.12396655485,10956.6693191632,0.176445310985413,1.51624172751741e-09,90.4209374311374,8765.24895734793,560.201605859458,53731.6568637378,1.58822265265479e-07,11539.6308222137,2.79717221973721e-09,44.675717617835,4608.6681947424,112803.509924886,23711.007379468,26618.1650703613,18574.9327275731,11184.9201664348,7638.4126190189,27253.6182994552,0.0856029096454937,16004.1759531735,7742.71672577947,4656.25949106186,177.068119129791,1.45354029154091e-09,4986.47614171446,7474.1962225449,31112.3211347788,127999.098598639,1.57095744178117e-09,7571.02231745813,690.023799800137,18013.0269036104,30.5333997280586,1.44309835276589e-09,19790.8207462176,16717.5717710747,174.827326706297,1866.27083266075,1.74218970968912e-09,15755.3505077946,9263.83134077686,66776.5188226293,108.205096924455,20133.4585201893,182.421772339804,2.51135448312341e-07,1687.35542489855,4818.31721906324,6858.77248942633,17120.9579092212,19787.1392887836,5276.65278068332,9298.57605624806,26853.630119902,12657.1043951486,9636.95432573989,81.8365456087565,10049.0530963534,8885.74911902034,21711.9981554985,9047.12999580282,0.00676376998494713,62539.1151166781,1.36835878186798e-09,7330.61996643425,6689.3870110381,12876.8390191546,3230.10603519818,32976.9705193179,18.7331305567867,17684.1475827557,17102.0319386786,19351.6107226354,0.019742893448132,6856.51652316562,38532.1535666622,1.49210252262238e-06,171.367750765759,21567.9298852233,16592.7140374563,236.453256604637,3279.23097375127,16972.8157078162,2153.87080518626,34885.2342937961,8386.7408354833,9174.82878515971,1.34996380749723e-06
"Signature4",21810.8686437743,51069.5440417534,15216.4038594996,15342.0819549912,1.68063972933888e-09,12090.5654205673,24341.2492774367,198.566623138029,1.56524625229443e-09,18595.9477259691,0.0106556883946269,1.51879391074184e-09,22144.9319311088,102514.170659603,33028.2933952542,17120.7151200505,5906.05186244152,12335.9210438973,66542.6597066482,3.01410843471791e-08,76.1627558231699,1.42465646984917e-09,19015.0727917636,2038.0189177313,65881.4809503533,117.238635564159,11018.1911273644,1.530909975846e-08,111.536474530405,10526.6937201631,11829.838640281,223600.988491054,11983.0683494265,40743.6963198907,8092.29239605796,4406.12412696715,23333.8257129995,2.15681674144815,5289.73450679054,11773.8520778237,5095.72849939546,1.52017273951985e-09,1.45354029154091e-09,8932.05026284093,11301.4740410611,29161.6242862162,20771.0324020237,1.57095744178117e-09,625.17696493358,185.40524558513,21210.6607508579,786.075976169105,1.44309835276589e-09,12718.3719841489,28266.8376182675,1.53346140746278e-09,16089.8869423108,203.212681050462,63777.413746501,5256.25605005725,82325.1779585468,5.21568593338713e-07,21780.0693036769,1.46052124830118e-09,1.02978313221227e-09,4900.43007870033,12397.2314358616,12427.0541779589,20420.9580294183,30303.0309839381,222191.706741204,3255.51056873731,21825.4511876678,17103.1502530543,6849.23118198672,1.7931306268844e-09,8963.56484350111,5059.05392083276,19475.2073847339,7215.21390661017,5.26583651677413,1097.6953972751,0.0354351656725596,13777.8823102693,4049.06728158478,9620.11849124748,3406.87195306192,61987.4790739304,45718.6167875781,18087.0188805236,86924.461873384,18004.8445739024,0.0151524136831379,1338.15487102426,85393.3558149419,1.59254399194373e-09,598.032890092768,24256.8897766811,13856.309073331,7548.67698977008,5698.34139870724,25623.8597828522,3141.35776889116,144258.503675341,9595.30099331503,15577.680154962,1.62254761280667e-09
"Signature5",1594.06084163702,13979.2448083841,0.270976347953092,5477.77233948843,1.01240897811098e-07,1607.62328706136,17241.0894194651,178.218558238677,159.440058521756,16974.3646082429,21227.2086063613,1.51879391074184e-09,11654.9230213941,13152.7339191525,3709.00937558869,9817.60369902543,10187.423478531,3415.64793148126,15141.2015685758,0.127225709734305,28.9294190496139,26.5360596600969,1829.63502283942,2.02992812087954e-09,68676.7732791666,1.9920753927946e-09,7135.92410876655,1.13978739110071e-09,70.7349004330911,3.02686558468096,42971.2760167808,244253.350466674,34375.702933337,8811.71965777714,11501.839297106,3364.25093806179,9128.42619797941,23.0328757727908,9724.19584939834,3071.79471928252,1299.41989594105,1.52017273951985e-09,1.90886983183097e-06,5075.12705779866,5.15735323111242e-05,14252.1793563965,69374.076923991,317.612619418799,3586.05669528259,627.317817769358,5822.2300359797,1268.00333322246,3.82371118136955e-05,7301.76617241215,323.185162549039,175.585336843631,13848.5081217226,271.835897517352,18875.0510403028,169.382310850638,82822.3486119927,2.23690223809244e-08,7712.08542355007,0.468484243741318,1.02978313221227e-09,492.874961517726,5894.94416124188,2.20531436377315,11755.7060126473,10740.3183508978,160919.835604146,6816.60302928995,17892.6444190213,5787.88197547824,2556.02596204731,1.7931306268844e-09,6886.58802720544,4402.99415741366,109300.551655222,811.43132371561,1.13351117387482e-06,26027.583380137,97.1700072266329,2572.5007498949,8044.45463406348,4011.40042428042,2806.80115167838,8427.1012165712,3058.94637709671,4962.40919454917,45770.0213457701,6631.35760636052,3008.10819758836,4.74540080561301e-08,0.00056060340869129,1.59254399194373e-09,1.81510492842688e-09,38528.1242170269,9834.05765231266,3.50026284820942e-05,861.775781641916,7856.48035223432,1587.19114757975,24707.7931722997,7321.79559401774,4069.30690000226,1.62254761280667e-09
"Signature6",9940.41952815258,7989.80957710224,10782.876731467,3111.40394611412,1.68063972933888e-09,2373.15338881935,18908.6198986344,1.60397570334303e-05,1.56524625229443e-09,24595.6414019534,14689.0733510089,1.51879391074184e-09,1.68092725614606,30984.2739383313,3472.31816316263,78862.4636770541,16153.3199479589,350.715017303351,25272.5250299601,267.956018878877,1.51624172751741e-09,8.81131732654445e-05,751.604115383335,9.08286225184384e-08,17952.569661174,1.9920753927946e-09,3519.12426518368,1.62141472885327e-08,179.159527074507,1130.85119915076,141531.716471148,29443.5863392034,48705.428541732,25040.7392736692,10944.498359889,1259.94104861344,8017.96423423944,1.11258569112847e-09,2803.91043516476,6633.20564301116,4369.06498542154,1.52017273951985e-09,1.45354029154091e-09,5312.31648483018,4314.04044969951,20547.1641604022,5155.96214350887,3.21216506204618e-09,19623.9919536691,808.027796991065,14558.8932668657,1.83633324465601e-09,47.5363848108858,1133.7669716967,10383.192898231,264.32884454589,4555.10937565773,1.74218970968912e-09,18831.0795230181,4984.66899376418,83050.5708503096,37.7341414929346,8679.59672830493,1.46052124830118e-09,3.36234496117284e-09,2383.74641726319,5560.34358551579,5801.78586245258,11103.0422282047,3795.20774002832,219692.092215638,5849.97553532909,24612.1761425838,1593.04079571286,1167.30369194727,0.0791601863291074,3577.51809285802,8543.7012818215,130302.988439958,7088.88110904558,1.51663089843154e-09,2828.14809390632,1.36835878186798e-09,2987.23711870452,7429.59443223536,1671.55163099935,704.892843240479,19791.2379710659,5324.66403675333,3541.28207408566,1306.4862413872,12115.8923064054,3953.3550175184,2.44293335440179e-09,13826.0531323941,80.1249259196812,1.51114025243285e-05,115251.291504071,6282.78888000687,2199.201647456,4372.26962479352,6656.21677377066,2018.63932210115,56001.7613817256,14811.4712253092,4051.0472531438,1.62254761280667e-09
"Signature7",1826.35708137418,3.14756972183368e-09,707.224804102093,8031.47671263399,1608.14990547899,4685.89349441708,2605.25645339967,5402.07109155948,5199.70475725373,2183.19367525622,5108.77066065784,2720.55255691486,4143.44826620966,3707.31442484337,3255.70402456649,1856.02214446028,3151.77070831596,4001.31668377126,4231.17698444504,10928.0975201254,2366.68840389332,2881.27400747273,3473.44212375931,7977.83645712283,9.36406890768719e-05,2202.40869594838,4609.22057571996,1737.58418623243,4921.52930619966,1093.17779135204,11730.6659678603,0.0370758403608992,32370.2123860918,1881.83395425457,6611.2983244952,5298.4255813109,5110.65221351633,1047.8656693911,3726.11876552703,2486.50121565555,3679.83685168914,5123.40137082699,836.157827694163,1829.97663523815,6454.03271405931,4063.20515646379,20265.7235972689,10754.6803628491,3379.79085209305,1535.43420764019,3176.75553552136,12085.3618388466,5371.29925512322,3426.62881593962,4419.18119560378,8179.45964258517,2352.97431642994,4415.1310975722,3.24365730444187e-09,3788.77573398349,10310.3723694531,5054.2448437411,2087.1375393474,2679.24381899435,3595.62227867947,2338.92713610474,7554.33660326795,2377.69331158944,9999.66339535939,3247.15011854938,0.0071738500946659,1720.14662826462,10495.8301587623,2985.71725499315,9165.27242692629,668.794511110061,3283.23909247228,2098.00348031559,45.2566436690665,4176.19001992558,3621.11121756291,10812.2691652822,3745.61123052182,5621.93788266151,5221.2939757906,21296.2125268179,4401.05511071684,3571.40622960909,3901.49508198397,5664.33925086015,7219.17954526972,4103.37081073672,1371.80120542217,4085.1294008816,3.19842353559923e-09,5619.01264635236,1826.20139380768,3135.21827910055,4002.76035045135,3710.47712945659,3320.63960523963,3138.02693053948,1693.07053771706,5437.84362506532,2446.9717644429,4779.01605081572,3886.13631533226
"Signature8",3974.77557729858,18057.7095498585,11465.6127283571,12315.7412020325,248.103095391419,3798.15284820334,35687.3637872925,0.0956928854961036,53.0954590674129,3803.70846949437,17289.8943720955,1.51879391074184e-09,3037.51803338618,11183.7310278413,23626.3340484872,71715.3599147145,8314.10141388833,395.372433392878,10939.4889990775,447.568701480041,1.51624172751741e-09,1.42465646984917e-09,2527.59653445415,8784.55081671503,28383.31725328,1973.95056612333,3531.88289108835,5.89657303600718e-08,479.215493970147,4930.21279501897,26091.058618968,35679.9453282232,15817.0911886935,3854.51546038538,7062.11784010584,6859.42898396091,10177.8079281677,9.84099040629123e-06,3256.90076665409,4729.25592681548,6137.11771704108,1.52017273951985e-09,79.0756193724982,2050.77777594196,7106.38657202816,7679.21464561771,33459.1572347274,1.57095744178117e-09,5.01454061366639,2162.71249078288,4084.29661530817,1526.47619230622,295.667696596071,9278.46650156181,11929.2250614398,1.53346140746278e-09,16610.639221227,174.43191886058,16616.0459518458,4829.22203880925,14465.7356517837,4.19833423514753e-09,26121.2293175564,2.06334745409393e-05,1.00310599332667e-07,425.71819422409,7670.41082017974,14457.1665289113,427.108424669303,2485.815883853,15865.5610641544,10441.2319360639,8808.69881853625,986.804446838121,5.19606679751847,217.339114863646,2123.07439615648,7040.60807883098,13290.1566099741,13768.9033053886,2.19108995454082e-08,71380.458995489,1.36835878186798e-09,161.684048560214,13290.7290109226,0.0163077395801971,782.378656232679,14756.3477567593,9511.44286131015,7436.78480319283,33282.8607701672,9236.25892128094,113.718919145011,10713.3333993695,18412.3415257513,1.59254399194373e-09,858.879213118033,2315.87190173736,840.290850753499,9605.98327623939,4677.11724916653,3660.73188479969,622.624508978687,6044.16048467009,13779.1042545303,2507.29630639432,384.601210810797
"Signature9",3145.42624552047,18759.7006290255,12064.2761358358,11829.5378521682,419.562017849116,2256.88524874974,9662.43039189999,4.21455306478157e-09,4.19370618906699e-06,24784.0113906135,25667.0301186998,1.51879391074184e-09,4265.96472616925,23507.2808768568,21449.0840431973,19959.5298090912,7108.892695329,1992.92514980234,26855.5335845449,172.355415373028,1.51624172751741e-09,35.9415343362857,5198.17072764926,2440.48255525228,6856.11269404909,1209.84104433926,2819.62824617202,1.13978739110071e-09,1.57546144564926e-09,2411.80011088155,33442.8415593175,12694.6098809,56872.0591604686,19723.3348996592,8580.27338519584,2226.77874039492,8067.77208164366,11.7189424287602,5204.63631317612,8268.63552712629,7273.1928942086,1.52017273951985e-09,144.754231693894,9122.51800728143,3817.10494215276,20433.6267419281,21370.8274010861,1.57095744178117e-09,8480.75603573305,1392.46624807799,16484.4964006707,743.148970530629,339.20448035447,9682.11212931205,11092.8299297557,1.53346140746278e-09,20839.2138800045,1.74218970968912e-09,16060.6977154478,4023.65160589714,38208.4353282597,74.373284375087,13711.67661215,1.46052124830118e-09,1.14378659214397e-07,1280.8314419754,11954.1195726485,7484.18306186371,14072.8294713842,12836.4196052916,42.6099149866663,2679.60116837532,13322.272033079,4063.44474456532,5962.13827840963,240.244252675497,5581.14599711572,6776.14094696838,43094.3819359059,10349.8820901302,1.51663089843154e-09,173.057331921445,1.36835878186798e-09,3843.91096351684,1.76401071543772e-06,3248.02439945304,3998.15726273165,29114.117731324,11515.0323877774,9231.22166542212,13071.6598006616,17631.4231122287,2017.58783652363,3876.56831682666,30293.2689635397,189.85248004867,448.88268538517,94396.3880766321,6275.48689300181,5334.33662581232,5506.80325326798,9634.47986143127,1972.24629889347,18243.1520750627,12362.0035395797,7968.35933668122,518.530544181997
"Signature10",3422.55767501986,13163.5616472605,6975.21041558146,1667.95472228625,1.7098941288732e-09,6835.90303310707,7815.45704377123,7.71595172880784e-08,1397.95463438956,9058.28349652244,1812.65719346137,545.976342610243,7073.42157959657,14147.6012222801,7794.1828533253,19180.9091629652,2784.25090503765,5986.36557704798,13203.2261731159,1.599395626791e-09,232.149006365945,257.79575865277,4191.55378644615,1.18805024892138,7853.70151925494,485.552978162978,14.0485224372847,1.51284306454719e-08,0.0048232772116309,1717.90463007758,8725.71764653251,14399.2304030934,0.0012731029332378,5752.43688450888,7498.83753710862,2512.51535247479,4.51819806657589,285.733145498129,2217.41886081977,3158.19103628684,4573.75212350873,912.714144820835,567.243700049624,2544.72641980519,2155.12938111179,4577.59581106049,5085.93493427646,1.57095744178117e-09,123574.428510274,1649.91238537654,8467.63206642006,0.1544685830565,1.44309835276589e-09,7084.25237686184,10505.9114742499,1.10296299059363,1991.8376858089,6.26587530438774e-07,7494.2037638822,4711.00791479752,10932.5212782206,1.61728921189878e-09,11401.3109993332,987.057403206819,3.90773355334898e-05,1692.02902151617,5717.19069017316,7975.46590913487,1180.97520785157,6077.01795194944,16022.4903163086,1313.4859656676,4508.71715272929,5415.14139038032,4430.09706519476,1442.73398735768,4999.80628724462,4239.46032903476,11881.0902672693,6323.50114146279,894.80971120507,3250.70319849288,1060.03832427622,3287.46297022632,5264.1724770529,2.29377886657017e-07,0.104098989888211,10044.5583977682,4840.58782284938,3508.73760003307,3234.93046647312,2070.33752737197,2238.00935511872,3447.20888638474,14545.4590372439,1.59254399194373e-09,1589.25917397603,16623.22393679,7632.92559964802,5895.62067530192,2147.62700587627,6861.76147679707,4504.66199653374,10558.7623345138,7364.56162822679,774.041232114767,661.794707598185
