"","Stomach-AdenoCA::SP135192","Stomach-AdenoCA::SP135335","Stomach-AdenoCA::SP135278","Stomach-AdenoCA::SP135287","Stomach-AdenoCA::SP135345","Stomach-AdenoCA::SP85122","Stomach-AdenoCA::SP84384","Stomach-AdenoCA::SP135184","Stomach-AdenoCA::SP135226","Stomach-AdenoCA::SP135436","Stomach-AdenoCA::SP135262","Stomach-AdenoCA::SP135431","Stomach-AdenoCA::SP135425","Stomach-AdenoCA::SP135222","Stomach-AdenoCA::SP135230","Stomach-AdenoCA::SP135205","Stomach-AdenoCA::SP135180","Stomach-AdenoCA::SP135213","Stomach-AdenoCA::SP135217","Stomach-AdenoCA::SP135405","Stomach-AdenoCA::SP135238","Stomach-AdenoCA::SP135270","Stomach-AdenoCA::SP135411","Stomach-AdenoCA::SP135188","Stomach-AdenoCA::SP135194","Stomach-AdenoCA::SP135186","Stomach-AdenoCA::SP135420","Stomach-AdenoCA::SP135258","Stomach-AdenoCA::SP135234","Stomach-AdenoCA::SP135293","Stomach-AdenoCA::SP135393","Stomach-AdenoCA::SP135299","Stomach-AdenoCA::SP135415","Stomach-AdenoCA::SP135310","Stomach-AdenoCA::SP135323","Stomach-AdenoCA::SP135390","Stomach-AdenoCA::SP135209","Stomach-AdenoCA::SP135240","Stomach-AdenoCA::SP135182","Stomach-AdenoCA::SP85251","Stomach-AdenoCA::SP84408","Stomach-AdenoCA::SP84491","Stomach-AdenoCA::SP84743","Stomach-AdenoCA::SP83967","Stomach-AdenoCA::SP105253","Stomach-AdenoCA::SP84998","Stomach-AdenoCA::SP84062","Stomach-AdenoCA::SP84982","Stomach-AdenoCA::SP84790","Stomach-AdenoCA::SP105673","Stomach-AdenoCA::SP85339","Stomach-AdenoCA::SP84719","Stomach-AdenoCA::SP105425","Stomach-AdenoCA::SP84056","Stomach-AdenoCA::SP105261","Stomach-AdenoCA::SP85379","Stomach-AdenoCA::SP105086","Stomach-AdenoCA::SP84392","Stomach-AdenoCA::SP105018","Stomach-AdenoCA::SP84858","Stomach-AdenoCA::SP84086","Stomach-AdenoCA::SP105213","Stomach-AdenoCA::SP105577","Stomach-AdenoCA::SP85431","Stomach-AdenoCA::SP84962","Stomach-AdenoCA::SP105006","Stomach-AdenoCA::SP84439","Stomach-AdenoCA::SP105159","Stomach-AdenoCA::SP85230","Stomach-AdenoCA::SP84922","Stomach-AdenoCA::SP85130","Stomach-AdenoCA::SP104984","Stomach-AdenoCA::SP85222","Stomach-AdenoCA::SP105375","Stomach-AdenoCA::SP85287"
"Signature1",1.73700012120107e-10,3732.0537965973,1443.74082408997,1091.8312294312,6717.9629866812,143.817104546426,331.227681677923,28.1364446057862,13.02976440915,22.247787309324,1072.81231489386,51.6948820987768,20259.0709361767,533.566456702975,1505.73764710039,740.468345198681,1.84242584130601e-10,283.140612464407,2.12049328529337,1085.4142808982,1.7350820774189,196.457887884184,523.929273229256,1305.13201056472,0.000134497373024346,7248.88240723178,3945.3026909197,376.859335266676,3895.7665817066,1.837363605311e-10,1625.21375626758,574.769145208417,4.32258294556259e-05,1.5357082516905e-10,8.06374955590025,1264.09578222825,178.144493204954,253.170615215126,6037.23726233735,1.86445951185403e-10,52.2585355016344,4232.21333606059,188.014572471889,179.425155551274,656.068771992778,85.7528389635139,7.05442387136275,2165.45216988483,2517.06927369563,529.844792714822,986.149321869253,877.668055119488,91.9659397555151,268.950955415669,112.163379366347,8082.45796224949,562.077544025732,2521.65625371538,0.0857011877302229,163.181611110463,130.793765549601,1.75983007319791e-10,162.495439586071,6.11476547514672e-06,1.79394760062846e-10,948.502145456459,10087.4669675302,18.639744319888,67.8946735640132,4257.65811419953,215.765800252974,233.831086455638,23.1296108847257,979.131899169637,664.513027143633
"Signature2",1.73700012120107e-10,7459.58965087958,243.453498422373,89.879232430597,13143.1792495754,317.343425058975,365.80882588294,5.62459561665887e-05,134.42986880092,0.270508099757887,98.2975887953891,38.6747104541492,5576.11222935162,74.5303358237553,1567.02390690101,218.60808024786,3.50377600215548,1.79984946677994e-10,1.6887238281527e-10,655.344445853305,20.9714109735467,160.822733189845,2901.1592249762,539.861299034684,190.217037400594,4345.57661607337,269.833188677631,88.8079160388032,601.164535231726,0.154968277230359,655.060317350083,64.2506321313419,398.216953376266,2.02552986238209,5.01967951031182e-05,210.954456058091,39.6305854016558,52.8664409993166,3341.54021766379,35.9805838474209,20.1968248815129,16317.1204522089,11420.101633225,59.386704853781,115.806330525957,154.326449979073,12.0157378339753,2825.2730216414,28.0109895539276,121.732382458137,0.595175755175522,83.5176237352701,115.829730806235,126.214392728962,2.65223856789985,1791.82094368364,398.236858985494,314.807148449469,316.73632444677,0.185870861554351,0.00131626088633735,168.559234072775,332.850079013921,24.2628632647886,33.4744843371953,1.92081684760881e-10,16.1415776618898,1059.13239780305,1.72470694923739e-10,19548.4752067707,0.000166092102579876,96.6372933516757,43.6926351001304,198.968153019104,432.602744902231
"Signature3",5.48757624943414,105.317506796944,220.868338455286,2882.06165206423,0.432439395565463,10212.7757061357,4.92749351462829,242.916698366191,1.80388433971133e-10,236.80528826642,480.31846001021,1.50757601200723,0.0407685302033242,350.702789842217,326.242826535885,109.284104503335,2.7909969533984,267.0022014577,21.7862998574512,789.273463047548,40.2488971797948,572.037574288774,1216.56061266393,0.0150669784586321,620.733632820319,568.890709751446,383.121700223236,311.101719353422,1147.39257331339,1.837363605311e-10,513.620127625419,998.445879903983,416.351501746976,1.5357082516905e-10,431.757395608447,124.021703026167,315.261345535746,489.456749627078,2313.41481288184,628.713223555728,504.239882748634,428.623864293515,1296.5929610303,433.282549811965,543.541233567176,379.830147299177,102.611067511089,4127.85446809251,507.843274075154,421.291474232535,264.569067221836,510.640758430215,0.000282009559419901,120.835831637272,314.156111672349,1199.16997158758,547.837860080759,15303.0691084701,3189.29132570373,329.389116852742,582.936510223631,1.75983007319791e-10,383.225173438476,304.430364873106,743.783036319472,0.11909757232453,1083.62097592067,766.331243589142,971.634308162407,0.638008849312434,846.312768330056,1.89916053617941e-10,152.182640702256,502.35981208502,416.201316434263
"Signature4",1.73700012120107e-10,350.673409715908,79.8560379173203,1581.62270798422,543.644225405262,480.466672058901,10.8713294394781,52.7700388299273,483.370211000818,2448.78449325579,882.487032255665,790.816187030425,0.0018923276935009,1024.00186618083,962.749639215732,269.568629690175,8.74106707026685,296.60874315413,1.6887238281527e-10,2483.76040831118,67.8459933266955,1110.37732704223,1149.46219001819,659.041719097056,752.909148572311,969.410359803141,1898.19150139107,306.867335662113,1223.73294548946,14.6387829614575,688.528706170295,1305.57346018603,655.265715315095,1.5357082516905e-10,222.816521213025,319.652341590018,398.486258755115,600.013836279897,1291.18481059983,1353.48920991331,705.279495616202,1262.30598420084,3.00166089360263,2576.13301165168,1947.9800056908,1555.18411758484,297.221128509045,7.53375839730513,1979.33973302044,1290.99190878387,1377.30930110619,1032.348991162,771.640681108005,1501.52193967101,1402.11325034367,3055.70555067594,2148.89704030978,207.826701078117,0.0180249633722094,2796.84434485536,829.421049460905,1324.55708177229,1342.83616431445,703.842468636196,745.69833644384,854.114621860019,379.855009811154,3052.03988769836,672.645603628661,9.26445877781578,1716.26519047386,1193.8473958249,249.528851098794,608.762218388255,578.804127307139
"Signature5",1.73700012120107e-10,493.727942189204,423.977525897935,104.956957791021,268.64386363988,2.25225878784549,3.73216295966409,662.496570104523,264.733115249682,1105.08548714942,605.408011354305,2439.34281120445,0.162445136937225,403.143080723703,698.938333058302,613.137348187194,1.84242584130601e-10,636.524421689554,9.27493398671968,695.130657291552,83.8445668599402,513.465032452902,518.12147181407,196.451368486227,2366.72663448068,1457.36150828084,1033.64374993892,185.782164616893,614.991534263936,14.8849939304849,947.020886949195,1826.86490231172,953.097683751393,8.56054969459607,176.105566362702,572.303410365298,584.702182323024,879.678575305235,4573.0172451711,430.682432923579,0.000353561240920681,2645.43590029153,0.530805245286284,2.3783499916584,1410.44129149818,470.623017545125,1.79376403532385e-10,3296.55692302598,628.480346124921,700.711603637204,1.42475008665312e-07,13.6234967607343,972.607219417559,3.71999999050608,3.65775901055565e-06,1213.44207361085,2932.63514718793,842.424871341932,5382.34867175002,1066.4986232282,188.841157220156,1259.76095696574,148.952608264989,1.71999809224741e-10,0.00436593703898507,991.625559241564,11243.9627092993,460.983871308197,1.72470694923739e-10,2740.4370967115,527.792194874081,736.157767393489,429.426759876265,1282.1366421758,644.942658879844
"Signature6",15.9285398062538,69.2304998514595,114.249378004227,5200.07773722315,39.1197109652526,15538.3432658061,12652.5052718196,206.553472534566,234.110213306432,21.6209093727006,1010.04777628808,66.8798147636501,1085.32402509381,2135.03240587207,815.347355010987,443.025816562793,1.84242584130601e-10,585.386270723641,9.83101292118996,414.781809423844,25.3133816555092,2089.61263527066,1.35453046267074e-07,1088.26821386366,1556.05554727201,81.3594986707432,982.168382105762,242.92222146011,1256.16950739061,1.837363605311e-10,1199.259084844,533.053367152846,0.00127032852601679,0.194174890291603,160.358774045201,1.82025434660302e-10,632.406782408135,1307.20140419893,1058.17344716213,860.578323344117,801.051845055993,402.72889195892,870.0989939322,496.214386217189,778.01456031671,483.777982527053,505.302842143278,153.0837223441,1033.91840647624,301.441923297798,555.229665063852,1127.69095133797,675.618172987139,139.218091524229,522.843256769454,640.505945663926,1232.27930507693,6599.26924626583,0.00217705605289608,1490.20713335645,422.188918259975,383.734578619228,1111.44933997107,192.273474993358,164.022288130073,902.09891406308,1378.68898365725,140.821411542286,9.10343118618759,178.995164464075,1983.91557220021,3267.30374080354,897.116382386211,234.925021957764,774.270084466096
"Signature7",2.40037103570857,6.55321201741671,1413.05173442175,0.0004942242153447,0.284486940345065,119.626783571775,762.693565471345,56.5941751973752,405.917575747198,1756.46603731228,554.289523081412,1451.66664351444,2149.90564005144,379.119759070375,2038.86799919728,223.900921581478,0.0436461001538528,109.859817104863,1.6887238281527e-10,445.958964141623,36.8475103466841,852.160984308592,607.947064319952,1920.40885116881,8.55652392472885e-10,6.28009055447605e-06,144.669633478438,72.8243691172065,857.659801368338,1.837363605311e-10,612.311624282865,906.139305087193,64.3737460540282,3.27591754582491,0.00621438815498657,152.788649545156,168.85119607363,198.588981452847,3.64485750228389e-07,218.207627410345,778.679462524324,1062.65106142227,6116.72127615176,383.599035575249,2323.03200006292,156.152169194431,647.063386586713,994.988192761613,1181.80309899758,1.22497718500029e-05,615.902002687764,891.676560251283,708.284761186111,629.049757711022,554.045247636299,1.09458646104099e-05,701.043169375357,311.214066557817,8591.56464796036,808.959029038747,51.129766903102,679.954058865792,347.989643162631,865.27610059682,426.644753685234,500.038430253703,2253.84971865125,340.783187999417,1389.51361609071,6081.06293645486,400.978391040972,273.729415410135,602.573055295509,668.697451494365,578.10764760135
"Signature8",7.43406158847008e-10,3.68443792985653,1.7632257565537e-10,355.642313523283,507.015564475494,912.224000830222,24.4191662327665,69.5828012033383,451.562013578329,650.860722296788,175.578955993197,1061.69502499608,181.182772660654,279.042909927508,0.00115559844574153,1.94247060458784e-10,1.84242584130601e-10,578.259011106821,9.46891050827045,573.702284587132,1.86235247627129e-10,531.174168048352,0.0309644695801312,0.00132023224539986,1.82126722282545e-10,1254.82116464134,185.848277977282,0.727511619191108,552.188180901599,1.837363605311e-10,661.69396885617,1058.98513162776,274.956182156169,15.0474514468304,351.438545455063,48.7744540618342,2.36808585133845e-10,591.80568711413,925.580571399364,200.039688115698,565.955412535137,2582.44334510874,524.269871005953,1.88255962621264e-10,1023.17924216862,165.512606244535,140.679372547534,6644.48157290549,1428.04496195512,649.896770403962,6.41132747299067,306.220758426063,414.527874419459,1165.30856708661,333.989120179461,4.30044021998802e-06,4595.02133583906,7817.57725015113,387.802132526511,199.306793834085,227.121262975483,1641.71363499122,355.684068983571,501.301141358664,620.313873395955,430.229021697191,5628.90551148158,271.476375106574,1384.07818662259,2340.68880304197,830.778845312145,825.850099889944,13.1152183656926,156.204819189087,580.537538927353
"Signature9",38.4421830268099,0.000134135331876497,1.7632257565537e-10,36.5166653904652,259.154128618033,192.918954031837,201.582009496066,435.285994909838,171.031827475641,762.47042927192,162.976524102406,499.410472527971,2477.11994881073,146.222826543117,586.771313039442,37.0173649526807,1.84242584130601e-10,744.631314744908,16.0178044009802,874.017066547035,4.78611625686426,1110.99621714428,2332.43301963793,1911.80521521409,367.51600581517,495.364258752081,559.417834950346,436.902522863415,548.783628042797,12.3318339032775,310.322218161113,1142.13076740661,994.184321253656,1.5357082516905e-10,313.338903909518,392.50886230549,153.256654070752,1118.14058732481,3.20966888049441e-05,417.021847535125,428.571980902121,2267.45120233771,5956.48248946476,1767.41516122938,308.564208962168,465.195838987609,573.345854186606,6.59771907150356,262.189377955654,1959.4959973878,1203.98329185751,0.00432407050313152,434.438610880134,0.0177381725472411,333.56764389314,0.721003450279682,2085.30646250619,741.333194897549,5324.58662965179,640.42019571581,648.731695719339,650.149241639142,877.955863219143,1088.662449229,0.0197271201247699,1466.17710593934,10639.3279486131,2500.20042117876,450.363123485607,185.019705100271,666.390886897614,1.89916053617941e-10,552.788597851943,557.677649494412,1064.2755909226
"Signature10",24.8526202133282,5.7864840522774e-05,260.502981797356,1505.61748951354,265.803909346216,534.795028279495,0.07504389603158,149.299336489422,148.097304145778,163.210159999414,587.349683482935,925.984154124513,785.903068971816,1206.44023484172,1081.45671394572,1274.67141707523,1.84242584130601e-10,1677.24298784875,9.75508547178327,1382.37383020043,49.060041345374,1280.26778046016,221.1724729651,7.79614454730582e-07,1311.51312829902,146.141975684932,278.053231627639,193.202740198583,3276.17842779347,5.2427609994294,977.422304147157,1214.45003574347,58.9644546279244,1.5357082516905e-10,3.94145088514828,167.078815771901,665.23098805763,1233.83184079838,4903.62085118965,114.43834502277,36.7963747891036,0.126092559468888,1959.72506241966,980.549962874303,0.0361542622064655,2462.48827968318,342.196742679611,169.090341262632,0.000257652230036786,1354.60205465722,566.782957413682,2745.67466511009,124.105331102107,549.977195046723,0.0905842784865119,624.948944347934,3814.46938490113,407.573468144349,2694.59581495222,962.70311930459,24.1831322456698,1477.41474212394,1753.16529668599,8.06143390270956e-07,1930.88672927137,1577.49549105659,5527.11181994778,3564.38636557776,31.293391699769,511.562763553052,143.696052507948,473.433740546891,709.525462471331,2395.1281102571,2378.6805899637
