"","Ovary-AdenoCA::SP101845","Ovary-AdenoCA::SP101682","Ovary-AdenoCA::SP61553","Ovary-AdenoCA::SP101724","Ovary-AdenoCA::SP102103","Ovary-AdenoCA::SP102174","Ovary-AdenoCA::SP101622","Ovary-AdenoCA::SP102161","Ovary-AdenoCA::SP101654","Ovary-AdenoCA::SP102074","Ovary-AdenoCA::SP101694","Ovary-AdenoCA::SP101616","Ovary-AdenoCA::SP101666","Ovary-AdenoCA::SP101558","Ovary-AdenoCA::SP102096","Ovary-AdenoCA::SP102084","Ovary-AdenoCA::SP101580","Ovary-AdenoCA::SP102064","Ovary-AdenoCA::SP101564","Ovary-AdenoCA::SP101921","Ovary-AdenoCA::SP101648","Ovary-AdenoCA::SP101628","Ovary-AdenoCA::SP101708","Ovary-AdenoCA::SP102055","Ovary-AdenoCA::SP101634","Ovary-AdenoCA::SP101588","Ovary-AdenoCA::SP101584","Ovary-AdenoCA::SP101686","Ovary-AdenoCA::SP101532","Ovary-AdenoCA::SP101732","Ovary-AdenoCA::SP101528","Ovary-AdenoCA::SP101536","Ovary-AdenoCA::SP101576","Ovary-AdenoCA::SP102015","Ovary-AdenoCA::SP102168","Ovary-AdenoCA::SP101716","Ovary-AdenoCA::SP101592","Ovary-AdenoCA::SP101658","Ovary-AdenoCA::SP102045","Ovary-AdenoCA::SP101552","Ovary-AdenoCA::SP101519","Ovary-AdenoCA::SP101690","Ovary-AdenoCA::SP102123","Ovary-AdenoCA::SP101662","Ovary-AdenoCA::SP101600","Ovary-AdenoCA::SP101544","Ovary-AdenoCA::SP102133","Ovary-AdenoCA::SP101881","Ovary-AdenoCA::SP102035","Ovary-AdenoCA::SP101642","Ovary-AdenoCA::SP101596","Ovary-AdenoCA::SP101670","Ovary-AdenoCA::SP101674","Ovary-AdenoCA::SP101572","Ovary-AdenoCA::SP101678","Ovary-AdenoCA::SP101740","Ovary-AdenoCA::SP101700","Ovary-AdenoCA::SP101891","Ovary-AdenoCA::SP102143","Ovary-AdenoCA::SP102113","Ovary-AdenoCA::SP101521","Ovary-AdenoCA::SP101526","Ovary-AdenoCA::SP101540","Ovary-AdenoCA::SP101604","Ovary-AdenoCA::SP101548","Ovary-AdenoCA::SP101523","Ovary-AdenoCA::SP102090","Ovary-AdenoCA::SP101795","Ovary-AdenoCA::SP102187","Ovary-AdenoCA::SP101515","Ovary-AdenoCA::SP101931","Ovary-AdenoCA::SP101610","Ovary-AdenoCA::SP61703","Ovary-AdenoCA::SP59707","Ovary-AdenoCA::SP68659","Ovary-AdenoCA::SP62616","Ovary-AdenoCA::SP59761","Ovary-AdenoCA::SP66960","Ovary-AdenoCA::SP61453","Ovary-AdenoCA::SP63796","Ovary-AdenoCA::SP69155","Ovary-AdenoCA::SP59950","Ovary-AdenoCA::SP59938","Ovary-AdenoCA::SP64976","Ovary-AdenoCA::SP64296","Ovary-AdenoCA::SP65807","Ovary-AdenoCA::SP59803","Ovary-AdenoCA::SP66159","Ovary-AdenoCA::SP63356","Ovary-AdenoCA::SP68348","Ovary-AdenoCA::SP62450","Ovary-AdenoCA::SP67428","Ovary-AdenoCA::SP61713","Ovary-AdenoCA::SP68725","Ovary-AdenoCA::SP67609","Ovary-AdenoCA::SP62110","Ovary-AdenoCA::SP64546","Ovary-AdenoCA::SP63546","Ovary-AdenoCA::SP60322","Ovary-AdenoCA::SP60243","Ovary-AdenoCA::SP63966","Ovary-AdenoCA::SP60362","Ovary-AdenoCA::SP69077","Ovary-AdenoCA::SP67346","Ovary-AdenoCA::SP66687","Ovary-AdenoCA::SP63716","Ovary-AdenoCA::SP65376","Ovary-AdenoCA::SP61343","Ovary-AdenoCA::SP60001","Ovary-AdenoCA::SP59860","Ovary-AdenoCA::SP60610","Ovary-AdenoCA::SP64036","Ovary-AdenoCA::SP60842"
"Signature1",1166.44284991173,221.69836689278,203.47128068255,542.275838512431,199.144086329373,1034.01741683285,644.257970915749,449.666301062336,1101.85936563123,349.852449849353,915.218980253307,456.58343299976,442.741627788144,321.921756439171,171.951606585363,108.355013630407,504.121195838831,326.030726425235,224.790619612864,0.0609121383055736,225.44029623861,643.093389440883,187.024691032412,134.326525244489,698.939894234082,507.498238116145,213.275679946486,301.162582105374,295.897946638044,307.339838088615,246.310376591067,383.725648137642,680.078931795666,972.710142805299,219.959073899255,1300.28981944393,570.283899089448,113.825107851379,1272.20160349018,968.677698023132,1277.46632260213,411.465847475268,4.58865847231808e-07,573.773890932973,238.766079405078,146.747013974299,32032.8021023111,416.559687043034,386.94338728909,1640.41690676767,442.348178450666,794.866691567089,745.133187531453,87.4418030693739,925.400684559377,1423.7156797761,290.837403956683,776.889562764798,423.776135663507,321.551780967502,467.03012232221,1107.4159484494,4.53276260292534e-08,292.257196854898,530.686193655891,356.685653560267,299.259174830656,621.322252337078,807.639855573557,434.766391643712,584.276789647807,242.573046218574,465.135588124866,109.865938062526,367.829107613426,593.742466604073,471.990573248723,209.937391660542,210.142344141767,356.214832651249,0.289573451455618,964.941863130661,323.580607304212,805.076293958263,442.887056309197,584.8410396229,497.689610147578,406.340859478129,225.244546492022,503.333429698021,182.539244258813,367.732229353674,216.602918029424,247.83541778333,491.852418808538,213.353992559349,149.463460191033,836.321608766666,206.715335658191,517.482641270961,243.016399723368,162.394069171693,798.47036546578,10.7514357891371,622.007242551677,267.581328120388,376.246871647187,324.728999239309,526.03745957362,435.707644502319,318.217673873131,526.621355574684,334.194513939355
"Signature2",2350.72574823926,2.23391351188618e-11,0.00243140129872179,2.7595600978452,1.10875673782179e-05,2021.51251477149,2087.84958744819,543.301816535715,391.931308284779,267.259794292968,463.927716592532,1024.2476978171,1119.88628346201,850.714194919569,471.906086365062,378.730549020788,870.404350606347,865.377419053078,37.0044576614661,141.829487940121,971.67525624734,829.801334972554,334.671648847613,52.3049731740495,1126.6827532458,1187.13352467728,826.563806987601,84.5449948046007,1401.09426834802,122.142744938928,1057.64729476714,50.0630185345776,1815.37883255401,1861.34935959825,264.285760422949,1981.46958018258,849.604694679667,0.0554594553394312,3114.75436168282,319.046971866321,934.957896394217,1116.10703846191,280.699638869894,1017.65519452825,122.196643309467,143.836039825819,310.710238717304,2244.5173293452,1854.69024040831,3991.18791732407,675.910214211378,2807.21504939634,925.619949282128,6.69639626319003,3710.98237704027,4876.74412351238,868.353489498451,2112.40521070286,942.532680713404,1414.03502469481,756.805517008862,849.351384676499,194.325327764294,1147.90658566267,930.349611852775,1598.33039819833,431.247200513421,905.985991508076,1087.09778207885,963.953910411573,1911.09664296859,209.222038233568,371.709409049345,2.17441356788989e-11,465.910529351548,1482.98014134757,189.927990020053,306.121144536356,39.0700990026213,418.48385400833,61.034051115243,2352.94937892399,1137.93490451949,278.594490547643,1184.50069436762,854.353656768975,718.304565045008,82.0114775950109,902.905671096455,1425.92626618801,390.777779318715,826.380223877893,1340.58528606775,653.522454067408,1738.13846765064,105.53730264792,1525.58792632495,536.849651912497,1791.18363052163,547.312074469785,402.47240153835,2.23609614226523e-11,2848.96219201267,1562.55128844285,153.885059326802,321.975321907918,2685.35252293858,10.9847461428964,1497.68392799915,153.680248148284,0.476051487549402,769.706256648826,235.200562114051
"Signature3",3223.89098418189,4.805244108006,0.0308081080037212,4602.93989904746,228.67806467396,45.3462653109418,1444.85895494985,232.365691164282,637.334737963139,54.7671950391286,289.084825971917,421.922100839619,566.137504141939,558.382679941181,46.0189471902011,322.92329360714,501.630366833019,651.559168797425,216.038521729154,2867.24969415421,624.836815311439,278.78730734581,307.873552310172,101.579678519293,397.84142364644,36.3050854248489,309.065568387673,79.3931487373587,722.177735196156,4561.57265673396,645.625741707727,79.2141944849193,356.360032863861,3369.55432168693,200.23360340821,556.246281729179,441.28329766297,30.2124631991576,4060.76717312741,1777.25733099645,155.968827051034,912.488628435673,0.136598302434568,437.790264957982,124.29811413735,44.0897776772496,9.4784259011111,4448.30167281742,623.089941410328,1465.82251697856,0.344259140057324,1024.18165581158,434.923559742896,3.2690406214531,942.494246199566,2430.41120019132,811.583066353221,1209.33560088832,966.520796717611,296.534196923005,1.52531810478287e-07,0.0571087555514386,54.2948728054862,349.675323953151,611.884567759826,389.894040040861,496.151225052442,727.897831738132,952.592190236181,605.234766129031,664.385529211262,778.856091182314,57.3681347208894,47.7454896889865,496.421397698831,1082.55097137744,176.157166537746,0.000134137930969997,151.958885498523,172.589887048305,0.00613612332175595,1158.92255110516,522.188047450039,422.426130293542,1361.17045953073,985.747194529055,247.885208554324,803.751290872416,326.037770538535,510.777765347521,1.3123578921664e-05,456.108179649061,456.111773850783,370.292861516074,997.193145803423,122.66753963199,354.837256711106,294.844384574687,177.171269867791,391.425611674917,73.2819521040083,44.9153699247091,1229.54483240223,202.91091207549,361.911262926281,187.885943110151,788.761636484918,11.3699035631701,798.232229810584,243.528991345271,63.9318084059695,582.612372246047,644.556558294116
"Signature4",410.086454094579,2.23391351188618e-11,0.000585327660638263,694.503237754758,418.030838738493,573.655024456496,246.2197198259,400.293584616439,512.634591774797,330.434489426281,559.499583174012,661.843696128768,389.790863248034,247.5956653861,275.03318133721,328.849482497422,596.917093209674,831.981556695506,40.2144631605869,0.0456754862472764,733.31733195357,473.550786161032,384.189141244741,126.752870877332,734.907890957676,90.8321116912742,226.220858783077,110.286491223761,1041.72204162729,2113.99041839375,93.0202168442341,2.25967516989439e-11,521.490277467455,963.195259086384,303.881578182803,1169.78242681875,119.233261348417,43.4340697136881,1101.45413600139,1198.61065264485,469.405175258138,998.10300859427,4243.92820891568,405.015234304145,326.592547251076,509.59986704613,1264.15070928175,3.29903256312284,521.283650329582,900.319011819121,251.472631154006,708.631601189109,481.456273032213,0.0182524749473035,568.294137910243,812.354631186767,462.340699933603,712.639959401874,700.193683065599,222.445192227614,289.63186925734,130.685060129064,539.299659195943,392.980001306726,461.464075193589,341.533824645847,546.929289881844,1130.95202904175,286.942927717652,440.984439075423,1248.51569083669,734.966105328841,857.188598967064,311.247118694936,595.140419761065,948.390201152322,245.940055391145,347.594027952078,383.650533596261,253.107747532834,118.684604749281,1330.19340733123,838.196841780435,626.306360576041,1095.30327260594,852.637022107334,822.375238961411,1365.77409291884,447.773610009647,1239.59554376121,19.3766220600976,996.313616319407,396.229790623372,264.856492266417,967.615500288341,954.601724531638,187.342243561884,458.361166521395,411.104630238804,381.91693557759,403.28781025343,350.489271572499,673.575450961373,186.002219700834,347.291714047607,377.125020152686,1061.23769180415,335.457254720078,544.102636819833,606.944765702656,66.1586550046021,751.273398416951,1154.76587289677
"Signature5",700.475038481049,404.959406466215,93.3796180025623,1849.66265996043,266.643572836243,443.599418724629,48.4081216031309,1189.52059625896,1.04163450664832e-07,357.050157487172,649.819316891117,297.933117933149,182.708411761144,69.619554683263,156.54784037797,302.893833783138,433.189419896218,276.283280893161,2247.81883071152,3688.96842110856,444.215909408086,240.01765306393,0.000843633915706434,108.296750091804,920.45461882607,74.942655568213,194.963419510526,0.430852189482421,589.201239101759,619.948048266056,90.1917518931081,194.492164501293,1124.94222883339,958.002339816145,91.7165313044334,516.076935827599,193.172150520332,63.5713982167818,842.705787881315,538.255750335051,52.3893791152936,326.196325096161,284.444007581449,447.693789114119,103.907772403304,289.717621514282,302.695958522425,597.372806659238,116.783027787128,660.561439155061,188.81854434524,197.913235249121,352.826753961354,213.930335676227,577.669931420165,294.718062354854,347.092181795922,397.165625989652,715.880540960481,550.614989483969,676.549477667922,10158.5598805822,457.214883029719,450.488826421215,434.226533252416,543.668022606761,1244.5659576619,1543.83948148324,716.39491772263,709.491938270553,1976.07636452366,302.951372880923,87.0379641203696,2.17441356788989e-11,195.444049855908,49.2860095170394,485.179180199157,201.789664842105,653.555484459691,334.785667256706,291.759693265164,121.585168830022,572.177543477345,344.696478969696,136.701885564191,907.984485742014,17.7180164745686,904.3325019296,39.1479171515136,1158.76734790726,153.871485954439,545.119161655381,207.646435381754,70.1726631516635,760.444387523371,613.876925700977,51.5408256588005,1079.33457272208,487.158802775785,637.710629259236,479.201945332233,179.694814539996,1499.35311929773,216.068711149325,250.397807626492,240.613754392768,823.700532593563,175.613453800092,719.152536613958,689.40984588302,315.169244076603,675.761396298205,1238.93438960399
"Signature6",618.325404605575,245.538822992281,53.1445494050441,2220.84500181087,987.333674788027,625.218474170555,699.89484714164,451.595045757922,1149.28653489726,120.001894874004,141.470592481528,551.577509568158,626.022689221435,343.384689993538,586.98268433836,379.359987389417,658.485227197109,480.478969077876,106.626962835811,1826.02531646323,595.677126398184,791.152470233924,308.350587271944,105.631062660029,616.99341031983,3.76198279791,678.407456477703,83.1930678037224,396.026765385295,1053.22026826372,615.204230388225,600.268202063693,192.612719803777,196.147279878406,603.509425635829,141.696641111013,406.031108446793,189.182424409408,753.149792579112,1460.57404557073,892.052520478753,1591.14807061142,0.00856913970267678,447.410605989175,322.072398955575,456.0424460159,230.799651513004,0.00364395755333536,882.219053608778,724.031948368118,271.566717656089,564.019458382531,125.028945707691,185.047595297137,1704.01587051457,992.65938148067,362.899134674461,1195.86991049595,337.347024596589,322.143635493286,1114.42679114324,3.46123127899871,2.16817875968737e-11,491.297982506979,475.353721986668,797.608807517387,1450.41776090486,1149.43493155989,0.25458261065779,431.903148670747,472.423574972055,625.991648973024,540.167082732273,164.421691864486,495.248391793054,1443.45420661906,150.407749468264,283.288052812409,672.721211766009,473.140456517289,423.048069028745,2077.91619413142,413.903479148087,543.925547401522,728.569676690262,866.456445665046,1308.38088938902,465.857954928351,803.625288040387,1366.43706842557,48.6169496590241,1140.87846041549,636.116403274699,185.647522235435,821.944022871766,1751.82035668864,382.29669872854,743.278410330378,9.48167631147015e-05,228.291822033725,230.627005568482,53.7926087228861,881.55132922812,733.1251534776,1104.5101181522,552.890150785155,1322.83492891521,380.409193394589,1273.83076600179,807.935102873395,212.110413738273,768.889363740974,1399.56819620758
"Signature7",618.179885400036,900.997497750512,1404.77526044879,1456.72240863806,269.38633464071,30.9442189800355,850.562532878101,237.625547430675,1148.8330913836,95.4057052387205,51.6050974637192,1459.83683170828,548.572341241223,658.350559672863,659.407481270945,890.364084129918,520.594060343377,197.131808976744,0.000305787959084068,229.645346962821,320.170597592677,521.85626431302,507.663526229792,323.527433048145,465.142558011433,886.262239954473,442.028418572379,505.447608755853,606.884583969664,2107.80112008131,766.922346834017,0.0383648778367713,69.9251813598023,0.142622456963976,11.7365120643436,1414.36617290123,561.081751645076,50.6855987165306,1204.78423330206,1705.68539133479,889.862011319393,712.172322568547,542.81145911693,7.48687003051736e-07,87.1231488983752,544.643514754225,2082.02738975142,19.9172242890845,469.901595241222,1049.23262192529,409.888204554664,672.503627053112,0.0616691715664466,370.614235619559,630.672639713225,1017.55164149518,461.60363374602,990.6321457554,443.145987819444,526.672839912193,958.713087561361,817.435612181795,507.697165850579,581.240389796007,179.053962987301,249.67052412409,186.596107920284,293.065520982179,901.905654223689,1.28670539661825e-09,927.403266115676,831.499852202027,1160.08669197819,223.217180623707,196.607517045425,2371.50381666004,318.078799867233,614.602982724981,2.27224538425235e-11,251.572990222191,377.974633374905,1187.28446674331,266.249546150109,336.274183633605,1720.63704082436,1008.68315059843,173.080741540983,1498.80037575678,769.388121683423,0.00554217597729116,141.311817267088,63.2445595301077,23.8970901842615,629.027066824422,1102.39596002345,579.715843488211,139.724483961473,277.026646187945,190.887122341669,561.476898573514,807.093342068354,562.689634849462,1188.11275021889,1859.83611880211,506.869282429672,131.390376200393,1439.32135032239,545.792285016175,1177.37887012273,886.103866661312,170.313788531105,548.21472413811,0.030956736760217
"Signature8",1514.17905597033,372.064682613715,4.97966977004219e-11,1862.84482094283,542.236476751631,477.726696065429,2184.49696433041,1150.0491920209,790.716016704849,333.512691575611,2156.11843384091,973.980118479422,1396.95212313626,1600.60603055407,81.9305822037842,1131.16877379387,1361.41740249952,1257.78570517594,526.065965218661,8.10496782628668e-08,1747.18714640032,839.969181310627,498.983239985797,426.727366870177,1709.86065927624,239.285972025535,491.792717256457,459.808998544306,2154.31407062429,3684.08491323896,1587.18378367508,80.6256809847645,155.496844615921,1133.67844122398,419.161381345444,989.387937378945,105.180552407123,144.443408605572,3353.61821325395,4387.27183256136,641.633624185439,2018.56492156319,362.111182849186,1284.26096944687,118.783369747036,647.588132264919,108.924863762739,509.866813680056,883.074349256846,1.78326552853595,140.338848990255,2606.24047571413,1195.09829970119,215.061014632624,1533.8869450101,1081.92054912927,1366.68244994757,1890.06900865225,1102.60398151504,826.453779513085,5.75438566655398e-11,301.774494895525,2.16817875968737e-11,857.900698537415,1146.73331952148,664.791564903812,106.643928658977,1972.57137737016,1611.12806063072,658.528673000719,17.7122949501381,1638.98779577697,1012.96384963229,49.0495628497698,992.658676027957,2734.24754503406,1023.45324833076,181.744543661185,336.606398320923,512.912274555721,213.426542612724,2105.86728241366,1655.2697817161,966.121702721842,2721.26654299855,3412.65724874856,14.393049934656,2578.52181822452,602.203171503012,1168.04227491585,120.678263081284,1456.14166482478,903.712088157394,1110.71736628732,2406.60147127427,816.525539294645,778.658958217716,1087.46309508209,365.70507450456,1066.7147366165,160.127197821326,567.781388101371,2604.51461461952,1589.87483757641,972.075102786008,550.655900045969,2292.36711592526,710.416588018341,2185.66770876926,1254.74580364366,347.92362803711,1569.12100246081,1771.80102501388
"Signature9",1032.75509067329,1656.5410074915,292.575130555415,873.512725101397,932.073899758241,1210.93274379513,590.402931172382,1171.26643313225,691.625009175848,1271.30229205781,3079.43750083313,620.84368932837,483.931258509211,442.548919144015,1237.99622986975,1274.30971729196,859.657625901568,437.040429373686,848.374777298679,1829.1751417496,767.842999944795,1359.41659425195,853.042619325373,817.506455798451,386.270371689673,1290.72975210103,1556.24620646733,1717.53198388604,722.650462159148,426.387323976954,807.436888367808,1169.94281887695,1658.33926250055,9.6446106779846e-08,989.571002598645,1589.50793767734,1034.4549344771,501.259605141589,459.107977566065,0.000122733551204328,0.018757489141385,2069.60421697462,1216.86978108201,589.883697895665,385.969942469098,1356.08984582601,516.383545898288,1083.00638507891,666.007923391333,0.336111982233993,918.567137269872,1392.1674609988,265.5313666019,1388.35004597645,1132.12485774766,67.4977609231025,706.90722291822,1067.90433836936,8.12338903459103e-06,328.6462056259,600.175507310752,683.548448355819,1786.83263678753,590.343077189037,733.115909026807,598.36051392246,1429.89264063341,568.850802653711,182.769472990157,570.567631653496,902.853997425309,249.741143067029,1124.23832146514,588.672176023826,386.884428258588,71.3505720829986,825.240040937986,740.443268087903,1153.54077534743,990.854788126552,832.792397604245,1657.19854108074,481.173628332231,793.146068701193,400.294664699365,561.726823390797,1618.19688012688,115.905059304485,914.718883972203,494.823768243333,757.080004595598,557.003160693087,1036.5984707347,339.750601180386,783.763257892633,1878.79898252493,805.424575850455,1188.33408668575,484.861814221817,269.37606742196,1705.9333923342,906.388561330264,829.87004203736,1418.93399731541,672.749844925997,770.387142755302,687.818816251337,1045.45709886309,405.708115158556,1885.23352105617,722.332678660502,426.717517987275,936.358675891775
"Signature10",874.138580109782,415.657615456885,0.732803405631954,81.4662833197976,570.676413974547,558.862469058615,639.068329834594,370.287120581709,50.9939050615966,604.598439763074,621.095877306372,3555.60156360443,299.366909063786,189.564225923979,469.768199413065,327.851493221704,161.081337371148,318.007447143053,307.169705673389,1.05384878845514e-07,806.960184549186,539.711336966744,479.997865157483,0.0316671453475448,329.35987093613,540.344566602939,549.047934446365,250.236132904766,189.794566679992,1.06592684549521,385.795631550693,119.534718621335,1327.92959075024,710.467816705887,2.2837760039906e-11,2205.41355709711,1019.99562071483,83.4396126042393,1207.84466996937,586.700309451085,351.526859123182,189.940001661033,29.8383425765868,521.983349237845,0.0217941816689335,1411.13551344898,2568.23839132258,331.294121202878,171.20532879466,1851.98993112244,934.383674046486,993.07142576278,609.725569118686,0.00964429171513515,595.959793662511,1684.04111465023,5.7743881892169e-05,1296.96423901401,123.925546874413,292.982591575339,162.391852034475,848.762983585034,400.413054556401,433.227921161136,317.420537341504,353.537852373049,1276.6016503292,286.559928392502,1302.51231115763,225.614607471138,658.514965949343,125.567664427996,1089.48526590578,0.0426955828256288,185.661981743774,1317.15081906735,344.037521545376,322.210002874691,468.74098329382,524.436278177217,816.073719847862,1741.30040364071,323.046274935871,856.574551678623,649.72025144827,175.292744238216,1604.15479131341,2597.46231797528,852.973124466086,341.532085858799,127.913231129008,157.995306085951,414.012127609462,341.590885724465,1673.06523819408,68.5678779029539,303.361517630009,362.795960119107,1105.45427759817,271.29099253594,84.9475684842839,376.861884815067,1573.6316803425,413.206014760026,549.693690169667,337.984189370245,1115.1062254323,678.081145391449,606.363697834114,573.493863608883,9.88857671253586,0.000947750067545208,615.028005967363
