"","Lung-SCC::SP56638","Lung-SCC::SP56537","Lung-SCC::SP57586","Lung-SCC::SP56541","Lung-SCC::SP56553","Lung-SCC::SP56771","Lung-SCC::SP57941","Lung-SCC::SP57818","Lung-SCC::SP56460","Lung-SCC::SP56474","Lung-SCC::SP56704","Lung-SCC::SP56533","Lung-SCC::SP56730","Lung-SCC::SP59245","Lung-SCC::SP57024","Lung-SCC::SP57933","Lung-SCC::SP56754","Lung-SCC::SP56827","Lung-SCC::SP57084","Lung-SCC::SP57538","Lung-SCC::SP57735","Lung-SCC::SP57669","Lung-SCC::SP56566","Lung-SCC::SP56569","Lung-SCC::SP58342","Lung-SCC::SP58349","Lung-SCC::SP56644","Lung-SCC::SP57629","Lung-SCC::SP56941","Lung-SCC::SP57619","Lung-SCC::SP58245","Lung-SCC::SP57251","Lung-SCC::SP56502","Lung-SCC::SP58668","Lung-SCC::SP58101","Lung-SCC::SP58991","Lung-SCC::SP56607","Lung-SCC::SP58326","Lung-SCC::SP57267","Lung-SCC::SP57066","Lung-SCC::SP57901","Lung-SCC::SP57651","Lung-SCC::SP57450","Lung-SCC::SP57846","Lung-SCC::SP58612","Lung-SCC::SP56821","Lung-SCC::SP58882","Lung-SCC::SP57189"
"Signature1",568.505561577722,1996.28487250289,1041.55137249399,1162.71626550521,502.742152438845,341.503416921768,1753.46651235989,906.074749691217,866.990631955882,81.5468876201103,845.121427807599,298.6943456217,545.197944511378,662.10120711209,693.361214992642,1940.97708553076,1534.8429263347,1665.07085255237,1040.98430712746,674.984618579046,1839.94427087159,3118.39350941216,650.942881247083,1595.81695980173,27445.3081095493,2024.87878875421,962.214895075745,865.656026445652,63.8582739812579,3133.72543072913,4219.60309954293,1821.34251962985,1119.74999058097,1892.49033521839,1559.92298486118,1286.45411111613,1524.15313513437,2833.02346903349,2164.76954391061,899.194698582821,2205.20993893869,323.609589672083,0.818662112743761,921.290875933532,7034.15010239477,5344.82847342065,142.656963632992,4007.83563671694
"Signature2",2848.34567517588,351.563450186162,2597.61475790991,1770.66027111348,19821.2867412441,333.11678765151,5297.99783926873,3008.91160352167,3882.67971738687,2595.84613151785,3459.8310202277,438.219316750285,2405.23825003822,3257.58608865226,1043.60141493299,100.385503211156,1262.4014586012,1621.87226123715,2278.92313593584,2736.70799448239,2541.32149757022,2351.6139448483,221.968595625886,415.8704141687,4676.56486038289,1062.59736973013,3814.18590507138,1463.20352210276,1.8175930881723e-10,1466.12561835419,205.981955862231,4313.39843432884,2728.51574404222,9093.78550366543,2349.03963976441,2772.53170749129,1502.79767386498,2050.33591463571,1499.34308190155,936.50378761608,1540.63897726934,2631.46963629213,1627.26377113018,2856.66407505605,813.36821955694,1300.71731665402,322.431896450624,983.845367115734
"Signature3",3962.94317371308,5252.18787535439,2722.12747087015,8771.52775236116,2997.79989257013,178.571377598637,21247.4811967272,17608.5241111125,57.5419315655696,0.000468010963451268,4498.76531499055,1380.4557892917,1685.15508894287,4317.28548983519,1321.88085256198,6087.53855949494,2529.90194492094,8721.62098054731,1502.48331623433,1551.99233123678,2346.47432755364,5955.94930675163,38.3950523959266,2270.67251759372,770.282278439166,1967.40440091305,3174.2220043781,132.951270956513,0.0661303934499585,8986.94129785515,1040.17339063989,1593.58006784273,4227.93580468681,1032.90850614639,220.317037555853,12.4357659099883,528.986700776228,8858.64157075718,4548.73587377656,6980.73217099004,1428.75159794928,93.7924701280097,591.776511392253,2053.40924575716,613.869071408379,1557.0988940392,590.281765387277,18873.8625466698
"Signature4",88.9671685726325,304.02153663271,2263.87916279001,2291.70419415516,8387.86980795343,90.6900701876188,942.438602986561,1208.6498832821,77.217478374648,969.368598505234,9322.66341912983,603.50901103922,1714.62716430095,3382.10110085167,275.717119899266,5949.22621222447,1.6868294151798,1491.66203983712,3032.61053469115,352.46544171173,1471.61642065176,1829.20077179054,0.177974187792173,1032.81807972498,385.015403670644,7783.80962539653,3574.38460505229,127.188996082878,1.8175930881723e-10,1420.97372111802,2845.09558794898,2196.19365297662,3617.36907091693,6094.22534350129,1585.52158586625,2316.26011545569,659.868879485759,3474.41577279295,3088.70761520171,1832.23053521514,1380.44395977011,315.487860778911,59.5619416619961,3062.53526827013,1368.44032009581,2135.7784094625,7.4403435076333,964.957002569763
"Signature5",6154.62368958139,1400.12527302407,3358.13003577095,397.364564306628,8242.450644381,0.000283233732114302,6795.87405573492,2803.56023007329,2.90205690765653,0.252872524936433,1366.38877617973,1160.43235266906,3055.47227754763,3319.26902278555,1724.14571440693,3752.57466993507,1920.39104631461,1819.94777780662,4041.34277586719,1398.56069784675,2851.61257727661,5445.85133090984,0.00866309764555101,2167.0459431117,9807.14983213521,180.686814466282,2711.23565110853,342.590511518092,74.307959659023,4015.59529823632,1145.50165894947,4180.1143917084,851.247626051884,10814.0060717929,2787.21506780976,1544.92702369816,2312.88199177777,6807.62391616996,2833.57159090623,9418.45487286151,2502.18790315344,2218.53922562307,0.108144040333969,6051.5439483451,1595.88558847749,3656.74346881545,425.240647093721,8065.01557699133
"Signature6",2544.39344926977,431.195339838747,158.863883760731,7483.23242955662,57803.239631312,195.439925656849,3.35026279988982,2548.23602795828,1552.30855322152,4086.46502361482,34.9702089032987,144.554490900234,328.913809615056,4601.81570812745,922.574816054437,7354.80567992387,2995.32709130155,1234.36532426203,1327.90080780205,2849.69404999678,3287.92579764589,675.497677787441,5185.31043694411,2487.65473278378,7460.27467765398,76.8855589439571,1740.72526109626,273.52585723676,2320.13879941695,1143.60327046693,2009.90431181392,2982.30612295438,3372.52335617337,3051.64078883385,871.138092054491,457.641100681296,539.698154365154,939.880807566764,54.1613207890656,2058.06215384178,680.420286933927,1441.47039654963,7155.84372990679,8786.8750343918,0.0135961442576305,1.71251331096973e-10,1637.31422928246,4679.29357084622
"Signature7",1656.96553169096,4580.69289638931,2843.7041315196,4548.52790782363,6517.16705022269,754.749459653044,7222.06300169465,5411.26488993144,452.16339184158,3.21195774202969e-06,6341.55114155728,1123.76098320642,1701.04227292755,2464.75079544467,1429.3441997598,2915.45103895439,977.917576828664,4601.92919668359,1259.52728141309,3628.40602914094,1603.57139105128,3763.66651754792,344.294809465225,1596.74879777495,2067.80831168228,3545.24818633216,3633.02959234152,1609.21655376542,1.8175930881723e-10,2825.59587525012,1602.58156455154,0.0923759294471179,2627.40641444753,2601.3017433096,926.629675861117,1162.31069928908,666.326309925493,6503.77701540728,2871.27486310956,7669.20813593723,148.050828191259,55.3805702061268,859.446021193897,2729.40473253355,2052.49499088617,2198.73772525092,0.930417321646426,14378.6564595717
"Signature8",2259.94833602514,1755.26935435624,2432.14495546148,1177.1604183349,4883.8573129711,572.981603228963,3727.10795711565,828.736395783162,1777.84814357145,890.850287388829,1060.61480152477,1564.55281725132,1845.02074708449,14052.1838237513,61.5695222903757,205.027149693108,634.277749583452,11959.9605645678,2583.46988696353,1389.18126280732,4090.86412239829,2303.9201024292,491.923547595273,2752.74364125689,957.223997290729,1794.67242211416,1593.52096458767,1469.95650884027,1.8175930881723e-10,1232.36163465956,6278.02418025978,3074.91034108613,1822.48649538937,450.807533991138,1145.78840751267,767.075315431601,267.775268005693,1587.14791308197,4418.13134209083,1876.20805685423,1219.17380067625,872.272552298824,182.49129655144,1596.73243870265,2816.66727107621,602.250907321618,271.310344324533,7461.50588441974
"Signature9",3132.38837510572,6010.73642840326,1292.80089913395,2071.67462494747,1827.70441583909,858.119015869768,6310.73948237214,6338.88727868634,4506.80705017853,0.000227143472994442,171.881798050602,2039.1950320241,2859.79520794247,320.573065806183,2394.33925584526,4730.1801281759,3051.30461763414,817.329760926402,4643.74934378035,16.5298943347393,2047.95125112804,1782.3006548767,2087.36210812884,1572.78564640116,1546.99032159749,2545.54810693691,4873.56540077973,7550.45243131428,62.6970487040664,4816.24017144187,2215.15359882881,6187.69978232788,4134.95128205486,4142.7756457496,0.746224290072979,4101.79540687184,2829.21810308349,4094.40858969147,6927.86761689876,4460.48410321367,4731.30925530935,54.5190986876932,738.941563485154,2128.01633746966,32.4050248136766,2062.68732335416,392.774016991081,7361.89847169
"Signature10",2081.59000326212,4808.86762797616,1216.8868682387,3536.04950703716,7515.75911970523,694.710653610893,3101.84628782311,18.9117986308916,1471.38155201314,0.0172649166690428,6806.68617131872,1402.81031318428,2809.70604615621,709.373296267084,2026.34146723564,3007.80663637207,2988.81858379628,1060.1299852452,3377.97433598063,3380.0342729878,3374.10621597341,459.650370201967,7.11529025439884,1109.90932334915,3725.06666985537,598.35781589728,5273.79272359885,0.0461233980989316,0.0100049848020979,3962.22478272174,6822.84970778348,4945.53746787944,4536.00811744476,4488.33411147908,3702.06721178649,1157.94109695026,2174.87043501595,8298.03382446325,5116.30620159654,1982.63388478467,1612.79038447844,341.865362662578,217.104212208268,1743.48398650505,1649.70368222783,1645.73006644968,708.467567350793,13847.2800937889
"Signature11",1571.19661700767,1911.15111956972,3529.91487406806,1933.98389635182,697.643996547641,2839.01271759462,2675.8863262884,1200.55229460836,3008.6608952784,4592.4847785859,1321.64666189486,2486.80231186412,1981.06021831152,2942.47539193656,2950.8951970523,817.250776916344,2197.39806209523,1435.37908393088,3684.14336355886,3137.3333426163,1930.23861874215,1671.46566458339,2139.84820695006,756.655543395759,146.423062589797,2792.95825363171,3939.95918038736,4104.00599591136,2364.33299342863,50.9625908743611,1247.38501768654,1669.88892242367,2703.09911436489,1951.92865907683,887.404859199404,2295.40591877708,1698.9377375024,1124.33047085852,1909.18354881946,3472.99075520823,2475.71351411163,2633.26978505176,4694.34859721583,3018.18561379069,4035.56040134516,1335.38216691895,2615.7235371952,9.2121361460763
"Signature12",2262.46096334587,2820.79504168073,2231.44723654992,772.981318221166,1961.70692115094,249.474675878133,1521.10173533453,1.15297600717936,336.031777815321,9.5715568100238,305.557427099531,1364.43029335116,2497.12112223396,1208.96912302165,1974.06793381015,2173.97550018495,1386.69485652121,1124.82378005029,1214.62255702378,7092.88971972788,2638.81512408118,7979.9677490964,29.1778225289414,2907.98207315612,2934.17771954802,13141.3870969131,626.359817003162,1042.89129522213,1.8175930881723e-10,484.156574122791,4793.02323781514,3795.81254785835,536.257087155837,7190.51164681755,4713.96457055422,704.191324493707,598.35238074157,1665.52319896201,6737.90008618586,694.370882442005,596.327065315524,1958.38872299958,592.430226767412,774.645490883413,635.054545446593,1189.96338457211,2506.48826505619,4822.18317691368
"Signature13",2841.46430182601,2112.06539371171,6263.95246390774,1703.3014790126,452.714569435852,1436.35030669973,136.658057808412,664.293273250947,53.1096413620783,0.000742033872681012,7513.58840797272,2376.34825656772,3981.91247250992,60.6997618563299,2610.51928097589,2270.18698416093,679.842156930292,920.467322097734,2725.2059339587,5948.37486357426,2278.25958908857,2099.5736091505,465.439435816321,1942.63495058609,1251.115717166,1956.65701596147,4115.17239100474,4017.46588860922,3.58920307159978e-07,939.645135755339,6609.51206690809,4289.70744072664,2724.4453296506,3789.85904556734,2835.66112542896,3557.47187907051,2331.8910863977,6244.80980085053,582.004465131878,5014.04456040287,2582.11107452868,336.94807547602,799.695716886786,978.802074854263,1392.74859677692,2804.40112919824,4296.55902927673,5715.81136471728
"Signature14",3505.0656865707,1591.14757575879,775.176795654123,2094.36466910143,1105.31195307022,302.915581791605,9606.1370373434,4873.66965713974,272.576098771255,1.65836205649686e-08,6213.79073080478,262.295024389009,3038.40752619727,473.874486520633,1360.87612207241,4057.29541067772,2194.06880747927,1839.20219052742,1738.85404560368,528.203179034795,6034.19202609475,3753.64233724959,445.831942680001,4180.26549267706,1781.73016433717,1015.02380012259,2551.07910805922,1350.59670214838,7.35951440534814e-07,9243.03761411431,13348.1622441737,891.887411274384,1601.90199481187,5943.43488278471,7014.34381142097,1799.60175112805,72.2709121337192,8259.30436302177,2842.61008260203,3633.96037918197,73.7387082582104,1664.22285674513,238.093184798668,2093.88995414604,275.390393288126,1509.67510138007,19.9145015381915,9995.4502933227
"Signature15",4500.84488808931,589.360417711167,0.0474382111734872,1498.17938314313,8527.89978691009,205.797352262056,2202.68112947389,2665.89138658631,7281.22442914187,372.141834197658,2722.64844293313,351.761741391489,696.814475672939,8906.8046748689,427.136133674267,1269.6495890594,1849.66868857742,1069.26619305029,3196.05901238398,4.30666366659876,971.883264174482,828.155878383441,10014.8736076232,1210.0861057087,4015.10741622872,63.9545946575175,2150.99370425502,498.304747438036,484.588788335617,1919.37592243359,962.330215957056,5878.48599958102,3656.96130913917,2736.06188520627,782.739934435817,1309.20522180063,902.892673374867,2505.33866818052,1967.00226983897,2666.3872391974,6.48958741173654,18.8821594120893,4111.43757678282,14200.5189481326,0.0462975878833575,1386.31450827521,961.219989295667,7598.17296975803
"Signature16",1246.64130046533,1888.23525619265,3484.98022588275,1120.20621615542,307.881840896024,392.898404892271,1815.39668079998,10.1234489524908,3097.80543776027,4123.99620369193,31.2656730626634,800.635126191626,529.150776162666,4073.40712858938,603.254678228663,9465.64819387194,2117.80496096685,2185.0735894781,3189.35214005385,1397.68549601582,2562.86639396339,4347.75623872617,1101.5626273468,3233.56039015259,3014.81164502427,6044.93934821898,3359.1270750812,1774.65396563099,1.8175930881723e-10,4600.55369794045,3800.30545183866,2933.88892212997,1969.70626646214,571.508580173071,2963.0345203946,1243.14722190764,1227.33457303509,5296.36983004705,209.360498690659,2764.07837730067,3412.36005582915,2160.24635862774,3012.62583996695,11.9789006030091,21.2394318002992,698.202413603216,2298.71216491547,4923.49375600205
"Signature17",966.655278720692,2311.30054071131,51.7774277767595,1107.36510287301,2328.96416335161,2833.6683672688,1141.77383406864,1.55999478410342,1581.75121285395,520.457120209191,1731.02857654223,3811.54279430655,3917.36459984489,366.729834573107,1658.375076207,1449.02088161298,1760.65264269903,1850.89909719971,1831.79722162155,3861.65014224007,1774.35711173476,2355.39433625481,5.76699811245519,3581.74938835691,2238.94981284891,210.99080100994,501.431721119221,4163.29360337915,2.42820699289134e-10,3540.88136392612,31.4127094397515,1348.15359934224,3229.43499662679,124.419716686599,5184.46525120375,1869.60433992706,1397.74398537977,982.034874479566,3620.06999854973,1553.4554063697,2195.28306187499,1163.63527878862,229.013003898484,956.023074625354,3874.96246667347,1788.48871128384,6772.5343213798,157.525692760017
