"","Lung-SCC::SP56638","Lung-SCC::SP56537","Lung-SCC::SP57586","Lung-SCC::SP56541","Lung-SCC::SP56553","Lung-SCC::SP56771","Lung-SCC::SP57941","Lung-SCC::SP57818","Lung-SCC::SP56460","Lung-SCC::SP56474","Lung-SCC::SP56704","Lung-SCC::SP56533","Lung-SCC::SP56730","Lung-SCC::SP59245","Lung-SCC::SP57024","Lung-SCC::SP57933","Lung-SCC::SP56754","Lung-SCC::SP56827","Lung-SCC::SP57084","Lung-SCC::SP57538","Lung-SCC::SP57735","Lung-SCC::SP57669","Lung-SCC::SP56566","Lung-SCC::SP56569","Lung-SCC::SP58342","Lung-SCC::SP58349","Lung-SCC::SP56644","Lung-SCC::SP57629","Lung-SCC::SP56941","Lung-SCC::SP57619","Lung-SCC::SP58245","Lung-SCC::SP57251","Lung-SCC::SP56502","Lung-SCC::SP58668","Lung-SCC::SP58101","Lung-SCC::SP58991","Lung-SCC::SP56607","Lung-SCC::SP58326","Lung-SCC::SP57267","Lung-SCC::SP57066","Lung-SCC::SP57901","Lung-SCC::SP57651","Lung-SCC::SP57450","Lung-SCC::SP57846","Lung-SCC::SP58612","Lung-SCC::SP56821","Lung-SCC::SP58882","Lung-SCC::SP57189"
"Signature1",1327.82724946944,6001.04272436025,2679.47240585989,4510.37239817378,890.189726992526,0.0110823495025019,6456.7058569184,3356.86570464123,989.980144585579,549.512646197637,3612.40514189249,640.564100130947,1155.37582759997,2684.77013381636,1331.57515255054,11189.5454288028,2771.92765098501,3729.06413584125,2780.23510744916,3755.20262656372,3890.55010783369,7737.67371501731,94.1741498941403,4097.50498698062,1763.93465518986,13764.9804058555,4057.61509043794,270.744118073393,1.53313304328919e-10,6487.06894464918,9096.77138451334,2745.30139234043,3007.62316978103,2998.71008577408,3941.41258948164,315.853157071067,678.606844923775,9397.53392994058,6675.27210677377,4202.01515054535,1986.95646434224,945.884836661285,996.153926728271,22.9285567078312,0.0259623274020355,1339.28090573673,36.4156283680653,17135.1638898637
"Signature2",3313.41214950549,2783.14308700557,3451.72959983395,2691.67729454498,8241.2502160147,325.173438298892,3934.22529826093,428.940822817499,73.4380404047547,6.87292284448734e-06,9802.0570844323,843.193903158937,3531.44043976141,3266.66715772294,1981.68618617421,2076.87285059984,2062.27525416982,3283.41898331712,3361.90493019228,3145.81187747737,5668.82964604232,1307.77244512698,4.5742377506206e-05,2099.51882252881,6142.2178353353,781.595408701031,5287.0849116908,378.115532337738,2.85408707871009e-09,4409.37657187432,13744.8375270365,5057.37900842796,3379.84400751995,7409.88149429178,5223.99962268758,2345.21825764567,1715.63034628549,9027.96034873036,3811.62930611855,2489.02833397633,1105.42716469552,904.795741052073,3.45197996593933,1951.13104979592,2134.86773381092,2608.44066521496,0.165471147192173,12045.1661758846
"Signature3",2314.0866145218,1335.90470120232,326.421951366536,7524.84356834658,51772.6085275393,0.000663354205465688,38.6053856764628,2956.18243788973,1232.79505000444,3031.58166708124,864.763844102627,345.415887333166,560.07203606326,6941.57627726532,816.686675960569,6350.79467662335,2563.55468460727,3370.92262182872,1594.79854566372,3212.24151158526,3235.36783923541,522.934966143788,4891.05472871994,2165.76392328512,5921.37705504591,1369.05533976812,1813.20506301205,128.262837974829,1483.88681617538,401.895993301449,3451.54376159322,4746.19551138134,3914.62964854601,2653.21221177971,274.628232581707,471.13239872632,664.726504076415,634.682058213199,1936.50331299928,623.97279311216,723.121324637535,472.829685447401,5611.83781496425,8119.63295252632,0.000388826975207029,0.112032215940677,1802.38433668332,5965.03282785544
"Signature4",2107.91317436143,1984.78851912743,3530.51364825735,1195.66251223866,3511.54580596584,1323.80132834659,2939.52793606907,1406.02858673514,2686.68342396528,2583.89716696435,5387.13875296899,2467.19536787647,3707.07133216205,1823.61733671284,1952.79185563361,4711.02532444647,1780.67868351246,36.6618684001224,4824.12685444426,3109.87550948864,2099.22276006082,2000.3629512088,0.000211232409135921,1275.93646760409,381.748132302437,3635.01056985496,4854.76134053037,2819.73282544136,1.53313304328919e-10,2862.90244465346,1935.67608796095,6901.28437781403,4452.7433293228,6721.24079912684,3508.66183963234,3364.27967267756,2882.2625283769,4010.54656852492,3550.24758726127,1228.95674488534,4092.70522463801,1744.80134688965,1248.78079628514,1095.36719224035,1019.72821420318,1620.26783462102,4242.23320460539,114.625074544462
"Signature5",1217.12984779084,1360.45062347829,2830.00455132579,935.3746107508,4574.50128443013,975.706440949285,2949.73780882292,442.260606180928,2995.07929758561,3940.31572621073,62.1340918724133,1967.20649094281,1485.39687948197,10685.0722497877,453.622411624034,2635.86494364778,1306.60891936797,9093.79296016115,2930.45637285639,1374.61311267291,3310.46548061618,3021.62486081878,11.6253493571204,2814.81951017228,438.001915809815,3595.99607182329,2277.46733899354,2877.72408177592,1.53313304328919e-10,2063.94095366789,2846.19495170833,3182.22305605046,2542.95321014992,297.435807750731,2324.39991944087,1679.52029325199,733.322811392662,572.73930195512,2596.10124559059,0.4598064284278,2617.91818983765,2121.55041276802,1497.30858080996,23.1945971493413,2762.77128411583,480.317946098842,2437.21025710576,730.578785285009
"Signature6",6113.1318917271,3801.91524184022,3809.9888521616,2914.70728649093,8161.55433553942,4.23203762186423e-09,9451.14239011092,5060.11681056234,297.472263563147,3.23536211541368e-05,3862.72668152232,1436.04480060763,2890.74005884849,3465.87735599996,2033.70906731945,5472.35605622169,2461.99298751015,3046.86153937994,4403.49520311095,2182.19022475634,2572.68319171438,5519.72572517739,9.35275641964676,1847.66614252003,1824.67831449812,1776.73619185275,4578.54160226904,106.32406944742,7.94656728331179,4731.78526221806,484.922038801605,4725.5651495722,2645.39342373556,9724.8612785914,2237.88309147923,1285.95522318649,2301.59649939512,9742.27639914343,4080.43548536225,10078.1878351456,2308.94193491583,1577.23347836039,3.66533788641632e-05,5901.03716281585,56.2363590507321,2557.01703121657,0.0200089535711959,14695.0363214416
"Signature7",975.360897263403,1578.11355008346,2244.18858161306,91.6220292945514,573.592893213535,523.526675045432,876.490847278082,10.1489588276588,1176.67398812629,576.385553398929,495.827118641016,552.335145625426,1095.34846868132,559.518013490204,829.50447717203,2855.81251674267,1264.44956056494,1305.208079222,1620.03307561632,1058.74622744941,1944.3639680103,4472.97622125284,125.127119308102,2136.10199120166,29040.4935398358,3384.0354515208,1309.43558190854,2081.6875368578,3.03047855873379e-09,3003.48283997151,3473.23215737636,1816.27391918681,713.42910419323,3862.06120630095,2049.4630690541,2213.81175319529,1891.25411385192,2923.70295354617,1670.63432300792,2657.83065584128,2963.5227688626,1065.50966073791,12.1774891820501,828.768306358256,7311.59173080243,6167.53675436064,562.566975720558,1932.69835444001
"Signature8",3539.85437749075,1171.18701692953,5748.37267438108,47.6316132614444,1159.34520005154,756.186816592586,1736.41587506474,1409.53306476306,158.018618569539,3.71053523753669e-05,4892.68609112508,1758.53825009083,4527.33137643226,374.69468134383,2586.23351594327,1847.02024840404,108.126743631718,126.341092443889,2149.28788347068,7737.88916320839,2791.72844268302,7684.26589002307,0.0524940216785356,2890.88355078027,194.209136758061,11596.0626492272,2212.94636569209,3807.99009554275,1.53313304328919e-10,60.1506830905967,6443.61882732134,4169.25774689086,734.29907907826,10498.4405886101,4574.72697895675,3461.66067181662,1351.74494439108,2982.71243769011,4032.51856166498,4163.59199606988,1575.62058328141,1981.87864339354,709.742085835501,1503.09836494198,232.01315788608,2659.99009280694,3626.67300095277,1712.23895038517
"Signature9",5659.96897433054,5567.15391280469,3620.58137930482,7810.77578103284,1047.56307782076,117.88788679936,25318.751441316,20501.627345087,383.540632270658,3.81612089065523e-07,6808.00588247532,1568.67335545848,3256.66129818593,5182.50963379308,2312.48121957918,2631.00279732987,2597.23196135084,9517.35677014373,3083.58752740091,757.543913489413,3580.32249698851,5710.2712356861,240.1923486105,1430.67704763764,6981.49498783854,243.559703424495,4527.012484716,2148.03718894443,1.59705061239805e-09,9595.10434870177,4368.45805802124,4978.98126038677,4774.55484121948,6451.21525047737,308.9865707605,2256.13680001401,1740.21632240583,8715.62354728689,6807.832224543,6512.97559273855,2408.48908576601,133.851427150334,0.0906921567839066,3237.38265757484,2574.26005401324,3719.39811890921,0.000112019277184976,17065.0139818791
"Signature10",1149.16101486625,1630.84891921658,2840.63712222697,3264.42831674744,5310.44111043592,2581.3684483474,3737.77624290746,2739.8796394708,1379.2930473541,3661.82985542375,1242.63590246712,2282.70693819258,1773.01280467129,554.1272654805,2695.1082051261,1257.35358921977,2142.73347786168,880.92000348498,2247.27198196596,3401.89262776661,1715.88710030588,1589.18307640429,1474.91723312728,1035.14459943542,355.896153800636,1350.62936427021,2816.95888761608,3311.10553780316,2000.81879303244,844.035344661585,628.245395598287,0.000200736837263378,2376.03795028861,623.878824360268,1161.23803794255,1575.39958913944,1130.60266035131,1097.99354900971,847.584739909402,3218.29796259961,1765.64186425327,2225.04746191664,4364.46774634201,2104.92170357519,3795.25279558101,927.554670818595,3088.62419106743,245.45698561795
