"","Lung-SCC::SP56638","Lung-SCC::SP56537","Lung-SCC::SP57586","Lung-SCC::SP56541","Lung-SCC::SP56553","Lung-SCC::SP56771","Lung-SCC::SP57941","Lung-SCC::SP57818","Lung-SCC::SP56460","Lung-SCC::SP56474","Lung-SCC::SP56704","Lung-SCC::SP56533","Lung-SCC::SP56730","Lung-SCC::SP59245","Lung-SCC::SP57024","Lung-SCC::SP57933","Lung-SCC::SP56754","Lung-SCC::SP56827","Lung-SCC::SP57084","Lung-SCC::SP57538","Lung-SCC::SP57735","Lung-SCC::SP57669","Lung-SCC::SP56566","Lung-SCC::SP56569","Lung-SCC::SP58342","Lung-SCC::SP58349","Lung-SCC::SP56644","Lung-SCC::SP57629","Lung-SCC::SP56941","Lung-SCC::SP57619","Lung-SCC::SP58245","Lung-SCC::SP57251","Lung-SCC::SP56502","Lung-SCC::SP58668","Lung-SCC::SP58101","Lung-SCC::SP58991","Lung-SCC::SP56607","Lung-SCC::SP58326","Lung-SCC::SP57267","Lung-SCC::SP57066","Lung-SCC::SP57901","Lung-SCC::SP57651","Lung-SCC::SP57450","Lung-SCC::SP57846","Lung-SCC::SP58612","Lung-SCC::SP56821","Lung-SCC::SP58882","Lung-SCC::SP57189"
"Signature1",2070.49714091382,2638.40571309304,1721.19479804733,935.64113973341,1461.79542026415,1141.81285172322,2506.64905222014,441.759689341852,896.402006959512,235.500069881218,565.283559368788,1630.90802518074,2038.29546850825,406.227091850205,1589.58548143306,1903.74174830451,2244.09614846176,1416.39950621804,2026.90085598927,2733.84259995261,2104.52660571876,5334.14702982048,274.439333282232,2482.30741078366,31184.6817663339,1856.19962344789,1090.25373569887,1326.50276263341,122.188281678768,3698.49375762706,2212.99398854605,2810.24232122638,1519.50474380434,4532.57394382558,3272.55259028263,1630.79623433648,2473.37057221289,3826.29087296295,3242.69293442294,3336.75981923453,3040.73136655679,1272.77768964902,0.000126318804258424,2406.72601757563,8667.83730774853,6540.43776164852,2310.75963205994,4597.23363060251
"Signature2",1505.7887228667,372.462185391397,3254.62050713684,1072.82037605362,911.671076957817,1702.96369914038,3747.60456754817,273.979721872588,1949.45367764942,2920.30488170646,3225.49850769305,2403.19759209141,2497.82918966164,7734.44848732913,890.86307781202,2040.18153481515,606.481920770699,6485.83283181251,2072.8212622296,4960.3539669754,2442.88165330269,6425.15011341557,0.00675234899439164,3346.98876845675,1400.0999115325,8560.76973271366,1125.13202282501,948.0521032694,96.4058131079055,1232.74877913888,733.545843233093,1456.74479515502,2223.18411440455,3259.97256669863,4490.57548625533,941.460805776974,356.187936302405,883.903471265078,3155.96508432746,1625.98013757643,1285.4363140974,2774.14835617621,1546.69749652331,1803.15774582065,3703.43385615278,1408.58968104444,4557.1213940227,791.328626535996
"Signature3",3535.36636609051,792.711287294057,91.0334621460869,6654.78900172641,58498.1862097311,1.60460287859818e-10,281.612675218957,2616.02759203279,2923.76369939187,2825.24045496256,0.520190642466169,496.849763670741,943.451053631041,7451.56787446412,505.156390399221,7135.86429302881,2774.15720875195,2994.98319860532,1751.00133291472,3266.77487068602,3403.34666485894,1928.81133772277,5529.97686904535,3326.93814644537,8993.93046905586,702.617204905739,1439.07452213057,793.225986686469,1108.6765689529,1507.40643372663,1081.76460512802,4793.44844605165,3710.71685424018,4281.79571478909,1369.63077886733,872.325240067576,813.271480576774,970.896839935746,1462.75076379441,2473.1907021675,990.192459119017,1216.75672880254,5833.56992563575,10030.4748908671,8.22742476294867e-10,414.942176019965,2043.00766210451,6131.64865578813
"Signature4",1718.26911540518,1223.82166009287,2733.96096707658,6046.83169159026,14717.415005287,2009.44815685893,4839.02716436003,4467.43821378311,2447.72570544262,5932.26301750647,437.265271893247,767.136154260434,7.96683488868854,2338.39239312987,3145.39476901243,3083.75346448078,3727.44784553333,8.16165416293295,2733.08859719571,2447.29279020509,2794.61860020203,25.7616205919619,5292.97719463808,61.7581209857341,108.139354629395,1956.53336623564,4168.13830821033,1100.68309851013,3850.63202691041,848.21242335997,4932.42306397607,705.837641247312,2997.57241417289,39.5900739369804,0.160069478949663,676.271364139111,563.147594952798,1784.62872233713,94.184447759069,1728.34700851985,829.986001400896,2800.95600510401,8413.62445718547,5747.65475315223,2141.22797976992,1.47519101192882,1289.84247326474,3163.66109496703
"Signature5",4775.42402583033,5639.89001298572,3684.82992416611,1958.82121779678,93.5795669341026,819.25776684741,3302.28189092743,1.23116552360869,1020.39055040226,0.48769029338374,2845.63488488742,2658.49990345779,5164.92858986489,10.8516895098494,3644.52110197795,5307.0541883281,4067.81539932306,650.380428419764,3540.52839244549,9425.22549528556,6081.4099696828,8303.44549307028,185.706206643807,5136.58478831883,4046.89461957587,10067.4328951446,3694.93382372767,2364.42934444733,50.4382656871763,5644.3295220233,13864.0245567705,7989.93615265509,2830.00516958674,8700.57822852019,9516.71270169824,2028.42726560436,2287.38743045539,8743.32482410137,8543.63779086306,1961.2872798325,2588.14432021086,2628.88490673571,806.561987218522,229.898052319471,287.955441683673,2053.84846527022,5100.66843364174,13443.8669781898
"Signature6",4249.29023380112,9694.98594138214,1092.07294139922,9517.73435685166,2298.62160554333,106.026215360238,22721.7227650795,16588.7291444675,1405.46498261593,85.8997412107086,3302.63545764617,2088.34678859666,2179.26365240457,3866.34037995708,1945.42482122483,11526.9152015402,4821.18352969178,8266.91146836619,3704.48308576615,1292.97510656223,3306.08663493797,7868.88805499695,24.8641775170563,3503.33323587326,959.253707446691,4825.16020348727,5127.44470848956,388.703074202403,1.55118761078563e-10,12999.1003753065,1347.72517822884,3560.36382454661,5841.54441511015,2380.01254673853,1559.23106612495,40.9536574184361,1532.65809002253,12889.9392046389,9278.95544545142,9317.81111533847,2984.42740163513,145.592368868361,401.919403891578,2650.39237465585,388.635551630454,1808.2729189844,0.653272092572081,27700.5383060298
"Signature7",4595.20178403353,2992.65337383435,4552.38607607537,4771.74775327756,25172.0637322988,1268.80396937772,4697.14112172817,251.821582278183,127.19120524146,0.00144523253703152,15545.298899873,2527.65829182744,5670.4609211494,6754.7312115091,2233.52777499007,4319.90177842345,1473.51886292387,5342.04141020884,5304.98749586199,5006.29431204412,4944.86538807863,1678.77793399921,0.0850203563821887,2532.67687720501,796.331641305608,462.812841739562,7018.23257045041,0.700352369116373,1.93675909437807e-08,3626.10101246688,6610.65883037428,4411.12073671737,5973.17910410306,11086.017724644,5099.20347863989,2837.82327901415,2511.62026895486,11317.3969405195,4430.85228027971,9667.46845668023,1297.18249436794,839.373660354337,347.068677867887,7867.65263594715,2940.23910619761,3474.23025971139,1632.61212589517,15977.7482668863
"Signature8",1656.46949547273,4137.62106035242,1399.57491851484,6209.83975137534,12690.1449049757,557.144107734898,8499.24170332825,6252.27323842289,3058.55081815823,433.513649017702,9338.35241351547,444.519542363244,2134.30157230226,8658.22751541153,796.648390119745,3601.89191953424,2367.39080966413,9846.62877410137,1704.25089648048,1819.35601767514,6962.82537524784,2108.03011192216,3006.53141026932,4525.2891986859,10642.7043456817,3607.44102780805,4099.52934644779,2247.87313500466,1.55118761078563e-10,7636.37827792239,17236.9898804696,2587.75143322024,4962.17683611401,15.0717319613043,4829.58608910727,1922.64302780041,34.4207788315569,7360.64583972468,5540.76218640664,548.492210455582,279.634007193127,7.3879793911917,1871.03773768816,2750.12786243422,3955.69887240588,2601.65856327149,0.00482784609509714,16763.2986607076
"Signature9",2022.43551547953,5900.43843456667,3959.34950067845,1051.22193664223,1218.42576857051,3931.01688803573,629.53954340577,1132.99075842928,4364.8394768178,870.550692016494,4849.32121763631,5347.41348013332,6311.18311342272,24.7580525402897,3738.20230462601,2275.77660383506,2306.50346558582,2012.16377046939,5362.12836625005,4563.71683822816,2854.53150730129,791.227621852495,449.156902680173,3318.03645632292,3185.76185084955,148.308187733109,5671.2287739446,12155.6217284442,31.9549404706444,3257.29231326441,2713.54336336775,4990.36857194472,5452.55660004337,2641.41123680166,2909.40927240254,6736.56034679816,4147.61294707837,3644.53080121003,5461.84953847489,6126.212717306,6164.48004009336,637.798566755965,884.923337100563,501.327173713064,5168.91346185898,3893.37907705946,5788.01613993493,1714.69582225322
"Signature10",5673.77818059363,1770.39785596823,450.806135881089,451.578961753933,6180.97654407098,597.963440090537,3186.51314671919,2551.02123806506,7819.34307494357,0.0787404449675079,3475.90172223704,1435.81384909556,2243.58662550517,10113.002686324,955.414154766528,672.717646864888,2047.10379258853,2081.37544825276,4861.238595314,106.402597367702,1358.57990375183,1633.72091425315,8101.86702216309,1441.96794193447,3186.36320067052,264.903034180226,3230.31960319642,2294.02462332938,109.704103088264,2266.78881789925,0.166248702696866,8000.94569168038,4546.66478129136,5733.02680056809,1133.07122289079,2528.23967398779,1926.72314926643,3258.83198820692,4504.7542181541,4484.39234624923,1352.54723913448,279.493541922326,2272.24367050477,13848.4593859599,684.732149190978,2294.02805925725,1195.69816452858,8280.23764683588
