"","Skin-Melanoma::SP124389","Skin-Melanoma::SP124362","Skin-Melanoma::SP124394","Skin-Melanoma::SP124334","Skin-Melanoma::SP124339","Skin-Melanoma::SP124454","Skin-Melanoma::SP124380","Skin-Melanoma::SP124273","Skin-Melanoma::SP124357","Skin-Melanoma::SP124399","Skin-Melanoma::SP124311","Skin-Melanoma::SP124355","Skin-Melanoma::SP124434","Skin-Melanoma::SP124428","Skin-Melanoma::SP124449","Skin-Melanoma::SP124298","Skin-Melanoma::SP124431","Skin-Melanoma::SP124396","Skin-Melanoma::SP124409","Skin-Melanoma::SP124341","Skin-Melanoma::SP124353","Skin-Melanoma::SP124278","Skin-Melanoma::SP124376","Skin-Melanoma::SP124346","Skin-Melanoma::SP124439","Skin-Melanoma::SP124351","Skin-Melanoma::SP124406","Skin-Melanoma::SP124323","Skin-Melanoma::SP124391","Skin-Melanoma::SP124423","Skin-Melanoma::SP124382","Skin-Melanoma::SP124415","Skin-Melanoma::SP124436","Skin-Melanoma::SP124460","Skin-Melanoma::SP124425","Skin-Melanoma::SP124456","Skin-Melanoma::SP124367","Skin-Melanoma::SP124281","Skin-Melanoma::SP124377","Skin-Melanoma::SP124412","Skin-Melanoma::SP124333","Skin-Melanoma::SP124359","Skin-Melanoma::SP124286","Skin-Melanoma::SP124329","Skin-Melanoma::SP124326","Skin-Melanoma::SP124458","Skin-Melanoma::SP124401","Skin-Melanoma::SP124264","Skin-Melanoma::SP124384","Skin-Melanoma::SP124403","Skin-Melanoma::SP124462","Skin-Melanoma::SP124271","Skin-Melanoma::SP124336","Skin-Melanoma::SP124452","Skin-Melanoma::SP124386","Skin-Melanoma::SP124441","Skin-Melanoma::SP124418","Skin-Melanoma::SP124291","Skin-Melanoma::SP124319","Skin-Melanoma::SP124305","Skin-Melanoma::SP124447","Skin-Melanoma::SP124344","Skin-Melanoma::SP124369","Skin-Melanoma::SP124348","Skin-Melanoma::SP124295","Skin-Melanoma::SP124444","Skin-Melanoma::SP124365","Skin-Melanoma::SP124420","Skin-Melanoma::SP124364","Skin-Melanoma::SP124307","Skin-Melanoma::SP82445","Skin-Melanoma::SP83242","Skin-Melanoma::SP103894","Skin-Melanoma::SP83382","Skin-Melanoma::SP82451","Skin-Melanoma::SP104330","Skin-Melanoma::SP83312","Skin-Melanoma::SP82614","Skin-Melanoma::SP82431","Skin-Melanoma::SP82459","Skin-Melanoma::SP113197","Skin-Melanoma::SP82532","Skin-Melanoma::SP82636","Skin-Melanoma::SP82796","Skin-Melanoma::SP83482","Skin-Melanoma::SP104530","Skin-Melanoma::SP82429","Skin-Melanoma::SP82644","Skin-Melanoma::SP82988","Skin-Melanoma::SP82461","Skin-Melanoma::SP82900","Skin-Melanoma::SP82399","Skin-Melanoma::SP82756","Skin-Melanoma::SP82836","Skin-Melanoma::SP82417","Skin-Melanoma::SP82471","Skin-Melanoma::SP82435","Skin-Melanoma::SP104056","Skin-Melanoma::SP83083","Skin-Melanoma::SP82433","Skin-Melanoma::SP82780","Skin-Melanoma::SP83019","Skin-Melanoma::SP83099","Skin-Melanoma::SP83146","Skin-Melanoma::SP103866","Skin-Melanoma::SP83844","Skin-Melanoma::SP83027"
"Signature1",4558.39634004128,19982.8315603494,12419.2334108816,3385.87768119417,1.44175463477018e-09,5958.0943625075,9723.61470643123,0.793149041908976,5.21768485027997e-09,8756.18100976427,10279.7890134233,4.68752719574217e-06,10020.7534404468,25601.5459776474,20403.1230304505,9774.01407653966,6862.65012132239,1972.36016132545,18725.2058024538,1.56174177748053e-09,2.30493682844457,0.0980831658667067,7277.18598550598,25.7083360055349,25945.1720842752,920.440078062107,9203.92386848011,7.99830403583279e-06,0.000722632179699491,3149.84568074913,29072.4907230536,1456.96905885905,13503.1422974739,16075.2169134639,3913.30062101698,4915.4946630647,14691.2704539811,90.5173788483728,5170.50213542408,4028.98676955456,2465.64097557563,0.438525256366776,36.8813098295456,3664.16351075167,1309.77804509559,19450.2306298265,66991.2876347083,1.53545645010233e-09,302.190830707854,648.577542377521,9736.11040093573,6.42282312063404e-06,0.0371422433546064,13412.2499334514,12429.0702634999,1.47474211171966e-09,4169.94228541257,1.59646783951973e-09,5101.17255352316,1026.52944263372,29899.7030049992,56.1045601684873,5493.82407352072,3.56091744710416e-07,14.0678318912418,2161.75845110105,570.120064688167,4016.37724725439,12615.9120850584,13979.5981936506,2582.69576934226,523.501843903625,4792.24418078435,5358.07661176402,6585.23712446968,58.7852166987592,5814.51643282257,3256.40208726303,13147.5254169195,6360.00297250256,1.45750359951047e-09,3279.52858509679,1.34342315373819e-09,7706.11982952376,5383.0023496052,13474.5445632675,2049.7526685247,20638.0754711129,11517.6885761736,10457.0536423293,14560.8157577504,20457.8528989735,176.104026159166,9505.89362065,18663.0554665974,1.47543731783187e-09,453.242121500838,8882.45017164897,6045.2218886328,5290.21636149076,1084.15653751447,8505.09770484199,415.164688915301,22971.5704300248,11183.133064437,8693.39842747578,1.39476632718168e-09
"Signature2",1466.02895861915,5282.92114360224,4247.45988617943,4003.21824845068,436.490432887532,67.158907071661,3721.93574830398,153.807289473819,199.981661748316,8528.84567665693,8350.91358033975,32.5478155088883,194.703352556258,7199.68416027284,4536.82176413817,24283.9668419483,6628.68097421197,382.824071825136,5454.58212594613,379.512279486516,76.4140092225122,141.174525349293,1022.04807882027,2008.44330401044,0.000263130352000433,678.759043967361,166.729583370165,1.00438423105866e-05,129.287450569379,574.528575982812,20093.130082318,0.181270760966491,22629.3841229028,5864.52870427205,3306.64912445066,792.51033880864,2854.61022630243,22.8234541513891,2043.930282523,3126.6290990817,3739.52577427949,109.224482857219,153.287423741533,2937.74155420403,2902.25809824772,8534.98879179267,6779.80570000486,1.53545645010233e-09,6958.24181414674,761.490617403213,6845.44811636472,818.426670885877,442.113135355635,2296.90201370227,4142.14471228147,1.47474211171966e-09,6137.82602905288,113.912053613626,5490.87562443196,2945.79395570454,15517.9046214168,112.148968658966,7800.88693232837,31.6440712372015,289.224820760743,194.793777661758,6430.42331477412,3235.25516820737,4321.39544742649,2455.2767089082,14208.9909168293,2596.27215679409,7069.61516624786,1005.22635121454,2088.27984855613,158.384266137732,1374.3083009952,4025.34776361864,24056.9664165012,4459.25447579655,82.5071263275272,8614.12131632549,224.388296666036,77.7302388131705,257.133344318346,0.0235046145009118,1562.82781332798,11037.3622714135,1123.25787727122,3448.37673837945,3388.06219456928,5380.78957270469,658.266701839688,1023.67386393227,14489.8530661214,286.210000706555,251.891104461447,55099.5758454169,1858.66834115496,1663.21826985808,2712.69863350361,2680.84315804254,1023.5707612525,5818.73142341086,3680.77282719699,2172.95298508781,624.283745803227
"Signature3",5359.08945017955,23776.1625208041,4776.2677838638,8140.80028031655,64.4193369673756,4298.02357851503,3528.06125202287,404.871322914267,199.036227796435,9134.83296497024,6816.11562269607,78.9837930799582,9216.3411720665,32464.9622889715,12248.8361502625,2715.32432015707,399.549502807516,4020.40632340179,25843.4729852961,384.111851096627,146.6048450655,1.31702069753908e-09,6116.95775192398,1462.72607170201,34661.1329508582,429.6324862372,3057.59005556194,0.804832656792152,12.0667241785741,3442.09507030112,8010.55605142643,171499.756286599,14892.2322355594,5457.6409810811,7746.32212794878,10.4491710098097,7417.19275054109,102.822816194661,4842.77743280405,4465.13111525942,4265.88884435114,1.34152974151499e-09,80.6203896249562,3272.97298665815,3398.67426350803,12135.7161813228,28395.3532373445,269.853449720126,92.8943688295538,881.52884816696,7592.71107136003,1468.57754171152,1.38090925807613e-09,9320.90180776521,10210.208393829,133.54761084846,13934.1973956564,442.918183244895,24426.241022991,2940.91841910203,44938.7982804428,1.46548153065742e-09,12661.5864369346,164.354746656335,2.06516846610456e-08,1232.51684273611,6837.0137703062,6108.17945857588,6354.66335042158,14687.6302012399,9042.54671363113,1314.42771920675,146.997940061746,5377.462838647,3434.82022676569,0.000339813507383272,5518.72262432434,4236.98020991163,1944.11184477114,470.590487250244,192.137892871298,1487.52554210224,302.47983907287,2699.91618780508,2.18011814102075e-07,6306.69005120449,2635.11120734358,26976.6435086212,12288.8485886862,6954.66075445667,42591.7808836102,8382.11515884171,0.0419126546989653,165.905890771774,27100.3977937547,24.570373043281,351.606384814701,13897.1738942552,5627.10606981786,3504.85839622085,4131.76020739294,6631.57079485688,1228.33586079378,31212.12037929,3401.48568539225,4315.55974099632,1.39476632718168e-09
"Signature4",1506.52619725483,4267.00679980566,2595.83916268618,1162.64680365683,568.453466800218,3470.20044449646,2320.07009634045,525.54690214112,2158.95333098818,3278.06662860407,1664.64991890833,1077.18771914595,3259.71563104378,4958.98841612816,2796.56988821007,4246.03897254586,1709.25850480005,2618.91917201406,5398.50351590535,1.56174177748053e-09,695.597240066757,1188.97131419715,2359.66391331045,1231.89625029717,1482.6699663954,726.955634996812,858.643250945473,433.642861679299,834.783553539352,749.571469019469,4566.94651659694,4218.66387364693,2.55033884571889e-09,2376.63296923599,4056.62199616011,2353.25253033287,858.14992483217,332.748312826124,1596.09748776606,1366.47188971177,2135.73189455088,2945.79875957438,574.946475927842,1169.72004438096,1828.59088663213,2507.77191502654,5110.51383086636,2.14387803117716e-09,68016.5669201751,941.750118700258,3837.90036463742,1879.81538303126,553.78347545385,3356.24251082867,5080.0312036156,1355.76306796957,2.6453758858228,596.473090777255,1716.46528660316,2021.35103062852,6917.05791506328,724.165006387856,3560.34504180549,1467.53942446579,1473.46301740499,1050.93678500907,2855.21671990683,3145.68575078212,1783.3415035235,2632.17391454844,4726.52306201074,5.43266436204493e-06,4048.69266959819,2438.64847790274,3264.81810177936,1061.79800967488,2486.1161166587,1997.75933115715,5162.316796286,2499.87776655868,1318.16865355608,142.099458456003,1708.81574648184,2352.57415369378,3184.64269470801,0.608295145984601,0.00356873855030021,4007.64976143942,2477.9599822129,2473.77303302419,1517.8717350955,1773.35503463996,1242.60935312908,2066.742857268,5112.40509429963,1130.57367212784,1117.58527496197,6413.33542574732,3618.08891555754,2901.50139771832,1278.08051793367,2848.92771347209,2064.85304268341,4711.37376849279,2924.04233515335,1391.08232100217,1962.33312287538
"Signature5",13280.8918391394,39460.6467947847,24172.4376169404,7545.78342527602,1.44175463477018e-09,7904.62362871017,8184.92573891805,26.889846955246,1.05203470782395e-06,11970.1483780786,0.148858617569886,0.00121671355004112,520.70674089343,54612.660343932,20167.5557143332,57255.8200289927,1501.93492681748,239.04917499937,43784.174753293,0.244238871193631,1.96720214732111,3.79316478349682e-05,7657.37916863778,162.97061926184,24787.864311764,799.924937891187,3999.23540158126,0.0302712561468442,2.18689295172317,6701.84249246418,67448.5218764743,79928.4264366109,9536.58062035875,18867.527944391,10357.6652013165,5634.60605824597,6246.34541323887,0.862180606631856,2645.71257612344,8865.77417591525,5689.06883012204,0.564155521618327,0.319771619788557,4987.77408363146,15980.7757176813,21250.6240870826,13018.7850885864,1.53545645010233e-09,2787.02415071608,1560.1976937487,14082.4267732704,3.26415521229697e-09,37.7629374769754,12323.8737614869,26782.1686756724,2.38829277201894e-08,11248.9614042111,1.11020320009742,39035.6284573791,3593.57529207974,51625.2916993238,1.46548153065742e-09,19274.0206842058,1.39040840433688e-08,74.3674780106106,957.267936459667,2190.25827231232,14471.2978296295,4628.58774534611,11209.7938286467,11624.6194459522,1195.20290568713,6800.39806242372,638.57806128316,444.327542754559,72.5539946229246,3519.34662666093,10990.181547951,6362.93797019002,5940.98790777857,1.45750359951047e-09,5270.71598943154,1.34342315373819e-09,160.477123194125,6572.49772995885,2086.3288019009,313.332037159754,49394.8396699009,14390.9948499642,10816.3429025606,27595.8561902003,13344.2069898796,13.589162105223,52.2969190829268,54073.8176405432,1.47543731783187e-09,642.387700751422,24809.4857377853,375.912875973502,10949.0422429506,8041.55463955563,2083.62151621967,27.7471300963186,49800.4549913925,13283.771612963,3476.52184612128,1.39476632718168e-09
"Signature6",2967.28137974431,4238.71278721946,0.02330408913677,707.992966778919,36.0129067991424,855.832007051172,11452.9574356146,25.244488754346,149.662136421922,9678.90900216502,10005.6019395401,35.1024248127606,3615.83268212102,14480.8030387892,904.117819795518,25983.3485929657,6381.38256952777,404.163864408769,5873.38065299601,0.122651319998797,35.0688886167466,125.351261446454,0.8875660653067,5.26674985026213,38182.5873676033,1.78131741692447e-07,3576.72719597626,29.522699126543,212.656511073463,11.9195516858427,52256.7011220624,87272.4445856233,10020.2901158726,8818.86162496125,5056.57569893249,216.828266879862,5059.09139956351,1.19326908227307e-09,2151.26049519096,213.958508919544,931.692203920374,116.769838963195,8.66350533539517e-07,1451.876476151,8.71834776252114e-09,9367.49662662817,21824.8164988425,332.741776861248,6712.19877514273,287.653038821599,2390.16964594433,93.2055866495862,267.129267124802,1279.97458023559,1374.55554887651,234.797730892117,4264.26749437514,4.95460785817422e-05,11218.3468710986,4.62197009967894e-08,55294.3860675967,166.115224809575,2579.72433467804,1.42654927900984e-09,2.43863955120996e-09,1040.80936078435,1851.98892367801,0.795162437414308,7852.15877327393,2577.87506943399,158278.870288102,2687.52371662379,3757.77950223308,1670.37763556713,170.893703470889,1.94790697442394e-09,2763.96213872243,3236.03171073004,86042.5615511087,3.3069981424837,1.45750359951047e-09,10603.1320098478,25.7433764847546,1987.79669466996,4874.02498631582,2229.59337408308,637.615932634008,2885.48850121857,4320.48210516651,1687.2390462403,16761.8694638683,4436.02590337461,2640.43764914084,0.000814457657969108,5.07130498198528e-09,133.441157308125,28.8915105839373,39027.8367960579,3825.56466918447,734.718171394837,475.345943504864,2718.43388650595,764.761718239687,27884.8640231792,7954.39174345363,1543.63316919588,29.0943490531008
"Signature7",4462.95311324037,8774.99418594532,4129.33126296893,19.8227309286548,1.44175463477018e-09,1964.9285406931,22993.0465286329,30.6240121628553,2.52138411121126e-05,209.047331529783,9447.6767530729,27.3645127449658,6165.05269334543,4083.97087350494,4666.62007269494,34861.3515324942,15176.9300059796,1051.75570736123,6970.69506540213,167.950803817373,2.16456532813603,1.31702069753908e-09,2999.67608264453,33.288405345487,36377.7043918603,6.93801966270029e-05,7743.55755835552,1.80894786342305e-07,221.733356008,1647.01435156466,25790.6903472124,130561.085152009,12704.5728570322,3702.38659753118,7378.93865449543,10484.6579379643,2861.27180772658,80.4981841967731,6525.60865729984,3466.35939484836,0.0100301184017161,2.41021131354191,2.09273851622597e-05,1304.27860356806,5031.4303062804,11840.8053342934,63243.017156239,397.524541825977,376.166969084102,1016.99543457112,3729.60921873497,413.50834394936,1.38090925807613e-09,5883.08061264388,6702.14310861612,302.501809134618,5.05279905021707,304.777608168354,7411.12522838914,161.322410703587,39382.8455139035,1.46548153065742e-09,8874.84946657988,157.003794737237,0.000186456414599514,18.9364916924563,179.75217159918,2769.84418501813,341.209097588466,1910.81349708943,97972.138621287,9113.54455218168,26516.0261067025,2295.31155208011,1541.26286819611,3.48119785297923,2245.656478534,5135.30357616414,74578.1015868434,4714.44621229604,61.5390682237101,53233.4164464095,6.36027713936165e-06,1118.66675804887,18004.5860343553,2501.211695992,226.722007058485,8180.56341346488,817.794821520185,6846.58126850222,32688.1067304999,6935.98286063664,195.118929824811,5949.16337872597,9681.72212096444,1.47543731783187e-09,157.790474431981,4369.62242827632,3197.65945515802,657.854991007368,476.932212846922,4424.36175290981,140.540977762865,19172.6670175382,3910.28237964144,4967.83084375358,1.39476632718168e-09
"Signature8",1673.75010613468,26889.8911039991,5546.19801962166,7466.75574183177,1.44175463477018e-09,5719.78586343617,7476.74375075254,18.281959806113,2.24697963992528,20257.574542693,461.774875486864,2.16523155795532e-08,12077.4007980739,31268.2655443764,7637.52810158885,22200.6846052561,13784.2942150754,3439.94635270415,25073.566525623,2.95587795567104e-05,25.6354265283299,1.26462935020701e-05,2987.12858787897,404.490147649046,45676.4997703129,36.2537266970742,4063.20643843727,1.16927305758652e-09,0.00275008172480034,318.684033104719,8431.03304787221,169253.878566831,18970.9799901601,11451.4510894304,2296.54241850747,0.0238406663739841,23459.2899936789,7.59144496401992,6677.32258864761,3790.07418794867,4436.26842062448,1.32902592737402,102.996626291098,5885.82116586859,2421.92153464349,7787.02352122839,54619.353092755,1.53545645010233e-09,17531.6790324072,168.631542494905,12530.8984002183,3.76713389407839,2.39301097507693e-07,6453.00073300423,537.124164012857,2.50647262698185e-06,7992.46714054495,0.000169767071299073,28749.7054587506,10027.1390856447,40508.4651600624,1.46548153065742e-09,17639.4513348639,7.76764326839215e-09,0.00172900846018364,81.8291426639396,13844.4083860318,6216.59588835112,14376.8150358788,15680.2874114453,214254.063163697,5684.49750176337,8995.32723569082,7871.83309559544,1640.73837402304,422.656291926206,4437.25492163537,1478.22936431703,5213.15745514699,7862.59556569849,1.45750359951047e-09,4032.79556729014,1.21943474363629e-07,614.962643576348,620.643908355172,5650.05811759284,2012.30142082513,19323.2174583483,35.44908956622,2676.96461339167,47279.242065259,5205.75093777421,1510.19751193457,370.020127484132,15579.9415870815,1.47543731783187e-09,5.59349119039989,7154.89823639031,7541.72595195692,2382.98124814593,789.928268823085,8037.94882857618,3128.64589526397,34869.0224253722,4485.24827947796,568.158022340284,1.39476632718168e-09
"Signature9",11548.9819082228,27574.048318557,8183.26851178062,10163.3573146151,1.44175463477018e-09,5076.28171905426,13551.5201195175,1.55730074034913e-09,1.4473300151952e-09,9138.67042515928,1.57583405555441e-05,0.207015106027744,10899.5934284402,56296.1582736857,7579.84075377443,54972.258629445,3498.21077101944,7349.35153385127,7939.61013998457,3.57052257995576e-06,5.94485183577694,2.03075639931893e-08,6499.29239434405,3296.24781586846,46146.5185242544,0.0091665784544991,4800.40341945591,21.4682640513056,161.338615208705,5047.84011914477,42409.3316564985,356.538764772286,90.1651309125345,23004.1530362477,4518.02442829203,575.614829902903,15616.1421081611,1.19326908227307e-09,3029.88161034432,3098.3880983529,3767.55012825295,0.00488862141099584,5.36093564523987e-05,3643.38406078507,8048.45818094885,18663.1282207884,26685.7072460155,2.24177616917786e-09,21853.9685534473,30.7366745452477,7965.20457517299,879.750047323366,1.38090925807613e-09,6639.06877768231,13829.3028748121,17.3761536467542,9372.2998795342,1.59646783951973e-09,30766.1027188941,3791.59884519467,34390.7047746608,0.0517023752206353,17874.3281396349,0.000172624188338478,0.350724123824649,1640.57827186762,5945.4393726115,4963.10232505792,16250.5085165732,11069.0169051528,68939.6123881082,4446.90478215963,853.121247690579,9420.41781214458,3895.72920171219,0.00105102696723489,5108.26592776508,5285.99799995295,20103.5410257378,3880.14985082544,1.70388704800104,48625.0563261833,1.34342315373819e-09,5150.17708039253,21.9675751777999,91.9600444146757,2045.91349488159,25509.1638385204,13550.600414247,11624.2488302211,20898.6005694875,3741.7237046719,909.132959285421,17.2142218611563,46072.4521043276,1.47543731783187e-09,518.314320945653,30598.5199187309,9513.55259307747,1948.90825776007,2723.68302016451,13690.2169563958,1767.62374168995,54699.4567924105,8806.94158542641,3943.43748297913,1.39476632718168e-09
"Signature10",887.349253975472,15016.9612774555,6924.2603844698,9520.40384983666,49.1957691597823,1629.55271718064,13920.5233275,0.632592831304765,160.630689244031,25145.36213479,23161.4387575153,1.43418230628448e-09,5091.02369522426,10934.8517556312,10857.9439437164,3828.29895955943,5.10088801361694,2880.47643060688,24701.9796749428,10.8150846516774,9.94771049729767e-06,1.11224020883809,1196.98513383938,1.82242986928223e-05,25718.9759563816,0.000477828613935097,4778.9179491096,1.16927305758652e-09,3.2937777660538e-09,21.4784745319037,48425.8588225187,91739.008161416,68387.6391784999,18832.3781407829,13068.7351436918,3802.39636176625,3421.34313268737,2.51391479855227,4728.5840327858,6368.09550232267,3111.79154134419,33.9771669608946,0.115987908667519,8261.88923368843,1622.41998529512,13883.9288321176,34200.7100622221,1.53545645010233e-09,9477.56415700244,856.768396633051,8031.9203145281,559.171423421792,67.1566045019175,5590.0817844677,3915.30728768518,1.47474211171966e-09,21000.1755532644,1.59646783951973e-09,16129.5704481494,198.390735779249,33740.8068628224,1.46548153065742e-09,6651.5951708145,1.42654927900984e-09,9.9103419087701e-05,459.637936268853,5563.35541606238,946.195679200803,13446.7940433013,9616.63583954449,5201.4066452048,4946.94759626209,15973.4872747812,2084.06882385067,3663.99596757929,104.83718123119,5568.84069334732,4696.54621946093,82072.9492868824,6080.18761263696,1.45750359951047e-09,7860.76074926055,60.1849755666898,2118.93900779928,4658.82920575413,8.05918261208865,2943.53490331645,17244.5843538472,2619.46717808922,4430.76481462057,12007.6054369554,7818.1384869009,4034.83980680036,6.27723481805587,8488.24807377875,1.47543731783187e-09,0.00199497805875565,74357.9976946041,6445.79563049696,661.938204563521,2732.11930478809,8096.39796937613,800.357769804227,1991.37636179522,11653.4461407151,3834.26003390982,1.51210865857754e-09
