"","Stomach-AdenoCA::SP135192","Stomach-AdenoCA::SP135335","Stomach-AdenoCA::SP135278","Stomach-AdenoCA::SP135287","Stomach-AdenoCA::SP135345","Stomach-AdenoCA::SP85122","Stomach-AdenoCA::SP84384","Stomach-AdenoCA::SP135184","Stomach-AdenoCA::SP135226","Stomach-AdenoCA::SP135436","Stomach-AdenoCA::SP135262","Stomach-AdenoCA::SP135431","Stomach-AdenoCA::SP135425","Stomach-AdenoCA::SP135222","Stomach-AdenoCA::SP135230","Stomach-AdenoCA::SP135205","Stomach-AdenoCA::SP135180","Stomach-AdenoCA::SP135213","Stomach-AdenoCA::SP135217","Stomach-AdenoCA::SP135405","Stomach-AdenoCA::SP135238","Stomach-AdenoCA::SP135270","Stomach-AdenoCA::SP135411","Stomach-AdenoCA::SP135188","Stomach-AdenoCA::SP135194","Stomach-AdenoCA::SP135186","Stomach-AdenoCA::SP135420","Stomach-AdenoCA::SP135258","Stomach-AdenoCA::SP135234","Stomach-AdenoCA::SP135293","Stomach-AdenoCA::SP135393","Stomach-AdenoCA::SP135299","Stomach-AdenoCA::SP135415","Stomach-AdenoCA::SP135310","Stomach-AdenoCA::SP135323","Stomach-AdenoCA::SP135390","Stomach-AdenoCA::SP135209","Stomach-AdenoCA::SP135240","Stomach-AdenoCA::SP135182","Stomach-AdenoCA::SP85251","Stomach-AdenoCA::SP84408","Stomach-AdenoCA::SP84491","Stomach-AdenoCA::SP84743","Stomach-AdenoCA::SP83967","Stomach-AdenoCA::SP105253","Stomach-AdenoCA::SP84998","Stomach-AdenoCA::SP84062","Stomach-AdenoCA::SP84982","Stomach-AdenoCA::SP84790","Stomach-AdenoCA::SP105673","Stomach-AdenoCA::SP85339","Stomach-AdenoCA::SP84719","Stomach-AdenoCA::SP105425","Stomach-AdenoCA::SP84056","Stomach-AdenoCA::SP105261","Stomach-AdenoCA::SP85379","Stomach-AdenoCA::SP105086","Stomach-AdenoCA::SP84392","Stomach-AdenoCA::SP105018","Stomach-AdenoCA::SP84858","Stomach-AdenoCA::SP84086","Stomach-AdenoCA::SP105213","Stomach-AdenoCA::SP105577","Stomach-AdenoCA::SP85431","Stomach-AdenoCA::SP84962","Stomach-AdenoCA::SP105006","Stomach-AdenoCA::SP84439","Stomach-AdenoCA::SP105159","Stomach-AdenoCA::SP85230","Stomach-AdenoCA::SP84922","Stomach-AdenoCA::SP85130","Stomach-AdenoCA::SP104984","Stomach-AdenoCA::SP85222","Stomach-AdenoCA::SP105375","Stomach-AdenoCA::SP85287"
"Signature1",2.81034808535761e-81,1.76963731217718e-168,5.17556770314783e-105,0.397896926178155,2.43363794921894e-174,4.72433403205455e-48,1.05644988475134e-41,269.914159671655,289.232753911542,587.590630600195,0.000555778182045722,774.602394509579,1.6118092418945e-172,7.86110145000957e-41,1.86793787421537e-92,1.10472453827497e-18,2.43869535770598e-175,557.991979833516,2.15504435197436e-63,575.950410124222,2.91648754454489e-52,0.00841130724993986,7.32202338647471e-23,4.14474315655941e-70,487.107599682714,840.32886960559,275.189707906344,1.28769518815976,1.1210535692394e-44,3.57976691649857e-29,1.21408455790584e-05,1214.59659258403,524.815852850873,7.80941886442844,393.96986579522,282.133296662934,2.30721484976466,509.144624500589,920.008562097564,287.535681137949,202.389936576104,3.00153924568054e-89,7.7443512912085e-95,8.88883671001018e-06,449.675622024538,366.950744381849,5.03792737727216e-41,0.00603391313253693,0.0025721799975867,898.977479613142,4.41329312177255e-18,8.59570417175081e-48,232.949820224147,831.560728902529,131.060050765032,1.27814572185803e-44,4745.85545696885,1.40972985789609e-14,1.28631524860787e-07,196.776658984006,206.207180033456,1676.13529951559,1.88093099071836e-19,257.261489658376,319.992682053927,429.079247517717,1.11527067282243,647.67828139435,955.955137687116,3.5265290825476e-203,320.058177049971,4.3330106592719,2.10058892846849e-45,0.00697226566939685,129.397241221249
"Signature2",0,11254.5036282772,1517.5033192793,7.85210878132884e-124,22507.4272729446,6.05435175325374e-160,1.46958288503921e-173,4.1287066119449e-77,204.622869563509,1601.8720626864,1602.59138728801,1170.83585176451,32219.9599984204,93.3078469721662,11715.454362819,1474.91770838066,6.49109752792957e-24,276.106384486181,2.65295253294294e-213,5856.18281627599,47.9347191798987,1.17471632052305e-31,8052.9617134082,5885.29225073936,340.752049842117,11127.8867045853,7029.55987750938,391.50269771192,13213.8270746782,2.71204228381349e-168,8635.61849487802,407.700296748135,953.41426360917,4.50227564515919e-43,4.79786865831894e-238,968.87633071271,506.772785448685,930.560908596108,15379.2100839242,5.19300537777997e-118,36.5348612119863,63269.3092567957,44316.4262086174,2.9195942690582e-17,6360.71897930246,292.865119225322,6.93460832659772e-88,17559.0828252596,18186.6493482866,707.170865768082,2355.19951353082,1816.24498432345,1540.25202790857,544.972433051799,13.4481482286852,20808.7100638406,3342.4526591576,2052.37311786249,2.87110640492703e-125,66.8329550812719,1.83802485626148e-74,2.68936419488786e-78,410.885751542842,1.65990045286855e-59,1.31315140736509e-218,2848.8508244614,1.14436229867186e-63,1021.22707548749,2.34034830405759e-178,68028.9999418421,3030.98203601132,325.603673791745,6.60711048046184e-106,5674.77924804734,1748.87175433994
"Signature3",3.51145909818655e-49,3.60971503982905e-153,2.57978346628695e-92,1.16954565722939e-05,3.1128141052861e-148,1.18365628012453e-05,3.45131420535232e-11,29.4263229191188,43.6825851054046,199.553913807136,1.03506021807194e-15,5.20652204610182e-05,1.77719480670026e-156,2.80512049508657e-41,1.62813038251995e-100,5.17968867470345e-46,6.48597164678177,3.30286693573289e-14,4.28399835824623,4.54193748548476e-25,25.5693174326612,2.42561998862843e-14,3.33316881027467e-11,2.02010332141296e-85,6.07132397126556e-34,6.94020714792582e-08,65.4228632531056,1.10743311995159e-05,1.18856904285281e-52,1.15345458785517e-24,4.97650466432048e-23,304.83990636818,43.9965536321524,7.30575511101096e-48,177.705906712838,0.000468800634974134,7.77143165198069e-13,47.7064179776052,0.149492298035406,2.01561033297031e-17,1.70005183894136,4.93340866808393e-121,3.05084667294696e-103,6.29836669597067e-60,0.000273749920355446,3.11623658448311e-25,1.11620552300331e-72,4.58128699753242e-19,1.83157525975324e-25,1.28008579123055e-12,9.87356266224502e-51,3.66197425690992e-69,1.37714297525828e-08,131.090568234285,2.98548456173434e-18,1.04343439054615e-51,1.838372814076e-19,23431.0930343616,1.03282163092759e-53,5.50683731278896e-18,1.92251726419025e-13,1.54881981178388e-15,7.39805132092594e-35,128.38289279361,5.15385007518149e-24,2.10624122251215e-25,8726.11560895718,2.74318082759757e-22,2.19749069032656e-17,1.65695953920598e-193,4.23377493739799e-14,2.36413843855482e-61,6.05661913469248e-88,5.01563958681642e-20,4.62618850119102e-19
"Signature4",7.80340238244859e-129,1.05789501106097e-245,7.37348007740717e-217,16295.7882567269,2.5006471594775e-222,136.760544887518,48780.9732254006,6.67107864123417e-28,120.919073352379,280.506348008292,5.41656710366999e-33,1063.08007472486,4.92706388600337e-219,1.38097954193571e-16,6.87964585078789e-119,3.62494339926355e-47,9.42403817908493e-132,119.727615930669,1.63660860370028e-155,6.37347998251181e-15,3.42439365691779e-66,0.393894976142658,2.07952686900933e-20,2.74386944854336e-117,7.47120724493687e-24,1.15236808528397e-67,3.49996822552749e-33,5.48667104981293e-14,6.61320451117887e-68,1.9724126171575e-61,5.62013371572618e-47,64.9286389821273,78.9153919507539,1.07587762991083e-12,3.13608524834161e-26,0.472793770914903,1.98564618768251e-54,0.315790357325959,0.0116074977494311,2.89111672449561e-16,0.00373862396470904,3.84945251964061e-176,1.66418476201403e-157,1.66722319732146e-45,2.54757639983892e-07,2.16811197391299e-18,3.01742055758071e-36,16258.1600214432,2.24304137007036e-45,3.82393736957298e-15,4.42741990917417e-37,3.73331356538869e-15,491.837863212759,125.859544417889,1.00936205528256e-13,4.06054296392653e-111,121.0505033962,36922.9076789181,4.00913977050014e-24,5.29271215347673e-29,6.00201658710569e-10,460.852255132879,1.27809939270857e-17,53.6337947431439,0.0067970762479163,0.260227213154679,211790.873697094,5.93483906304181e-20,78.3136573702569,1.21726119396081e-265,1.09965775813603e-23,1.83939215874514e-41,3.47195355828637e-48,619.568557357007,79.5102886035035
"Signature5",5.13042354351267e-176,1435.01123895345,1175.40981434711,6.42302353861174e-88,2691.7055412401,1.10489055336273e-95,8.92501503487244e-194,2.1115822360917e-32,7.90729915459735e-31,2.54620668494058e-37,544.421579292616,2.35365613703636e-27,13267.0400015796,1.8624597188629e-07,509.137207609892,439.884595780578,0,21.445130909052,0.250825150879418,129.258136403129,2.21407261723496e-15,2.06146454773285e-70,56.7838308576913,416.126012992116,1.46401057203572e-18,5103.38560579896,2492.17659906907,204.119693094478,1981.16770709379,0.602267695888756,540.658806309517,0.00668223892587879,4.99206383724125e-22,1.05421163210467e-264,1.96692423503592e-76,1110.5701921329,4.85381651924345e-19,9.84594317960832e-25,3891.90202659911,3.97645731212175e-122,1.90334866455427e-71,1.31121099123231e-06,1.52911980301616e-34,9.4188872188942e-68,5.79489085869386,1.71167065434147e-69,4.20996308842992e-131,718.111838837638,572.0730375612,8.03853861049022e-08,391.214870874237,154.457230415571,2.96781931140204e-17,2.00509397939477e-41,1.63696083716459e-70,4789.95888341669,1.0497123293789e-17,1.71172181344917e-11,1.24909508320558e-101,1.58023904785928e-56,1.21255387628074e-55,2.8929446363723e-69,3.06180435260425e-44,5.52443264891806e-81,3.08559373352199e-215,365.871361401028,2.80879364551696e-20,1.05816667960125e-63,6.34708582015045e-105,2.49560248887955e-13,1.63938197175943e-27,3.40198487828802e-44,4.15061479687214e-88,3.65654691750955e-20,208.053547315932
"Signature6",39.607427476644,1.76615339790655e-118,112.838912816552,148.171310411611,2.2752390020259e-123,9.89220529417114e-22,7.82203143598942e-156,220.983030940533,661.493761968153,2238.24637924014,1441.96844545421,4962.80415882729,3.2259049609737e-25,3177.76695395722,1254.48186615875,2472.60560996456,4.92144095907478e-20,3060.12267173876,15.8561037671826,4080.14443921306,113.063323565162,2902.60559912636,1100.51138959431,6.15983935516999e-103,4224.31601954019,750.462342718872,811.690129159157,802.902281830487,5390.36802747292,18.5028533472738,1049.08916099242,2882.34796048336,715.180188643219,3.54889354409233,38.7240196277138,533.520507894232,1361.75995892158,3231.40863102651,13622.7217477926,1360.09702605396,225.088342909829,6.06590866209165e-112,1.52299159700093e-67,2628.15689289638,1281.57472425204,4680.14765058228,435.77048465344,4.38800682060771e-17,4.24061282191882e-12,1911.33706950664,2445.94014496045,5249.39323132712,996.553766832261,1870.52324540085,802.158407597565,1790.06481173735,7464.88492423865,1.99985900871218e-12,3.70395631934483e-10,3385.38760933783,1467.21794940219,3048.71199977236,3234.27061009509,254.500037353184,4378.97998971964,2529.92152196188,3.112300676906e-44,6617.85745672973,8.18036738890022e-24,1.53994242932141e-179,1501.98065219252,1462.97903503476,1132.37162414628,5200.59851894858,4974.03615402466
"Signature7",3.660737264299,7.55519106644604e-75,2.05718052854364e-125,2311.75659004873,1.17694790948866e-61,1.06439769152017e-55,16620.0501323348,1.87486130090643e-91,4.94183944180876e-24,21.8074136289696,1.40947289763806e-25,1.67727889019319e-10,2.22848859396944e-73,3.2196502997852e-59,4.66225361271208e-62,8.9599887612423e-25,1.77273152653988e-10,1.36210520040496e-58,1.84689063098432e-76,5.07206732436814e-10,4.07899932388444,6.42769128301917e-72,1.69605024295791e-05,7.14032239469048e-93,7.27151899189428e-51,481.90072307591,2.75976480959512e-11,6.30619244303723e-41,2.60109710271256e-57,5.16742508992522e-54,7.50036563472355e-54,4.68700560281135e-61,1.44472423525734e-11,9.36557729093103,5.0624194990573e-134,2.10047380208281e-20,5.32957270883432e-75,3.18588165751011e-34,379.391038923483,1.39970512204864e-34,3.48497930479593e-30,3.46156790796878e-58,1.00250003790984e-78,9.86125767818945e-86,4.47670341199563e-13,5.36398537895613e-51,1.49548901938936e-113,4265.41798973281,4.13519612852913e-22,0.000218350008727026,1.24579038628745e-67,6.37312384013319e-59,102.453745935875,68.8824360611215,2.09487503108373e-15,1.04324181485567e-59,1.2827221056078e-27,4.41991358241598e-26,2.79337925119164e-59,3.88131585696958e-62,4.72390345640891e-62,2.5164944347802e-53,1.11952147646145e-47,1.17026684848076e-43,1.40697375364863e-99,7.36021213351588e-37,0.00694337810537459,1.27727116639627e-49,1.64895453503205e-20,1.93398759133924e-84,3.56994172368882e-56,4.28681227310429e-66,2.30872168159939e-107,2.43132138053329e-36,6.06800475819084e-25
"Signature8",4.45853771366316,2.08575517186622e-242,2.26319305584869e-147,34643.0849135888,1.13165980490723e-229,50628.0635384039,53035.9766308581,3.36189102278936e-08,0.00154070991932675,966.437607020745,446.946213520213,106.517704168676,1.17264663338272e-228,892.14104882422,2.07300854043091e-34,8.8979060891107e-21,8.69634596881463,245.749274868686,5.19837156282939e-96,1592.50873232258,12.5920933688786,987.452102945588,534.724459184954,9.87988036878043e-31,756.96039731228,1.05198719765552e-84,306.56261345484,344.163295129943,1.72103544226675e-17,4.92947681969366,0.00132324218375856,364.834362405721,312.656801723436,5.53165957235356,345.714502895378,62.6531202080658,223.515285188866,980.397041246176,828.055215049558,1225.81754315945,761.288968031308,2.23128927016607e-204,8.86127920016466e-174,1128.87349930049,576.059474519332,1334.95055422308,415.021578311322,8743.13859603677,7.42380815347092e-15,807.595441336224,779.576014747715,1172.90568419095,364.920453468836,868.968486974442,754.099356503899,9.62262797918139e-32,2703.83951600281,20605.0326801182,2.16979287107417e-111,1610.79025056645,545.090604891426,599.501577072879,978.832301285936,308.823118320835,413.670513204771,840.300879108035,168.299430912476,1892.89938159125,203.939506900299,0,997.304926762087,592.98441485228,276.904524160011,1.50277879899329e-11,16.7500927459678
"Signature9",4.15313092081255e-156,6.92823555349943e-98,5.31902987313414e-31,2.89863579627545e-83,7.74420416922366e-116,1.50581457844837e-102,9.19676666343797e-118,101.469178320664,53.7352043838321,52.3066555708353,264.325328125826,2558.36048804489,1.14342714654826e-99,1.40003670553391e-33,0.380778974320132,1.13990982331641e-08,5.90521729168293,3.81605982954559e-09,1.67574312261727e-150,5.69768495715633e-21,1.71448120850839e-15,0.000155284312782159,345.22463665329,831.313687751325,302.239167583856,179.800965766662,527.854824573127,132.300515246119,2.33356655136702e-16,1.15476523671834e-13,1613.25626087047,2711.05176855003,344.86052677925,1.40544342155121,1.24165227280249e-89,135.547195338444,530.566203196211,34.9451141817501,1128.26989570582,2.80250331482306e-27,5.00163296392007e-12,6.08910178955245e-21,6292.90345881704,6.52574081686583e-33,488.420194657898,2.23146753516016e-25,5.580784439591e-53,1.04288807772183e-39,1545.28873295768,2.95397585011875e-11,7.1098758467656,7.49507932072365e-50,536.858453426008,211.936097507057,2.69560698489442e-18,2.23143161814619e-50,159.10234039612,1.05223402748104e-47,9.09612924793292e-18,405.554983262259,8.12094273366391e-20,95.1391018419008,8.6667516314878e-32,2.75854735813586e-27,4.66454501668462e-45,8.93165135190958e-05,3.55887893731376e-43,2.55868004505933e-10,1.26304175114641e-59,4.23627280920751e-52,4.33505259648176e-06,0.325681546682281,2.67985116752932e-51,11641.4090734585,1.03941892185211e-14
"Signature10",1.56422388612825e-05,5.95095807787344e-142,1.34215968461341e-124,1.1442643235719e-06,1.11240220015847e-151,8.09849364878198e-54,1.14065452436858e-05,97.2071112789301,4.26815275788629e-11,4.65399882205506e-19,4.48288045263615e-43,0.843309172903557,7.24391349687469e-139,2.18455806807882e-57,1.45363959199105e-100,0.000187245504237063,4.71285704761057,2.78417184514764,3.66090265599882e-14,4.74490707491128e-10,3.08955343651121e-40,2.4010000288038e-19,2.21214047825364e-27,1.5533562867267e-80,34.3694105416079,0.99142962135843,2.40805315781052e-08,60.2713518318367,9.43440948338403e-54,1.65808796042833e-87,2.34554675588639e-40,0.215910554420287,295.76955568406,4.54014826345439e-154,1.74482429385053e-06,56.0787260697583,4.06007512814828e-25,78.1056242384882,5.13678649846255,1.6818332659309e-11,3.54900424615286e-20,1.60163115451786e-106,1.00990707209578e-103,2.92762743373186e-46,9.4970995004479e-16,7.61476544945607e-20,1.16843300144865e-65,1.75166878248276e-30,7.78707957552276e-28,27.1415984240288,5.36352267031912e-31,4.33333853057087e-60,4.45786564111255e-10,1.80943383970078e-16,3.77809561898369e-41,6.01795351607139e-58,4.84357209240428e-07,2.57575117129335e-10,8.07847740704301e-26,1.92472080399294e-31,25.227479591397,1.99540807276965e-22,2.20949159533035e-54,47.6905316271672,1.29852121701011e-40,3.71571928578799e-06,168513.911977679,4.09848950420605e-25,1.04604472232844e-21,3.22395092144382e-191,6.05596716611522e-24,2.30994993126999e-67,4.29103275990647e-68,1.14667431101248e-06,1.00803570954012e-10
