"","Lung-SCC::SP56638","Lung-SCC::SP56537","Lung-SCC::SP57586","Lung-SCC::SP56541","Lung-SCC::SP56553","Lung-SCC::SP56771","Lung-SCC::SP57941","Lung-SCC::SP57818","Lung-SCC::SP56460","Lung-SCC::SP56474","Lung-SCC::SP56704","Lung-SCC::SP56533","Lung-SCC::SP56730","Lung-SCC::SP59245","Lung-SCC::SP57024","Lung-SCC::SP57933","Lung-SCC::SP56754","Lung-SCC::SP56827","Lung-SCC::SP57084","Lung-SCC::SP57538","Lung-SCC::SP57735","Lung-SCC::SP57669","Lung-SCC::SP56566","Lung-SCC::SP56569","Lung-SCC::SP58342","Lung-SCC::SP58349","Lung-SCC::SP56644","Lung-SCC::SP57629","Lung-SCC::SP56941","Lung-SCC::SP57619","Lung-SCC::SP58245","Lung-SCC::SP57251","Lung-SCC::SP56502","Lung-SCC::SP58668","Lung-SCC::SP58101","Lung-SCC::SP58991","Lung-SCC::SP56607","Lung-SCC::SP58326","Lung-SCC::SP57267","Lung-SCC::SP57066","Lung-SCC::SP57901","Lung-SCC::SP57651","Lung-SCC::SP57450","Lung-SCC::SP57846","Lung-SCC::SP58612","Lung-SCC::SP56821","Lung-SCC::SP58882","Lung-SCC::SP57189"
"Signature1",1459.6136140045,2027.30046858188,1944.6109385844,700.261653141108,4.18988584620054e-06,3984.60786468575,2.54702426822235,9.3507124298887e-32,128.862677210148,4.05047766828911e-06,3747.93454253982,5050.01874819497,4383.68184212757,251.926384837816,2069.52068013266,131.564798370037,1437.11143233866,2756.26486734111,944.981257354964,5609.86036184659,724.43881028498,4218.24807501729,2.767152452581,4199.68795635408,2988.34424421726,5123.15475843166,159.773128973898,5531.47407431675,1.43356459397004e-79,1135.22303748768,66.0198826103995,1080.60886327237,3643.11479406064,52.3871716907493,6194.70770272611,2441.25433415641,1126.6423346467,869.249131893062,4494.62575585529,24.9570457531801,1985.64617438438,762.491773216059,0.00784751346710631,185.602108289553,5866.55157980536,3175.19938845042,8635.74255364551,0.00199419382413848
"Signature2",11.2155648453336,736.164393384044,7.85577642461775e-06,6421.10029700096,51706.8882424524,25.4235941303066,0.59307460949615,1167.93017959956,0.000230783543065745,0.317741065630813,3.08168685635429e-06,410.876633601099,838.211198675894,75.6645495781926,145.233733312176,9956.29282501217,1222.26017308305,2092.72779698974,488.54553465277,4513.04846623338,4611.23734099974,1678.17241054692,3.31924386338348e-14,3271.53321335163,4922.97517039046,629.443623920876,1291.90536102433,9.50595374408408,2.2839891669365e-86,1769.80112573666,2761.07815822104,901.835246205497,3545.01575495636,3571.20433768197,1956.73821370604,931.218653716994,609.193957226948,729.414418147546,1580.20264969276,1939.36798022056,878.618293822819,563.493915212506,746.070893325556,148.321820379413,1.38786441444576e-24,2.48038803951005e-28,1197.77141342493,3522.41090119457
"Signature3",633.21307344661,2557.47082660322,1628.78739190082,160.590955681728,1.44501060032776e-13,291.892058664551,609.912063210955,6.28521650108203e-19,1356.67542501399,1.39367069368859e-15,1.18261667815573,264.595064500679,965.291811924249,174.029814506356,1149.57580458398,2242.16476870674,2109.84269170329,1078.86030125705,2006.20443162758,1439.92387834857,2945.38259365613,4941.64392711806,0.0539648555513825,1994.11110731688,47106.2878660911,2067.25161515272,1253.1546585899,108.484839823241,1.72873041845457e-142,3997.91304541047,6349.75064094339,3030.97952148103,602.458858722626,3870.44252956488,2586.47929062746,1788.92874619441,2929.68719445914,3585.47848188218,2668.18882761966,1909.67623034328,3699.12348439256,1097.93931905477,1.96942343312727e-15,672.433134392943,12530.2541051728,8933.60458224711,0.0477347735414415,3081.17382543433
"Signature4",4049.93271009723,5565.69103348802,3955.24184667046,440.18573822684,9.91041645749612,191.724109943983,3231.2734517827,2925.57356837564,194.702993464523,8.44129598722002e-35,572.024416106483,1317.68531922887,2145.91474625,27.6604173059088,1681.26245107344,2435.44945662115,1629.05170451733,1663.86422709009,1024.14386083038,45.7946715137595,162.998071512568,1436.68767549883,0.0151095038993616,2125.83681419009,167.926308774801,36.9014162418218,3865.82863820761,9830.61030781316,3.01533729231955e-218,3334.3013896319,19.337884196462,462.351948312343,749.311777894902,1309.7967584452,5.09887627413499,3674.30673897528,1113.91066529309,6240.96322507546,440.32983394046,8130.33857371834,3679.38418786856,2.89879034582505,100.677874802218,32.1071410752144,0.692483072644544,2346.74042859106,3.017802865825e-05,8913.83451649111
"Signature5",1321.22749841698,949.439807936251,3662.40683143833,2971.4175936355,2.13945840338136,391.285424642174,7476.25717130727,6931.99827418625,0.176532549961981,2.47594866065482e-40,12208.3401438579,736.325150724219,3358.25998983532,3274.87191566027,1168.59293894341,41.1869942697076,22.5215070753075,3804.12718536544,2960.44720581444,61.688335414523,3375.41727483775,1.06346706894157,0.00338034900542518,287.057595563143,138.614942838466,819.91598605744,4002.87441742883,891.063251311461,1.25355159858674e-199,3027.91881179559,10160.2777265653,4246.16694330939,3218.65340705164,5064.82835672561,939.087541475741,2999.29615135103,1438.99971943537,4952.75709483285,3063.82120821373,1156.06648061087,848.903615265471,0.000477425987826039,8.56317846070559e-05,534.071941684581,579.555348387832,2009.19044132935,2.60527238801325e-08,3976.03580992388
"Signature6",1595.0309113632,5982.67764570634,3873.83815752734,3205.0412806699,10.7673487102392,254.648262918003,3410.33146171488,0.00406905788460561,3.61002784378197,4.14487751044482e-47,17012.1992900064,1553.40407066854,4767.69338738668,8141.28175011425,1526.41771099388,1942.13186101709,504.955466394319,5000.29177737566,3302.4033121638,4957.4108052523,2348.83135570665,473.352536493561,2.21074625426616e-08,1115.43244600914,337.264611714473,537.35141342046,6830.54861620041,1.54516204289874e-07,1.39589778044383e-227,2125.92539038373,7048.53581269479,136.488577781894,4190.91000125011,3691.34222938784,1921.11109989051,163.656324568786,1147.50468760977,12213.8130044535,3503.76238801153,11161.0209806825,4.51902065436629,0.00628501993736161,4.64635996398719e-08,3578.24282665301,2583.06513224411,3078.88282766032,1.62360914623906e-06,25907.3771544008
"Signature7",7273.35034059165,7012.46014132742,930.574996466157,11936.5623602679,0.00947688281509444,0.900366811923889,42680.4558173211,34505.1829110624,908.177654856526,1.80537724953405e-61,2848.47664340226,1779.51164778407,3498.2226986226,7309.31572245492,1901.42049122731,2832.14076416652,2939.3983736883,16341.1120701865,1103.4320209565,108.424190106649,4441.57585616986,11534.8758312595,0.0196035750380766,3670.75429608193,601.375855945373,1215.87794950271,1462.21424329069,0.00848280459672572,8.93346353536571e-283,16057.1618121298,352.754073865351,1761.44244299769,4581.27242336237,4374.86578567444,188.590446006923,17.2845504802002,112.471645553972,8074.92786248807,10118.1115526888,11004.8887350034,81.1779187258617,83.3481175429168,8.31047082839746e-10,4174.91090870429,207.873363588945,2328.92958442049,5.96379281929356e-10,28077.1579032767
"Signature8",1272.5297766124,4015.28886145762,375.321557963447,1034.89907802959,0.00745137703911508,804.246120884485,2623.86766393986,1.37303726337249e-18,4205.54331447593,2.13303314146411e-19,568.023309913189,234.578767290666,1361.8708849543,111.533076591846,1946.22240641888,2224.37965178622,3164.47527535762,1300.56846093482,1276.6155839629,4930.828604362,7446.46333811803,5268.07765117447,102.808122657196,4752.15645249733,105.584162296741,8055.11717543754,2814.71013404268,2306.29148950847,5.96927923289703e-161,5886.7552210307,17018.4877552081,2472.65077785489,1203.27733699983,3112.55716113999,9014.8237956095,1559.10613025052,39.9804539457379,5055.04791568969,5936.11368326189,0.087639673262534,26.6559722306146,2149.71052376876,1238.63408921071,5.49713152460521e-06,0.019497383813141,9.5144407496905,226.345891122564,9601.33787636041
"Signature9",7435.76043628934,1.23166913376645,0.000613180677636142,10164.3791093192,79467.8893380164,306.019292252553,2.25429134022305,4504.33501209814,7301.18202024588,9148.1967574538,1.00375738607338e-12,28.9765412309939,4.00644475186049e-06,18523.5716343162,1549.21164149036,5662.65377535588,5882.71447595863,3557.94988261489,3302.68988833113,2778.88364961786,3635.17743625103,0.305415642591672,16802.2584293282,3141.45096080128,11939.2561588722,0.00361619396129533,2578.9833853115,204.378265880271,4261.8874500638,0.000119148829240006,2001.86571464859,8743.03196614423,5486.35033981999,3642.08721500093,0.00130013703794827,66.4433621455818,457.121497893209,4.29885311374684,9.81840647749964,1790.72326581066,0.253814000724676,2843.18206735113,17114.8887763131,25579.7191761178,9.0557789257496e-19,8.37096658117667e-35,3203.18752528382,8655.79018898769
"Signature10",404.271990626323,221.035657211538,2472.75761311641,3.54751114920154e-06,1738.33232742973,320.427376154562,1291.57809707263,9.48058772957228e-23,3579.92958973642,5153.82559271152,337.735166912592,762.95559305189,1170.54555871252,8764.45126824021,2.25398424970793,2418.4873347114,292.239238711072,4913.44502482663,2603.69867384245,606.314733800227,2504.46513255921,2262.98344284607,1.64902641713044e-22,1821.49762592743,30.6898864344759,4775.76427046345,2097.1131692996,1453.23512458523,9.44510402595438e-135,1180.2926078417,1799.77838913777,2369.82801277496,1538.11039030532,1965.89407676185,2110.65102001229,1419.17844496038,465.295819064504,388.112054411616,1275.90321724809,8.87540159522657,2076.46240381998,2616.1505063318,1985.43420556438,0.016551693992565,1067.65177169397,42.1747049996333,1498.84551339361,0.000156064210837748
