"","Lung-SCC::SP56638","Lung-SCC::SP56537","Lung-SCC::SP57586","Lung-SCC::SP56541","Lung-SCC::SP56553","Lung-SCC::SP56771","Lung-SCC::SP57941","Lung-SCC::SP57818","Lung-SCC::SP56460","Lung-SCC::SP56474","Lung-SCC::SP56704","Lung-SCC::SP56533","Lung-SCC::SP56730","Lung-SCC::SP59245","Lung-SCC::SP57024","Lung-SCC::SP57933","Lung-SCC::SP56754","Lung-SCC::SP56827","Lung-SCC::SP57084","Lung-SCC::SP57538","Lung-SCC::SP57735","Lung-SCC::SP57669","Lung-SCC::SP56566","Lung-SCC::SP56569","Lung-SCC::SP58342","Lung-SCC::SP58349","Lung-SCC::SP56644","Lung-SCC::SP57629","Lung-SCC::SP56941","Lung-SCC::SP57619","Lung-SCC::SP58245","Lung-SCC::SP57251","Lung-SCC::SP56502","Lung-SCC::SP58668","Lung-SCC::SP58101","Lung-SCC::SP58991","Lung-SCC::SP56607","Lung-SCC::SP58326","Lung-SCC::SP57267","Lung-SCC::SP57066","Lung-SCC::SP57901","Lung-SCC::SP57651","Lung-SCC::SP57450","Lung-SCC::SP57846","Lung-SCC::SP58612","Lung-SCC::SP56821","Lung-SCC::SP58882","Lung-SCC::SP57189"
"Signature1",1676.97022301065,413.05964184553,1.06933289757898e-17,11265.3650087072,91632.8811891693,1.05550216059409e-21,3.18815449451119e-19,2754.04067838576,0.0863071547086589,2663.42110874709,2.89040999774306e-21,0.185805895330251,223.501708573397,3236.14461575376,11.700665655934,11963.7129786917,3129.90940239984,4628.22881522947,0.2082654750188,6289.35972730384,7015.81445890295,574.126274608506,0.000276562208469293,5388.20382977571,10489.3592748815,2.35991882533371e-09,746.857658477613,1.0931410123434e-11,4.69010231280442e-36,1273.89983643861,3873.91983284006,2279.75419768559,4161.22459696469,5807.33055774131,975.437404623387,0.00668656285285627,58.8345870206217,1.41617321334216,594.913047131844,46.8220751565748,692.839555652671,2067.25724094716,3802.2813884903,1407.90388111454,4.60491924681757e-30,8.22695448089923e-43,2199.15244864152,6971.66054377778
"Signature2",1622.76581772886,3499.06826057383,6410.70225901031,32.0864839373857,1.31901750546232e-05,1505.17541386954,0.64694421186454,0.000644698404618004,1663.181791695,1.80700777880022e-21,6763.22547126803,1692.84287326189,4339.09658600102,2.86824101520871e-06,2877.91809986788,1773.19567365527,337.148306907971,3.6925213604886,3650.654294527,1108.29659214397,3121.92516634623,1.9110276520119,1433.17260093524,2031.98738641477,14.8822246834642,1206.34338532517,6243.47749790138,12608.9227781829,1.36219327472754e-115,1828.34988959578,10378.9159721846,3104.50177664172,2120.69708258799,3259.31761389574,1387.88631565064,7376.11912688168,2211.64195872969,4773.9094654711,534.461541072611,6557.46741786505,3977.8845558007,4.05954526035996,802.818666720918,2.47385433529529,739.952670687176,3594.46969506545,261.610737930388,20.4879355862986
"Signature3",3008.50837570351,2987.70327742179,2516.64080345539,401.689978710842,0.0329253955696977,4.91667345330401e-11,4100.63524924772,4045.7332164471,0.350546431533448,2.37159718156832e-36,0.0238549760678596,1929.23980725901,1810.80633316426,632.555585494075,1838.31622342701,6489.39043464994,2007.09319548624,337.585671781361,4084.79018065171,158.182865173337,322.526989558972,2682.16694280408,6.17475889632572e-09,1025.76077282193,995.352755377606,4298.68974532739,2933.12953655673,2707.35476663863,6.36269969158884e-158,3342.69940224241,0.0444903959248169,6671.56929413224,1800.34506622262,4197.92755313587,52.8651799894756,1808.08414253786,2879.53180057472,2335.41600956018,4351.927439947,2975.25567212771,5013.88259687629,630.117356530703,2.5716541811691e-12,834.723333890123,0.0470330723836969,1541.02999423915,1262.12931791751,199.651007285071
"Signature4",7868.80224434659,7298.58882089688,865.83912850666,15443.5521994174,0.00238413423930402,3.43570981671591e-10,46220.2170198107,39327.7078230155,961.476585051179,1.88180714873571e-62,5941.00197394364,1616.48151098399,2010.02949058057,5758.81110926116,2527.33474728747,3565.6315673358,4906.6940055637,17542.4663798592,209.494514692759,265.516551504371,6288.35605192856,9744.8909970345,144.381252332211,4043.84203891374,406.667073808832,2217.10190100584,2708.95247954581,624.459841630654,9.86780650500222e-257,18219.2437811224,6074.34496044693,779.925847269012,6892.75749999974,1502.20324829916,1351.4371783871,1.40526693412429,0.0997172729720579,8876.65906839934,11909.012628611,2974.16312939954,567.175777379129,0.227135418917776,2.90678769459767e-13,1583.5340135415,5.50560619102734,1212.99675104393,2.43238933903506e-10,26361.7320109487
"Signature5",182.316211481755,1011.89440647981,339.43039693457,1845.26282199543,0.0251692197060781,1723.16978349237,1451.20722149787,0.000100393249818876,56.4069185028173,2.26920323857279e-37,9077.33537588814,2842.4284371129,2009.10071313441,8741.09602531922,213.805286928457,170.06445110636,11.5847220440196,8807.31970395026,3522.63480712331,83.2652795942209,1290.44699379308,0.249401225108033,5.16095970357136e-05,1136.43021169352,4.83163768013608,206.041785106022,1893.01012612109,7.66914954609035,1.16882379749516e-158,819.146323964109,294.060908835988,849.524015700329,4828.04562907558,38.1773589017333,714.955798270829,543.641008492378,878.813680612572,508.354850423341,4932.7266232194,1073.62123709953,1232.89827613118,0.00154724563158901,7.87625008043333e-13,4365.66787719673,6661.70534752539,2391.51630122518,9.56962974048855,1042.75962744716
"Signature6",2041.08299081715,12.1519338473597,0.00651886842971943,0.00456270798707062,1431.31732120151,1533.49661062893,1.55513974848058e-10,0.219538454647339,12250.1726210081,6.89779679258613,8.18085839356863,950.253025236379,1277.33751916076,3830.36136919451,9.7774386962132,916.236132910485,892.014509951944,87.1344295194522,4447.94141528549,0.000464657798031921,2576.31771690138,3.70215200195796e-15,2358.96549251562,1354.90749568822,197.348799872526,5.38330829555818e-12,3236.40118909072,5753.62201966944,3.4040677206614e-90,156.732231555765,1.10199797054303e-05,5240.00082290814,4239.73760693132,5550.3352795169,7.69295067643309e-08,4430.02066639181,1969.11586753327,0.000907514779567762,2357.45510976493,39.6371073293124,2615.1876555849,885.347520024379,1.58136806066922,1823.46423289235,305.833189394492,904.388056845081,389.595106531765,66.7120835672252
"Signature7",183.889392155388,1963.85678809306,1613.80064683658,252.141211364845,1.99511944919607e-18,872.214456810998,381.952396502263,1.00180090700438e-21,1140.19092789736,6.51573677940621e-15,404.790541987176,628.778949510381,553.355326758118,26.6321879616484,1025.52015810905,1859.87549166733,2046.81465681488,1432.13979205638,1944.47265404343,30.4315331556679,2287.41120252419,3941.14088300983,0.00258603001161389,1943.70677456053,47140.4930697984,1008.80477004668,1161.8817891416,1541.00156846641,7.85863922969546e-98,3629.79189722791,4574.82173682645,1657.86223360047,1102.33916548681,2629.39297001616,1872.83456104842,2080.13363070556,2693.46955705868,3089.07405875938,1925.5289476378,1657.88773767101,3969.73989649118,801.543358065736,1.10287619806155e-18,758.001042034377,14212.5452791125,9624.26638662698,10.0377697053114,792.454501638419
"Signature8",6031.29369745533,0.317920597587114,8.05817720298226e-17,5327.32486163428,40740.1339021641,531.460355393055,3.15067358490922e-26,2785.73728031209,8211.75868413893,7731.59923240294,4.82256644258207e-16,328.194807152757,0.000288010773797979,17256.7032543271,1875.45276501213,3223.7107147744,4336.73400960598,873.920949634739,4425.24043842888,2.79805149831481,729.465385216378,1.92219890054826e-18,19293.4774573217,473.737773542376,6527.38758372622,3.36072369561812e-24,3451.56404283371,108.634362186869,4780.81578443746,7.63034671510675e-05,0.0073072522691307,7835.19078697804,5121.45453191699,609.196359172788,5.38383543693665e-20,835.371748082143,965.706252505097,3.86163542036966e-08,439.908243465053,3884.27464713851,55.7223996595656,1467.32651980176,15528.9337092288,27699.8150860005,1.2035239928334e-07,1.88887547046053e-27,1871.78212753605,4727.31582916633
"Signature9",2304.86592019776,5416.06798308604,2854.61812186088,3537.41852859035,0.000688516475686562,0.000346879957129162,6089.73661625727,0.00368020136903588,98.1121163547346,5.37821827419757e-32,8000.79485962477,602.721540678386,2371.30124930234,9.06599831749163,2184.74936368654,4557.03753186957,3748.59022104966,173.025721275916,3476.46030355097,2293.75542594289,5006.53530050922,1.27843760495551,3.62712953414291e-06,747.917292389055,311.042793723694,0.381970616223139,7202.84548931179,0.315124783121631,1.02785275473684e-162,6695.19954694981,13858.5244484167,4671.36178951523,3831.10773841056,4248.32067598719,4299.98726968738,415.269333465698,1527.05867262477,13769.1029383648,4198.73415516385,3124.56905045533,1081.09535704199,174.700041702462,2.74380516275983e-05,421.499303465256,1.44463742775164,827.150911670979,0.000214306031973252,20516.2826850603
"Signature10",286.427585878575,1995.47814201033,4331.83591969863,1678.08574388444,1.49836891182018e-08,3838.02926343265,1519.48076315598,1.73464143400294e-12,3037.31783064784,7840.4591835632,235.666654911673,3981.17251172975,2808.43776244281,227.014638743022,3220.19066129535,1133.1711869781,2420.28172931572,783.559731968048,3185.70771890126,5714.10419836319,1902.83663698969,1695.90665284804,2.85732093814749e-06,1638.87883946167,157.283746806791,2980.74151721688,3656.50679190063,5679.37500371174,589.184215562544,348.541065151104,0.0175736776820254,154.877623370731,2982.97032527625,50.7409869498111,2490.05025310499,2678.06761880054,1766.57640153338,378.806699190979,1058.61656087564,2335.21482253099,3205.67140588283,3857.54369697308,4975.38149054809,5.27371398364341e-05,5282.50423578207,796.943764062169,7425.58181546004,4.49260214557267e-08
