"","Stomach-AdenoCA::SP135192","Stomach-AdenoCA::SP135335","Stomach-AdenoCA::SP135278","Stomach-AdenoCA::SP135287","Stomach-AdenoCA::SP135345","Stomach-AdenoCA::SP85122","Stomach-AdenoCA::SP84384","Stomach-AdenoCA::SP135184","Stomach-AdenoCA::SP135226","Stomach-AdenoCA::SP135436","Stomach-AdenoCA::SP135262","Stomach-AdenoCA::SP135431","Stomach-AdenoCA::SP135425","Stomach-AdenoCA::SP135222","Stomach-AdenoCA::SP135230","Stomach-AdenoCA::SP135205","Stomach-AdenoCA::SP135180","Stomach-AdenoCA::SP135213","Stomach-AdenoCA::SP135217","Stomach-AdenoCA::SP135405","Stomach-AdenoCA::SP135238","Stomach-AdenoCA::SP135270","Stomach-AdenoCA::SP135411","Stomach-AdenoCA::SP135188","Stomach-AdenoCA::SP135194","Stomach-AdenoCA::SP135186","Stomach-AdenoCA::SP135420","Stomach-AdenoCA::SP135258","Stomach-AdenoCA::SP135234","Stomach-AdenoCA::SP135293","Stomach-AdenoCA::SP135393","Stomach-AdenoCA::SP135299","Stomach-AdenoCA::SP135415","Stomach-AdenoCA::SP135310","Stomach-AdenoCA::SP135323","Stomach-AdenoCA::SP135390","Stomach-AdenoCA::SP135209","Stomach-AdenoCA::SP135240","Stomach-AdenoCA::SP135182","Stomach-AdenoCA::SP85251","Stomach-AdenoCA::SP84408","Stomach-AdenoCA::SP84491","Stomach-AdenoCA::SP84743","Stomach-AdenoCA::SP83967","Stomach-AdenoCA::SP105253","Stomach-AdenoCA::SP84998","Stomach-AdenoCA::SP84062","Stomach-AdenoCA::SP84982","Stomach-AdenoCA::SP84790","Stomach-AdenoCA::SP105673","Stomach-AdenoCA::SP85339","Stomach-AdenoCA::SP84719","Stomach-AdenoCA::SP105425","Stomach-AdenoCA::SP84056","Stomach-AdenoCA::SP105261","Stomach-AdenoCA::SP85379","Stomach-AdenoCA::SP105086","Stomach-AdenoCA::SP84392","Stomach-AdenoCA::SP105018","Stomach-AdenoCA::SP84858","Stomach-AdenoCA::SP84086","Stomach-AdenoCA::SP105213","Stomach-AdenoCA::SP105577","Stomach-AdenoCA::SP85431","Stomach-AdenoCA::SP84962","Stomach-AdenoCA::SP105006","Stomach-AdenoCA::SP84439","Stomach-AdenoCA::SP105159","Stomach-AdenoCA::SP85230","Stomach-AdenoCA::SP84922","Stomach-AdenoCA::SP85130","Stomach-AdenoCA::SP104984","Stomach-AdenoCA::SP85222","Stomach-AdenoCA::SP105375","Stomach-AdenoCA::SP85287"
"Signature1",37.8244639727902,1.15866208777704e-76,137.385129585354,103.34280365072,3.51416882187737e-82,4.03169200091117e-19,4.49016515664681e-184,165.475418048601,578.385860401697,1634.56183487317,1476.52457683199,3462.12758045892,5.35328715688827e-10,3203.24720272916,1090.16185704426,2224.68110174607,2.00015714902545e-25,2955.32111355429,19.6758710671571,3537.73806639396,94.4693513541555,2773.12446841694,959.700766869728,4.5788629268586e-94,3488.89439458244,915.626444274768,739.611067831195,755.970679709438,5032.71412435516,15.4332021158645,1091.05515554503,2627.62680338837,541.676112969678,3.16772948536514,46.6523470019275,446.594856479864,1341.48880491526,2893.29292469009,11428.960783101,1166.45494324592,260.478064778031,3.34206228071144e-120,2.41068863140728e-51,2473.56599147827,796.925146180621,4252.35599601433,482.086921280099,3.92403204853021e-07,2.37867320249324e-11,1862.93334741195,2029.9233064405,5082.00464875024,689.912305021795,1677.79347630805,760.33113155586,1182.87401079707,7266.90611169001,3.50400171655622,1.36209317318638e-13,2965.84793617616,1174.73016116946,2888.47025487074,3161.25892941867,268.786846456908,3963.95078598107,2303.81314427558,5.2793840671437e-42,6080.09889003428,1.49254853988218e-18,9.11734106303652e-184,1488.67599123696,1657.28629736047,1105.91106367339,4707.10635022543,4594.01849735415
"Signature2",4.7689368539554e-205,1.67617648480254e-06,1018.04721652518,3.83561793581375e-103,50.9035866945915,2.03221433818902e-108,9.78094713222123e-211,1.54117640786311e-40,3.00405456784401e-45,1.63074169050776e-13,651.189159781218,4.14295334805826e-40,13029.1360853738,8.58032216208604e-14,1255.81395603727,507.737018265035,0,27.5246337928624,0.796900025284017,657.506046647095,8.45022966006499e-13,5.42218290989875e-81,2.83357364930004e-15,1067.25056238271,2.41890680856027e-21,3610.13488593975,3202.43027084104,206.789161130591,3555.98845724977,1.78452944525283e-46,1622.40157638395,5.97818052716609e-15,4.31602222286271e-37,6.02404327983611e-289,4.38939785280144e-113,905.874228816412,1.30604575840589e-11,1.94241739040145e-08,3511.47319037692,1.06170076502102e-147,5.29270708303331e-75,606.694171703757,1.89040975905049e-11,1.68726674778978e-68,734.30989555004,6.37630828457078e-61,1.2165492551506e-138,1859.58222003481,2863.52684905803,0.860438792568887,636.422165148624,340.698020110247,52.1257658504603,1.27840036452115e-42,1.1945033655063e-73,6801.30899809101,30.8315459464726,2.53546453483603e-08,2.80954634920641e-128,7.00797715206861e-63,2.24153844150631e-78,1.00217605639657e-90,1.37749975021342e-37,1.31731351604674e-98,3.778969804312e-253,667.333022841281,5.1986433799067e-27,3.85482442422507e-67,1.76873712246439e-127,0.272784038087946,163.826701283156,5.60044508361689e-39,1.91071841911675e-99,1.79117147909736e-05,311.32143351266
"Signature3",0,7053.56871427665,303.858484184863,3.96497608125728e-89,12535.6953631891,7.1041769499081e-117,1.89998426189082e-145,5.25766790719329e-43,41.2974021693252,7.6859441126082e-17,4.30309164075406e-09,4.45498270234033e-14,4299.47517797119,2.44860749567037e-42,1087.51792354674,96.0787076717911,4.22473271053891,7.58771846784222e-59,5.06186000456551e-201,355.887238372441,12.3534743476502,1.67156399738079e-55,2813.65006859735,2.87317844777406e-07,3.4155606622873e-10,5377.82836093721,0.000344407286315479,29.5251571182874,5.34805820596497e-16,1.16380400946248,1.32975285490263e-10,3.70733689196647e-06,299.34234349386,3.88639536036618,2.92014076228756e-139,394.556596297506,1.25959423294831e-47,9.35124918508198e-39,3594.178804717,8.43996672079501e-83,3.1402523356232e-59,15271.0319869521,8374.82736014434,4.99177583627903e-63,4.26701168520031e-12,3.80467672111729e-58,4.52277206953304e-123,2091.95912636714,3.28251872715378e-22,9.39804395903692e-13,1.63760058196405e-23,2.2754713478719e-33,2.21404651540651e-05,6.98417899862611e-11,1.03590371629216e-44,1161.51324910571,5.48765370124365e-20,2.30027873322239e-39,2.07353827751353e-60,6.30729522179065e-55,1.14281218871319e-56,1.72972438023672e-50,2.07220471241769e-17,1.69142280055688e-65,5.39879705524198e-176,2.58523852201231e-48,5.10336248119052e-45,158.719870990387,9.61995892889356e-83,16757.8609145212,1.86804821702442e-35,1.86076210105125e-57,6.03034690774099e-88,7.18248069551278e-09,72.9956435366595
"Signature4",5.65549389449658e-39,8.5010698349232e-171,1.26799137129167e-17,1044.71227410193,5.91505980317311e-196,1.84399163550614e-28,6.59923963588531e-98,139.712720480766,164.227477818168,904.225919628087,0.451607106022348,2428.17503250053,7.93862660710164e-98,75.840831622655,1.70258319582574e-30,226.859784740504,0,70.9352280342661,3.00255591200323e-88,208.953541939172,20.0605865487403,234.666210559729,0.000108338803159506,2.83275041009083e-76,929.696070036941,1.70867781269762e-10,0.100161168394288,8.73943469519794e-05,0.000390595420850901,1.70515496917137,0.0400500093588706,689.517319186682,229.902293566115,1.72168202241713e-140,1.77509190376512e-93,105.605065685168,18.8813639546246,456.668056640424,2108.12013973235,199.791859071649,1.65301474687759e-42,1.61605941656173e-137,3.96965999344796e-72,0.107373099341458,752.44313571102,94.4937574404731,1.2742692834632,7.05811862959038e-11,5.49410219168759e-11,5.87882987109376e-05,464.764499964356,6.6826992257834e-12,661.88455034285,303.935921529452,83.5540558556777,6.07953043222565e-12,76.3581988364844,1.19717793002721,1593.42319347366,571.770963385959,298.808188229062,215.411765633525,1.47995462414623e-24,23.3360581605836,224.009072474645,220.630300873699,1.59688924162002e-09,2.54578826957247e-15,3.3312051371123e-40,2.48900790624272e-217,78.6888926953923,44.2952181675568,152.236612669923,1922.1626528645,413.209829834815
"Signature5",2.10430527026962e-145,1.5563160455133e-251,3.67152707076233e-220,27747.0285398687,9.27225535072802e-232,16806.9387513043,62839.4009832187,1.40009411390455e-25,4.31804767006487,403.770359318761,8.15302885034108e-15,678.632411172994,3.2327005772873e-247,111.100078112133,9.43626815491723e-115,2.83917715961608e-54,1.06551933699424e-83,203.977699650617,9.49812693367648e-165,248.14290948486,1.89257249918933e-42,108.875769061909,63.5491179775774,8.26284634440559e-110,32.6134787288494,1.21480703352334e-75,6.28649168735236e-36,61.7859074435107,1.74869787554072e-53,2.8830889644847e-78,1.33955850315509e-36,134.640003658039,53.1626272019445,2.66554390848731,45.9668183148192,26.0710258814091,2.11684439155803e-42,259.165452723434,1.75739435813497e-12,155.192310519581,97.1242093810493,6.90147474156838e-186,1.63040138509189e-150,4.98802114656715e-18,64.195755483593,177.225189476116,51.4875207796229,13346.6337207778,4.83082649990118e-43,100.246303257758,66.7507070205474,98.7638641000684,406.531007507469,411.511893313784,54.7174985209639,1.43020445104677e-103,1083.47448827706,31493.3166595438,4.12220695942368e-18,50.3675616219895,2.15170459472922e-09,528.239216975047,72.979327444986,20.7856398725777,64.346495131926,284.426314761913,129247.897306854,197.140926497498,147.59422606797,4.17981912446211e-304,4.36340041167903e-07,3.52562880682468e-32,8.94074481706821e-22,89.3766522813177,2.42989099012931e-17
"Signature6",19.3718589910784,1.62121398390516e-06,127.776474015394,1.07179394097807e-83,2.91063140152656e-16,2.78567564015845e-118,1.12373566677946e-67,1.85345704885394e-15,274.26451322695,1392.28187005054,196.75949612055,1162.04954395111,857.872803210681,415.517515549045,522.357961810391,37.640596479764,0,172.992109346023,0.392138340166542,729.815811065795,1.27270713195345,794.69169825316,1626.16032880377,1298.79641798113,153.835435441696,6.70430600405775e-39,1.28056426791669e-22,343.765760715725,86.2330441456127,4.22998706789202,2.37834026834877e-95,76.3859602460528,494.49911177416,0,45.4397199495178,155.565991471182,12.14141029233,625.492965706799,0.0407971279453003,480.547475208079,426.734717892772,2.67351149039009e-62,2376.56639568568,1296.36918098615,738.728879949528,208.316521333974,406.750964904719,3.58563353787801e-147,9.93594446534289e-80,140.709625630568,1338.54482854954,321.194881920556,473.462886897742,167.398415941951,587.832425306348,1.18814581987504e-55,370.676122147338,6.50669195736993e-55,3.13471969736954e-07,823.255768364875,615.339110807134,400.285805045115,539.089936232203,998.113290366448,200.398975512797,537.525622996196,2.13997012823254e-15,1264.01545029577,74.8078320176331,1.07400105131621e-93,570.67429244198,79.7787603822458,327.713391131322,5.86179672170815e-24,696.532100637382
"Signature7",23.1437808203275,7.30642705751361e-162,8.30760690568456e-75,19.5909915558213,8.25662392955945e-150,20740.8847143084,8.89557901296622e-14,2.16657467405615e-10,0.419761372355917,0.0863046856061701,6.09141981193216e-21,7.60267523004887e-05,1.30343206311564e-172,6.55603019394852e-12,1.53548488019048e-81,9.42670834244696e-45,11.78754211795,4.08411468161703e-09,16.1169920240816,7.73672353710601e-16,0.00678339525384994,1.26079863068238e-07,9.34066221071143e-05,1.02451348740877e-49,5.700044726591e-17,1.79679263058286e-16,20.4229105936486,25.8181889840091,2.42948891480106e-26,2.09651599691544e-36,1.43441926019266e-10,339.488646026975,3.32984686052626e-20,6.24239372191372e-71,201.238395648438,4.22480905237189e-37,4.30900820808079e-28,55.3097857608138,278.798617434962,2.54600613354664e-19,5.36366494350531e-06,5.13210573741507e-152,1.65044205519418e-104,6.40270403610869e-30,0.152105141448894,3.17247634976422e-17,4.1923932564374e-24,5.41645692793654e-07,9.64969632786564e-13,2.10661379508323e-07,5.74125246495377e-09,1.00568364427273e-13,1.01956094177421e-10,221.755270460335,1.28420318321775e-25,1.18814396264464e-20,3.52261469644764e-09,16954.8096893629,5.56520223334027e-73,0.000165794580310708,8.25888977674648e-08,1.19556827880805e-11,1.6941369835369e-07,32.5837891978091,2.191852754015e-16,4.46913475450863e-25,26.8545390299119,1.41634053709645e-10,0.159125908431924,9.60240735015241e-262,0.196041987748965,1.78345302473414e-15,3.54094457921071e-08,1.16009240411957e-15,5.58712652001105e-07
"Signature8",6.16757592948153e-144,2.18695114867815e-101,1.79575144715499e-14,3.23079425971508e-107,2.33145460851719e-119,1.42173676468754e-125,4.47754536326243e-148,159.190739731455,17.3417196963897,6.57565741005493,444.852086869962,1775.75636369316,1.17772635143183e-91,9.50401253549441e-23,352.935218237754,0.00185404192742928,5.93486115590182,8.1717891325943,3.51253146888258e-143,3.22800639892853e-07,0.112637603962981,32.8124147052938,414.989724268169,1413.94041094837,202.610616248109,298.782110967128,981.92600543589,187.094020467741,144.024962552335,1.77191077651982e-15,2240.66440631736,2829.31325133135,365.924353725575,1.79199217274977e-34,6.26325321197433e-69,171.604330733306,607.491576038818,74.1425074699689,902.739432285165,1.56596068653118e-30,0.308978466712637,3.11952165256234,8421.1225405452,1.54141076412823e-23,615.941388532398,1.15012059236323e-17,9.55357096330328e-44,6.31534411992725e-28,2499.73501321703,0.00661816809066787,55.4346984225631,1.2451020264089e-28,415.207505010506,244.345435851439,1.23887730000162e-12,2.97454169053448e-27,567.464333505253,1.37438326824067e-58,1.01265350774718e-18,355.180218725721,1.27313252003193e-22,151.662493637636,5.81589027158166e-17,2.49953738146191e-22,7.26607030932703e-33,44.7118525352881,5.53409984292515e-56,2.53154396781205,8.12227870437863e-55,1.2052329556553e-30,87.5681315875799,53.2551892419109,4.19352922978143e-43,11527.0855474831,1.25668353911517e-07
"Signature9",1.72128628351978e-21,1.3641848306828e-142,2.56923497123683e-103,0.292811438966866,1.59243950410447e-160,1.08976786887637e-15,8.66325721966859e-21,240.787800657629,106.580068107373,1298.4688106229,575.330557204955,1.71885642381954e-12,2.25017571802133e-230,465.25835352539,9.61731029654621e-59,2.05101875855461e-24,11.8889228948273,119.849373454445,5.16756604938783e-39,2002.73305437809,53.7937201243395,928.364394984851,1751.6398820512,1.7588603196817e-20,822.107692529431,9.7679718263946e-30,702.673819005633,499.986550078825,0.0884981389817258,6.58749794613861,2.14874584527528e-15,945.694527023455,635.273363235373,2.14894035073295e-69,406.10129801753,330.746878682575,469.586959084299,519.686780394716,253.841818844491,1294.21698357833,800.21969705232,1.09795005971643e-149,6.75867095611979e-106,2323.4711961252,608.527228464418,1199.16303820506,250.980386343315,6.93119281045777e-29,5.4807686466307e-19,1073.33447778837,719.5902379655,373.973179417417,76.5186490525824,208.789122762999,888.357319822688,363.589743478951,669.487037040327,1.24130791238107,5.06107188789096e-32,1805.14225788451,952.907172129868,197.174576098761,970.731072656862,786.966925926022,624.505698552448,358.739943308036,0.8291833790286,2962.41018037905,383.014255557334,6.38179495302338e-297,1362.8517882255,152.751858585009,129.76077937093,6.67284584798658e-20,213.451482884679
"Signature10",5.07956659349528e-20,3.66351615224255e-79,1.49713539617089e-112,1171.95414176097,3.15397836330597e-68,1.85009735689451e-67,22494.6383555077,1.12405175857605e-79,1.95362740739601e-21,52.9187612631656,2.98172673173196e-26,3.98258064926821e-21,3.47014110811198e-68,6.73870647354844e-48,1.59622484704639e-62,7.63919091618186e-38,2.08443298051026,2.75355468337021e-52,2.26209567091271e-64,1.21234455804503e-07,0.00423844371958118,4.00219345364381e-46,2.03859272614102e-29,8.08468591943539e-68,3.87725305724041e-60,2.55295148106363e-06,3.00282940612767e-07,4.83321839611208e-45,7.40767337425858e-43,9.60033751712151e-68,3.32385417801477e-46,7.35941039004671e-51,4.02196847621469e-13,8.02864924035734,6.49197139750015e-91,1.30447781722192e-14,3.98405319286495e-79,6.89857640375736e-30,1.46873137021584e-07,2.96829677035816e-41,9.76179245548133e-24,1.64700047211933e-70,7.71853867663849e-85,4.77272266796027e-90,0.000814212840801129,1.64144367794764e-50,1.1047797226476e-90,5307.21878853301,5.5308025254062e-18,9.28701137681058e-20,1.63439610036274e-64,9.57029910157592e-59,134.741752577522,0.00153078976386434,3.23684277259708e-09,1.07227131695245e-54,2.31667159356956e-25,2.17606106984261e-11,1.21133077296435e-72,1.49138829664666e-56,1.85285971555422e-53,1.35428087996687e-38,8.52104210651467e-49,2.13514183135382e-19,9.90013602478599e-85,2.27444987155661e-32,1.18327626202334,2.91490734539913e-63,2.05311749621262e-34,4.84569570030892e-110,8.45660699436468e-46,1.85292711962978e-72,1.2239802139295e-104,2.23934254758291e-29,4.58881633898818e-23
