"","Lung-SCC::SP56638","Lung-SCC::SP56537","Lung-SCC::SP57586","Lung-SCC::SP56541","Lung-SCC::SP56553","Lung-SCC::SP56771","Lung-SCC::SP57941","Lung-SCC::SP57818","Lung-SCC::SP56460","Lung-SCC::SP56474","Lung-SCC::SP56704","Lung-SCC::SP56533","Lung-SCC::SP56730","Lung-SCC::SP59245","Lung-SCC::SP57024","Lung-SCC::SP57933","Lung-SCC::SP56754","Lung-SCC::SP56827","Lung-SCC::SP57084","Lung-SCC::SP57538","Lung-SCC::SP57735","Lung-SCC::SP57669","Lung-SCC::SP56566","Lung-SCC::SP56569","Lung-SCC::SP58342","Lung-SCC::SP58349","Lung-SCC::SP56644","Lung-SCC::SP57629","Lung-SCC::SP56941","Lung-SCC::SP57619","Lung-SCC::SP58245","Lung-SCC::SP57251","Lung-SCC::SP56502","Lung-SCC::SP58668","Lung-SCC::SP58101","Lung-SCC::SP58991","Lung-SCC::SP56607","Lung-SCC::SP58326","Lung-SCC::SP57267","Lung-SCC::SP57066","Lung-SCC::SP57901","Lung-SCC::SP57651","Lung-SCC::SP57450","Lung-SCC::SP57846","Lung-SCC::SP58612","Lung-SCC::SP56821","Lung-SCC::SP58882","Lung-SCC::SP57189"
"Signature1",70.3505778243237,2025.69693811202,4507.06289117728,1691.70308965027,0.00014719468822517,4309.74117960504,1312.17773684471,2.03201717216995e-10,3073.13318526569,8015.00199558746,1415.36959470698,4190.88721242074,3347.86429748549,88.8431065656722,3019.84926515601,476.4500015954,2250.09465195964,1379.47321128923,3281.03462699534,4644.36865301487,1859.10590386837,1041.06695653204,8.11138511782155e-08,1526.61640478871,6.90795289676175,2455.68498363238,3801.31085365101,6601.66841124237,878.036641495984,166.865225401067,7.20103949705755,110.801378533676,3159.58009441094,21.9206592736417,1557.45309438586,3157.60136278762,1944.87501363682,127.805997809714,1151.66604084403,3106.46654010796,3615.46097314309,3733.23907939074,4754.65362565522,0.000182898019283481,6521.69109258035,2063.44418776643,6871.89393443878,1.54255438700113e-05
"Signature2",954.708590071223,5324.84365949123,2320.40175806451,4804.26039441373,1259.55489968201,1460.17996383201,6601.24591665284,0.025431379908166,5.66644208933327,2.22317620424556e-23,15052.1657789712,1944.68926653716,3850.04944994651,3833.84938287691,1546.51104059027,2537.02462632711,2199.59575443605,5684.75870046122,3228.84261270942,3223.01860575756,4719.63469551186,82.296163338963,1.12430307525746e-35,2103.9659724616,13.3838699943115,1.87861939966093,6484.16520912654,0.0133645704403534,1.85343748442294e-144,5798.45656365639,11332.3126926006,88.6111966711156,5480.95058504097,2242.73321435206,4454.46210844913,226.044215469071,1141.37547784114,13256.2071882569,5756.93980564043,6981.44416931169,105.199925488412,0.0941954408129765,5.74132220954607e-16,1578.59230271972,4095.05605023769,2837.17298418334,0.00106740555313649,22843.5819840882
"Signature3",10506.5485908383,17477.7081236021,1208.76574280098,19537.4412116942,5.86587772069248,11.9649971446561,53683.9489062785,41181.2488356202,85.9316989113033,8.18445044873193e-46,9291.73036759347,3747.16288217331,6104.10846213738,1752.97684654472,4059.47813248097,8066.15927456413,8209.493902407,18552.4494601174,2144.13865277126,4264.459332037,7737.20302853387,13718.3650807484,7.84811529085217e-36,6165.67160956299,573.684910440755,30.0528671365475,6866.87382006098,980.922697369907,2.25029831701656e-201,25143.8728415732,7897.97518511005,2143.97364647927,9497.06677671715,3121.94838423853,2799.89884631952,121.859342487234,1033.13309543913,22728.0238153784,16727.3500584203,18030.9942012434,1164.27896770635,0.00237554780365785,5.07465704477183e-20,2957.34986976167,632.675723836807,3814.44870187832,1.5483324826779e-11,56626.9056740404
"Signature4",9295.79760291219,158.109039225945,8254.72988956116,1026.51876088607,17827.6175397279,0.000251342071772622,7190.37716120374,1464.71983662132,5.48818612830871e-05,1.67439799279617e-29,10830.121450907,938.572597730527,5765.34242216439,2815.78372103811,2586.61628356863,3026.01817568202,952.906224155107,0.395420582001423,5965.88142721449,5012.74238104536,3005.17939614187,6297.17209212537,9.03387759862411e-41,931.447573354828,3945.0250031898,590.939666409728,6535.71092950983,4.00835161226605e-07,6.67686394913576e-164,1906.83389014437,173.031587559754,6689.67917049179,1965.16259244811,22194.0850528156,3958.71467770416,3771.36256162827,3420.98901306192,11489.3083934916,1275.47010762405,14578.3767254981,1610.47496404397,3022.04400421327,1.55997306297635e-19,11180.3329987555,0.0599519744823447,4901.8268938128,64.6207899320808,10617.5868000047
"Signature5",4925.08263673322,6.55224448588659,2.7529447924115e-08,0.2218764840039,13.3172366348407,1851.68475903896,2.66310414109036e-10,35.8530140796331,13494.0885597887,5.83549704971901,0.000706588653595468,1012.30661528991,323.821855795306,13529.55329361,1331.22049433642,0.0591957638636636,2267.22704670583,3.40496337943774,6823.21105484034,1.30340802529023e-11,74.8299203495679,7.60484571277433e-11,9772.31123737936,0.361755330997575,57.7995657893402,2.47822426604973e-12,3965.79456567061,2879.84885032325,2.1897465548802e-18,0.275552925627664,4.49269332014525e-07,8503.84006657012,5185.89027151693,2568.6443948267,6.99969555515206e-11,3239.42722784036,2058.20695580416,3.31872111407207e-06,2285.16109111309,1881.9446061317,1526.97070649183,421.65678668865,3830.61354299017,17030.4325881799,291.999090153175,15.3176237040309,2.51164310633837,32.8191096188416
"Signature6",2729.97773510379,4886.90434127855,6282.61574685903,409.105334936714,7.96314042568462,974.388191076283,1804.71048716797,2715.96017856689,2485.65956483371,1.64728671449561e-22,7155.15339441168,2186.36754737409,4730.00312359672,4.72157347996143,2619.41715186702,6428.6526752277,1032.69757937671,1328.40637776729,5616.39232023279,2.31393319179175,3678.86513789031,169.447154687362,7.4019277153631e-35,2477.70045009206,136.401500892287,2151.72366871662,7834.00288916591,12913.353239979,9.84286206405386e-137,4346.09893870435,7785.27072093596,6130.84825124223,3774.07284296174,7027.04791704217,1064.12848419114,8252.85061225662,3644.62851306473,6280.05332534861,3472.94726579203,6496.56228825438,6610.42982586053,0.243323770780226,3.11245346791239e-14,0.00491926189974575,95.331860554718,3753.9586138811,2.6036978527415e-07,1915.69206444199
"Signature7",668.036481875056,2770.22265108616,2118.49028756989,381.833168861902,3.26270921077285e-12,1381.19548986186,631.17444978166,8.14729550379933e-17,788.106795443716,0.00287821954855608,539.045740026441,1360.97188474763,1341.21445199718,295.736396263557,1684.8118535022,2513.28714113325,2734.30078098926,1795.89006108325,2239.65438691195,1572.25703750486,3001.05064711596,5891.05036990507,1.34645251865867e-25,2919.50679341988,53833.9533086586,2992.61039848731,1204.88519385218,1518.86479801953,2.39724309120139e-75,4578.61598256294,5822.23323575664,2298.98849754441,1427.35668593579,3349.04632755092,3881.65044695561,2232.16908976633,3252.00873677912,3871.26298469915,3128.35894834291,1870.14765408942,4565.74774907669,1342.99994952598,2.84711808970666e-14,612.204197343067,16407.3466897978,10861.314109199,1726.8360819774,1767.82398289297
"Signature8",544.695655636245,168.039415391738,5932.77315241694,957.183402334735,229.005342066527,7.37662883089406e-09,3221.76670679001,41.2395352447594,3185.52527335898,3.84186311548356e-11,6126.35095696322,7.81035301926162,281.460383037683,17411.4032135167,0.0256857836034896,16373.411520051,35.2194032181538,10421.9423159668,5263.19825422753,279.801866760172,5083.95236686702,10682.1027943204,5.10020726879398e-43,5619.66009272377,879.950469860417,22317.4317952232,5033.25976494048,0.00541037253338407,7.61475652638781e-182,5738.24756652437,9358.75822437122,5913.06264151298,3458.64051416219,7028.75192684648,6352.90125723835,1947.66240813409,21.9172402429443,6465.81159493297,4526.39782057527,775.677167854204,4007.10493432512,2478.87553246706,9.65617318258273e-15,1.30442909846512,2.02371352465122,780.071585151106,1.3304360744518e-10,2176.1804731153
"Signature9",5214.58577831097,128.028543628369,3.54193786409856e-19,14209.1356985896,114538.625958038,0.0379348134731568,3.3708415397943e-22,4659.95316848714,4614.65107195442,10222.1593971377,2.49064192773035e-24,0.893166205410695,0.313810974442999,14106.5147027074,1078.14389990731,12769.602336654,5838.21477972124,4393.13115408266,2080.48516846407,4681.09560871336,6576.17991387359,11.9942559127884,13457.6887625395,4800.37465134027,14775.5057888707,1.03709734401003e-14,2701.5044197786,1.77928222407407e-08,4491.96335850402,698.651131089572,2423.48958659165,6487.1534856671,6856.37100452829,4821.09174984661,251.76409452496,80.6633621939332,408.395709620063,5.12306254403967e-12,58.9148552878591,2788.29680027482,345.18441062204,3026.22971787744,16525.7328308401,20603.6565495507,1.68132502180017e-15,4.09772579427974e-29,3533.83112459616,9743.70021144294
"Signature10",7283.21635069469,7168.89504369805,5640.16053152267,423.597062148795,0.0498585101544505,2290.80723327827,1056.59863528027,4.87158637419553e-20,2546.23735347232,0.000232005560625561,3338.06200983139,6220.33847450196,9847.82174286489,1280.61776339694,5551.92619280758,5356.33505300148,4563.24987703101,1859.14833527063,6026.16149563282,16268.942581975,7909.99898984759,12828.5051324295,5.00302329968726e-29,8269.69469692489,1.38762940711984,16265.6780009946,4167.49235424386,5891.32322770437,6.0272262801556e-96,5404.08230741812,14376.7277271278,13736.0416652873,4654.9086322779,13594.7303732072,15209.0269902312,5328.35981743647,4310.47024450998,7306.52669676395,13007.79400636,1403.08984723429,5240.14754324198,4258.61503507747,5.14504661784107e-07,0.121962431061809,165.815827340302,2189.44530042387,11770.3053582832,8121.70968492916
