"","Stomach-AdenoCA::SP135192","Stomach-AdenoCA::SP135335","Stomach-AdenoCA::SP135278","Stomach-AdenoCA::SP135287","Stomach-AdenoCA::SP135345","Stomach-AdenoCA::SP85122","Stomach-AdenoCA::SP84384","Stomach-AdenoCA::SP135184","Stomach-AdenoCA::SP135226","Stomach-AdenoCA::SP135436","Stomach-AdenoCA::SP135262","Stomach-AdenoCA::SP135431","Stomach-AdenoCA::SP135425","Stomach-AdenoCA::SP135222","Stomach-AdenoCA::SP135230","Stomach-AdenoCA::SP135205","Stomach-AdenoCA::SP135180","Stomach-AdenoCA::SP135213","Stomach-AdenoCA::SP135217","Stomach-AdenoCA::SP135405","Stomach-AdenoCA::SP135238","Stomach-AdenoCA::SP135270","Stomach-AdenoCA::SP135411","Stomach-AdenoCA::SP135188","Stomach-AdenoCA::SP135194","Stomach-AdenoCA::SP135186","Stomach-AdenoCA::SP135420","Stomach-AdenoCA::SP135258","Stomach-AdenoCA::SP135234","Stomach-AdenoCA::SP135293","Stomach-AdenoCA::SP135393","Stomach-AdenoCA::SP135299","Stomach-AdenoCA::SP135415","Stomach-AdenoCA::SP135310","Stomach-AdenoCA::SP135323","Stomach-AdenoCA::SP135390","Stomach-AdenoCA::SP135209","Stomach-AdenoCA::SP135240","Stomach-AdenoCA::SP135182","Stomach-AdenoCA::SP85251","Stomach-AdenoCA::SP84408","Stomach-AdenoCA::SP84491","Stomach-AdenoCA::SP84743","Stomach-AdenoCA::SP83967","Stomach-AdenoCA::SP105253","Stomach-AdenoCA::SP84998","Stomach-AdenoCA::SP84062","Stomach-AdenoCA::SP84982","Stomach-AdenoCA::SP84790","Stomach-AdenoCA::SP105673","Stomach-AdenoCA::SP85339","Stomach-AdenoCA::SP84719","Stomach-AdenoCA::SP105425","Stomach-AdenoCA::SP84056","Stomach-AdenoCA::SP105261","Stomach-AdenoCA::SP85379","Stomach-AdenoCA::SP105086","Stomach-AdenoCA::SP84392","Stomach-AdenoCA::SP105018","Stomach-AdenoCA::SP84858","Stomach-AdenoCA::SP84086","Stomach-AdenoCA::SP105213","Stomach-AdenoCA::SP105577","Stomach-AdenoCA::SP85431","Stomach-AdenoCA::SP84962","Stomach-AdenoCA::SP105006","Stomach-AdenoCA::SP84439","Stomach-AdenoCA::SP105159","Stomach-AdenoCA::SP85230","Stomach-AdenoCA::SP84922","Stomach-AdenoCA::SP85130","Stomach-AdenoCA::SP104984","Stomach-AdenoCA::SP85222","Stomach-AdenoCA::SP105375","Stomach-AdenoCA::SP85287"
"Signature1",2.68558182127112,6.58428495232192e-77,2.72097909343663e-119,574.824992178324,1.88682044012132e-62,8.68754875096098e-67,15654.2081436265,9.40900301828303e-75,8.65295732010737e-32,0.0800516119673217,4.75228270199825e-22,8.13105685211601e-27,4.33759285436458e-64,7.17768400850517e-57,4.07223976521199e-54,5.81272123099375e-33,8.51807625262585e-25,1.64849096467811e-56,2.63789753166788e-06,1.03693936082419e-07,1.86057912208918e-06,1.80578360083366e-69,1.94939087338766e-16,4.10731180297369e-81,1.62274473397791e-49,0.232662755585454,0.0246342805161048,1.17554424420604e-35,8.36805967687692e-41,8.86226245477764e-19,2.26841080994296e-47,3.75808543880438e-55,2.98084793465728e-07,7.60367753947739,6.46610245005701e-80,7.77713261790596e-25,4.70845646196455e-77,1.68730853363228e-36,0.13426010704184,2.71828418782963e-47,2.86963662985654e-39,1.24191543281433e-60,4.86670861480578e-84,7.40115341622608e-90,1.66542143844766e-12,9.4482533952155e-48,5.73933208080531e-119,4569.52633015377,3.01163409303871e-12,0.000443969429865738,6.87038185363515e-72,1.42335668663955e-55,64.2197648503417,11.5230637889366,2.52066230986612e-17,8.3354050768632e-59,2.71423659277876e-21,5.86464353557434e-27,5.54420376105012e-59,1.0422316886564e-70,4.80729322498566e-56,4.99721570587933e-54,1.20115597371069e-42,2.80000266230725e-42,1.53120107752591e-99,2.78601383814691e-38,0.242876788991636,2.43362557739157e-58,3.36159230856114e-24,2.64111802462955e-96,5.09958320881756e-51,5.53383859836788e-79,1.93316778940158e-104,4.76912998858044e-39,1.51077151100215e-20
"Signature2",15.8602842460079,6.91558982615527e-175,1390.95224204516,6.7174988934001e-109,6.24897599027602e-188,2.10299911146921e-109,5.26388216627585e-135,1450.57276108858,1104.76573332911,4176.72361080427,1280.88188297002,4521.20228415771,5.33801736160433e-78,1143.55029514541,1210.52177092506,399.867548379081,14.9683544264556,1582.16704577102,12.8409233631848,2299.48355477509,104.054918242812,3353.40143838294,764.540237252093,1562.68058247237,947.893620747097,3883.69826961489,2534.20401093089,228.540987735187,1056.26451902421,21.3194524637213,1658.56882169187,8221.04533439404,1776.10523068494,6.87058968314153,720.832838684549,810.808161573009,459.295718470192,1881.35343690091,870.298786421983,1157.19768580887,1905.49885956215,0.000186656449411323,5997.6516341366,1767.8847996372,6332.00079535522,1230.19038884574,1750.66877588104,1.2824419305747e-61,5605.8561340874,7782.25446149064,1204.08310913983,1463.28023139451,2210.18637085513,5114.54152764181,1965.17512343646,2.37847032941913e-56,5479.92923742475,8.12061940571907e-66,48165.9575028256,2979.52468574167,1349.16110584726,1886.0834778754,1387.38812739708,2377.37203741795,1900.46655579219,2127.39459654693,4.0858569754709e-55,2857.41327642953,7981.37937796229,3.17240385122973e-53,1830.71099793759,1331.85402934683,1796.3491452105,4321.96169060683,1806.95669436651
"Signature3",2.14154988985621e-202,1.58163396707984e-63,1.35593764164556e-114,0.0854431956623031,5.27718222912767e-48,2.66607003130284e-14,2.34509783875009e-30,1.43021879915562e-61,0.561778463330232,1.46718045481127e-09,5.00813538697405e-66,6.86487655580925e-17,1.79074688719777e-61,5.99369916057653e-83,1.62280012948154e-49,6.65244119786872e-44,8.39989610842422e-102,4.66814723531802e-76,6.92099884720766e-25,2.37086789652846e-27,2.44035548560755e-106,2.08241884599033e-106,1.69440376060049e-08,1.67028654474738e-81,3.24006813437094e-91,0.0649176852783818,9.16757624553977e-07,4.21322712113612e-64,5.69357144425791e-25,6.75212196273196e-77,1.01170222311096e-13,1.10435081905815e-49,1.61249163310152e-37,1.02411892674343e-100,4.17415613469394e-94,1.54728071566001e-86,2.50814325804309e-115,3.32220788667373e-48,1.01366276783719e-07,3.06119688590742e-62,2.46232714238101e-53,1.12293822958798e-37,2.37656559799808e-53,4.25690960227737e-91,0.705742676187153,1.67460298790371e-61,1.83405507536531e-99,4295.17459845621,265.779343700513,1.44826901723249e-21,1.91874057104296e-53,3.14117604224528e-40,27.6479296275612,3.93225600715711e-11,1.35561056402484e-41,2.19404242986919e-34,1.36392934669242e-36,2.9204394337056e-05,1.88831538973638e-29,3.01797296791391e-69,1.23516136888705e-58,8.36306626023821e-55,2.30722906556925e-42,8.06665570448882e-51,7.75192435730363e-99,6.80644396803607e-37,3.48340927135013e-21,4.01936646531934e-45,106.238330759425,1.80920997746909e-66,6.64049328417283e-33,1.46144914698352e-80,1.7441253113127e-101,3.63731978377735e-22,3.64452964639087e-40
"Signature4",5.32838495241612,6.32283261127097e-243,2.76359759338378e-192,13235.2960397893,2.96141601740809e-209,27720.8301633003,46.230830892684,2.76123094373618e-43,52.9589600970096,3.16016627966949e-11,3.93578098837963e-78,1035.76076015666,8.16599975933609e-172,2.31012008901959e-20,9.9149071438212e-122,2.86407842219208e-40,1.09200885814858e-208,1.51146758393338e-35,11.3055933694172,2.0102549774243e-29,1.52991477065574e-127,1.13874668248705e-27,1.90030434155832e-28,2.64819109115315e-134,5.34828260373251e-15,2.12216225139187e-38,1.61890739879748e-12,1.90882450641617e-32,2.98217251527796e-53,0.434515946481929,2.7267211795935e-52,2.60143072989029e-05,161.996128945066,3.32497148081855e-192,4.40414372498087e-11,1.73821532780332e-69,1.7476151622221e-103,0.000716787725674966,2963.34218913582,2.01258112162424e-32,1.87492438735184e-44,2.46202803437738e-164,1.16782975777144e-126,9.78678440318618e-56,7.97812111485385e-23,1.4226902813183e-15,2.16366573117905e-65,17747.3677458448,1.1155915409654e-26,1.00508071881606e-20,2.13531055944624e-18,482.020200551355,141.810284894555,1.05022248821724e-08,8.04420478209414e-51,1.05593169919447e-77,1.05592593834292e-21,23805.6310179437,7.96655746743223e-09,3.35400707267848e-33,204.575922862101,1.42042940813819e-19,7.20766244877533e-11,1.68414473786446e-32,0.0102806185480277,8.56621502544143e-45,50554.9346428657,1.82107641376289e-25,3.75445291682639e-05,2.18843493013335e-238,9.02798817418854e-31,9.54358156464769e-44,1.2438039824033e-23,1411.76522355036,464.682942544495
"Signature5",0,5205.55195523486,1222.24814775972,8.5313385103097e-140,11723.4068603348,8.48046753528408e-178,2.90216013180418e-190,1.02277727184382e-71,160.528611321799,1534.39572819056,1484.70323218481,1224.01664770937,25973.4737699303,196.915733082435,9485.23968947289,1242.68148794772,6.0868293458665e-168,288.936533929033,4.99595351163294e-216,4892.0041006357,37.0082174991807,1.2069886067235e-17,4940.97199854827,4931.54409880104,379.394613237762,6726.7648129702,6230.63619382284,336.585741693191,11908.4253603796,5.96838807877979e-225,7533.65693742762,523.731275979208,616.992272944227,3.04196349726651e-182,5.14703115896082e-262,667.626165056298,520.505202823601,920.368413046373,11363.2398781836,3.81079725601848e-128,90.499595447312,45812.5905000164,33689.5838827892,0.827482068483887,5700.62829484169,323.290201529163,4.17157442338574e-69,13507.8890826956,16200.889133181,660.868151711654,2122.08824138064,1641.50041179717,1429.25358086889,525.198875233055,70.5389144842614,17248.1205081706,3078.30166780333,1979.08244608994,2.74566576855488e-143,238.68702827334,1.08585269339148e-77,2.20904495078704e-82,420.577937036682,1.2256175133968e-56,3.59515683681029e-224,2626.42457874055,6.58355141213814e-78,742.941730549245,6.94108347812876e-207,47773.1262341938,2892.61102363632,459.390648918398,4.49862032540107e-100,5629.95006815431,1447.20488818613
"Signature6",1.87105680441568e-33,3.07408900405261e-109,8.26011672598905e-69,3.60946718063611e-28,2.47283890250161e-124,4.84174253692158e-41,1.21110374378993e-132,784.467476742936,1.67366210793289e-06,7.37606662535795,385.358930243179,1.19081110386128e-06,1.69217074692597e-73,85.8261877979873,1.39766841025179e-29,114.902647916526,3.86151748448769e-35,872.642589829995,55.3625290700849,1550.10746501553,17.1974623614542,534.527090804059,415.992733795764,8.3491040721922e-51,1218.44815199172,2020.72712109705,1599.14367480907,286.599646181627,775.834192879198,17.1142977834785,700.689835347709,2079.73914291224,922.089758552047,1.25827031269404e-10,523.254259500427,469.841765090044,334.249374932899,820.155280594936,2169.10425862131,617.191769703908,6.25334243840834e-09,4.05476364356732e-47,1.0546243348902e-56,1341.71730552273,4.79267200831187,771.026561574145,4.52749373863762e-06,2.46029804380229e-24,839.817999093854,1921.93448405067,240.626614082556,3.41817121727712e-08,0.0460141787351247,375.798324191618,34.2040945789731,1044.85565590373,2023.86263901345,2.86149032676823e-19,1.13603536493576e-08,1015.83636167047,666.981107588275,178.034873228021,422.023210163544,131.51297931062,208.988731912364,1127.3763874758,4.09549097703132e-36,1989.85923879349,0.9918925241331,1.92916541484123e-170,982.911588154804,96.3417949429748,60.0629250370462,0.0553576570501205,400.165269577245
"Signature7",0.00215246001843349,1.79355397535586e-154,4.66725964842504e-86,4.00158700939352e-14,3.87537796007298e-158,1.15568559847087e-43,2.86258248964473e-53,98.0253619076838,413.352753271344,697.687069170566,171.088123539686,718.101147582418,3.97776061513036e-154,198.301506765806,6.52650648425338e-61,5.10960510079325e-07,1.15211687298261e-121,526.183782376397,8.5840725664524e-67,317.242973882577,2.54704730652362e-47,521.380081269163,2.02695853550027e-17,1.91960949546256e-42,270.217714683935,0.482457780277856,112.064661576627,33.060144652103,2.74232456609768e-24,3.98861313063754e-31,0.0115412688181947,1053.49822921666,278.15355556738,8.37870063882134,306.405633640381,128.596796519063,65.9316594474663,537.526438895825,6.3014234779239e-05,305.4298234235,552.728947387804,2.33655440301259e-107,5.88868031704023e-91,89.8855853130538,732.235580520447,313.874931839918,78.3688862219812,1.88782824666857e-22,0.209855209210401,446.177481059564,0.000462004505989665,0.000206346574739212,407.375018700679,802.461745946204,338.924203093196,5.13105013801038e-55,4919.150971609,4.21483244914434e-10,1.80679968960049e-15,400.003253566221,126.429902973732,2132.8693808468,223.258461105353,448.323856800454,377.376480654163,402.815074562442,1.39218174491623e-09,323.17213812378,817.824492213924,1.51665898911265e-227,664.176114137641,853.926168138202,59.094193694608,0.0891034002740187,290.170413602707
"Signature8",1.46182613729629e-116,1.97163949775272e-102,1.86167014500279e-29,1.00716105844362e-86,1.36240991622851e-127,1.29930231195838e-98,1.28430300734418e-110,104.583097477685,26.2027363506934,41.6449299302459,395.671137864227,1794.89012213775,3.45875389744842e-120,4.16745045910452e-35,288.475075378122,3.50125504603179,6.52757436863496,3.2587051579199e-08,7.00338300395913e-189,4.63612270051014e-23,0.000611840515368464,0.00534653330809361,384.175347808937,1192.65074118295,146.096303882975,37.2638778139725,737.278199612062,164.138082881466,0.000298682419218049,5.08030876750532e-19,1894.70865687144,2458.56597525846,283.083370330184,5.67011602958426e-23,5.57948742923887e-66,120.432532701612,545.371683763692,31.586291468431,720.224237169369,1.45210508327101e-25,0.000120153063872369,5.90477349500068e-25,7436.13776249236,8.78174740625884e-48,609.155349172122,8.07679384393283e-32,3.44999327444307e-55,1.0704312214812e-30,2150.90292802629,1.0961141052022e-11,73.3417966832595,1.86529047256877e-48,392.912075059927,223.955816353934,2.71145701162113e-23,1.46833506647406e-71,510.623454471175,7.34881300637e-54,6.15745072868433e-09,263.236109584831,1.91275285436902e-22,185.278528129054,1.56753713848701e-33,5.68910633682526e-28,3.22114921551659e-20,1.30829754318373e-08,6.7587038608565e-36,1.15032405887982e-13,3.57333178523647e-47,3.57555907541769e-69,0.188248178206129,46.474864833306,2.35914141996423e-47,10853.223368002,1.29891487715467e-13
"Signature9",13.0824164278442,4.75066078726968e-197,5.12188334804376e-50,3018.78968850118,1.20251752153539e-198,12296.3277426591,10541.6509262516,104.604222186714,589.79261130049,1182.91891187163,1607.64255086496,629.519520785665,9.81324882072321e-166,3184.09022398465,757.106920615353,613.702442620476,2.60660556068904e-81,681.642364991009,3.94540060317333,1123.20255656161,46.6293388225937,3051.08478934132,4.20295030380674e-25,1275.96612934913,2197.4084108435,1.38246171202965e-72,1936.40915235398,291.66205030929,1320.76326180826,6.91422137002613,1359.04409684182,703.59935561218,27.9766354438497,0.313591125991926,0.00267436669574885,8.41356839945771e-14,861.93442851306,1690.89605018967,1101.14922698545,1528.54303833624,1199.08931018966,9.86705275112633e-195,1.56442247792574e-165,1687.61709961137,1656.42881701148,1215.23952370528,718.998262744583,2.02023140274583e-06,1406.42648192068,531.218558607169,1230.29087527107,1854.44985709961,1323.01339509026,789.867493563681,1265.53584799138,1143.44860942155,2165.45006496801,50.9955501632823,3.1785810907043e-158,3231.02442746941,711.678233640288,1282.98545502265,1924.44695616469,362.387447256479,350.960261123988,1388.06128072527,388.38401870566,1096.19302051016,1.42970642377245e-19,0,2896.80969970354,4852.85274952796,1266.26685685848,479.320478557019,1077.08793822815
"Signature10",1.06753583004355e-145,0.0489136430625552,1049.12698135162,1.86037832491051e-92,105.046136579705,1.06270082850082e-89,4.392333115045e-194,4.01008333556155e-42,1.02884963511593e-49,7.10693261629127e-19,642.424592918643,5.41513720714884e-38,12866.775463581,1.4842809078841e-15,1153.55225319517,489.110507592135,0,49.5405002502426,1.34759191991367,555.032722677995,5.04228529998756e-22,6.12867503866222e-96,2.81258961712381e-21,858.14782773161,2.20255715911187e-37,3323.47748690331,2924.06696837951,202.918853883643,3364.01276794889,0.537442265638484,1314.58921818446,1.17161264587446e-21,3.29184324663337e-59,0,6.03123368844638e-93,866.196123197534,1.54394326201769e-23,1.68641879487167e-20,3341.89065180658,6.73278053822642e-158,5.74234302826139e-85,0.438680124711377,1.11190851657101e-22,2.5965257241524e-88,726.92594464166,4.28710763822365e-76,1.77756039246763e-155,1352.43496010385,2652.11358411128,9.47012198853904e-08,653.572526242121,396.017529152641,40.9390261641207,9.85560364664798e-45,8.44687657106942e-85,5838.96450443915,0.0781662883349085,6.14581302915474e-05,4.24958302903127e-122,1.93558467799564e-76,2.73781235661851e-82,6.88260578648818e-84,1.02125712742907e-46,2.0541269876758e-102,8.6326121450878e-254,630.353147082786,2.6825899047397e-12,1.67398098005528e-91,1.1009546558138e-120,3.66638692891044e-06,131.500715685001,3.05052091167156e-48,5.75650401531394e-102,8.47619441075332e-11,290.97061507627
