"","Skin-Melanoma::SP124389","Skin-Melanoma::SP124362","Skin-Melanoma::SP124394","Skin-Melanoma::SP124334","Skin-Melanoma::SP124339","Skin-Melanoma::SP124454","Skin-Melanoma::SP124380","Skin-Melanoma::SP124273","Skin-Melanoma::SP124357","Skin-Melanoma::SP124399","Skin-Melanoma::SP124311","Skin-Melanoma::SP124355","Skin-Melanoma::SP124434","Skin-Melanoma::SP124428","Skin-Melanoma::SP124449","Skin-Melanoma::SP124298","Skin-Melanoma::SP124431","Skin-Melanoma::SP124396","Skin-Melanoma::SP124409","Skin-Melanoma::SP124341","Skin-Melanoma::SP124353","Skin-Melanoma::SP124278","Skin-Melanoma::SP124376","Skin-Melanoma::SP124346","Skin-Melanoma::SP124439","Skin-Melanoma::SP124351","Skin-Melanoma::SP124406","Skin-Melanoma::SP124323","Skin-Melanoma::SP124391","Skin-Melanoma::SP124423","Skin-Melanoma::SP124382","Skin-Melanoma::SP124415","Skin-Melanoma::SP124436","Skin-Melanoma::SP124460","Skin-Melanoma::SP124425","Skin-Melanoma::SP124456","Skin-Melanoma::SP124367","Skin-Melanoma::SP124281","Skin-Melanoma::SP124377","Skin-Melanoma::SP124412","Skin-Melanoma::SP124333","Skin-Melanoma::SP124359","Skin-Melanoma::SP124286","Skin-Melanoma::SP124329","Skin-Melanoma::SP124326","Skin-Melanoma::SP124458","Skin-Melanoma::SP124401","Skin-Melanoma::SP124264","Skin-Melanoma::SP124384","Skin-Melanoma::SP124403","Skin-Melanoma::SP124462","Skin-Melanoma::SP124271","Skin-Melanoma::SP124336","Skin-Melanoma::SP124452","Skin-Melanoma::SP124386","Skin-Melanoma::SP124441","Skin-Melanoma::SP124418","Skin-Melanoma::SP124291","Skin-Melanoma::SP124319","Skin-Melanoma::SP124305","Skin-Melanoma::SP124447","Skin-Melanoma::SP124344","Skin-Melanoma::SP124369","Skin-Melanoma::SP124348","Skin-Melanoma::SP124295","Skin-Melanoma::SP124444","Skin-Melanoma::SP124365","Skin-Melanoma::SP124420","Skin-Melanoma::SP124364","Skin-Melanoma::SP124307","Skin-Melanoma::SP82445","Skin-Melanoma::SP83242","Skin-Melanoma::SP103894","Skin-Melanoma::SP83382","Skin-Melanoma::SP82451","Skin-Melanoma::SP104330","Skin-Melanoma::SP83312","Skin-Melanoma::SP82614","Skin-Melanoma::SP82431","Skin-Melanoma::SP82459","Skin-Melanoma::SP113197","Skin-Melanoma::SP82532","Skin-Melanoma::SP82636","Skin-Melanoma::SP82796","Skin-Melanoma::SP83482","Skin-Melanoma::SP104530","Skin-Melanoma::SP82429","Skin-Melanoma::SP82644","Skin-Melanoma::SP82988","Skin-Melanoma::SP82461","Skin-Melanoma::SP82900","Skin-Melanoma::SP82399","Skin-Melanoma::SP82756","Skin-Melanoma::SP82836","Skin-Melanoma::SP82417","Skin-Melanoma::SP82471","Skin-Melanoma::SP82435","Skin-Melanoma::SP104056","Skin-Melanoma::SP83083","Skin-Melanoma::SP82433","Skin-Melanoma::SP82780","Skin-Melanoma::SP83019","Skin-Melanoma::SP83099","Skin-Melanoma::SP83146","Skin-Melanoma::SP103866","Skin-Melanoma::SP83844","Skin-Melanoma::SP83027"
"Signature1",0.15662750406178,0.156486654196093,0.156529377352494,512.38377507915,0.156397907688908,415.026386223954,0.156489418258016,2097.63396934596,1559.24353096197,0.156529375744461,0.156495270015428,1160.08074067185,0.156509816341891,0.156519575610301,0.156509979733841,0.156522034299664,0.156547889791244,0.156558181120093,0.156584837053979,5220.68667497118,1007.81834312646,817.464498804184,0.156527967504277,44.1506829808574,0.156506741301042,345.300354197942,714.809634073701,734.522546833334,1840.64528268551,0.156520064099853,30.8415470564861,0.156521920580479,1805.66825646553,0.156554560933633,326.573068611116,1875.90443682799,0.156548161527884,401.467680311291,0.156564640834974,0.156509942209063,52.8140564050397,1564.36396496212,72.204268976499,117.322260417309,1841.16869520709,0.156527855591284,78.7223797057855,4540.84456098842,0.156546988812964,326.943340852142,0.156533232529221,1696.62456463651,870.690526421636,0.156525742466259,48.5266537324014,2241.018603494,0.156490876298288,1822.88683432657,0.156517105712424,0.156527808040236,0.156534162532293,2760.03867560619,0.15653741158608,497.347084936109,1187.60876418138,234.57730538572,7.92317160469992,0.156571823059294,19.7169477102819,0.156518567496037,0.156497031801129,0.15650113511925,2042.24302739577,0.156503913897256,714.393573807794,78.1253596853914,12.2324125888618,39.2999372574397,0.156544094181557,9.2983485841678,2294.75410033856,0.156553906162273,1479.21936108218,12.9951525944958,112.351366025142,1585.15956692983,630.474545985124,0.1565454824983,0.156574796905485,412.690098717319,0.156540004834231,0.156519410157319,115.110125738375,0.156578181667631,0.156381423255229,2731.6454369164,547.135207104182,0.156548034626835,0.156527313028183,391.425848965239,702.931869554003,0.156552842411904,0.156521663707692,0.156544649601591,43.0443722611726,290.93775670404,664.758812252446
"Signature2",4443.94953384633,5183.18182064182,706.093467290231,2372.14688903654,90.0367767966806,2828.76237299697,6789.90251557383,323.474044098851,73.9157422059684,1843.71171388344,953.266227760192,40.4154250327036,4293.11988949651,19177.7470615266,6338.8001557825,550.737989484191,1390.24343278094,3478.81909858134,11291.5961195319,16.418398841729,128.079688370816,0.156413089479931,3259.945581701,1425.10803582258,20316.9285414725,39.1218300737679,2021.80669262841,0.15650432149005,188.561518823759,2721.67146231261,2265.40618868095,67658.2701503435,675.759852579369,5770.31385967522,1171.10190653938,276.107694549687,5077.92636500038,0.156465779880407,679.072216632547,2013.68726941791,458.28011418136,0.156377816498599,17.3413150165105,810.775271618125,1578.42202284681,4235.43870017517,2989.72620842614,257.405152760768,2923.14191106497,48.9475553053661,3024.48108657042,664.060841493274,80.0705983429396,1478.7171010936,4789.57963443601,186.859905327283,1835.3778878974,402.297981576086,10833.0734705431,397.91937983814,25090.8165429061,0.15635802949495,3085.40251239073,38.6651446051736,0.156461045302408,1767.1221660883,2089.53099459311,2093.5987804026,2426.00103873145,5183.19231191653,80249.7885502092,475.652056192518,2695.04674372477,3241.16946672697,934.957016125694,0.156288364062677,2099.32093905032,886.256994740268,15299.3722109987,418.749789038809,80.4916334912932,135.170971017895,151.386494976695,3697.44717206274,1820.27438500094,2563.53653517598,604.14779577537,8466.6991275089,11341.4841540457,1809.5670624371,25336.0852925464,2772.12469216789,0.156568969562514,179.119569881881,9975.2714177313,0.156334937985875,409.151203549502,4643.79521825539,2763.04504317022,1916.31710582435,843.271175662872,4310.50824863684,1063.39502974186,37495.9757678677,1605.94450921798,3052.39480085769,147.952847287711
"Signature3",0.156542057744169,0.156527754006017,16.9284628932759,809.50651977922,0.156388586674824,97.0208825431585,0.156524973321802,689.461755413554,1042.97243979844,167.020172343472,576.199553043896,232.374863040725,101.652011059197,12.2229533505491,0.156535706446373,0.156543972512379,597.706329161228,31.7522412181885,92.3605283390631,2561.03658534411,107.864686838366,117.478359358087,165.308341054264,15.3564112941948,0.156548008278765,0.156445354273336,72.6544540499696,0.156459342952684,473.777971238623,0.156547422222035,699.789919436751,0.156508104336465,443.035209097318,11.7397885306447,1309.9177282456,704.482157319017,103.305290179412,0.156407636156654,1473.18478866634,52.9421680494898,120.233916619215,742.451423817454,0.156343895882783,53.4653164590089,27.150447581493,285.124398073636,6120.33079151041,1408.58438059523,313.681545452029,36.086266319191,168.80472270187,573.295050775576,260.299529247052,1073.44696207667,161.085216124505,297.236711455396,0.156548532071891,603.083428723199,0.15652933601684,92.6213280441588,3149.07033273023,889.547797975093,143.935957670582,133.922798663437,22.2171161018913,78.0402412215299,370.208269866893,8.77064873025843,288.787730943672,134.942428257773,0.156491221009962,0.156521406804414,1952.52698680326,345.011863549909,923.56191039394,0.156419273865089,467.263536421984,181.104644075076,221.035333019173,423.481061456297,277.780534523894,47.7624901991486,355.463397431824,957.278390068105,57.1267655831304,2815.51557246882,179.174709448974,82.0626820377202,23.1256034911562,1104.09096548149,76.7486576123539,437.373674018045,87.4109217287755,479.258269775945,0.156474975928577,817.543923148711,0.156522602373612,32.5536036702201,503.707543048185,0.156531162700123,73.9137658105617,140.170940123988,74.8134249469973,57.4646351717909,83.7177953025263,561.895470702796,20.4130352198447
"Signature4",0.156527163278488,0.156529072195782,0.156456336687863,1002.9446025353,204.576792338114,62.4617144375986,0.156489370597006,1338.75989063115,838.753239800612,190.914809174814,0.156492325413217,743.171599564908,694.895531107373,0.156576865502442,0.156522414159813,0.156561479976293,243.810957787385,857.592179385726,0.156515951458126,2177.90076932097,656.183004730538,861.6611682549,0.156551627478387,2773.10915750636,0.156500036484446,246.190157061173,0.156535315424517,384.697459569348,1358.48751477908,0.156520747616539,157.405566045594,0.156537588628084,2223.8915603668,0.156537083416554,393.691580609564,0.156486799681231,0.156586108279533,334.847626285702,0.156540373964979,0.156546162154012,621.486753122097,1030.08659289639,371.408198962807,0.156518587663432,657.893044030824,37.3805282355218,559.121640468888,5207.58205180243,10.1924499765141,57.7066277014254,0.15655444505865,4593.77851722768,2507.82209696574,0.156542014025729,0.15652174969953,4774.04721231268,56.984351374136,922.609986271255,0.156512065938276,895.732494011593,127.058101382093,409.637868839173,0.156546741627,1240.37973143035,1573.08873694869,122.211037691521,1677.67421276308,0.156506906886801,2809.49988022214,0.156928029491813,0.156517304437985,53.5402599430067,0.156554206289477,31.1143305429542,1115.10575859391,126.475670264406,37.3734732528856,73.9745917504761,0.156518493522384,0.156539496559627,207.961307232378,101.749956942209,731.679421671472,278.190731440979,410.462632557142,4175.91551546526,833.209285359617,0.156530201343491,0.156489985287353,0.156541873377196,0.156545633184478,0.156523610636411,279.312473665397,0.156507807839297,0.156407638326357,848.248707077609,288.641455320137,0.158314922627957,285.191191408204,2.61251810316003,203.58413187857,0.156542253984524,34.0326390219543,0.156514791103325,0.156528302637171,0.156503430308276,403.731881997094
"Signature5",12571.4978736645,30388.764788669,15949.5608857007,9288.78576572784,0.156359789058939,5679.96751493234,20882.5741461398,0.156452898838143,0.156493196458644,10034.7282408467,7290.23785054779,0.156425120089981,10558.4031689533,45553.5034853906,13220.9409815369,76242.7504093137,17550.5110404344,6368.94416838485,14027.891740332,0.156545059979093,0.156426642269948,0.156412295020735,8645.28311832949,4229.75484283703,30455.9032461337,862.79164588716,8687.10924397253,0.156529027966522,315.927950416181,6253.7436548399,64718.4228169702,19754.1071201233,12443.64163857,19822.615757922,9710.41591096999,7713.11264103711,16725.0577058269,176.728341826535,8099.53816873621,10045.4307531031,6009.69661385374,0.156444175697024,74.3443462419567,4152.62613491717,11621.0875485393,25694.1270485271,60743.8232242914,0.15639510727438,26184.7503677251,1384.54201949771,16462.3241147436,7.42603294015651,0.156463428786861,13909.1536260816,21243.1088956935,0.156474090952205,7542.71492990585,0.156469076650735,21989.1500197737,7583.59405662726,52994.4862640394,0.156367638488128,22820.1201044278,45.3431966017413,0.156478457543987,2037.05433285952,7816.18901826017,9826.79386871714,11755.5524493448,13396.2149058508,44688.6839937846,11674.2353427181,22389.5793903428,9000.18239639925,6711.28683092214,337.07545140653,5997.34586871279,9543.12461407487,35137.944414994,11088.2342779859,0.156474388436813,50439.5930626442,0.156503687388019,5846.72746873973,8241.69714192339,4088.28369673783,2884.33700985217,34883.603149053,9775.02418003602,15815.9339676781,24049.4397655266,15013.241490175,419.792211018505,6178.25399056057,50160.2677192711,0.156425791607495,1095.75796654501,43035.8532590094,9933.06636968862,3753.30511528205,5198.82290686285,14692.3990383337,2807.23281082251,48355.9234372641,10371.088862601,8172.1358032799,0.156486619327873
"Signature6",262.003208461784,368.67216051709,720.522805880789,2251.10595919647,278.387161483193,0.156500247637001,1021.38949761867,0.156483704597685,181.236167856978,14218.079008669,12280.0729657198,0.156415673379193,47.0941655563626,2975.57951757657,59.0088487287723,15380.8625757874,4105.96086884992,0.156528913430602,4652.819091608,0.156514275207133,0.156453616353521,64.2416294022031,14.4051066416516,11.3794108507364,329.765561560588,0.156476505925029,433.139007596302,0.156442707182368,154.370855972191,0.156471834089405,44485.8385699679,36.1647183739418,32172.9302895567,8599.44474245962,4295.47163626136,49.7759598525135,2169.63523442477,0.156369645895969,1574.39891548897,2226.24942951655,2433.57530585841,0.15646218610929,40.1181473623013,3377.2527069956,0.156595217867388,9862.20396520132,5965.4409315513,0.156490255235072,2764.06719224338,570.969420993342,6473.86698180209,88.5434093391814,200.857317428458,1182.03820047966,392.162709927721,0.156494110803428,6560.01255775155,0.156463202401259,2664.82527168061,428.722148943847,23416.6660114532,0.156466107498093,1428.10815191512,0.156412876483324,366.178221159172,501.796940072954,4186.63908397201,81.8997324667973,7186.39099680402,2260.53699155942,1456.32482897857,294.291508558852,5248.82991227989,492.166107757245,2286.11777557904,0.156416569262366,2206.61883881654,3935.04838901317,39586.6000979886,1211.02573514193,0.156432649345384,0.156517818240261,0.156480412067177,659.737968682883,0.156542154288666,669.007572256136,2018.03408837042,4577.79933518032,86.6942610774519,1646.51817001126,194.453036227276,6611.96004427884,1983.40980764759,0.156475049598218,95.5679652735126,0.156424073335482,0.156468744849421,80275.9111407586,2668.52991896985,0.156504525747098,2023.17437382583,2058.22776316305,801.632974090965,3291.55429708023,5437.83909925414,2258.78987481325,27.2853418998475
"Signature7",489.964720104996,626.989797581831,309.85988631911,169.276925894227,112.986237530101,1217.28035320962,28.0027796119761,40.5565926429984,864.445412982017,702.487326275766,0.156515430670216,497.043210657295,571.50763168411,1256.47571152396,111.650125929583,332.697598075656,129.100963832886,1128.94041574717,858.150193055415,0.15649950656727,218.396318399308,593.110012293539,609.267332843669,158.211586363891,0.156492195761786,0.156454965583712,42.2443503860679,27.5999469357452,275.863139685959,134.311663574398,328.804000309286,0.156430836596909,0.156531810471597,446.459208101714,823.707137511812,277.397490937512,15.9415799993675,73.7703426690836,59.9566530907605,246.797392309163,437.747853133657,1444.91209687514,160.120275201873,108.106417204695,477.293278251188,306.719916925751,181.541117398219,93.2210917223339,32960.7195143302,189.221566802886,951.61421552846,841.496877150694,16.1598307837537,451.576036263568,1265.92736829782,885.334166513631,0.156493716173372,131.913243987855,0.156675128799065,681.597176644972,285.415331790537,91.2821589500399,514.357030203008,731.835781362362,319.750210898211,457.832537846453,425.775205223414,490.670972088861,473.192988723936,514.561263518577,0.15649590463965,0.15651973277636,382.065847654981,622.48295468258,1288.19090610014,411.773928283404,622.256819725999,381.972812954526,59.4845452781323,748.290083860134,688.74994238532,0.156537288918186,906.610879697959,747.295093000499,1016.93416227826,528.058304828026,0.156616864385194,532.325894607351,297.22367136532,301.167218255704,0.156518183524216,34.6976696812091,130.33022306532,467.502897825776,668.369613254516,345.353458319259,370.195924304918,773.278521424648,864.938618856594,445.500603328806,194.836493348558,778.05377041699,493.615329364193,623.424956733084,498.967684163482,166.80790226586,810.601898252538
"Signature8",66.320893102927,8.12229290112625,0.156476450242881,129.810780504711,27.9708981808031,0.156504541713505,6503.75514503655,0.156476643357788,92.7663886239368,1694.61332523407,10414.6456176731,0.156434031758147,1871.75109782606,38.7805455882829,0.156494835597297,2223.95541720806,5912.79048979076,173.630396409367,0.15805399514812,0.156514261789419,0.156437094429286,75.3930718872633,0.156503697639534,0.156518657251945,21216.6365544965,0.156432341453035,2419.07382545119,0.156442077784569,95.8409138717008,0.156478680525186,15890.6008479892,63243.7102592681,1300.98998514104,376.693418770542,3693.81021826386,374.819714097938,953.410756831472,0.156400541724698,3184.11417615502,109.054005932466,24.777143090748,66.7691154614215,0.156343770897074,224.706040171991,0.156485490996829,2809.09812974191,13267.297365847,97.6280703517775,3209.09015551153,149.547601488547,420.477818027041,848.038638681746,114.370666730073,419.8848850102,0.156521688295767,289.258873340024,1406.0225322094,0.156474120634673,742.693325913748,0.156519611075981,36557.7624954826,0.156433933456696,177.266217193795,0.156488190597204,171.273683538836,179.294939186834,902.837625320999,0.15651714146067,1335.11567592888,42.142035334379,90948.4591092677,2930.70208306591,7190.55180183711,845.50690243926,145.09381962914,0.156399616849719,1559.83847797501,1262.80797264804,72006.9769875156,0.15654085387527,0.15642392442239,7394.96971621317,139.591305707027,480.829196154498,4364.69481941527,1099.63926883558,329.471193474338,0.156617753198582,0.156551126312218,556.864172225093,7505.3124569869,430.121194608411,1755.40444452241,0.156508774728638,0.156413928882674,0.156435986076861,0.156478688067024,5157.21558984189,2526.34681227604,0.156484498703127,0.156517037354847,595.866672710004,648.842568132535,6585.43284356336,2080.72783800746,779.066077435657,200.120369956459
"Signature9",0.156526514800486,0.156500501528509,0.156493456451473,840.223101112405,282.921026317892,16.2804177143767,4585.14752371537,270.098702559131,846.703630354732,0.15653943564746,2118.89875859411,85.9813934568021,0.156620302917469,0.156492780563589,0.156522067432271,3860.12116007825,33.9416468605089,0.156527383965963,0.156504415568925,740.482949198918,0.156438830078041,372.221214673603,0.156517506533919,1933.82534318728,1012.7659377207,256.016665520622,193.93482509977,53.5792133913463,625.017409484795,0.156528006354364,41.0111302217158,1071.0689961518,4572.51821178041,0.15650993927237,1091.22671854838,756.563234907095,41.4032801592377,0.156401562451927,0.156607954472584,0.156519353393005,148.445976589692,571.568477734112,65.915460648571,0.15652148351595,0.156529386076887,14.3380441539476,3373.2979652118,195.879336975061,0.156561281891391,331.155211689292,0.156493118810412,1397.14816701094,596.699647867298,18.8569629217021,0.15654027229631,33.4129210143024,1212.21030533096,335.592050448976,17.9854187661828,0.156518794972832,234.74952038376,565.203688620467,541.848276880931,46.6782672008032,57.5310852848565,0.156532369192643,550.562377025807,213.05954490376,0.156678701400245,0.156477009997505,0.156506765379767,884.573039999755,450.091846965457,0.156499535859195,0.15653526588439,113.803330861636,21.2769882413102,455.943268670574,1204.23717336764,798.714325858596,148.95399963112,11152.0102190553,296.630768086938,0.156558240172192,4042.01002906924,188.280945517979,37.4143026907316,0.156496674539761,0.156556279772754,73.6677819422766,4546.52522814687,18.7956879068319,106.095521022045,1019.77100654509,0.156382790254899,0.156479324938579,45.4946338138993,0.156520610703221,0.156520136520529,121.265490088888,0.156684402557142,0.156525471122542,0.156537071001618,0.156503090273771,814.16699036307,23.1847682932411,333.674568452848
"Signature10",5109.61409668441,30953.6130365521,9608.79708004851,9900.69405579338,0.156366910769878,5975.30170177374,17043.3350649228,211.89091457868,218.435047856783,27341.7483479647,12490.6236009575,0.156401529047877,12772.3798926483,32759.6861537506,23094.0409214446,3054.11919559686,2498.44763854135,3971.27019199924,48222.4600839176,211.171087844784,34.3993683821248,0.15637415334042,5482.94477459621,0.156544629986762,42119.1579376899,225.716650941133,8339.19190954533,0.15650355154449,0.156493459238157,778.700318056288,22222.742843332,200032.763716232,52373.3326869786,24163.6724034604,10147.2411048045,4025.83142146445,14516.0413290967,189.468930431686,2764.22718584975,7667.03297675996,3872.77717411428,0.156374772336979,85.3178451359683,9316.76026916874,3004.29776509111,14631.7683398578,42453.5606120791,0.156472766151898,14885.7576920318,806.839499539703,11890.0804909291,0.156527219025975,0.156458838439343,8397.23514873383,8556.95233163535,0.156500100458953,20846.6276748022,156.260665240153,32631.30869622,2829.80960593771,41082.2062129787,0.156334029336563,12535.9932484812,0.156484202797271,0.156476135034391,1656.50058395523,7367.1096500311,5196.15625695718,16385.7739752203,19334.3108774512,99067.0363961164,4356.54261041683,14349.5665256283,4660.87964616982,2600.11560540468,204.023681835615,6470.00788677541,3229.80518123743,41614.3822293897,7408.32329558351,0.156485619878222,191.810241974342,61.0514566920986,3956.30698354587,6177.49609504309,4929.3897873671,2992.41248647134,30308.6804498811,12309.9198013511,4761.95959182417,47275.0670061683,13079.7122440954,3206.9374922015,1034.17811501247,22457.8394456521,0.156320065151114,106.702724674647,38623.6230723355,6387.95292908763,4936.11997749558,2847.71435595708,12270.6165956159,1206.45143674483,36294.4463750127,12256.2501492245,5239.26369572348,0.156450373874423
