"","Lung-SCC::SP56638","Lung-SCC::SP56537","Lung-SCC::SP57586","Lung-SCC::SP56541","Lung-SCC::SP56553","Lung-SCC::SP56771","Lung-SCC::SP57941","Lung-SCC::SP57818","Lung-SCC::SP56460","Lung-SCC::SP56474","Lung-SCC::SP56704","Lung-SCC::SP56533","Lung-SCC::SP56730","Lung-SCC::SP59245","Lung-SCC::SP57024","Lung-SCC::SP57933","Lung-SCC::SP56754","Lung-SCC::SP56827","Lung-SCC::SP57084","Lung-SCC::SP57538","Lung-SCC::SP57735","Lung-SCC::SP57669","Lung-SCC::SP56566","Lung-SCC::SP56569","Lung-SCC::SP58342","Lung-SCC::SP58349","Lung-SCC::SP56644","Lung-SCC::SP57629","Lung-SCC::SP56941","Lung-SCC::SP57619","Lung-SCC::SP58245","Lung-SCC::SP57251","Lung-SCC::SP56502","Lung-SCC::SP58668","Lung-SCC::SP58101","Lung-SCC::SP58991","Lung-SCC::SP56607","Lung-SCC::SP58326","Lung-SCC::SP57267","Lung-SCC::SP57066","Lung-SCC::SP57901","Lung-SCC::SP57651","Lung-SCC::SP57450","Lung-SCC::SP57846","Lung-SCC::SP58612","Lung-SCC::SP56821","Lung-SCC::SP58882","Lung-SCC::SP57189"
"Signature1",7842.65554459877,10845.2176543631,4663.01304759248,12493.7127504907,2277.52625404607,149.893065692716,32250.5241898353,21491.4653589042,1515.33260319064,3.59019709382861,13429.5362398131,1755.00826279921,4065.41753601251,8755.5456134453,2425.35525737584,11249.2427348966,4828.10189983294,14922.0183271418,4946.49755864059,1423.435634029,7321.07296818968,10040.0794540293,47.3815813340983,4821.00341982238,3923.53561438186,5129.66044524867,8624.61816355641,1134.87991307703,1.66210821966286,17124.5585007541,9830.91991661434,4674.2663660693,7756.9915101282,7990.78022225277,3265.93903545339,2039.88208156199,1849.23064701587,20562.6323964586,10866.4393957376,14168.1698722057,2320.70667346933,298.889097904679,12.0834034591156,5278.06633531799,1460.55409600815,4595.4822993655,3.99364202792449,38764.079777221
"Signature2",4419.79960193504,52.072735097261,59.5692915593174,4119.15350237515,40531.4754112149,256.744708508835,5.5501540073064,1921.01953491017,6178.21120394991,2127.12418213776,168.110365191914,283.615504810476,242.490201931133,10785.9395214828,863.358539798792,3356.17487898298,2909.39133525976,880.641442633217,3247.39942941516,719.823535403896,1774.91431144719,133.753235971461,9793.7362666488,1399.76262357832,6560.66027205958,82.7849516466213,2351.37176372083,174.297889023115,1662.14836068991,185.74419333483,586.747608924866,5653.99522908298,4361.24630003317,3740.7376002992,170.931798304656,861.327796323559,916.795625529765,148.74189497302,896.44091181786,2495.39631731138,424.603248768546,690.103126814416,5940.02717494937,16866.2422003412,120.395721640609,100.726345936576,165.091438556578,4184.23075532542
"Signature3",1038.65639031242,691.583185003238,3534.59204227429,275.373413744433,993.566108350075,683.182839113299,420.634512980299,5.59744413831019,1185.63485327253,2174.91184936952,2246.72874094751,1426.64097702756,1970.93286643736,3483.70062032057,524.296369216499,4556.99217937165,824.704317971792,1945.9620062133,2386.04293459483,2857.78679493318,2404.90450165856,3489.53061988568,5.14820221868171,2584.61005887307,778.063489606085,8095.47691831903,2045.95517119846,1179.5630311866,2.93581908161576,1173.92333197899,2416.10637092942,2662.27985177636,1431.16883572611,3557.66990104541,3408.34768803925,1878.47395658913,887.579292584053,2212.75707184662,1739.52708073647,1054.03840513446,2220.07025369414,2344.06530894023,1153.93495543945,72.1124928604499,990.347910181336,1226.58122442738,2519.81639807219,525.301873808573
"Signature4",1272.80547553204,2776.84959228319,1475.47706301959,247.781863471253,244.516528407431,1656.10806012342,303.141052592911,3.91816558139958,2538.37588784183,1056.52339613511,889.324071194216,2129.50389700809,1629.05739316693,790.357658101258,1800.09445995218,1364.06227734429,2323.75911161645,625.862009995535,2670.76634065736,3146.12529594671,2033.22380349505,2524.3391384767,79.4916174142241,2260.36897120075,5982.93260098361,3075.00661088412,1641.5333743165,2768.94923987754,6.63142843972608,1990.9526912008,3917.81114550111,3354.58282101841,1958.29692074872,2043.19622444753,4520.12778897815,1664.38868419081,1730.91438208545,2446.8923604601,3676.23728023849,1035.9847972748,2203.06075984139,1334.15971750492,370.228234550786,664.068000028937,3804.59548312861,2064.95486367741,3302.39398348746,2811.78389104092
"Signature5",1238.86838502808,1614.44315322377,1961.50440901197,299.0457716188,688.680161369806,373.194762612869,322.058937544196,6.99971538202363,281.073167351557,78.6695667222992,2620.19710377008,1326.95745567096,1682.47164854935,1358.50135021736,1133.0199235065,2020.3382121817,856.563424308067,965.194255839114,1606.93059922219,4376.22664041528,1945.22536088744,3459.13151346584,12.0607208571615,1701.43270723332,1027.43640150516,5883.56999009396,1808.68424393183,380.872920123147,3.00074411553802,1079.22679901053,4057.8092049488,1847.82825060888,1256.0182324628,3161.56932658289,4208.26654760578,1090.88894822964,780.739911434871,2303.74812427536,2092.53099250621,1593.48026759177,1145.11794755803,1418.48802533491,129.364709295405,1078.06296446788,981.330820985635,831.493246260129,921.274226966811,1590.88301505806
"Signature6",6189.09505975211,5567.00335164944,1732.96535255132,7966.194349618,20022.0382238401,28.4292255340035,16182.4884182887,12679.6881106245,3587.02645485184,205.452325494344,3980.90422082773,715.558205926737,1919.86325871148,7221.7073892206,1285.32993973188,8295.92006138738,3510.4092855538,8098.74125168626,3549.08321167535,555.21203466229,4087.8834983015,4770.30028872919,2667.82540987718,2966.50560485601,1827.59063192311,1420.59140199959,5748.47498806326,2858.34545961989,2.83646349598534,9492.38169003005,3634.37975608843,4298.18508953284,5255.29760173298,4817.18160660921,803.880673184302,2094.05501748291,927.710467341797,9051.01500920881,4743.62550250539,9126.79401042029,2246.77540641662,499.382360658373,2271.46126126858,6451.17254744075,30.1727190590651,1313.67078614383,9.16954599196535,20382.8341296891
"Signature7",2947.35708432906,1218.70696882595,3821.77113508283,1227.53794277602,4083.31298283256,106.08603322255,1734.50553926309,22.9605031308183,40.5910689037387,7.83039534816591,5776.15312015684,842.208675540249,3467.82983218107,1510.15246794631,1220.45339104113,2623.84418137406,1269.07399909806,904.188962713061,2350.58593726773,4232.86225103977,2875.79650976924,4224.44378017236,5.48680598523606,2271.48196456452,1413.24352238849,4326.26810576355,2582.24957842831,129.310449775641,2.1670890794943,2448.97822151417,4784.87865876933,2996.82165662939,1685.35731994225,9479.63900079348,4617.85508809107,998.927202896652,1014.3908649901,7504.37507804709,2949.83552316632,4265.17120182439,1063.42474985139,1506.26848436413,35.2432893873943,3211.32595154966,170.558846422394,1520.79335391416,540.307706624215,7673.86068542563
"Signature8",2706.51266609236,1966.94312335845,4345.07012838502,177.809955604126,276.652794231749,2472.27949865977,221.788988405595,6.29359813223242,4652.69282398132,1254.78926181087,4104.83656651062,3186.58133428819,4449.85976382516,2906.67893005153,2824.65216512544,1115.47124007802,1209.66711014596,442.537391188543,5179.11358961701,4223.79614197978,2289.11134865507,2211.81577703854,1157.97660434982,1853.20388939517,75.889456594806,3565.02259891265,4831.9973306952,6517.71268237053,7.52910033390279,852.939303921219,3102.77833127342,6186.4912984504,3319.57231302516,5349.27092237451,3123.24304883048,4864.28965615444,2987.86930068901,2726.78880591068,4100.05674116173,2831.53790227456,3947.23810750738,1719.69516805967,842.31546948903,2255.55552413899,1553.48868114155,2281.25701836732,3911.67567599843,1124.81354060797
"Signature9",453.118595727587,1441.48204362479,1541.41799073927,492.537697769495,159.242866144064,845.567198226049,753.427325894677,32.9485344610556,355.729784477213,246.518020239494,270.461069919803,1018.33824172294,966.425589229084,351.731006649987,926.73634242979,1559.08187182417,1281.78779391435,887.184799055032,1143.36861367265,1444.21844841171,1171.82684268241,2327.44050399299,109.96820535706,1348.41359189618,15606.4561900842,1746.99999198568,942.990707898695,1172.87940610744,16.2705150613702,1766.65103329084,1903.4811187511,1068.88431224944,930.129427070436,643.453228456582,1350.74925809552,1019.31052804539,1367.02379015002,1696.47508676003,1175.97559495079,1047.18972493482,2037.77532348096,768.855266307978,161.192211688568,509.637193199763,5246.40182907489,3812.62570373746,1408.58130702969,969.263946362463
"Signature10",4188.9637776674,5754.04225983104,2899.67984947393,5379.437407698,1334.14232073834,46.6901634493166,18403.0563213573,12697.0957466229,550.562741312477,3.3020622536289,6174.46352250127,1257.76651710159,2997.19503264512,2515.39232302006,1946.19787674239,6375.11200756673,2198.20772677652,6254.89159728259,2842.73449948378,695.188019486995,3197.74063258643,5922.60973453391,18.1176220810153,2847.38496266283,1081.29783019308,1833.91822815981,4661.63591712344,3066.19163153588,1.58796860630591,9446.89818380063,4218.67011347068,2221.44014028787,3971.37131693963,5467.37779595608,1364.20423833567,2401.99800538076,1202.86900122626,9462.87240123008,5847.08213691644,9990.12859547089,2361.06532009446,354.732949755565,19.2916413927009,2191.31587963799,233.378181597876,3096.98526784666,4.71380833645437,16931.866759996
