"","Lung-SCC::SP56638","Lung-SCC::SP56537","Lung-SCC::SP57586","Lung-SCC::SP56541","Lung-SCC::SP56553","Lung-SCC::SP56771","Lung-SCC::SP57941","Lung-SCC::SP57818","Lung-SCC::SP56460","Lung-SCC::SP56474","Lung-SCC::SP56704","Lung-SCC::SP56533","Lung-SCC::SP56730","Lung-SCC::SP59245","Lung-SCC::SP57024","Lung-SCC::SP57933","Lung-SCC::SP56754","Lung-SCC::SP56827","Lung-SCC::SP57084","Lung-SCC::SP57538","Lung-SCC::SP57735","Lung-SCC::SP57669","Lung-SCC::SP56566","Lung-SCC::SP56569","Lung-SCC::SP58342","Lung-SCC::SP58349","Lung-SCC::SP56644","Lung-SCC::SP57629","Lung-SCC::SP56941","Lung-SCC::SP57619","Lung-SCC::SP58245","Lung-SCC::SP57251","Lung-SCC::SP56502","Lung-SCC::SP58668","Lung-SCC::SP58101","Lung-SCC::SP58991","Lung-SCC::SP56607","Lung-SCC::SP58326","Lung-SCC::SP57267","Lung-SCC::SP57066","Lung-SCC::SP57901","Lung-SCC::SP57651","Lung-SCC::SP57450","Lung-SCC::SP57846","Lung-SCC::SP58612","Lung-SCC::SP56821","Lung-SCC::SP58882","Lung-SCC::SP57189"
"Signature1",3081.80371771291,4331.92197089679,2473.74538449293,6020.84454738235,3380.26531536028,4.38147522646036,15625.7445808266,11461.5739509277,295.136452283429,23.7063486616786,5442.71732940184,506.765768963799,1703.94140020488,4788.0488229711,850.262066245553,8038.12883558249,1888.58857917002,7397.97138615836,1392.63015500225,1288.88523297015,3701.35217094217,6353.68454202098,12.9902605129082,3032.38626462631,1280.43862104205,4668.85753273082,3160.37484840861,88.7476119091559,1.08335735590409,8874.01041514139,4724.19867085396,1336.87821576395,3079.59804838508,4255.19422149819,2044.35149888433,555.490507641525,301.559574915735,9113.29194409416,4029.42510403806,6804.5171171358,1497.80969341794,654.76824506333,38.832966326899,1460.21387830819,51.6414686224968,1289.92618377909,4.36990825903705,17440.6396504139
"Signature2",5599.42682148703,5737.00876819118,2109.89855061161,6301.81146958197,1133.01683816146,72.7928216659132,18449.0554672411,15988.4937806214,2485.14818035575,3.1406413924133,4893.56071507701,797.091116411003,2189.44442121904,5553.01634299336,1208.56941080452,4608.94442054811,2627.36933940099,7681.03228040981,3251.3209608518,302.454308025543,2732.86637450502,5762.13102216198,319.210074538157,2288.72825801314,7439.07333693838,1181.80490644922,4725.57025605064,1563.43156689637,1.2212922693995,8985.77049304473,996.826056382244,2714.41289819048,4332.97366518428,4574.13908020454,348.186562277932,2002.05183399744,791.768793133271,8291.6148018033,4535.72827574389,10824.4333258384,1618.11952542048,328.308099188111,81.295374539302,6098.73068270837,1086.51718714539,3560.92297174988,4.31555245202384,18847.1098749024
"Signature3",2225.25870708002,345.988862807105,394.639096047784,1450.01478151068,11490.5491093127,72.4089331267447,17.169322140825,116.945149077161,481.194282002261,106.234058573345,783.194470478974,213.672729498692,637.632563471123,3304.26152739691,629.084365882188,1688.22796467228,1311.11801715726,1212.26848095258,813.831444216488,2142.11366720232,1989.89860337766,644.188420717718,389.906853145575,1784.53967497396,2790.67302042575,420.841033121766,1229.92561679442,49.4457613811304,2.6398646942697,599.462654221565,4985.49228950467,3539.97965730178,1490.21666970197,3343.83167826209,1423.77812697172,336.452126626394,394.888490988224,1040.86880193755,1099.01334025591,1533.28417045518,148.77179401638,910.813546884369,513.094139803419,3713.57423510974,5.92673707109464,54.6622278137845,693.52527111036,4563.51561983272
"Signature4",639.828685053118,2144.07432585806,4974.73603356351,172.866774726377,319.400541238628,2463.13635185739,40.6720703537867,2.08969350205419,3304.00166290202,3788.67935065246,3336.56482531079,2758.01367745542,3724.76368788086,2936.99001446435,2275.3491098309,4557.98392351,1121.24765543562,2499.13111430733,4163.75978937929,4509.44136184696,2870.74670623498,2920.50495334132,35.8372650552009,2699.40819274249,73.0819270429936,7781.76970314745,4535.7092860047,6858.29966633016,38.049019724773,1270.2069587623,4984.91703655125,3880.21590537899,2620.89756101652,2529.91746047578,3547.59588435728,4182.80556116158,1887.52454149897,1899.07616332575,2435.24220937786,1821.48280297933,3950.7554277845,2390.25486675012,2595.78576072828,44.8738500737196,2429.31116832247,1167.99597618884,4482.41140457763,407.87027834298
"Signature5",1455.6602753195,3900.03562218462,1950.15024922112,746.384428711773,99.4681805021861,1377.18529063822,1557.22953319864,12.5545159912871,1788.28744393347,25.1852313287824,4906.34850164268,2572.03056907864,3825.85357244837,1490.4257641814,2243.38052289414,1333.17389596482,1443.8622014222,1275.28300365203,2981.38513720179,2869.25988251702,3029.01135641858,2362.05277692396,150.575016816308,2102.44704661042,662.127817833075,3692.58425223735,3068.00262751234,4723.06860672108,1.59180004233934,2716.45957587939,6574.21943529807,3952.64613921939,2984.85397192897,3292.24155686902,3663.90702688117,3235.74947632769,2014.35900630649,4094.57685723267,5140.71306685513,1948.3171568106,1769.9326463524,410.249265959133,91.9237125686027,697.418145209886,2322.2577999516,2657.0441868934,2323.25465773969,3853.96646797185
"Signature6",2561.64106033997,87.9698644782677,45.4596101034501,8039.63008426325,69738.2703351347,72.0643056982996,2.4374265697957,467.62406257495,2057.75527222432,5634.67815899257,36.221824018818,110.140234288441,125.944733110601,8374.56671937957,479.175578363072,7930.19228125461,3050.29766774791,1890.45338059861,1546.3740368505,3798.86496626986,4054.55314954529,61.429703025611,8560.40964257003,2896.20648238028,7027.78703457292,79.3076823815579,1113.3351933701,8.30644330842639,3089.17279321615,126.838025328567,815.46697613159,4040.74124065223,3383.47620481987,2458.68707116208,457.264470102318,117.643237058134,216.381654515447,95.4517787253496,196.364176432654,864.704456565878,107.780956538145,1542.13468774256,10109.2259787499,13244.1673264002,2.49393818089947,3.51166730216885,2423.19285542577,3029.40172124337
"Signature7",2633.66339352458,2445.85022941191,5246.22359986858,412.311936816383,120.476298168165,1923.83810443073,287.61702725142,2.63690337362319,1410.89377941264,1176.11222097351,4007.99727787024,3236.78442563603,3540.01716777951,1616.3581662934,2487.49532714287,2788.52101853909,2393.70786417138,1243.0282223767,3723.22523820762,5706.52780263372,2773.80119663239,4548.61323338992,6.09638274854572,2837.46993774218,6805.26721830691,5731.31741578304,3846.16069929322,2889.70586142448,2.13529326582002,1789.09081502886,3769.67226914714,4750.38528199298,2864.10539524778,6070.22250766055,5352.60598947289,3079.42584582756,2869.36154633616,4729.02044581409,3485.94067944338,3458.49859758656,4023.18044392263,2099.08600789282,202.556716457341,1255.69539977746,4705.58237092886,4094.09316483445,4667.41375533325,2038.30428785774
"Signature8",7625.41075861207,9323.24118580855,8001.38975386808,6552.55724715969,513.543581204132,2172.48199293838,17543.6680967609,7504.71191363605,3336.35636316136,48.3982843511462,13889.6547816067,4382.86889006423,8064.39628516557,5212.03125920732,4853.07474997284,9384.11449429989,5439.0546744634,9184.1554439058,8208.3023239287,7125.19380264997,9118.77364680079,11003.6890456054,7.93386960435536,6948.98417645605,10452.0406208951,10117.6140671351,9855.79547985429,6686.82100927794,1.25158212613628,13264.6307607754,16842.3965872351,9225.34187248617,7771.25668970512,12928.8998666397,9204.4941879026,5254.13945674551,4023.95424191064,18580.8101722193,12913.5412282211,10685.4366604429,6223.48328241384,2481.76662247452,78.7764379443281,3487.80373391518,5754.15971975032,6126.48293526437,1957.83015655786,27335.3781210138
"Signature9",6913.49215741821,8660.7681825735,6672.76302833172,6946.07468546591,783.86552314859,488.695897219568,21690.8395212772,10840.6411776746,773.843277024492,4.08659315641861,12755.948766155,2724.728369095,5957.29727375517,5248.54917804311,3414.27725233683,9158.81175599269,3554.57431814845,9442.90784836854,6866.38771315685,2949.09844443296,6018.32853874765,8388.39270832299,4.59850163252837,4119.50897323511,7902.97101186771,5175.77130398427,9236.5903770249,3111.48609341722,1.17047173401508,12543.5891120802,8464.84967150148,6222.34094274569,6477.79363103136,12018.6110866853,4689.50056647579,4057.51725991471,3657.30795811167,17915.2816664604,10057.6287761378,13251.2735504485,3663.24086480665,1150.47975056439,13.2056078894645,3638.14813157503,2995.66026049494,6068.5845610204,75.4361392589374,25997.0633934178
"Signature10",3060.44703146133,1315.68647209557,3102.80341330184,264.303563097686,2004.1366996018,532.028174069002,175.822561167549,2.05369045911614,59.5784105845174,59.2060536975535,2546.48104571405,1805.63921971615,3927.60788034154,917.555925273534,1724.35938421948,2407.21252874231,1159.11986480773,809.24736464888,1957.10588927605,7766.25008499228,3427.33682824566,6590.44609386358,1.96488937489177,3322.93147008202,2257.30413149046,7152.52687930929,1397.00914980331,92.490634565485,1.42807349120915,1361.41553116522,4248.74181397968,3118.23208370998,1216.68952873223,8797.67081800599,7182.5007843519,985.026447059502,1101.37809455342,3866.6379368659,3862.76218266169,2389.90115071597,1383.20606683772,3231.1583118622,20.5788075408857,564.639410461626,515.464136274409,1198.90710941777,4357.62514567931,3602.06934267344
