"","Lung-SCC::SP56638","Lung-SCC::SP56537","Lung-SCC::SP57586","Lung-SCC::SP56541","Lung-SCC::SP56553","Lung-SCC::SP56771","Lung-SCC::SP57941","Lung-SCC::SP57818","Lung-SCC::SP56460","Lung-SCC::SP56474","Lung-SCC::SP56704","Lung-SCC::SP56533","Lung-SCC::SP56730","Lung-SCC::SP59245","Lung-SCC::SP57024","Lung-SCC::SP57933","Lung-SCC::SP56754","Lung-SCC::SP56827","Lung-SCC::SP57084","Lung-SCC::SP57538","Lung-SCC::SP57735","Lung-SCC::SP57669","Lung-SCC::SP56566","Lung-SCC::SP56569","Lung-SCC::SP58342","Lung-SCC::SP58349","Lung-SCC::SP56644","Lung-SCC::SP57629","Lung-SCC::SP56941","Lung-SCC::SP57619","Lung-SCC::SP58245","Lung-SCC::SP57251","Lung-SCC::SP56502","Lung-SCC::SP58668","Lung-SCC::SP58101","Lung-SCC::SP58991","Lung-SCC::SP56607","Lung-SCC::SP58326","Lung-SCC::SP57267","Lung-SCC::SP57066","Lung-SCC::SP57901","Lung-SCC::SP57651","Lung-SCC::SP57450","Lung-SCC::SP57846","Lung-SCC::SP58612","Lung-SCC::SP56821","Lung-SCC::SP58882","Lung-SCC::SP57189"
"Signature1",343.736403387347,341.119116968479,589.893846939245,355.094897573843,110.401934408722,661.753919752181,35.0279519395709,1.53361737728655,45.9212246658279,357.596836845502,18.3856071150412,327.263245578524,140.984697154341,278.330032804596,898.728534879589,273.644092993113,957.939905353057,432.059400476547,472.02318870869,1522.2269363862,1127.35444897236,929.204138701738,150.190203836659,537.820050266606,11034.6914419407,590.839079979831,311.604547516896,7.07000719957144,40.8352590776515,338.5026855339,1151.20102898893,149.861426203541,324.140853155478,137.425413704413,630.00008598867,112.603085258032,398.996481444229,287.484747265833,206.25041468734,552.494897436803,209.686613944592,1186.32346544722,449.75842218908,673.452180328336,3400.02149398312,889.547928499781,600.721912351669,409.99831803275
"Signature2",6339.12639247792,8121.21322842912,4551.37169325324,4948.00884964554,202.230866393107,412.794993541226,19455.0541652077,10680.5659906424,3673.56871716832,1.30065037346587,7737.81042542795,2223.56611162221,5069.01622859188,5027.93071891434,3243.58039450213,8299.07188820037,3199.87461618023,6532.11488456534,6401.96470727461,1231.73132266929,4991.49464851006,6595.56693372251,465.481524333901,3198.53565662506,1325.02169416618,3765.90396678247,8211.72399725195,5699.93251916646,0.93366299279029,10940.5709108688,6423.86501594459,6293.0353858406,6044.72163936274,8147.82988346869,2727.56724709833,5066.59132549877,3087.29799010563,12353.2982163694,7708.62076426795,10476.2847097701,4679.45212999228,379.960934251426,141.162735750804,3548.57535328605,1307.64204056821,4818.72480002683,30.0732148502033,18753.6579788813
"Signature3",673.643934644132,1347.40015483534,3095.02581624932,345.674556713542,126.514521003866,1163.45918037879,327.07618581801,2.21112237980568,143.549319296778,766.636773466029,4448.75791064936,1400.10673169458,1905.56035319951,841.131496857449,1129.67522302223,2346.84766776373,568.525955956752,804.415213356211,2309.52782543,1892.95731335837,2123.45043538026,2282.52997371055,6.77962383212979,1317.09930820145,221.957888137556,3847.22027404528,2175.71333743327,996.851736198162,1.92973038429059,1683.12030130211,3263.28228552876,1660.84441849378,1631.3283169294,2548.90732527302,2633.84962593077,2030.00503790117,1463.25576467446,3376.49062266019,1764.99430132221,1735.84616660001,1919.36052921271,585.318577749334,175.080317073613,339.530347031826,2032.92893926262,1783.97873736906,1112.96264884596,1494.60359851061
"Signature4",4403.58439048995,26.5451971800884,101.313164481356,2895.8761358121,41498.5585061808,739.766899303386,1.12595170348529,836.923667942377,6864.97176888021,2805.12349888828,151.975966906287,455.163262903665,465.527712653988,10781.6908824224,836.143970973727,3366.04100597999,2121.96894238272,551.205044484505,3536.92799607388,508.056977392883,1950.90210326317,1.25617624257014,9703.95055739647,1074.40964526853,3346.71810817962,1.29779282858512,2779.73556711272,1525.43191136745,1167.18997601345,25.9931900662577,100.772415431124,5800.87496182482,4208.20006300297,3361.97515541128,8.33104879393114,1807.3039409096,1009.19216173007,15.4603597065098,711.83828118101,1976.18992485041,687.023138987441,1383.42264147962,6501.52560047395,15514.9572674825,45.6492726518091,136.23733328797,222.111892445262,2525.11987605149
"Signature5",2190.1752329293,4229.43730086734,446.481737609174,5259.68572435905,967.834717948368,80.6132835105151,9551.70076848057,7137.48086209306,761.437057384483,1.29436142745392,2686.07094766498,766.130065999894,998.51848806617,3079.74405404308,580.13691554851,3489.59589737862,2667.25899248094,5579.19907509507,1890.03425378788,483.948518502323,2404.0694071358,2618.53497056422,278.875695427921,2021.39105497182,4189.58342145958,1943.10634020494,2034.39098688154,44.1635418420567,1.11950431917771,5987.51969548267,3324.06662549218,2635.77730566653,2865.40484098749,1202.49236103743,871.926333954821,148.869171330747,638.338551501023,6310.22411922647,4890.35308919614,4024.51381940452,666.540394604904,39.8744070645209,40.961740740894,1763.86835807615,587.458248855662,780.008539325365,9.72440499523338,14201.9259242268
"Signature6",111.166190769739,358.516040619965,1666.90820816364,226.080812842448,333.377881658782,221.808990676188,305.743245065232,2.21575818891047,1408.44052423217,3071.11887492928,639.525009315744,607.28474502346,247.083713939965,5531.21192291783,83.8361818323239,3563.04961084157,310.13686643749,3641.1023829741,1327.01989828179,276.579493045925,788.650411167723,1966.31457107549,3.15546720953712,1055.84501700194,405.435793310662,4974.56256862992,1604.0721241112,695.065546638654,1.11176150300221,873.58765781477,532.718162275762,495.436300617067,1066.42643671851,477.139635663498,752.963790104484,347.170331364861,68.08949039443,428.162360427923,901.430573027269,219.507904628748,1261.16414190623,1615.92038515964,895.950741731911,24.3302149712523,1707.2770152664,283.642122878754,403.034720041646,197.388156635704
"Signature7",736.077317404002,361.745075231519,159.653368044322,716.230568074894,2972.7968126138,27.0671749340076,2.04492654053799,5.8343732759868,1209.140018013,72.1537125442703,188.484333549831,172.537349740584,248.659205726937,1594.97538001048,315.368866436448,1710.73974949751,508.606007081457,911.966545546949,1008.80054804826,883.569592100991,1298.39649433488,51.4850214222212,162.173826691755,1435.7804704337,351.986904701902,108.348826585388,1046.27709386983,642.735604567609,1.54736150901744,275.845815846414,3817.34165895357,2488.38441588126,867.862366375659,247.98097388007,435.717186779166,459.637720049862,208.474584834296,235.956587077501,381.148657458731,434.103166031357,188.154434540172,66.3501094146328,1058.70059008721,479.696371926426,6.09668020182424,10.1186444711228,170.633524667326,1508.94414794318
"Signature8",2733.94249400961,2927.80975704561,1300.65720898049,6350.9891820286,9122.81594506446,11.9309683466111,12448.160053213,12626.313423398,256.176675424998,1.04724637302024,5188.88214313406,413.833847193459,1291.37456286879,4079.27118993,315.161113107088,3800.91668839669,1401.97578781123,5917.48777940882,908.894560961455,741.350939592821,2430.17859361863,4164.17668328469,1519.50319841817,2062.90882326573,4748.06016730173,1176.76927770175,2228.19949856134,22.8794569168941,0.826736502206438,6425.58782244491,2527.17824242829,689.387570884935,3059.68326912428,2347.38545001615,1069.17444038388,272.746426770863,189.761901180648,6350.58346385342,3267.33471013142,5736.74738576746,205.666700990391,141.168443093432,787.76476741829,4668.52432543306,580.251003244685,2140.57944403153,1.45706095006687,14165.1429768284
"Signature9",2434.38780773143,2359.93398628868,2549.76630796539,304.732805164287,200.232013002122,692.20837180271,902.716638845644,7.99945872096843,678.971302196457,1.44742415886094,5056.54076949794,1430.33541252876,3296.28853928781,1043.67695808841,1865.20750774849,758.44291424599,1060.27686241817,584.640571336707,3175.14098233796,3040.68939251228,2114.89338193742,1798.87437286578,15.2971174847391,940.213330922694,448.034473271078,1740.34281188065,3696.25114309947,807.195985924878,1.07419500933958,1928.07205846027,4074.4507089945,3939.71191975858,2410.66377174478,5993.43342799819,2972.0154718403,1716.03722892781,1287.23784284347,5508.85932785027,3482.87662283575,3322.07432228573,1588.5779445236,797.445424819255,176.792057561674,1728.62874102963,945.120819837051,1484.39035662075,985.154852296783,5190.39959609582
"Signature10",783.588317113574,1516.37238158551,1883.8791365422,272.430809187084,58.761806451692,2205.48632903949,246.871745703506,13.8882534162697,2325.56105925797,729.704944015051,1159.95125902623,2379.71244886538,1674.08719607401,521.817192810081,1597.56307404899,529.13099606656,924.272851297787,995.616092138203,3158.91588668673,1293.05896707531,1123.36184128066,423.552682260778,122.124818740421,1049.6789259467,68.7556683544707,421.994057858241,3282.36610322844,4849.23893695774,10.040679423834,932.608505377658,734.743560238353,1295.35614513678,2404.80151086479,644.373579869476,973.09436809922,2085.62983377426,1372.38628273904,1209.13319130231,1667.97585193567,2662.00261455166,2106.96835309948,1127.5220127907,775.880654585085,508.115849953282,1296.55263420236,528.055684159042,2295.75042197672,755.869112980293
