"","Stomach-AdenoCA::SP135192","Stomach-AdenoCA::SP135335","Stomach-AdenoCA::SP135278","Stomach-AdenoCA::SP135287","Stomach-AdenoCA::SP135345","Stomach-AdenoCA::SP85122","Stomach-AdenoCA::SP84384","Stomach-AdenoCA::SP135184","Stomach-AdenoCA::SP135226","Stomach-AdenoCA::SP135436","Stomach-AdenoCA::SP135262","Stomach-AdenoCA::SP135431","Stomach-AdenoCA::SP135425","Stomach-AdenoCA::SP135222","Stomach-AdenoCA::SP135230","Stomach-AdenoCA::SP135205","Stomach-AdenoCA::SP135180","Stomach-AdenoCA::SP135213","Stomach-AdenoCA::SP135217","Stomach-AdenoCA::SP135405","Stomach-AdenoCA::SP135238","Stomach-AdenoCA::SP135270","Stomach-AdenoCA::SP135411","Stomach-AdenoCA::SP135188","Stomach-AdenoCA::SP135194","Stomach-AdenoCA::SP135186","Stomach-AdenoCA::SP135420","Stomach-AdenoCA::SP135258","Stomach-AdenoCA::SP135234","Stomach-AdenoCA::SP135293","Stomach-AdenoCA::SP135393","Stomach-AdenoCA::SP135299","Stomach-AdenoCA::SP135415","Stomach-AdenoCA::SP135310","Stomach-AdenoCA::SP135323","Stomach-AdenoCA::SP135390","Stomach-AdenoCA::SP135209","Stomach-AdenoCA::SP135240","Stomach-AdenoCA::SP135182","Stomach-AdenoCA::SP85251","Stomach-AdenoCA::SP84408","Stomach-AdenoCA::SP84491","Stomach-AdenoCA::SP84743","Stomach-AdenoCA::SP83967","Stomach-AdenoCA::SP105253","Stomach-AdenoCA::SP84998","Stomach-AdenoCA::SP84062","Stomach-AdenoCA::SP84982","Stomach-AdenoCA::SP84790","Stomach-AdenoCA::SP105673","Stomach-AdenoCA::SP85339","Stomach-AdenoCA::SP84719","Stomach-AdenoCA::SP105425","Stomach-AdenoCA::SP84056","Stomach-AdenoCA::SP105261","Stomach-AdenoCA::SP85379","Stomach-AdenoCA::SP105086","Stomach-AdenoCA::SP84392","Stomach-AdenoCA::SP105018","Stomach-AdenoCA::SP84858","Stomach-AdenoCA::SP84086","Stomach-AdenoCA::SP105213","Stomach-AdenoCA::SP105577","Stomach-AdenoCA::SP85431","Stomach-AdenoCA::SP84962","Stomach-AdenoCA::SP105006","Stomach-AdenoCA::SP84439","Stomach-AdenoCA::SP105159","Stomach-AdenoCA::SP85230","Stomach-AdenoCA::SP84922","Stomach-AdenoCA::SP85130","Stomach-AdenoCA::SP104984","Stomach-AdenoCA::SP85222","Stomach-AdenoCA::SP105375","Stomach-AdenoCA::SP85287"
"Signature1",0.202012600483554,0.208404253503719,0.207590526459331,1079.60616119479,47.8413378395808,34.1792413033558,3570.50000187035,17.628815159568,0.208427976198201,0.208487895854736,0.208411906714286,67.6283809661088,0.208551128717306,0.208414522884895,0.208412650180939,0.208497729314302,10.8294285569311,0.208425612900279,0.201403402163236,126.577878949904,0.206815385405208,70.8510790323304,76.0366171972571,103.584664537499,0.208500620875036,436.926325302281,393.457168808279,0.208470747070141,155.15722490635,0.199912423853738,105.251652834563,422.294882329048,0.208441068946404,0.190049378914083,29.4300417721915,0.208393281863482,61.5402896944125,0.210157714554548,44.6968729679475,66.3195010966482,132.431364293902,120.471704455752,188.166083071689,144.558243256983,130.050702659343,78.9726438343459,57.9140016075487,1024.72681833645,591.331635947284,714.593874221983,0.20847513486998,0.20847329468825,0.20888110594671,21.747536631007,0.208513683542651,6.78361164048094,0.208538883427818,4001.14080873641,699.58061293059,49.2049117626086,0.208625855730301,0.208227406905102,0.208379675957742,27.1838860632268,0.208523555256583,31.7004840077043,74316.4563369498,96.0891208311698,129.351666090955,0.2085341514921,0.20852145411637,0.208305380453889,0.208337820623713,1024.34366675997,0.2084529285178
"Signature2",0.201370071177839,0.208294590846544,242.23145671648,427.110021526286,0.208231824200937,188.731373974388,0.208488136273483,166.021425545696,199.517771863364,847.746336834421,659.34033245724,5151.18759784428,331.284324635041,179.347964936493,760.304026477287,378.385495556946,0.196066370823908,215.121450263736,0.201632845480368,191.552733847422,0.207155066129555,416.87032094579,40.9913642541388,776.450791036583,1146.32556344081,1094.12595014024,1311.93848952461,326.013815095262,790.825295038,0.199023717676763,2572.53561694101,3551.67190553223,539.626323299371,0.191425611803735,0.207640004856333,416.204226261911,996.763609108517,822.648839597687,3291.33829213224,116.476771095517,0.208359542435523,137.859924781048,6811.83266498217,0.208438176008777,1492.52714758213,61.2711779918076,0.208249545627289,46.6440185027966,2406.22765842973,0.208450306189017,634.678418729485,193.77471872802,1404.21402242696,615.878512399934,17.2409152670594,205.752471449501,1444.44739544946,1122.26381899155,28.5842696766984,1206.91716140949,172.084796178481,472.164033309632,73.1638592215178,0.208382509602244,0.209414791481942,537.059109301479,2085.27994612802,0.208893406445254,0.208118495545395,127.879328408131,565.972493542279,479.945220099107,40.9214915759457,15800.9601252216,462.824966854157
"Signature3",0.202553444783358,3811.9171592126,1139.95798837343,398.809583775392,7156.19322958709,286.197330937965,0.208694492242758,91.2555680598102,55.8512509048467,87.9265477834023,594.326186023939,94.7598476275237,13316.6141772838,92.7143278169969,164.349805693994,425.599389521396,0.194202657671893,0.208836463917176,0.203144721521044,179.479996401609,14.713965286817,37.5911713796919,1002.49161067647,284.829404811789,0.210356755173773,6733.20469594284,2069.75141625779,265.850536935661,984.227787734729,0.202635837737084,110.959679680571,426.147764917252,173.499078179949,0.190433777351785,26.9929613821002,1124.75086361182,0.208368938241519,0.208455425895083,4624.20372670239,37.3077848737695,0.208541841764011,1680.91955693635,60.5177641355541,82.7362993107998,147.98595054229,0.20833447802246,0.20826700825435,3071.29606872731,23.6897134332005,489.338464770832,292.580646226655,123.225376536069,31.0002258127651,72.5953919096295,56.506339031843,3512.47991385871,0.208689191301316,339.395848572787,1278.30486965001,19.4873820510033,118.926398306012,0.208362801638171,64.3820078238798,89.4179821988671,0.207324321034735,23.6433578606193,2599.38683670059,70.227702182257,305.889830284874,3334.25965765527,0.208261541736548,0.208194867885785,53.1619977842089,0.208465989373526,518.061127154707
"Signature4",0.201362056697829,153.860791600352,0.207590500867604,2427.68817431633,199.141002194796,0.208232497103329,13385.5437964517,38.326744065803,21.3826564484573,216.984517556277,0.208531714062162,494.369990694689,25.4455135737313,0.208546934962947,0.208505340585599,55.2436493422474,0.195989936107874,224.615794709699,0.201991511946288,457.810483753473,0.206787372422369,233.929866803921,0.208672929375234,0.208524519360675,371.969562324209,303.672560983536,0.208582179561391,149.762835306453,4.61141262722725,0.198970397106286,23.5700287381106,158.277906352346,210.535639442858,0.19012554814266,0.208339059396469,104.031469397826,0.208394115725376,242.118619380842,142.633584379967,73.079917223111,0.208428678806008,461.702250004261,0.211881627712957,159.014021942764,207.866773230885,0.209073517579194,0.209329617975036,401.856224398522,0.208961124134524,135.93708429138,140.556010658292,0.20858382443877,267.071086716787,201.409340243251,0.208891747471122,0.208420874976027,240.93791122469,377.268138052669,1936.74168535534,50.7087812615084,148.829503134504,0.208452831729442,0.208498737704443,193.185678516577,0.20849205003158,349.951902251393,60806.8775667809,0.208538398532135,52.9370723474646,12.9126848458869,212.611965751533,0.208383601245082,63.9657618388253,97.7083445760878,70.3600978851455
"Signature5",0.200892906865402,0.208817126338281,338.218826304875,0.211109371234192,33.1141814801811,0.208467505071823,56.9851265118083,0.208319704911473,0.208435265284524,651.562749778275,142.731010052157,0.208766984120146,7818.60737790867,0.209119695770172,3385.40195239253,347.138641750335,0.19348163851138,36.4266437650782,0.202979186425511,1994.40128003388,0.207066578544792,47.6926848813955,100.56129110794,1350.43021252922,0.208379712023616,239.083434808795,2467.11636987583,83.5596551924808,4725.72825334374,0.199649597468543,2575.23300930568,0.208616158806869,0.208360634085766,0.189518427289234,0.207958029073718,0.208370064612401,0.208335031277879,520.031400927699,2138.69869353966,0.208432610169899,100.307753702037,13163.4927823083,4161.51357363197,267.110865345487,2143.19853214613,0.20850237765389,169.180654947756,858.03297477967,5863.97823668169,399.551493519697,1295.7669386352,831.692995171785,542.889399587876,113.197848621624,145.913039121547,7101.04906593858,26.405815556381,1274.23682563598,4.04801355761795,136.24878033604,14.4987722599114,0.207864149426522,84.0879480198955,76.5414987511767,0.207245537961547,1770.47293275838,499.148677524192,0.208444260711559,0.208291819525736,11499.9479111223,1160.39260778754,0.208214310285294,9.4910521873016,106.945582045046,235.080830019826
"Signature6",21.5733706045858,534.626599096674,118.938012377477,3884.51646647995,975.013151391016,15757.9312388941,2935.83601063802,296.64434285993,606.712177770484,1298.63025704419,1712.5769036974,138.186885737693,844.204591421549,2926.48605300094,1042.03627155538,526.38186739839,17.4845338663119,659.389665887852,14.6471201662454,1743.28967840898,68.4982221429694,3251.41277354286,612.556312002775,1523.10952268694,2260.05591539727,841.774532441813,2161.06013812056,551.749980064204,1392.04719553091,11.6861455614756,1288.31843869582,1463.18786624473,341.981529254519,0.191546966868363,428.785972962248,127.592129298886,973.036678154565,1813.13387716951,1168.7582675305,1970.10205457659,1436.28942767116,273.552383230115,167.237821877262,2354.58769685862,1789.16437496228,1321.3298941423,849.843763720278,0.208031041569464,1595.78541302858,1324.52995546562,1320.48274413958,1418.88845588963,982.24362230307,975.086835223231,1371.4579401104,1924.78494373777,2818.33870526261,979.867614980628,11.2467759386849,3500.47293593319,1042.94146148179,1272.48059271682,2062.82726788743,674.021583127296,492.104815594195,1451.40680084711,2909.3809390037,2091.54392722172,381.667349584358,0.208415249431976,3189.38538051023,4503.13119278751,1334.95648589367,11.2265733108371,1098.19155295265
"Signature7",0.199157813264631,6656.59074503875,864.097634788428,0.208496556335537,13850.9623321685,0.208520837436044,141.3017405573,0.208146804560566,125.895549943153,958.660211010241,699.729461347055,0.208495068345503,19843.302439604,0.208361004435246,5931.76161131814,611.489293662574,0.196971319830576,0.208369089524487,0.202034891374966,2685.94960387446,43.1537921314292,0.208465111972507,4680.0338089094,3562.26482940521,0.208384450256962,5789.73419649655,2617.22187307754,194.850741082779,6189.67495245325,0.199118019889662,3501.3201215036,0.208338985794491,605.532798989923,0.190278676230007,0.207793744948842,462.431563307766,0.209041263528738,195.421494180817,7421.96325992424,0.208517360934561,0.208493738465428,36835.1506026088,26880.3106770587,135.883724791785,2881.87152856722,140.09889210829,0.208145464018926,12261.0817278545,8488.82214448188,464.373627488652,912.8693245367,715.847194806187,521.889975029783,63.7127580046255,21.2072773760286,10223.8378995954,845.05686006263,2451.38035404464,0.208324804907984,0.208432943880645,0.208804072992678,0.207893888177874,379.453846609581,77.6926936791187,0.207306099147266,829.367565139399,184.078247316117,964.382589319676,0.208134558357725,42000.0708562621,1273.29674272356,0.208225890538409,0.208552186154773,473.315817966447,1060.6927648658
"Signature8",0.201523445481989,0.208286832224182,0.208481146979435,660.611498539284,0.20849549059064,847.092561871254,70.9591129310304,69.6156978053694,80.7963643492386,68.5461169701318,1173.53747750719,0.208434318595396,746.450578907945,927.218007236707,610.423885526763,436.988147914668,0.194428671197012,852.954152451217,4.11695632641205,931.846317035357,0.206805859588071,596.943118358569,0.208297067494434,93.2516893014843,732.244951582915,1700.9933928905,2346.56136312619,0.208463987646078,2051.82870533797,0.199290224823689,2198.07708979318,433.793217962601,0.208849610255175,0.19086863004409,0.209064017977143,286.3281532878,736.149107806761,613.579404649419,1186.29597434502,170.931786911455,461.068177576196,1631.19940510796,71.1199919622191,63.3644583744211,1067.02086497031,700.523261668792,0.208382612612628,359.650935363809,3158.12831432488,399.921092452624,161.190152697245,640.926462461717,324.778489431719,837.111055762296,305.655555041109,2728.26194814577,4778.65163475701,914.213081003689,0.209027964294039,777.477298795331,10.8238071928133,426.901847478308,275.620704255525,0.208464273426732,0.208008446365665,869.274786593257,1867.40552587284,0.208472816410733,51.1726484912046,136.686299547252,1334.01462939032,1860.07911566321,129.429634029334,646.220631808876,107.618189637711
"Signature9",0.202544214890326,0.207666804344033,873.100625458004,0.208249013507556,0.207746605432501,0.208675357375435,0.208641114534572,1355.65856028848,509.826720759818,1105.60794952384,760.59643291783,2094.41332358591,16.9742089101697,0.208469178701745,472.748259076686,28.0431885157979,15.696887335553,840.190265545001,35.1198694342223,663.625267609452,56.8672367377205,1292.09254538328,0.208297049994927,862.714228283741,73.8253234468817,4288.95986589881,2483.00063126146,0.208176299770217,437.372943736617,18.6733863420981,1971.5115778361,6595.33749558659,1252.7470539174,7.52712108625548,632.298061788726,681.788810920127,331.48574256935,486.705153935447,252.856830604931,170.071910442422,834.549238154536,2947.16704195893,6959.84650378493,48.7359941503725,3608.11299474287,167.09163643174,780.557697735198,585.886201228234,5473.86803937604,5922.72208632465,0.20817409565103,122.741291826068,1020.20816270613,3341.31499446761,657.408659072322,0.208503056288806,3883.76584874899,110.274681179741,36056.9914510667,804.690834507606,421.632189279898,600.693250490022,152.399015374283,950.649344907035,675.913907048543,997.326217904466,1072.04607820283,553.283864372778,6067.86412934269,2308.96784136114,627.067202741604,565.335139446073,870.001171498625,5288.88501803806,342.299492049482
"Signature10",0.201999460845607,0.208353059133662,0.207825608227945,11243.541645418,0.208593520755887,51.8052044189955,41346.0593629942,0.209325377658059,119.795870399693,674.165802320221,435.4219447,484.905101412408,0.208409986704954,330.140135680381,89.5333460936399,14.9109703168531,0.195679613214725,104.977632708704,0.200602210246376,350.907844697482,28.9935482759599,332.366117470668,108.612940718165,63.7856252204442,206.665252523746,0.208480576244376,0.210438454181545,18.7825657623997,104.347406368724,0.200471819509997,199.985117284557,66.8279301558312,33.490568575256,18.7405073386858,0.208340143931335,179.935521103448,136.610671306933,205.895912792218,103.943760267351,394.787062860179,302.528182062705,449.459182341623,44.9806402198531,56.8544572379554,567.903806598952,347.597482400258,81.7219380471947,3852.01667756167,144.310096419798,232.173215930736,0.208424404749068,28.203210883512,538.880331389556,449.987802307782,465.869794215577,0.208404271731702,1870.30756609402,7622.19524194119,67.34030330462,273.891135793468,0.20835240000929,815.017457791852,344.80487387256,23.1662262947144,82.3076799918861,669.823584623519,27508.0666631117,321.804948908842,191.182069136236,0.208838704802562,188.396507877416,77.573925383371,0.208582995923706,91.8418152533527,67.8979245567075
